'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:49:32.352',0.496,-,-,59.200,18.000
'13:49:32.360',0.512,-,-,59.200,17.600
'13:49:32.368',0.496,-,-,58.400,17.600
'13:49:32.376',0.512,-,-,58.400,17.600
'13:49:32.384',0.528,-,-,58.400,17.600
'13:49:32.392',0.544,-,-,57.600,18.000
'13:49:32.400',0.464,-,-,57.600,18.400
'13:49:32.408',0.448,-,-,56.800,18.800
'13:49:32.416',0.416,-,-,56.000,19.200
'13:49:32.424',0.384,-,-,55.200,19.200
'13:49:32.432',0.304,-,-,54.400,19.200
'13:49:32.440',0.256,-,-,54.400,19.200
'13:49:32.448',0.208,-,-,53.600,19.200
'13:49:32.456',0.160,-,-,52.800,19.200
'13:49:32.464',0.128,-,-,52.800,19.200
'13:49:32.472',0.096,-,-,52.000,19.200
'13:49:32.480',0.048,-,-,52.000,19.200
'13:49:32.488',0.000,-,-,51.200,19.200
'13:49:32.496',-0.016,-,-,51.200,19.200
'13:49:32.504',-0.064,-,-,50.400,19.200
'13:49:32.512',-0.032,-,-,50.400,18.800
'13:49:32.520',-0.080,-,-,50.400,18.800
'13:49:32.528',-0.096,-,-,50.400,18.400
'13:49:32.536',-0.080,-,-,50.400,17.600
'13:49:32.544',-0.112,-,-,51.200,16.800
'13:49:32.552',-0.128,-,-,52.000,16.000
'13:49:32.560',-0.112,-,-,53.600,15.600
'13:49:32.568',-0.112,-,-,54.400,15.600
'13:49:32.576',-0.112,-,-,55.200,15.600
'13:49:32.584',-0.112,-,-,56.800,15.600
'13:49:32.592',-0.080,-,-,57.600,15.200
'13:49:32.600',-0.112,-,-,59.200,14.800
'13:49:32.608',-0.128,-,-,60.800,14.000
'13:49:32.616',-0.112,-,-,62.400,14.000
'13:49:32.624',-0.128,-,-,63.200,13.600
'13:49:32.632',-0.112,-,-,64.800,13.600
'13:49:32.640',-0.112,-,-,65.600,13.200
'13:49:32.648',-0.112,-,-,67.200,13.200
'13:49:32.656',-0.128,-,-,68.800,12.800
'13:49:32.664',-0.112,-,-,70.400,12.800
'13:49:32.672',-0.064,-,-,71.200,12.800
'13:49:32.680',-0.080,-,-,72.800,12.800
'13:49:32.688',-0.096,-,-,73.600,12.400
'13:49:32.696',-0.112,-,-,74.400,12.000
'13:49:32.704',-0.112,-,-,75.200,12.000
'13:49:32.712',-0.080,-,-,76.000,11.600
'13:49:32.720',-0.048,-,-,76.800,11.600
'13:49:32.728',-0.032,-,-,77.600,11.600
'13:49:32.736',-0.112,-,-,77.600,11.200
'13:49:32.744',-0.096,-,-,77.600,11.200
'13:49:32.752',-0.080,-,-,77.600,11.200
'13:49:32.760',-0.080,-,-,77.600,10.800
'13:49:32.768',-0.080,-,-,77.600,10.800
'13:49:32.776',-0.080,-,-,76.800,10.800
'13:49:32.784',-0.112,-,-,76.800,10.800
'13:49:32.792',-0.080,-,-,76.000,10.400
'13:49:32.800',-0.064,-,-,76.000,10.400
'13:49:32.808',-0.096,-,-,75.200,10.400
'13:49:32.816',-0.112,-,-,74.400,10.400
'13:49:32.824',-0.032,-,-,73.600,10.000
'13:49:32.832',-0.032,-,-,73.600,10.000
'13:49:32.840',0.000,-,-,72.800,10.000
'13:49:32.848',0.000,-,-,72.000,10.000
'13:49:32.856',0.000,-,-,71.200,10.000
'13:49:32.864',0.000,-,-,71.200,10.000
'13:49:32.872',0.032,-,-,70.400,10.000
'13:49:32.880',0.000,-,-,69.600,10.400
'13:49:32.888',0.000,-,-,68.800,10.000
'13:49:32.896',0.000,-,-,68.000,10.000
'13:49:32.904',-0.032,-,-,67.200,10.000
'13:49:32.912',-0.064,-,-,67.200,9.600
'13:49:32.920',-0.048,-,-,66.400,10.000
'13:49:32.928',-0.032,-,-,65.600,10.000
'13:49:32.936',-0.112,-,-,64.800,10.000
'13:49:32.944',-0.080,-,-,64.800,10.400
'13:49:32.952',-0.080,-,-,64.000,10.800
'13:49:32.960',-0.064,-,-,64.000,10.800
'13:49:32.968',-0.080,-,-,63.200,11.200
'13:49:32.976',-0.048,-,-,62.400,10.800
'13:49:32.984',0.048,-,-,62.400,10.800
'13:49:32.992',0.192,-,-,61.600,10.800
'13:49:33.000',0.352,-,-,60.800,10.800
'13:49:33.008',0.384,-,-,60.800,10.800
'13:49:33.016',0.160,-,-,60.000,10.800
'13:49:33.024',0.000,-,-,60.000,11.200
'13:49:33.032',0.000,-,-,59.200,11.200
'13:49:33.040',0.000,-,-,59.200,11.200
'13:49:33.048',-0.016,-,-,58.400,11.200
'13:49:33.056',-0.048,-,-,58.400,11.600
'13:49:33.064',-0.144,-,-,57.600,12.400
'13:49:33.072',-0.176,-,-,56.800,13.200
'13:49:33.080',-0.112,-,-,56.800,13.600
'13:49:33.088',-0.144,-,-,56.000,13.600
'13:49:33.096',-0.144,-,-,55.200,13.600
'13:49:33.104',-0.112,-,-,54.400,14.400
'13:49:33.112',-0.096,-,-,52.800,16.800
'13:49:33.120',-0.112,-,-,52.000,21.600
'13:49:33.128',-0.080,-,-,52.000,28.400
'13:49:33.136',-0.112,-,-,52.000,36.000
'13:49:33.144',-0.096,-,-,52.000,43.200
'13:49:33.152',-0.112,-,-,53.600,49.200
'13:49:33.160',-0.080,-,-,55.200,53.600
'13:49:33.168',-0.080,-,-,56.800,56.800
'13:49:33.176',-0.080,-,-,59.200,58.400
'13:49:33.184',-0.112,-,-,62.400,58.800
'13:49:33.192',-0.080,-,-,65.600,57.600
'13:49:33.200',-0.112,-,-,68.800,55.600
'13:49:33.208',-0.080,-,-,72.800,53.200
'13:49:33.216',-0.112,-,-,76.000,50.400
'13:49:33.224',-0.080,-,-,79.200,48.000
'13:49:33.232',-0.112,-,-,82.400,46.400
'13:49:33.240',-0.112,-,-,84.800,45.600
'13:49:33.248',-0.112,-,-,87.200,45.200
'13:49:33.256',-0.080,-,-,90.400,45.200
'13:49:33.264',-0.112,-,-,92.800,45.200
'13:49:33.272',-0.080,-,-,95.200,45.200
'13:49:33.280',-0.080,-,-,96.800,45.200
'13:49:33.288',-0.080,-,-,97.600,45.200
'13:49:33.296',-0.080,-,-,97.600,44.400
'13:49:33.304',-0.080,-,-,97.600,43.200
'13:49:33.312',-0.080,-,-,97.600,41.600
'13:49:33.320',-0.064,-,-,96.800,38.800
'13:49:33.328',-0.048,-,-,96.800,35.600
'13:49:33.336',-0.064,-,-,96.000,32.000
'13:49:33.344',-0.032,-,-,94.400,28.000
'13:49:33.352',-0.048,-,-,92.800,24.800
'13:49:33.360',-0.064,-,-,91.200,22.800
'13:49:33.368',-0.032,-,-,89.600,22.400
'13:49:33.376',-0.032,-,-,88.000,23.600
'13:49:33.384',-0.080,-,-,85.600,25.600
'13:49:33.392',-0.064,-,-,84.000,27.200
'13:49:33.400',-0.080,-,-,81.600,28.400
'13:49:33.408',-0.064,-,-,79.200,29.200
'13:49:33.416',-0.064,-,-,77.600,29.600
'13:49:33.424',-0.064,-,-,76.000,30.000
'13:49:33.432',-0.080,-,-,74.400,30.000
'13:49:33.440',-0.080,-,-,73.600,29.600
'13:49:33.448',-0.080,-,-,72.800,28.800
'13:49:33.456',-0.064,-,-,72.000,28.000
'13:49:33.464',-0.080,-,-,72.000,27.600
'13:49:33.472',-0.064,-,-,71.200,27.200
'13:49:33.480',-0.080,-,-,72.000,26.800
'13:49:33.488',-0.112,-,-,72.000,26.400
'13:49:33.496',-0.112,-,-,72.800,26.000
'13:49:33.504',-0.112,-,-,74.400,25.200
'13:49:33.512',-0.080,-,-,75.200,24.400
'13:49:33.520',-0.048,-,-,76.000,23.200
'13:49:33.528',-0.032,-,-,77.600,22.400
'13:49:33.536',-0.112,-,-,79.200,21.600
'13:49:33.544',-0.256,-,-,80.000,21.200
'13:49:33.552',-0.336,-,-,81.600,20.800
'13:49:33.560',-0.256,-,-,83.200,20.400
'13:49:33.568',-0.176,-,-,84.800,20.000
'13:49:33.576',-0.224,-,-,85.600,19.600
'13:49:33.584',-0.256,-,-,87.200,19.600
'13:49:33.592',-0.288,-,-,88.000,19.200
'13:49:33.600',-0.384,-,-,89.600,19.200
'13:49:33.608',-0.464,-,-,90.400,19.200
'13:49:33.616',-0.560,-,-,91.200,18.800
'13:49:33.624',-0.592,-,-,91.200,18.800
'13:49:33.632',-0.480,-,-,90.400,18.800
'13:49:33.640',-0.304,-,-,89.600,19.200
'13:49:33.648',-0.128,-,-,88.800,19.600
'13:49:33.656',-0.048,-,-,87.200,20.000
'13:49:33.664',0.032,-,-,85.600,20.400
'13:49:33.672',0.144,-,-,84.000,20.800
'13:49:33.680',0.224,-,-,81.600,20.800
'13:49:33.688',0.256,-,-,80.000,20.800
'13:49:33.696',0.272,-,-,77.600,20.800
'13:49:33.704',0.272,-,-,75.200,21.200
'13:49:33.712',0.304,-,-,73.600,21.600
'13:49:33.720',0.304,-,-,71.200,22.000
'13:49:33.728',0.304,-,-,69.600,22.800
'13:49:33.736',0.320,-,-,67.200,23.200
'13:49:33.744',0.320,-,-,65.600,24.000
'13:49:33.752',0.320,-,-,64.000,24.400
'13:49:33.760',0.320,-,-,62.400,24.400
'13:49:33.768',0.336,-,-,60.800,24.800
'13:49:33.776',0.320,-,-,59.200,24.800
'13:49:33.784',0.304,-,-,58.400,24.800
'13:49:33.792',0.304,-,-,56.800,24.800
'13:49:33.800',0.304,-,-,56.000,24.400
'13:49:33.808',0.304,-,-,54.400,24.400
'13:49:33.816',0.304,-,-,53.600,24.400
'13:49:33.824',0.304,-,-,52.800,24.400
'13:49:33.832',0.304,-,-,51.200,24.800
'13:49:33.840',0.320,-,-,50.400,25.200
'13:49:33.848',0.304,-,-,49.600,25.200
'13:49:33.856',0.320,-,-,48.800,25.600
'13:49:33.864',0.304,-,-,47.200,25.600
'13:49:33.872',0.304,-,-,46.400,25.200
'13:49:33.880',0.272,-,-,45.600,24.800
'13:49:33.888',0.256,-,-,44.800,24.800
'13:49:33.896',0.224,-,-,44.000,24.000
'13:49:33.904',0.208,-,-,43.200,23.600
'13:49:33.912',0.160,-,-,43.200,22.800
'13:49:33.920',0.128,-,-,42.400,22.000
'13:49:33.928',0.096,-,-,41.600,20.800
'13:49:33.936',0.064,-,-,41.600,19.600
'13:49:33.944',0.048,-,-,40.800,18.000
'13:49:33.952',0.032,-,-,40.800,16.800
'13:49:33.960',0.000,-,-,40.800,16.400
'13:49:33.968',0.000,-,-,40.800,16.000
'13:49:33.976',-0.016,-,-,40.800,16.400
'13:49:33.984',-0.032,-,-,40.800,16.800
'13:49:33.992',-0.016,-,-,41.600,17.600
'13:49:34.000',-0.032,-,-,42.400,18.400
'13:49:34.008',-0.032,-,-,43.200,19.200
'13:49:34.016',-0.032,-,-,44.800,19.600
'13:49:34.024',-0.032,-,-,45.600,19.200
'13:49:34.032',-0.032,-,-,46.400,19.200
'13:49:34.040',-0.048,-,-,47.200,18.800
'13:49:34.048',-0.032,-,-,48.800,18.000
'13:49:34.056',-0.048,-,-,50.400,17.600
'13:49:34.064',-0.064,-,-,51.200,17.200
'13:49:34.072',-0.064,-,-,52.800,16.800
'13:49:34.080',-0.048,-,-,53.600,16.800
'13:49:34.088',-0.064,-,-,55.200,16.400
'13:49:34.096',-0.032,-,-,56.000,16.000
'13:49:34.104',-0.064,-,-,57.600,16.000
