'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:49:14.352',0.000,-,-,88.800,12.400
'13:49:14.360',-0.016,-,-,89.600,12.000
'13:49:14.368',-0.016,-,-,89.600,12.000
'13:49:14.376',0.000,-,-,89.600,12.400
'13:49:14.384',0.048,-,-,89.600,13.200
'13:49:14.392',0.144,-,-,89.600,14.000
'13:49:14.400',0.240,-,-,88.800,14.000
'13:49:14.408',0.304,-,-,88.800,14.000
'13:49:14.416',0.208,-,-,88.000,13.600
'13:49:14.424',0.064,-,-,86.400,13.200
'13:49:14.432',0.032,-,-,85.600,12.800
'13:49:14.440',0.064,-,-,83.200,12.800
'13:49:14.448',0.064,-,-,81.600,12.800
'13:49:14.456',0.032,-,-,80.000,12.800
'13:49:14.464',-0.016,-,-,77.600,12.400
'13:49:14.472',-0.080,-,-,75.200,12.400
'13:49:14.480',-0.032,-,-,72.800,12.000
'13:49:14.488',-0.016,-,-,70.400,12.000
'13:49:14.496',-0.080,-,-,68.000,12.000
'13:49:14.504',-0.048,-,-,66.400,11.600
'13:49:14.512',-0.032,-,-,64.000,11.600
'13:49:14.520',-0.032,-,-,62.400,12.000
'13:49:14.528',-0.016,-,-,60.000,13.200
'13:49:14.536',-0.032,-,-,58.400,14.800
'13:49:14.544',-0.016,-,-,57.600,17.200
'13:49:14.552',-0.016,-,-,56.800,20.400
'13:49:14.560',-0.016,-,-,56.800,23.600
'13:49:14.568',-0.016,-,-,56.800,27.200
'13:49:14.576',-0.016,-,-,56.800,30.400
'13:49:14.584',-0.016,-,-,57.600,32.800
'13:49:14.592',-0.032,-,-,58.400,34.800
'13:49:14.600',-0.016,-,-,60.000,36.000
'13:49:14.608',-0.016,-,-,60.800,36.400
'13:49:14.616',-0.032,-,-,62.400,36.000
'13:49:14.624',-0.016,-,-,64.000,35.200
'13:49:14.632',-0.032,-,-,66.400,34.400
'13:49:14.640',-0.032,-,-,69.600,33.200
'13:49:14.648',-0.016,-,-,72.000,32.000
'13:49:14.656',-0.016,-,-,74.400,31.200
'13:49:14.664',-0.016,-,-,75.200,30.000
'13:49:14.672',-0.016,-,-,76.000,29.200
'13:49:14.680',-0.016,-,-,77.600,28.400
'13:49:14.688',-0.016,-,-,79.200,28.000
'13:49:14.696',0.000,-,-,81.600,27.600
'13:49:14.704',-0.016,-,-,82.400,26.800
'13:49:14.712',0.000,-,-,83.200,25.600
