'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:44:49.352',-0.016,-,-,43.200,15.200
'13:44:49.360',0.000,-,-,44.000,15.600
'13:44:49.368',0.000,-,-,44.800,16.000
'13:44:49.376',0.000,-,-,45.600,16.400
'13:44:49.384',0.000,-,-,47.200,16.400
'13:44:49.392',-0.016,-,-,48.000,16.400
'13:44:49.400',-0.016,-,-,48.800,16.000
'13:44:49.408',0.000,-,-,50.400,15.600
'13:44:49.416',0.000,-,-,52.000,14.800
'13:44:49.424',0.000,-,-,53.600,14.400
'13:44:49.432',0.000,-,-,54.400,13.600
'13:44:49.440',-0.016,-,-,56.000,13.200
'13:44:49.448',0.000,-,-,56.800,12.400
'13:44:49.456',0.000,-,-,58.400,12.000
'13:44:49.464',0.000,-,-,59.200,12.000
'13:44:49.472',0.000,-,-,60.000,12.000
'13:44:49.480',0.000,-,-,61.600,11.600
'13:44:49.488',0.000,-,-,62.400,11.600
'13:44:49.496',0.000,-,-,63.200,12.000
'13:44:49.504',0.000,-,-,64.000,12.000
'13:44:49.512',0.000,-,-,64.000,12.400
'13:44:49.520',0.000,-,-,64.800,12.400
'13:44:49.528',-0.016,-,-,64.800,12.800
'13:44:49.536',0.000,-,-,64.800,12.800
'13:44:49.544',0.000,-,-,64.800,12.800
'13:44:49.552',0.000,-,-,64.800,12.800
'13:44:49.560',0.000,-,-,64.800,12.400
'13:44:49.568',0.000,-,-,64.800,12.400
'13:44:49.576',0.000,-,-,64.800,12.000
'13:44:49.584',0.000,-,-,64.000,11.200
'13:44:49.592',0.000,-,-,64.000,10.800
'13:44:49.600',0.000,-,-,63.200,10.000
'13:44:49.608',0.000,-,-,63.200,9.600
'13:44:49.616',0.000,-,-,62.400,9.600
'13:44:49.624',0.000,-,-,62.400,9.600
'13:44:49.632',0.000,-,-,61.600,9.600
'13:44:49.640',0.000,-,-,61.600,9.600
'13:44:49.648',0.000,-,-,60.800,9.600
'13:44:49.656',0.000,-,-,60.000,10.000
'13:44:49.664',0.000,-,-,60.000,10.000
'13:44:49.672',0.000,-,-,59.200,10.000
'13:44:49.680',0.000,-,-,59.200,10.000
'13:44:49.688',0.000,-,-,58.400,10.000
'13:44:49.696',0.016,-,-,57.600,10.000
'13:44:49.704',0.032,-,-,57.600,10.000
'13:44:49.712',0.064,-,-,56.800,10.000
'13:44:49.720',0.080,-,-,56.800,10.000
'13:44:49.728',0.064,-,-,56.000,9.600
'13:44:49.736',0.048,-,-,55.200,9.600
'13:44:49.744',0.048,-,-,55.200,9.600
'13:44:49.752',0.032,-,-,54.400,9.200
'13:44:49.760',0.064,-,-,54.400,9.200
'13:44:49.768',0.032,-,-,54.400,8.800
'13:44:49.776',0.000,-,-,53.600,8.400
'13:44:49.784',0.000,-,-,53.600,8.400
'13:44:49.792',0.000,-,-,52.800,8.000
'13:44:49.800',-0.032,-,-,52.800,8.400
'13:44:49.808',-0.032,-,-,52.000,8.400
'13:44:49.816',-0.032,-,-,52.000,8.800
'13:44:49.824',-0.032,-,-,52.000,9.200
'13:44:49.832',-0.016,-,-,51.200,9.600
'13:44:49.840',-0.032,-,-,51.200,10.400
'13:44:49.848',0.112,-,-,50.400,10.400
'13:44:49.856',0.208,-,-,50.400,10.800
'13:44:49.864',0.368,-,-,50.400,10.800
'13:44:49.872',0.272,-,-,49.600,10.800
'13:44:49.880',0.144,-,-,49.600,10.400
'13:44:49.888',0.000,-,-,49.600,10.400
'13:44:49.896',0.048,-,-,48.800,10.400
'13:44:49.904',0.032,-,-,48.800,10.400
'13:44:49.912',0.000,-,-,48.000,10.400
'13:44:49.920',-0.048,-,-,48.000,10.800
'13:44:49.928',-0.144,-,-,48.000,10.400
'13:44:49.936',-0.128,-,-,47.200,9.600
'13:44:49.944',-0.112,-,-,46.400,8.400
'13:44:49.952',-0.128,-,-,46.400,7.200
'13:44:49.960',-0.112,-,-,45.600,7.600
'13:44:49.968',-0.080,-,-,44.800,10.000
'13:44:49.976',-0.080,-,-,44.800,14.800
'13:44:49.984',-0.064,-,-,44.000,22.000
'13:44:49.992',-0.048,-,-,44.000,30.000
'13:44:50.000',-0.032,-,-,44.000,38.000
'13:44:50.008',-0.080,-,-,44.800,44.800
'13:44:50.016',-0.064,-,-,47.200,50.000
'13:44:50.024',-0.048,-,-,49.600,53.600
'13:44:50.032',-0.064,-,-,52.000,56.000
'13:44:50.040',-0.064,-,-,54.400,57.200
'13:44:50.048',-0.048,-,-,57.600,57.200
'13:44:50.056',-0.032,-,-,60.800,56.000
'13:44:50.064',-0.032,-,-,64.800,53.600
'13:44:50.072',-0.080,-,-,69.600,50.400
'13:44:50.080',-0.064,-,-,72.800,47.200
'13:44:50.088',-0.080,-,-,76.000,44.400
'13:44:50.096',-0.064,-,-,78.400,42.400
'13:44:50.104',-0.080,-,-,81.600,40.400
'13:44:50.112',-0.048,-,-,84.800,39.600
'13:44:50.120',-0.032,-,-,88.000,38.800
'13:44:50.128',-0.064,-,-,90.400,38.800
'13:44:50.136',-0.032,-,-,92.800,38.400
'13:44:50.144',-0.048,-,-,94.400,38.400
'13:44:50.152',-0.032,-,-,95.200,38.400
'13:44:50.160',-0.032,-,-,96.000,38.000
'13:44:50.168',-0.032,-,-,96.000,36.800
'13:44:50.176',-0.032,-,-,95.200,34.800
'13:44:50.184',-0.016,-,-,95.200,32.400
'13:44:50.192',-0.032,-,-,95.200,29.600
'13:44:50.200',-0.016,-,-,93.600,26.400
'13:44:50.208',0.000,-,-,92.800,23.200
'13:44:50.216',-0.016,-,-,91.200,20.800
'13:44:50.224',0.000,-,-,89.600,19.600
'13:44:50.232',0.000,-,-,88.000,19.200
'13:44:50.240',-0.016,-,-,86.400,20.000
'13:44:50.248',-0.016,-,-,84.000,20.800
'13:44:50.256',-0.032,-,-,82.400,22.400
'13:44:50.264',-0.016,-,-,80.000,23.600
'13:44:50.272',-0.032,-,-,77.600,24.800
'13:44:50.280',-0.032,-,-,75.200,25.600
'13:44:50.288',-0.032,-,-,73.600,26.400
'13:44:50.296',-0.048,-,-,72.000,26.400
'13:44:50.304',-0.032,-,-,71.200,26.400
'13:44:50.312',-0.064,-,-,70.400,26.000
'13:44:50.320',-0.048,-,-,69.600,25.200
'13:44:50.328',-0.032,-,-,68.800,24.400
'13:44:50.336',-0.032,-,-,68.800,23.600
'13:44:50.344',-0.032,-,-,68.800,22.400
'13:44:50.352',0.000,-,-,69.600,21.600
'13:44:50.360',-0.016,-,-,70.400,21.200
'13:44:50.368',0.032,-,-,71.200,20.800
'13:44:50.376',0.064,-,-,72.000,20.800
'13:44:50.384',0.096,-,-,73.600,20.800
'13:44:50.392',0.096,-,-,75.200,21.200
'13:44:50.400',0.080,-,-,76.000,21.200
'13:44:50.408',0.096,-,-,77.600,20.800
'13:44:50.416',0.080,-,-,79.200,20.800
'13:44:50.424',0.064,-,-,80.800,20.000
'13:44:50.432',0.064,-,-,81.600,19.200
'13:44:50.440',0.048,-,-,83.200,18.800
'13:44:50.448',0.032,-,-,84.000,18.000
'13:44:50.456',0.048,-,-,85.600,17.600
'13:44:50.464',0.080,-,-,86.400,17.200
'13:44:50.472',0.096,-,-,87.200,17.200
'13:44:50.480',0.144,-,-,88.000,17.200
'13:44:50.488',0.160,-,-,88.000,17.600
'13:44:50.496',0.080,-,-,88.800,18.000
'13:44:50.504',0.064,-,-,88.800,18.000
'13:44:50.512',0.128,-,-,88.800,17.600
'13:44:50.520',0.160,-,-,88.800,17.200
'13:44:50.528',0.272,-,-,88.000,16.800
'13:44:50.536',0.288,-,-,88.000,16.800
'13:44:50.544',-0.112,-,-,88.000,16.800
'13:44:50.552',-0.128,-,-,87.200,16.800
'13:44:50.560',-0.032,-,-,86.400,16.800
'13:44:50.568',-0.032,-,-,85.600,16.400
'13:44:50.576',-0.016,-,-,84.800,16.000
'13:44:50.584',-0.032,-,-,84.000,16.000
'13:44:50.592',-0.032,-,-,83.200,17.200
'13:44:50.600',-0.032,-,-,82.400,18.000
