'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:10:08.352',-0.480,-,-,52.000,28.400
'13:10:08.360',-0.464,-,-,52.800,29.600
'13:10:08.368',-0.496,-,-,53.600,30.400
'13:10:08.376',-0.480,-,-,54.400,30.800
'13:10:08.384',-0.480,-,-,56.000,30.400
'13:10:08.392',-0.448,-,-,56.800,29.600
'13:10:08.400',-0.416,-,-,57.600,28.000
'13:10:08.408',-0.352,-,-,59.200,26.400
'13:10:08.416',-0.336,-,-,60.800,24.000
'13:10:08.424',-0.272,-,-,61.600,21.600
'13:10:08.432',-0.256,-,-,61.600,19.200
'13:10:08.440',-0.192,-,-,61.600,16.400
'13:10:08.448',-0.176,-,-,61.600,14.400
'13:10:08.456',-0.128,-,-,61.600,12.800
'13:10:08.464',-0.112,-,-,60.800,12.400
'13:10:08.472',-0.080,-,-,60.000,12.400
'13:10:08.480',-0.064,-,-,59.200,13.200
'13:10:08.488',-0.080,-,-,58.400,14.800
'13:10:08.496',-0.032,-,-,56.800,16.400
'13:10:08.504',-0.048,-,-,56.000,17.600
'13:10:08.512',-0.016,-,-,55.200,18.800
'13:10:08.520',-0.032,-,-,54.400,19.600
'13:10:08.528',0.000,-,-,54.400,19.600
'13:10:08.536',-0.032,-,-,53.600,19.600
'13:10:08.544',0.000,-,-,52.800,19.600
'13:10:08.552',-0.016,-,-,52.000,18.800
'13:10:08.560',0.000,-,-,52.000,18.000
'13:10:08.568',0.000,-,-,51.200,16.800
'13:10:08.576',0.016,-,-,51.200,15.600
'13:10:08.584',0.000,-,-,51.200,14.800
'13:10:08.592',0.032,-,-,51.200,14.000
'13:10:08.600',0.000,-,-,52.000,13.600
'13:10:08.608',0.032,-,-,52.800,13.200
'13:10:08.616',0.000,-,-,53.600,13.600
'13:10:08.624',0.032,-,-,54.400,14.000
'13:10:08.632',0.016,-,-,55.200,14.400
'13:10:08.640',0.032,-,-,56.000,14.800
'13:10:08.648',0.032,-,-,56.800,14.800
'13:10:08.656',0.016,-,-,57.600,14.800
'13:10:08.664',0.048,-,-,58.400,14.800
'13:10:08.672',0.016,-,-,59.200,14.400
'13:10:08.680',0.032,-,-,60.800,14.000
'13:10:08.688',0.032,-,-,61.600,13.600
'13:10:08.696',0.032,-,-,62.400,13.200
'13:10:08.704',0.016,-,-,63.200,12.800
'13:10:08.712',0.048,-,-,64.800,12.400
'13:10:08.720',0.032,-,-,65.600,12.000
'13:10:08.728',0.048,-,-,66.400,11.600
'13:10:08.736',0.032,-,-,67.200,11.600
'13:10:08.744',0.032,-,-,68.000,11.600
'13:10:08.752',0.016,-,-,69.600,11.600
'13:10:08.760',0.048,-,-,70.400,11.600
'13:10:08.768',0.000,-,-,71.200,12.000
'13:10:08.776',0.032,-,-,72.000,12.000
'13:10:08.784',0.032,-,-,72.000,12.000
'13:10:08.792',0.064,-,-,72.000,12.000
'13:10:08.800',0.048,-,-,72.000,11.600
'13:10:08.808',0.096,-,-,72.000,11.600
'13:10:08.816',0.080,-,-,72.000,11.600
'13:10:08.824',0.112,-,-,72.000,11.600
'13:10:08.832',0.128,-,-,72.000,11.200
'13:10:08.840',0.096,-,-,72.000,11.200
'13:10:08.848',0.064,-,-,71.200,10.800
'13:10:08.856',0.048,-,-,71.200,10.800
'13:10:08.864',0.064,-,-,70.400,10.800
'13:10:08.872',0.048,-,-,70.400,10.400
'13:10:08.880',0.032,-,-,69.600,10.400
'13:10:08.888',0.016,-,-,68.800,10.400
'13:10:08.896',0.032,-,-,68.800,10.400
'13:10:08.904',0.000,-,-,68.000,10.400
'13:10:08.912',0.000,-,-,67.200,10.400
'13:10:08.920',-0.016,-,-,66.400,10.400
'13:10:08.928',0.000,-,-,66.400,10.400
'13:10:08.936',0.000,-,-,65.600,10.800
'13:10:08.944',0.016,-,-,64.800,10.800
'13:10:08.952',0.160,-,-,64.000,10.400
'13:10:08.960',0.448,-,-,63.200,10.400
'13:10:08.968',0.688,-,-,63.200,10.000
'13:10:08.976',0.704,-,-,62.400,10.000
'13:10:08.984',0.464,-,-,61.600,10.400
'13:10:08.992',0.336,-,-,61.600,10.000
'13:10:09.000',0.240,-,-,60.800,10.000
'13:10:09.008',0.208,-,-,60.000,9.600
'13:10:09.016',0.128,-,-,59.200,8.800
'13:10:09.024',0.032,-,-,59.200,8.000
'13:10:09.032',-0.128,-,-,58.400,7.600
'13:10:09.040',-0.144,-,-,57.600,8.000
'13:10:09.048',-0.112,-,-,56.800,9.600
'13:10:09.056',-0.144,-,-,56.000,11.600
'13:10:09.064',-0.128,-,-,55.200,14.400
'13:10:09.072',-0.144,-,-,54.400,18.800
'13:10:09.080',-0.096,-,-,53.600,24.800
'13:10:09.088',-0.112,-,-,52.800,32.800
'13:10:09.096',-0.080,-,-,52.800,41.600
'13:10:09.104',-0.112,-,-,52.800,49.600
'13:10:09.112',-0.080,-,-,53.600,55.600
'13:10:09.120',-0.112,-,-,55.200,59.600
'13:10:09.128',-0.080,-,-,57.600,61.600
'13:10:09.136',-0.112,-,-,60.000,62.000
'13:10:09.144',-0.096,-,-,63.200,61.200
'13:10:09.152',-0.112,-,-,65.600,58.800
'13:10:09.160',-0.080,-,-,68.800,56.000
'13:10:09.168',-0.112,-,-,72.000,52.400
'13:10:09.176',-0.096,-,-,74.400,48.400
'13:10:09.184',-0.128,-,-,76.800,44.800
'13:10:09.192',-0.112,-,-,79.200,41.600
'13:10:09.200',-0.128,-,-,80.800,39.600
'13:10:09.208',-0.112,-,-,82.400,38.400
'13:10:09.216',-0.112,-,-,84.800,38.000
'13:10:09.224',-0.096,-,-,87.200,38.000
'13:10:09.232',-0.080,-,-,89.600,38.000
'13:10:09.240',-0.096,-,-,92.800,38.000
'13:10:09.248',-0.112,-,-,95.200,38.000
'13:10:09.256',-0.064,-,-,98.400,37.600
'13:10:09.264',-0.080,-,-,101.600,36.400
'13:10:09.272',-0.080,-,-,102.400,34.400
'13:10:09.280',-0.048,-,-,102.400,31.600
'13:10:09.288',-0.064,-,-,100.000,28.000
'13:10:09.296',-0.016,-,-,96.800,24.000
'13:10:09.304',-0.032,-,-,92.800,20.400
'13:10:09.312',-0.016,-,-,90.400,17.600
'13:10:09.320',-0.032,-,-,88.800,16.000
'13:10:09.328',-0.016,-,-,86.400,16.000
'13:10:09.336',-0.064,-,-,84.000,17.200
'13:10:09.344',-0.032,-,-,81.600,18.800
'13:10:09.352',-0.064,-,-,78.400,20.800
'13:10:09.360',-0.064,-,-,76.800,22.400
'13:10:09.368',-0.080,-,-,75.200,23.600
'13:10:09.376',-0.064,-,-,75.200,24.400
'13:10:09.384',-0.096,-,-,74.400,24.800
'13:10:09.392',-0.080,-,-,73.600,24.800
'13:10:09.400',-0.112,-,-,72.800,24.000
'13:10:09.408',-0.064,-,-,72.800,23.200
'13:10:09.416',-0.080,-,-,72.800,22.400
'13:10:09.424',-0.064,-,-,73.600,21.600
'13:10:09.432',-0.080,-,-,73.600,20.800
'13:10:09.440',-0.064,-,-,74.400,19.600
'13:10:09.448',-0.128,-,-,75.200,18.400
'13:10:09.456',-0.144,-,-,76.000,17.200
'13:10:09.464',-0.144,-,-,76.800,16.400
'13:10:09.472',-0.208,-,-,77.600,15.600
'13:10:09.480',-0.208,-,-,78.400,15.600
'13:10:09.488',-0.176,-,-,80.000,15.600
'13:10:09.496',-0.144,-,-,80.800,15.600
'13:10:09.504',-0.208,-,-,81.600,15.600
'13:10:09.512',-0.320,-,-,82.400,15.600
'13:10:09.520',-0.352,-,-,83.200,15.600
'13:10:09.528',-0.256,-,-,84.000,15.200
'13:10:09.536',-0.256,-,-,84.800,14.800
'13:10:09.544',-0.288,-,-,85.600,14.400
'13:10:09.552',-0.320,-,-,85.600,14.000
'13:10:09.560',-0.384,-,-,86.400,13.600
'13:10:09.568',-0.464,-,-,86.400,13.200
'13:10:09.576',-0.640,-,-,86.400,12.800
'13:10:09.584',-0.736,-,-,86.400,12.400
'13:10:09.592',-0.752,-,-,86.400,12.000
'13:10:09.600',-0.672,-,-,85.600,12.000
'13:10:09.608',-0.448,-,-,85.600,11.600
'13:10:09.616',-0.192,-,-,84.800,11.600
'13:10:09.624',0.000,-,-,84.000,11.600
'13:10:09.632',0.176,-,-,84.000,11.600
'13:10:09.640',0.304,-,-,83.200,11.600
'13:10:09.648',0.336,-,-,82.400,11.600
'13:10:09.656',0.368,-,-,81.600,11.600
'13:10:09.664',0.384,-,-,80.800,12.000
'13:10:09.672',0.368,-,-,79.200,12.000
'13:10:09.680',0.384,-,-,78.400,12.400
'13:10:09.688',0.368,-,-,77.600,12.400
'13:10:09.696',0.416,-,-,76.800,12.800
'13:10:09.704',0.384,-,-,75.200,14.400
'13:10:09.712',0.432,-,-,73.600,16.800
'13:10:09.720',0.384,-,-,72.000,18.400
'13:10:09.728',0.416,-,-,70.400,19.200
'13:10:09.736',0.384,-,-,68.800,19.600
'13:10:09.744',0.416,-,-,67.200,20.000
'13:10:09.752',0.384,-,-,64.800,20.800
'13:10:09.760',0.416,-,-,63.200,22.400
'13:10:09.768',0.416,-,-,60.800,24.000
'13:10:09.776',0.432,-,-,59.200,25.200
'13:10:09.784',0.432,-,-,57.600,26.400
'13:10:09.792',0.464,-,-,56.000,26.800
'13:10:09.800',0.448,-,-,54.400,26.800
'13:10:09.808',0.480,-,-,52.800,27.200
'13:10:09.816',0.464,-,-,51.200,27.200
'13:10:09.824',0.480,-,-,49.600,27.200
'13:10:09.832',0.448,-,-,48.800,26.400
'13:10:09.840',0.432,-,-,47.200,25.200
'13:10:09.848',0.448,-,-,45.600,24.000
'13:10:09.856',0.384,-,-,44.800,22.400
'13:10:09.864',0.304,-,-,43.200,21.200
'13:10:09.872',0.272,-,-,42.400,19.200
'13:10:09.880',0.224,-,-,41.600,17.600
'13:10:09.888',0.176,-,-,40.000,15.600
'13:10:09.896',0.112,-,-,39.200,13.200
'13:10:09.904',0.064,-,-,38.400,11.600
'13:10:09.912',0.032,-,-,37.600,10.400
'13:10:09.920',0.000,-,-,36.800,10.400
'13:10:09.928',-0.016,-,-,36.000,11.600
'13:10:09.936',-0.032,-,-,35.200,13.200
'13:10:09.944',-0.032,-,-,34.400,15.200
'13:10:09.952',-0.064,-,-,33.600,16.800
'13:10:09.960',-0.048,-,-,33.600,18.000
'13:10:09.968',-0.080,-,-,32.800,18.800
'13:10:09.976',-0.064,-,-,32.800,19.600
'13:10:09.984',-0.096,-,-,32.800,19.600
'13:10:09.992',-0.080,-,-,32.000,19.600
'13:10:10.000',-0.112,-,-,31.200,19.200
'13:10:10.008',-0.080,-,-,31.200,18.000
'13:10:10.016',-0.112,-,-,31.200,16.800
'13:10:10.024',-0.080,-,-,31.200,15.200
'13:10:10.032',-0.112,-,-,32.000,14.400
'13:10:10.040',-0.080,-,-,32.800,13.200
'13:10:10.048',-0.096,-,-,33.600,12.800
'13:10:10.056',-0.080,-,-,34.400,12.800
'13:10:10.064',-0.080,-,-,35.200,12.800
'13:10:10.072',-0.096,-,-,36.000,12.800
'13:10:10.080',-0.080,-,-,36.800,13.200
'13:10:10.088',-0.112,-,-,37.600,13.200
'13:10:10.096',-0.080,-,-,37.600,13.600
'13:10:10.104',-0.096,-,-,39.200,14.000
'13:10:10.112',-0.064,-,-,40.000,14.400
'13:10:10.120',-0.080,-,-,41.600,14.400
'13:10:10.128',-0.064,-,-,42.400,14.400
'13:10:10.136',-0.080,-,-,43.200,14.400
'13:10:10.144',-0.064,-,-,44.000,14.400
'13:10:10.152',-0.080,-,-,44.800,14.400
'13:10:10.160',-0.064,-,-,45.600,14.000
'13:10:10.168',-0.080,-,-,47.200,14.000
'13:10:10.176',-0.048,-,-,48.000,13.600
'13:10:10.184',-0.064,-,-,49.600,13.200
'13:10:10.192',0.000,-,-,50.400,13.200
'13:10:10.200',-0.016,-,-,51.200,12.800
'13:10:10.208',0.000,-,-,51.200,12.800
'13:10:10.216',0.000,-,-,51.200,12.800
'13:10:10.224',0.032,-,-,52.000,12.400
'13:10:10.232',0.000,-,-,52.000,12.400
'13:10:10.240',0.000,-,-,52.800,12.800
'13:10:10.248',-0.016,-,-,52.800,12.800
'13:10:10.256',0.000,-,-,52.800,12.800
'13:10:10.264',0.000,-,-,52.800,12.800
'13:10:10.272',-0.032,-,-,52.000,12.800
'13:10:10.280',-0.016,-,-,52.000,12.800
'13:10:10.288',-0.064,-,-,52.000,12.800
'13:10:10.296',-0.032,-,-,52.000,12.800
'13:10:10.304',-0.080,-,-,52.000,12.800
'13:10:10.312',-0.064,-,-,52.000,13.200
'13:10:10.320',-0.080,-,-,51.200,13.200
'13:10:10.328',-0.064,-,-,51.200,13.200
'13:10:10.336',-0.080,-,-,51.200,13.200
'13:10:10.344',0.000,-,-,51.200,12.800
'13:10:10.352',0.224,-,-,50.400,12.800
'13:10:10.360',0.528,-,-,50.400,12.800
'13:10:10.368',0.656,-,-,49.600,12.800
'13:10:10.376',0.496,-,-,49.600,12.800
'13:10:10.384',0.384,-,-,49.600,12.800
'13:10:10.392',0.256,-,-,48.800,12.800
'13:10:10.400',0.176,-,-,48.800,12.800
'13:10:10.408',0.128,-,-,48.000,12.400
'13:10:10.416',0.048,-,-,48.000,12.000
'13:10:10.424',-0.080,-,-,48.000,11.600
'13:10:10.432',-0.208,-,-,47.200,11.600
'13:10:10.440',-0.176,-,-,47.200,12.800
'13:10:10.448',-0.160,-,-,46.400,14.400
'13:10:10.456',-0.208,-,-,45.600,15.600
'13:10:10.464',-0.176,-,-,44.800,16.800
'13:10:10.472',-0.144,-,-,44.800,18.800
'13:10:10.480',-0.160,-,-,44.000,22.400
'13:10:10.488',-0.144,-,-,44.000,28.000
'13:10:10.496',-0.144,-,-,44.000,34.400
'13:10:10.504',-0.144,-,-,44.000,40.800
'13:10:10.512',-0.128,-,-,45.600,46.000
'13:10:10.520',-0.144,-,-,47.200,50.000
'13:10:10.528',-0.128,-,-,50.400,53.200
'13:10:10.536',-0.144,-,-,53.600,55.200
'13:10:10.544',-0.128,-,-,56.000,56.800
'13:10:10.552',-0.144,-,-,59.200,56.800
'13:10:10.560',-0.128,-,-,61.600,55.600
'13:10:10.568',-0.160,-,-,64.800,53.600
'13:10:10.576',-0.144,-,-,67.200,50.800
'13:10:10.584',-0.176,-,-,70.400,48.000
'13:10:10.592',-0.160,-,-,72.800,45.600
'13:10:10.600',-0.176,-,-,74.400,44.000
'13:10:10.608',-0.160,-,-,76.800,42.400
'13:10:10.616',-0.192,-,-,78.400,41.200
'13:10:10.624',-0.176,-,-,81.600,40.800
'13:10:10.632',-0.176,-,-,84.800,40.400
'13:10:10.640',-0.144,-,-,88.000,40.400
'13:10:10.648',-0.176,-,-,92.000,40.400
'13:10:10.656',-0.144,-,-,95.200,40.000
'13:10:10.664',-0.144,-,-,97.600,39.200
'13:10:10.672',-0.112,-,-,98.400,37.600
'13:10:10.680',-0.096,-,-,97.600,35.200
'13:10:10.688',-0.112,-,-,96.000,31.600
'13:10:10.696',-0.064,-,-,92.800,27.600
'13:10:10.704',-0.080,-,-,90.400,23.600
'13:10:10.712',-0.048,-,-,88.000,21.200
'13:10:10.720',-0.080,-,-,86.400,20.800
'13:10:10.728',-0.032,-,-,84.000,21.600
'13:10:10.736',-0.064,-,-,81.600,23.200
'13:10:10.744',-0.032,-,-,79.200,24.800
'13:10:10.752',-0.080,-,-,76.800,26.000
'13:10:10.760',-0.048,-,-,74.400,27.200
'13:10:10.768',-0.080,-,-,73.600,28.400
'13:10:10.776',-0.064,-,-,72.000,29.200
'13:10:10.784',-0.096,-,-,71.200,30.000
'13:10:10.792',-0.080,-,-,69.600,29.600
'13:10:10.800',-0.112,-,-,69.600,29.200
'13:10:10.808',-0.080,-,-,68.800,28.000
'13:10:10.816',-0.112,-,-,69.600,27.200
'13:10:10.824',-0.080,-,-,69.600,26.000
'13:10:10.832',-0.176,-,-,69.600,25.200
'13:10:10.840',-0.224,-,-,70.400,24.000
'13:10:10.848',-0.272,-,-,70.400,22.800
'13:10:10.856',-0.272,-,-,71.200,21.600
'13:10:10.864',-0.320,-,-,72.800,20.400
'13:10:10.872',-0.416,-,-,73.600,19.600
'13:10:10.880',-0.544,-,-,75.200,19.600
'13:10:10.888',-0.608,-,-,76.000,19.600
'13:10:10.896',-0.656,-,-,76.800,20.000
'13:10:10.904',-0.704,-,-,78.400,20.000
'13:10:10.912',-0.816,-,-,79.200,19.600
'13:10:10.920',-0.848,-,-,80.800,19.200
'13:10:10.928',-0.656,-,-,81.600,18.800
'13:10:10.936',-0.496,-,-,82.400,18.400
'13:10:10.944',-0.256,-,-,83.200,18.000
'13:10:10.952',0.000,-,-,84.000,17.200
'13:10:10.960',0.176,-,-,84.800,16.800
'13:10:10.968',0.256,-,-,84.800,16.400
'13:10:10.976',0.352,-,-,85.600,15.600
'13:10:10.984',0.336,-,-,85.600,15.200
'13:10:10.992',0.336,-,-,85.600,15.200
'13:10:11.000',0.320,-,-,85.600,14.800
'13:10:11.008',0.368,-,-,85.600,14.800
'13:10:11.016',0.336,-,-,84.800,14.400
'13:10:11.024',0.384,-,-,84.000,14.000
'13:10:11.032',0.368,-,-,82.400,14.000
'13:10:11.040',0.384,-,-,80.800,14.400
'13:10:11.048',0.400,-,-,79.200,15.200
'13:10:11.056',0.384,-,-,77.600,16.800
'13:10:11.064',0.432,-,-,75.200,18.000
'13:10:11.072',0.416,-,-,73.600,19.200
'13:10:11.080',0.448,-,-,71.200,19.200
'13:10:11.088',0.448,-,-,69.600,19.200
'13:10:11.096',0.480,-,-,67.200,19.200
'13:10:11.104',0.480,-,-,65.600,19.200
'13:10:11.112',0.528,-,-,64.000,19.200
'13:10:11.120',0.512,-,-,62.400,19.200
'13:10:11.128',0.544,-,-,60.800,19.200
'13:10:11.136',0.512,-,-,59.200,19.200
'13:10:11.144',0.544,-,-,58.400,19.200
'13:10:11.152',0.512,-,-,56.800,19.200
'13:10:11.160',0.512,-,-,56.000,19.600
'13:10:11.168',0.448,-,-,54.400,19.600
'13:10:11.176',0.416,-,-,53.600,19.600
'13:10:11.184',0.336,-,-,52.000,19.200
'13:10:11.192',0.304,-,-,51.200,19.200
'13:10:11.200',0.256,-,-,49.600,18.800
'13:10:11.208',0.208,-,-,48.800,18.800
'13:10:11.216',0.160,-,-,47.200,18.800
'13:10:11.224',0.128,-,-,45.600,18.400
'13:10:11.232',0.064,-,-,44.800,18.400
'13:10:11.240',0.064,-,-,43.200,18.000
'13:10:11.248',0.000,-,-,42.400,17.600
'13:10:11.256',0.000,-,-,41.600,17.600
'13:10:11.264',0.000,-,-,40.800,17.200
'13:10:11.272',-0.032,-,-,40.000,16.800
'13:10:11.280',-0.016,-,-,39.200,16.400
'13:10:11.288',-0.048,-,-,38.400,16.000
'13:10:11.296',-0.016,-,-,37.600,15.600
'13:10:11.304',-0.080,-,-,36.000,15.200
'13:10:11.312',-0.048,-,-,36.000,14.800
'13:10:11.320',-0.080,-,-,35.200,14.800
'13:10:11.328',-0.032,-,-,35.200,14.400
'13:10:11.336',-0.064,-,-,35.200,14.400
'13:10:11.344',-0.032,-,-,35.200,14.000
'13:10:11.352',-0.064,-,-,34.400,13.600
'13:10:11.360',-0.032,-,-,34.400,13.600
'13:10:11.368',-0.064,-,-,34.400,13.200
'13:10:11.376',-0.032,-,-,34.400,13.200
'13:10:11.384',-0.048,-,-,34.400,12.800
'13:10:11.392',-0.016,-,-,34.400,12.400
'13:10:11.400',-0.048,-,-,35.200,12.000
'13:10:11.408',-0.016,-,-,35.200,11.600
'13:10:11.416',-0.032,-,-,36.800,11.600
'13:10:11.424',-0.016,-,-,37.600,11.600
'13:10:11.432',-0.048,-,-,39.200,11.600
'13:10:11.440',-0.016,-,-,40.000,11.600
'13:10:11.448',-0.032,-,-,40.800,11.200
'13:10:11.456',-0.016,-,-,42.400,10.800
'13:10:11.464',-0.048,-,-,43.200,10.400
'13:10:11.472',-0.016,-,-,44.800,10.400
'13:10:11.480',0.000,-,-,45.600,10.000
'13:10:11.488',-0.032,-,-,46.400,10.000
'13:10:11.496',-0.016,-,-,48.000,10.000
'13:10:11.504',-0.032,-,-,48.800,9.600
'13:10:11.512',0.000,-,-,50.400,9.600
'13:10:11.520',-0.016,-,-,52.000,9.600
'13:10:11.528',0.000,-,-,52.800,9.600
'13:10:11.536',-0.016,-,-,53.600,9.600
'13:10:11.544',0.000,-,-,55.200,9.600
'13:10:11.552',-0.032,-,-,56.000,9.200
'13:10:11.560',0.000,-,-,56.800,9.200
'13:10:11.568',0.000,-,-,57.600,9.200
'13:10:11.576',0.016,-,-,57.600,9.200
'13:10:11.584',0.032,-,-,57.600,8.800
'13:10:11.592',0.048,-,-,58.400,8.800
'13:10:11.600',0.032,-,-,58.400,8.800
'13:10:11.608',0.064,-,-,58.400,8.800
'13:10:11.616',0.064,-,-,58.400,8.800
'13:10:11.624',0.064,-,-,58.400,8.800
'13:10:11.632',0.032,-,-,58.400,8.800
'13:10:11.640',0.048,-,-,58.400,8.800
'13:10:11.648',0.032,-,-,58.400,9.200
'13:10:11.656',0.048,-,-,57.600,9.200
'13:10:11.664',0.000,-,-,57.600,9.200
'13:10:11.672',0.000,-,-,57.600,9.200
'13:10:11.680',0.000,-,-,56.800,9.200
'13:10:11.688',-0.016,-,-,56.800,9.200
'13:10:11.696',0.000,-,-,56.000,9.200
'13:10:11.704',-0.032,-,-,56.000,9.600
'13:10:11.712',-0.016,-,-,55.200,9.600
'13:10:11.720',-0.032,-,-,55.200,9.600
'13:10:11.728',0.000,-,-,55.200,9.600
'13:10:11.736',-0.016,-,-,54.400,9.600
'13:10:11.744',0.336,-,-,54.400,9.600
'13:10:11.752',0.624,-,-,53.600,9.600
'13:10:11.760',0.768,-,-,53.600,9.600
'13:10:11.768',0.560,-,-,52.800,10.000
'13:10:11.776',0.448,-,-,52.800,10.000
'13:10:11.784',0.304,-,-,52.000,10.000
'13:10:11.792',0.272,-,-,52.000,10.400
'13:10:11.800',0.192,-,-,52.000,10.400
'13:10:11.808',0.112,-,-,51.200,10.000
'13:10:11.816',-0.080,-,-,51.200,10.000
'13:10:11.824',-0.144,-,-,50.400,9.600
'13:10:11.832',-0.176,-,-,50.400,10.400
'13:10:11.840',-0.144,-,-,49.600,12.000
'13:10:11.848',-0.176,-,-,48.800,14.000
'13:10:11.856',-0.112,-,-,48.000,16.000
'13:10:11.864',-0.112,-,-,47.200,18.800
'13:10:11.872',-0.112,-,-,46.400,23.200
'13:10:11.880',-0.080,-,-,46.400,28.800
'13:10:11.888',-0.112,-,-,46.400,36.000
'13:10:11.896',-0.080,-,-,46.400,42.800
'13:10:11.904',-0.112,-,-,48.000,48.400
'13:10:11.912',-0.080,-,-,49.600,52.800
'13:10:11.920',-0.096,-,-,52.800,55.600
'13:10:11.928',-0.080,-,-,55.200,56.800
'13:10:11.936',-0.096,-,-,58.400,57.200
'13:10:11.944',-0.080,-,-,60.800,56.800
'13:10:11.952',-0.112,-,-,64.000,54.800
'13:10:11.960',-0.080,-,-,66.400,52.400
'13:10:11.968',-0.112,-,-,68.800,49.600
'13:10:11.976',-0.096,-,-,71.200,46.800
'13:10:11.984',-0.128,-,-,73.600,44.400
'13:10:11.992',-0.112,-,-,75.200,42.800
'13:10:12.000',-0.128,-,-,77.600,42.000
'13:10:12.008',-0.112,-,-,79.200,41.600
'13:10:12.016',-0.128,-,-,82.400,41.200
'13:10:12.024',-0.112,-,-,85.600,41.600
'13:10:12.032',-0.112,-,-,88.800,41.600
'13:10:12.040',-0.096,-,-,92.800,42.000
'13:10:12.048',-0.112,-,-,96.800,42.000
'13:10:12.056',-0.080,-,-,99.200,41.200
'13:10:12.064',-0.080,-,-,100.000,40.000
'13:10:12.072',-0.064,-,-,98.400,37.600
'13:10:12.080',-0.048,-,-,95.200,34.400
'13:10:12.088',-0.064,-,-,92.000,30.800
'13:10:12.096',-0.016,-,-,89.600,26.800
'13:10:12.104',-0.032,-,-,88.000,23.200
'13:10:12.112',0.000,-,-,87.200,20.800
'13:10:12.120',-0.016,-,-,84.800,19.600
'13:10:12.128',0.000,-,-,82.400,20.000
'13:10:12.136',-0.016,-,-,79.200,21.600
'13:10:12.144',0.000,-,-,76.800,23.600
'13:10:12.152',-0.032,-,-,75.200,26.000
'13:10:12.160',-0.016,-,-,74.400,27.600
'13:10:12.168',-0.032,-,-,72.800,28.800
'13:10:12.176',-0.016,-,-,71.200,29.600
'13:10:12.184',-0.048,-,-,69.600,30.000
'13:10:12.192',-0.016,-,-,68.800,29.600
'13:10:12.200',-0.032,-,-,68.800,29.200
'13:10:12.208',-0.016,-,-,68.000,28.400
'13:10:12.216',-0.032,-,-,68.000,27.200
'13:10:12.224',-0.016,-,-,68.000,25.600
'13:10:12.232',-0.032,-,-,68.000,24.400
'13:10:12.240',-0.016,-,-,68.800,23.200
'13:10:12.248',-0.080,-,-,69.600,22.000
'13:10:12.256',-0.080,-,-,70.400,20.800
'13:10:12.264',-0.112,-,-,71.200,20.000
'13:10:12.272',-0.128,-,-,72.000,19.200
'13:10:12.280',-0.112,-,-,72.800,19.200
'13:10:12.288',-0.080,-,-,74.400,19.600
'13:10:12.296',-0.128,-,-,75.200,19.600
'13:10:12.304',-0.208,-,-,76.800,19.600
'13:10:12.312',-0.320,-,-,78.400,19.600
'13:10:12.320',-0.320,-,-,79.200,19.200
'13:10:12.328',-0.240,-,-,80.000,18.800
'13:10:12.336',-0.272,-,-,80.800,18.400
'13:10:12.344',-0.336,-,-,81.600,18.000
'13:10:12.352',-0.384,-,-,82.400,17.600
