'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:35:00.352',0.016,-,-,56.000,32.000
'13:35:00.360',0.032,-,-,56.800,34.400
'13:35:00.368',0.032,-,-,58.400,35.600
'13:35:00.376',0.032,-,-,59.200,36.400
'13:35:00.384',0.032,-,-,60.800,36.000
'13:35:00.392',0.032,-,-,62.400,35.200
'13:35:00.400',0.016,-,-,64.000,34.000
'13:35:00.408',0.032,-,-,67.200,32.400
'13:35:00.416',0.016,-,-,69.600,30.800
'13:35:00.424',0.032,-,-,72.800,29.200
'13:35:00.432',0.032,-,-,75.200,27.200
'13:35:00.440',0.016,-,-,76.000,26.000
'13:35:00.448',0.032,-,-,76.800,24.800
'13:35:00.456',0.032,-,-,77.600,23.600
'13:35:00.464',0.032,-,-,79.200,22.800
'13:35:00.472',0.032,-,-,80.800,22.000
'13:35:00.480',0.032,-,-,81.600,21.200
'13:35:00.488',0.032,-,-,82.400,20.400
'13:35:00.496',0.032,-,-,82.400,19.200
'13:35:00.504',0.032,-,-,82.400,17.600
'13:35:00.512',0.032,-,-,81.600,15.600
'13:35:00.520',0.032,-,-,80.800,13.600
'13:35:00.528',0.032,-,-,80.000,12.000
'13:35:00.536',0.032,-,-,78.400,10.400
'13:35:00.544',0.032,-,-,76.800,10.400
'13:35:00.552',0.032,-,-,75.200,10.800
'13:35:00.560',0.048,-,-,74.400,11.600
'13:35:00.568',0.032,-,-,72.800,12.800
'13:35:00.576',0.032,-,-,72.000,14.000
'13:35:00.584',0.032,-,-,70.400,15.200
'13:35:00.592',0.032,-,-,69.600,15.600
'13:35:00.600',0.032,-,-,68.800,16.400
'13:35:00.608',0.032,-,-,68.000,16.400
'13:35:00.616',0.032,-,-,68.000,16.400
'13:35:00.624',0.032,-,-,68.000,16.000
'13:35:00.632',0.032,-,-,68.800,15.200
'13:35:00.640',0.048,-,-,69.600,14.400
'13:35:00.648',0.048,-,-,69.600,13.200
'13:35:00.656',0.032,-,-,70.400,12.000
'13:35:00.664',0.032,-,-,71.200,11.200
'13:35:00.672',0.048,-,-,72.000,10.800
'13:35:00.680',0.064,-,-,73.600,10.400
'13:35:00.688',0.064,-,-,74.400,10.000
'13:35:00.696',0.096,-,-,75.200,10.000
'13:35:00.704',0.128,-,-,76.800,10.000
'13:35:00.712',0.144,-,-,77.600,10.000
'13:35:00.720',0.128,-,-,79.200,10.000
'13:35:00.728',0.160,-,-,80.000,10.000
'13:35:00.736',0.160,-,-,81.600,10.000
'13:35:00.744',0.128,-,-,82.400,10.400
'13:35:00.752',0.096,-,-,83.200,10.400
