'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:49:25.352',-0.016,-,-,85.600,26.800
'13:49:25.360',0.000,-,-,85.600,23.600
'13:49:25.368',0.000,-,-,84.800,20.800
'13:49:25.376',0.000,-,-,84.000,18.400
'13:49:25.384',0.000,-,-,82.400,16.800
'13:49:25.392',0.000,-,-,80.800,16.400
'13:49:25.400',0.000,-,-,79.200,17.200
'13:49:25.408',0.000,-,-,78.400,18.400
'13:49:25.416',0.000,-,-,77.600,20.000
'13:49:25.424',0.000,-,-,76.000,21.600
'13:49:25.432',0.000,-,-,75.200,22.400
'13:49:25.440',0.000,-,-,74.400,22.800
'13:49:25.448',0.000,-,-,73.600,23.200
'13:49:25.456',0.000,-,-,72.800,23.200
'13:49:25.464',0.000,-,-,72.000,22.800
'13:49:25.472',0.000,-,-,72.000,22.000
'13:49:25.480',0.000,-,-,72.800,21.200
'13:49:25.488',0.000,-,-,72.800,20.800
'13:49:25.496',0.000,-,-,73.600,20.000
'13:49:25.504',0.000,-,-,74.400,19.600
'13:49:25.512',0.016,-,-,75.200,19.600
'13:49:25.520',0.032,-,-,76.000,19.600
'13:49:25.528',0.064,-,-,76.800,19.200
'13:49:25.536',0.096,-,-,78.400,19.200
'13:49:25.544',0.096,-,-,80.000,18.800
'13:49:25.552',0.096,-,-,80.800,18.400
'13:49:25.560',0.096,-,-,81.600,18.000
'13:49:25.568',0.080,-,-,83.200,17.600
'13:49:25.576',0.096,-,-,84.000,16.800
'13:49:25.584',0.064,-,-,85.600,16.400
'13:49:25.592',0.032,-,-,86.400,16.400
'13:49:25.600',0.016,-,-,88.000,16.000
'13:49:25.608',0.000,-,-,88.800,15.600
'13:49:25.616',0.000,-,-,90.400,15.600
'13:49:25.624',-0.016,-,-,91.200,15.200
'13:49:25.632',0.000,-,-,91.200,14.800
'13:49:25.640',-0.016,-,-,92.000,14.800
'13:49:25.648',-0.016,-,-,92.000,14.400
'13:49:25.656',0.000,-,-,92.800,14.800
'13:49:25.664',0.032,-,-,92.800,15.200
'13:49:25.672',0.128,-,-,92.800,16.000
'13:49:25.680',0.240,-,-,92.800,16.400
'13:49:25.688',0.320,-,-,92.000,16.800
'13:49:25.696',0.208,-,-,91.200,16.800
'13:49:25.704',0.096,-,-,90.400,16.400
'13:49:25.712',0.032,-,-,89.600,16.000
'13:49:25.720',0.064,-,-,88.000,15.200
'13:49:25.728',0.048,-,-,86.400,15.200
'13:49:25.736',0.032,-,-,84.800,15.200
'13:49:25.744',0.000,-,-,82.400,15.200
'13:49:25.752',-0.096,-,-,80.800,15.200
'13:49:25.760',-0.064,-,-,78.400,15.200
'13:49:25.768',-0.032,-,-,76.000,15.200
'13:49:25.776',-0.096,-,-,73.600,14.800
'13:49:25.784',-0.080,-,-,72.000,14.400
'13:49:25.792',-0.032,-,-,69.600,14.400
'13:49:25.800',-0.032,-,-,67.200,14.400
'13:49:25.808',-0.032,-,-,65.600,15.200
