'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:38:11.352',-0.048,-,-,65.600,18.400
'13:38:11.360',-0.032,-,-,64.800,18.800
'13:38:11.368',-0.032,-,-,64.800,18.400
'13:38:11.376',-0.032,-,-,64.000,18.000
'13:38:11.384',-0.032,-,-,64.000,16.800
'13:38:11.392',-0.032,-,-,64.000,15.600
'13:38:11.400',-0.032,-,-,64.800,14.800
'13:38:11.408',-0.032,-,-,65.600,13.600
'13:38:11.416',-0.016,-,-,67.200,13.200
'13:38:11.424',0.000,-,-,68.000,12.800
'13:38:11.432',0.016,-,-,68.800,12.800
'13:38:11.440',0.032,-,-,70.400,12.800
'13:38:11.448',0.048,-,-,72.000,12.800
'13:38:11.456',0.048,-,-,72.800,12.800
'13:38:11.464',0.064,-,-,74.400,12.800
'13:38:11.472',0.048,-,-,76.000,12.800
'13:38:11.480',0.032,-,-,76.800,12.800
'13:38:11.488',0.048,-,-,78.400,12.800
'13:38:11.496',0.000,-,-,80.000,12.800
'13:38:11.504',0.000,-,-,80.800,12.800
'13:38:11.512',-0.016,-,-,82.400,12.800
'13:38:11.520',0.000,-,-,83.200,12.400
'13:38:11.528',-0.032,-,-,84.000,12.000
'13:38:11.536',-0.048,-,-,84.800,11.600
'13:38:11.544',-0.032,-,-,85.600,11.200
'13:38:11.552',-0.048,-,-,86.400,11.200
'13:38:11.560',-0.032,-,-,86.400,11.200
'13:38:11.568',-0.032,-,-,86.400,12.000
'13:38:11.576',0.048,-,-,86.400,12.400
'13:38:11.584',0.128,-,-,86.400,13.200
'13:38:11.592',0.240,-,-,85.600,13.200
'13:38:11.600',0.272,-,-,85.600,13.200
'13:38:11.608',0.112,-,-,84.800,12.800
'13:38:11.616',0.000,-,-,84.000,12.400
'13:38:11.624',0.000,-,-,84.000,12.400
'13:38:11.632',0.000,-,-,82.400,12.000
'13:38:11.640',0.000,-,-,81.600,12.000
'13:38:11.648',-0.016,-,-,80.800,11.600
'13:38:11.656',-0.112,-,-,80.000,11.200
'13:38:11.664',-0.128,-,-,78.400,10.800
'13:38:11.672',-0.080,-,-,77.600,10.800
'13:38:11.680',-0.112,-,-,76.000,10.800
'13:38:11.688',-0.128,-,-,73.600,10.800
'13:38:11.696',-0.080,-,-,72.000,10.800
'13:38:11.704',-0.064,-,-,70.400,10.800
'13:38:11.712',-0.080,-,-,68.000,11.600
'13:38:11.720',-0.064,-,-,66.400,13.200
'13:38:11.728',-0.064,-,-,64.800,15.600
'13:38:11.736',-0.064,-,-,63.200,18.400
