'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:49:20.352',-0.112,-,-,88.000,15.600
'13:49:20.360',0.000,-,-,86.400,15.200
'13:49:20.368',0.112,-,-,84.000,15.600
'13:49:20.376',0.224,-,-,82.400,15.600
'13:49:20.384',0.272,-,-,80.000,16.400
'13:49:20.392',0.288,-,-,77.600,16.800
'13:49:20.400',0.304,-,-,75.200,17.600
'13:49:20.408',0.320,-,-,73.600,18.000
'13:49:20.416',0.304,-,-,71.200,18.800
'13:49:20.424',0.320,-,-,69.600,18.800
'13:49:20.432',0.336,-,-,67.200,17.600
'13:49:20.440',0.336,-,-,64.800,16.400
'13:49:20.448',0.336,-,-,63.200,16.000
'13:49:20.456',0.336,-,-,60.800,16.400
'13:49:20.464',0.336,-,-,59.200,17.200
'13:49:20.472',0.336,-,-,57.600,18.800
'13:49:20.480',0.336,-,-,56.000,20.000
'13:49:20.488',0.336,-,-,54.400,21.200
'13:49:20.496',0.336,-,-,53.600,22.000
'13:49:20.504',0.336,-,-,52.000,22.800
'13:49:20.512',0.336,-,-,50.400,23.600
'13:49:20.520',0.336,-,-,49.600,24.800
'13:49:20.528',0.336,-,-,48.000,25.600
'13:49:20.536',0.352,-,-,46.400,26.000
'13:49:20.544',0.368,-,-,45.600,26.000
'13:49:20.552',0.352,-,-,44.800,26.000
'13:49:20.560',0.336,-,-,44.000,25.600
'13:49:20.568',0.336,-,-,43.200,24.800
'13:49:20.576',0.304,-,-,42.400,24.400
'13:49:20.584',0.272,-,-,41.600,23.600
'13:49:20.592',0.256,-,-,40.000,22.800
'13:49:20.600',0.224,-,-,40.000,22.000
'13:49:20.608',0.176,-,-,39.200,21.200
'13:49:20.616',0.160,-,-,39.200,20.000
'13:49:20.624',0.112,-,-,38.400,18.800
'13:49:20.632',0.064,-,-,38.400,17.200
'13:49:20.640',0.048,-,-,37.600,16.000
'13:49:20.648',0.032,-,-,37.600,14.400
'13:49:20.656',0.000,-,-,36.800,13.600
'13:49:20.664',0.000,-,-,36.800,12.800
'13:49:20.672',-0.016,-,-,36.800,13.200
'13:49:20.680',-0.016,-,-,36.800,14.000
'13:49:20.688',-0.032,-,-,36.800,14.800
'13:49:20.696',-0.032,-,-,36.800,15.600
'13:49:20.704',-0.032,-,-,36.800,16.400
'13:49:20.712',-0.048,-,-,37.600,16.800
'13:49:20.720',-0.032,-,-,38.400,17.200
'13:49:20.728',-0.064,-,-,39.200,17.200
'13:49:20.736',-0.048,-,-,40.800,17.200
'13:49:20.744',-0.064,-,-,41.600,16.800
'13:49:20.752',-0.048,-,-,42.400,16.000
'13:49:20.760',-0.064,-,-,43.200,15.200
'13:49:20.768',-0.048,-,-,44.000,14.800
'13:49:20.776',-0.064,-,-,45.600,14.000
'13:49:20.784',-0.032,-,-,46.400,14.000
'13:49:20.792',-0.064,-,-,48.000,14.000
'13:49:20.800',-0.048,-,-,48.800,14.000
'13:49:20.808',-0.064,-,-,50.400,14.000
'13:49:20.816',-0.032,-,-,51.200,14.000
'13:49:20.824',-0.064,-,-,52.800,14.000
'13:49:20.832',-0.048,-,-,53.600,13.600
'13:49:20.840',-0.064,-,-,55.200,13.600
'13:49:20.848',-0.032,-,-,56.000,13.600
'13:49:20.856',-0.048,-,-,57.600,13.600
'13:49:20.864',-0.016,-,-,58.400,13.600
'13:49:20.872',0.000,-,-,59.200,13.600
'13:49:20.880',0.016,-,-,60.000,13.200
'13:49:20.888',0.032,-,-,60.000,12.800
'13:49:20.896',0.016,-,-,60.800,12.800
'13:49:20.904',0.032,-,-,60.800,12.800
'13:49:20.912',0.016,-,-,61.600,12.800
'13:49:20.920',0.032,-,-,61.600,12.800
'13:49:20.928',0.000,-,-,61.600,12.400
'13:49:20.936',-0.016,-,-,61.600,12.000
'13:49:20.944',-0.032,-,-,61.600,11.600
'13:49:20.952',-0.032,-,-,61.600,11.200
'13:49:20.960',-0.064,-,-,61.600,10.800
'13:49:20.968',-0.080,-,-,60.800,11.200
'13:49:20.976',-0.080,-,-,60.800,11.600
'13:49:20.984',-0.080,-,-,60.800,12.000
'13:49:20.992',-0.080,-,-,60.000,12.800
'13:49:21.000',-0.064,-,-,60.000,13.200
'13:49:21.008',0.000,-,-,59.200,13.600
'13:49:21.016',0.064,-,-,59.200,14.000
'13:49:21.024',0.160,-,-,59.200,14.000
'13:49:21.032',0.272,-,-,58.400,14.000
'13:49:21.040',0.208,-,-,57.600,13.600
'13:49:21.048',0.080,-,-,57.600,13.200
'13:49:21.056',0.000,-,-,56.800,13.200
'13:49:21.064',0.032,-,-,56.000,12.800
'13:49:21.072',0.016,-,-,55.200,12.800
'13:49:21.080',0.000,-,-,54.400,13.200
'13:49:21.088',-0.032,-,-,53.600,13.600
'13:49:21.096',-0.144,-,-,52.000,14.000
'13:49:21.104',-0.128,-,-,51.200,13.600
'13:49:21.112',-0.080,-,-,49.600,12.800
'13:49:21.120',-0.144,-,-,48.800,11.600
'13:49:21.128',-0.128,-,-,47.200,11.200
'13:49:21.136',-0.096,-,-,46.400,11.600
'13:49:21.144',-0.080,-,-,45.600,13.600
'13:49:21.152',-0.080,-,-,44.800,17.200
'13:49:21.160',-0.080,-,-,44.800,22.000
'13:49:21.168',-0.080,-,-,45.600,27.200
'13:49:21.176',-0.080,-,-,46.400,32.800
'13:49:21.184',-0.080,-,-,47.200,37.600
'13:49:21.192',-0.080,-,-,49.600,42.000
'13:49:21.200',-0.064,-,-,51.200,45.200
'13:49:21.208',-0.080,-,-,53.600,47.600
'13:49:21.216',-0.080,-,-,56.000,48.800
'13:49:21.224',-0.080,-,-,60.000,48.800
'13:49:21.232',-0.080,-,-,63.200,48.000
'13:49:21.240',-0.080,-,-,66.400,46.800
'13:49:21.248',-0.096,-,-,69.600,44.800
'13:49:21.256',-0.080,-,-,72.800,43.200
'13:49:21.264',-0.096,-,-,76.800,41.600
'13:49:21.272',-0.112,-,-,80.000,40.400
'13:49:21.280',-0.096,-,-,84.000,39.600
'13:49:21.288',-0.112,-,-,86.400,39.200
'13:49:21.296',-0.096,-,-,87.200,38.800
'13:49:21.304',-0.112,-,-,88.800,38.400
'13:49:21.312',-0.080,-,-,89.600,38.000
'13:49:21.320',-0.080,-,-,91.200,38.000
'13:49:21.328',-0.080,-,-,92.800,37.600
'13:49:21.336',-0.064,-,-,93.600,36.800
'13:49:21.344',-0.064,-,-,93.600,35.600
'13:49:21.352',-0.048,-,-,92.800,33.600
'13:49:21.360',-0.032,-,-,92.000,31.200
'13:49:21.368',-0.032,-,-,91.200,28.400
'13:49:21.376',-0.032,-,-,90.400,25.200
'13:49:21.384',-0.032,-,-,89.600,22.000
'13:49:21.392',-0.032,-,-,88.000,19.600
'13:49:21.400',-0.032,-,-,86.400,18.000
'13:49:21.408',-0.032,-,-,84.800,17.600
'13:49:21.416',-0.032,-,-,82.400,18.800
'13:49:21.424',-0.032,-,-,80.000,20.000
'13:49:21.432',-0.032,-,-,78.400,21.600
'13:49:21.440',-0.048,-,-,76.800,22.800
'13:49:21.448',-0.032,-,-,75.200,23.600
'13:49:21.456',-0.048,-,-,74.400,24.000
'13:49:21.464',-0.032,-,-,73.600,24.400
'13:49:21.472',-0.064,-,-,72.800,24.000
'13:49:21.480',-0.048,-,-,72.800,24.000
'13:49:21.488',-0.032,-,-,72.000,23.600
'13:49:21.496',-0.032,-,-,72.800,22.800
'13:49:21.504',-0.032,-,-,72.800,22.000
'13:49:21.512',-0.016,-,-,73.600,21.600
'13:49:21.520',0.000,-,-,74.400,20.800
'13:49:21.528',-0.016,-,-,75.200,20.000
'13:49:21.536',-0.016,-,-,76.800,19.600
'13:49:21.544',-0.032,-,-,77.600,19.200
'13:49:21.552',-0.064,-,-,79.200,19.200
'13:49:21.560',-0.048,-,-,80.000,18.800
'13:49:21.568',-0.096,-,-,81.600,18.400
'13:49:21.576',-0.144,-,-,82.400,17.600
'13:49:21.584',-0.144,-,-,84.000,17.200
'13:49:21.592',-0.384,-,-,85.600,16.400
'13:49:21.600',-0.448,-,-,86.400,16.000
'13:49:21.608',-0.368,-,-,87.200,15.600
