'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:19:31.352',0.048,-,-,84.000,18.000
'13:19:31.360',0.064,-,-,85.600,17.200
'13:19:31.368',0.032,-,-,86.400,16.400
'13:19:31.376',0.048,-,-,87.200,15.600
'13:19:31.384',0.064,-,-,88.800,14.400
'13:19:31.392',0.032,-,-,89.600,13.600
'13:19:31.400',0.048,-,-,90.400,12.400
'13:19:31.408',0.000,-,-,91.200,11.600
'13:19:31.416',0.000,-,-,92.800,11.200
'13:19:31.424',-0.032,-,-,92.800,11.200
'13:19:31.432',0.000,-,-,93.600,11.600
'13:19:31.440',-0.032,-,-,93.600,12.000
'13:19:31.448',0.000,-,-,94.400,12.800
'13:19:31.456',-0.048,-,-,94.400,13.600
'13:19:31.464',0.000,-,-,94.400,14.000
'13:19:31.472',0.080,-,-,94.400,14.400
'13:19:31.480',0.304,-,-,94.400,14.800
'13:19:31.488',0.416,-,-,93.600,15.200
'13:19:31.496',0.480,-,-,92.000,15.200
'13:19:31.504',0.336,-,-,91.200,15.200
'13:19:31.512',0.240,-,-,89.600,15.200
'13:19:31.520',0.128,-,-,88.000,14.800
'13:19:31.528',0.160,-,-,86.400,14.000
'13:19:31.536',0.176,-,-,84.000,13.600
'13:19:31.544',0.112,-,-,81.600,12.800
'13:19:31.552',-0.080,-,-,79.200,12.400
'13:19:31.560',-0.176,-,-,77.600,11.600
'13:19:31.568',-0.144,-,-,75.200,11.600
'13:19:31.576',-0.160,-,-,72.800,12.800
'13:19:31.584',-0.144,-,-,71.200,14.800
'13:19:31.592',-0.112,-,-,68.800,16.800
'13:19:31.600',-0.080,-,-,67.200,18.000
'13:19:31.608',-0.096,-,-,65.600,17.600
'13:19:31.616',-0.064,-,-,64.000,16.800
'13:19:31.624',-0.080,-,-,62.400,16.800
'13:19:31.632',-0.032,-,-,60.800,18.400
'13:19:31.640',-0.096,-,-,60.000,22.000
'13:19:31.648',-0.064,-,-,60.000,26.000
'13:19:31.656',-0.080,-,-,60.000,30.000
'13:19:31.664',-0.064,-,-,60.000,32.800
'13:19:31.672',-0.080,-,-,60.800,35.200
'13:19:31.680',-0.048,-,-,61.600,36.800
'13:19:31.688',-0.096,-,-,63.200,38.400
'13:19:31.696',-0.064,-,-,64.800,39.600
'13:19:31.704',-0.080,-,-,66.400,40.400
'13:19:31.712',-0.064,-,-,68.800,40.400
'13:19:31.720',-0.096,-,-,71.200,39.200
'13:19:31.728',-0.064,-,-,73.600,38.000
'13:19:31.736',-0.080,-,-,75.200,36.400
'13:19:31.744',-0.064,-,-,76.800,34.800
'13:19:31.752',-0.080,-,-,78.400,33.200
'13:19:31.760',-0.064,-,-,80.800,32.000
'13:19:31.768',-0.080,-,-,83.200,31.200
'13:19:31.776',-0.064,-,-,84.800,30.400
'13:19:31.784',-0.032,-,-,86.400,30.000
'13:19:31.792',-0.080,-,-,87.200,29.200
'13:19:31.800',-0.032,-,-,88.000,28.000
'13:19:31.808',-0.080,-,-,88.000,26.800
'13:19:31.816',-0.032,-,-,88.000,24.800
'13:19:31.824',-0.048,-,-,88.000,22.000
'13:19:31.832',-0.016,-,-,87.200,18.800
'13:19:31.840',-0.032,-,-,86.400,16.400
'13:19:31.848',-0.016,-,-,85.600,14.800
'13:19:31.856',-0.032,-,-,84.000,15.200
'13:19:31.864',0.000,-,-,83.200,16.800
'13:19:31.872',-0.032,-,-,82.400,19.200
'13:19:31.880',-0.016,-,-,80.800,20.800
'13:19:31.888',-0.032,-,-,80.000,22.000
'13:19:31.896',-0.016,-,-,79.200,22.800
'13:19:31.904',-0.032,-,-,78.400,23.600
'13:19:31.912',-0.016,-,-,77.600,24.400
'13:19:31.920',-0.032,-,-,76.800,24.400
'13:19:31.928',0.000,-,-,76.000,24.000
'13:19:31.936',-0.032,-,-,75.200,23.200
'13:19:31.944',0.000,-,-,75.200,22.000
'13:19:31.952',-0.016,-,-,75.200,20.400
'13:19:31.960',0.000,-,-,76.000,19.200
'13:19:31.968',0.000,-,-,76.000,18.400
