'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:36:15.352',0.016,-,-,80.000,16.800
'13:36:15.360',0.032,-,-,77.600,18.000
'13:36:15.368',0.000,-,-,76.000,19.200
'13:36:15.376',0.000,-,-,74.400,20.800
'13:36:15.384',-0.016,-,-,72.800,21.600
'13:36:15.392',-0.032,-,-,71.200,22.400
'13:36:15.400',-0.016,-,-,69.600,23.200
'13:36:15.408',-0.032,-,-,68.000,23.200
'13:36:15.416',-0.032,-,-,67.200,23.200
'13:36:15.424',-0.016,-,-,67.200,22.400
'13:36:15.432',-0.016,-,-,67.200,21.600
'13:36:15.440',-0.032,-,-,67.200,20.800
'13:36:15.448',0.000,-,-,67.200,20.000
'13:36:15.456',-0.016,-,-,68.000,19.200
'13:36:15.464',0.000,-,-,68.800,18.000
'13:36:15.472',0.080,-,-,69.600,17.200
'13:36:15.480',0.128,-,-,70.400,16.400
'13:36:15.488',0.096,-,-,72.000,16.000
'13:36:15.496',0.032,-,-,72.800,15.600
'13:36:15.504',-0.032,-,-,74.400,15.600
'13:36:15.512',-0.048,-,-,76.000,15.200
'13:36:15.520',-0.032,-,-,77.600,15.200
'13:36:15.528',-0.432,-,-,79.200,15.200
'13:36:15.536',-0.608,-,-,80.800,14.800
'13:36:15.544',-0.688,-,-,82.400,14.800
'13:36:15.552',-0.560,-,-,83.200,14.800
'13:36:15.560',-0.464,-,-,84.000,14.800
'13:36:15.568',-0.368,-,-,85.600,14.800
'13:36:15.576',-0.256,-,-,86.400,14.400
'13:36:15.584',-0.176,-,-,87.200,14.000
'13:36:15.592',-0.064,-,-,87.200,13.600
'13:36:15.600',-0.016,-,-,86.400,13.200
'13:36:15.608',-0.016,-,-,85.600,12.800
'13:36:15.616',0.000,-,-,84.000,12.800
'13:36:15.624',-0.032,-,-,83.200,13.200
'13:36:15.632',-0.016,-,-,81.600,13.600
'13:36:15.640',-0.064,-,-,79.200,14.000
'13:36:15.648',-0.064,-,-,77.600,14.000
'13:36:15.656',-0.064,-,-,75.200,14.400
'13:36:15.664',-0.064,-,-,72.800,14.400
'13:36:15.672',-0.080,-,-,71.200,14.400
'13:36:15.680',-0.080,-,-,68.800,14.800
'13:36:15.688',-0.064,-,-,67.200,15.200
'13:36:15.696',-0.048,-,-,64.800,15.600
'13:36:15.704',-0.064,-,-,63.200,15.600
'13:36:15.712',-0.064,-,-,60.800,15.600
'13:36:15.720',-0.048,-,-,59.200,15.600
'13:36:15.728',-0.016,-,-,57.600,16.000
'13:36:15.736',-0.032,-,-,56.000,16.400
'13:36:15.744',-0.032,-,-,55.200,16.800
'13:36:15.752',0.000,-,-,53.600,17.200
'13:36:15.760',0.000,-,-,52.000,16.800
'13:36:15.768',0.000,-,-,51.200,16.800
'13:36:15.776',0.000,-,-,49.600,16.400
'13:36:15.784',0.000,-,-,48.800,16.400
'13:36:15.792',0.000,-,-,48.000,16.000
'13:36:15.800',-0.032,-,-,46.400,15.600
'13:36:15.808',-0.048,-,-,44.800,15.600
'13:36:15.816',-0.080,-,-,44.000,14.800
'13:36:15.824',-0.096,-,-,43.200,14.400
'13:36:15.832',-0.112,-,-,42.400,14.000
'13:36:15.840',-0.160,-,-,41.600,13.600
'13:36:15.848',-0.192,-,-,40.800,13.200
'13:36:15.856',-0.208,-,-,40.000,13.200
'13:36:15.864',-0.208,-,-,38.400,13.200
'13:36:15.872',-0.256,-,-,38.400,13.200
'13:36:15.880',-0.256,-,-,37.600,13.200
'13:36:15.888',-0.272,-,-,37.600,12.800
'13:36:15.896',-0.288,-,-,36.800,12.800
'13:36:15.904',-0.288,-,-,36.800,12.400
'13:36:15.912',-0.272,-,-,36.000,12.400
'13:36:15.920',-0.336,-,-,36.000,12.400
'13:36:15.928',-0.320,-,-,36.000,12.400
'13:36:15.936',-0.336,-,-,36.000,12.400
'13:36:15.944',-0.320,-,-,36.000,12.000
'13:36:15.952',-0.320,-,-,36.000,11.600
'13:36:15.960',-0.320,-,-,36.800,11.600
'13:36:15.968',-0.336,-,-,37.600,11.200
'13:36:15.976',-0.320,-,-,38.400,11.200
'13:36:15.984',-0.352,-,-,39.200,10.800
'13:36:15.992',-0.352,-,-,40.800,10.800
'13:36:16.000',-0.336,-,-,41.600,10.400
'13:36:16.008',-0.320,-,-,42.400,10.000
'13:36:16.016',-0.336,-,-,44.000,10.000
'13:36:16.024',-0.336,-,-,44.800,10.000
'13:36:16.032',-0.352,-,-,45.600,10.000
'13:36:16.040',-0.320,-,-,47.200,10.000
