'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:27:47.352',0.000,-,-,79.200,14.000
'13:27:47.360',0.000,-,-,80.000,14.000
'13:27:47.368',0.032,-,-,81.600,14.000
'13:27:47.376',0.048,-,-,82.400,13.600
'13:27:47.384',0.064,-,-,84.000,13.600
'13:27:47.392',0.096,-,-,84.800,13.200
'13:27:47.400',0.080,-,-,86.400,13.200
'13:27:47.408',0.096,-,-,87.200,13.200
'13:27:47.416',0.064,-,-,88.800,13.200
'13:27:47.424',0.048,-,-,89.600,13.200
'13:27:47.432',0.064,-,-,91.200,13.200
'13:27:47.440',0.048,-,-,92.000,12.800
'13:27:47.448',0.000,-,-,92.800,12.400
'13:27:47.456',0.000,-,-,93.600,12.000
'13:27:47.464',0.000,-,-,94.400,11.600
'13:27:47.472',-0.016,-,-,95.200,11.200
'13:27:47.480',-0.032,-,-,95.200,10.800
'13:27:47.488',-0.032,-,-,95.200,10.400
'13:27:47.496',-0.032,-,-,96.000,10.400
'13:27:47.504',-0.016,-,-,96.000,10.400
'13:27:47.512',-0.016,-,-,95.200,10.800
'13:27:47.520',0.032,-,-,94.400,10.800
'13:27:47.528',0.160,-,-,93.600,11.200
'13:27:47.536',0.240,-,-,92.800,12.000
'13:27:47.544',0.304,-,-,92.000,12.400
'13:27:47.552',0.192,-,-,90.400,12.400
'13:27:47.560',0.064,-,-,88.800,12.400
'13:27:47.568',0.000,-,-,86.400,12.400
'13:27:47.576',0.032,-,-,84.000,12.000
'13:27:47.584',0.016,-,-,81.600,12.000
'13:27:47.592',0.032,-,-,80.000,11.600
'13:27:47.600',-0.032,-,-,77.600,11.200
'13:27:47.608',-0.112,-,-,75.200,10.800
'13:27:47.616',-0.112,-,-,72.800,10.400
'13:27:47.624',-0.048,-,-,70.400,10.000
'13:27:47.632',-0.112,-,-,68.000,10.000
'13:27:47.640',-0.112,-,-,66.400,9.600
'13:27:47.648',-0.080,-,-,64.000,9.600
'13:27:47.656',-0.064,-,-,62.400,10.000
'13:27:47.664',-0.048,-,-,60.800,10.800
'13:27:47.672',-0.064,-,-,59.200,12.800
'13:27:47.680',-0.048,-,-,57.600,15.200
'13:27:47.688',-0.064,-,-,56.800,18.800
'13:27:47.696',-0.064,-,-,56.800,22.800
'13:27:47.704',-0.048,-,-,56.800,27.200
'13:27:47.712',-0.064,-,-,57.600,31.200
'13:27:47.720',-0.080,-,-,58.400,34.800
'13:27:47.728',-0.032,-,-,59.200,37.200
'13:27:47.736',-0.064,-,-,60.000,38.400
'13:27:47.744',-0.080,-,-,61.600,38.800
'13:27:47.752',-0.080,-,-,63.200,38.400
'13:27:47.760',-0.064,-,-,64.800,37.200
'13:27:47.768',-0.032,-,-,67.200,36.000
'13:27:47.776',-0.080,-,-,70.400,34.000
'13:27:47.784',-0.080,-,-,72.800,32.000
'13:27:47.792',-0.064,-,-,75.200,30.000
'13:27:47.800',-0.080,-,-,76.800,28.400
'13:27:47.808',-0.064,-,-,78.400,26.800
'13:27:47.816',-0.032,-,-,80.000,26.000
'13:27:47.824',-0.096,-,-,81.600,25.200
'13:27:47.832',-0.064,-,-,84.000,25.200
'13:27:47.840',-0.032,-,-,85.600,24.800
'13:27:47.848',-0.064,-,-,86.400,24.800
'13:27:47.856',-0.064,-,-,86.400,24.000
'13:27:47.864',-0.080,-,-,87.200,22.400
'13:27:47.872',-0.048,-,-,87.200,20.800
'13:27:47.880',-0.032,-,-,86.400,18.400
'13:27:47.888',-0.016,-,-,85.600,15.600
'13:27:47.896',-0.032,-,-,84.000,13.200
'13:27:47.904',-0.048,-,-,82.400,10.800
'13:27:47.912',-0.064,-,-,80.800,10.000
'13:27:47.920',-0.032,-,-,79.200,10.400
'13:27:47.928',-0.048,-,-,78.400,11.600
'13:27:47.936',-0.032,-,-,77.600,13.200
'13:27:47.944',-0.016,-,-,76.000,14.800
'13:27:47.952',-0.032,-,-,75.200,16.400
'13:27:47.960',-0.064,-,-,74.400,17.600
'13:27:47.968',-0.032,-,-,73.600,18.400
'13:27:47.976',-0.032,-,-,73.600,18.800
'13:27:47.984',-0.032,-,-,72.800,18.800
'13:27:47.992',-0.016,-,-,73.600,18.400
'13:27:48.000',-0.032,-,-,73.600,17.600
'13:27:48.008',-0.016,-,-,74.400,16.400
'13:27:48.016',-0.016,-,-,75.200,15.200
'13:27:48.024',0.000,-,-,76.000,14.400
'13:27:48.032',0.000,-,-,76.800,14.000
'13:27:48.040',0.000,-,-,77.600,13.200
'13:27:48.048',-0.016,-,-,79.200,12.800
'13:27:48.056',0.000,-,-,80.000,12.400
'13:27:48.064',0.032,-,-,80.800,12.000
'13:27:48.072',0.048,-,-,82.400,12.000
'13:27:48.080',0.064,-,-,83.200,12.000
'13:27:48.088',0.064,-,-,84.800,12.000
'13:27:48.096',0.080,-,-,85.600,12.400
'13:27:48.104',0.096,-,-,87.200,12.800
'13:27:48.112',0.048,-,-,88.000,13.200
'13:27:48.120',0.064,-,-,88.800,13.200
'13:27:48.128',0.048,-,-,89.600,13.600
'13:27:48.136',0.032,-,-,90.400,13.600
'13:27:48.144',0.016,-,-,91.200,13.200
'13:27:48.152',0.000,-,-,92.000,13.200
'13:27:48.160',0.000,-,-,92.800,12.800
'13:27:48.168',-0.016,-,-,93.600,12.400
'13:27:48.176',-0.032,-,-,93.600,12.400
'13:27:48.184',-0.032,-,-,94.400,12.400
'13:27:48.192',-0.032,-,-,94.400,12.800
'13:27:48.200',-0.016,-,-,94.400,13.200
'13:27:48.208',0.000,-,-,94.400,13.200
'13:27:48.216',0.096,-,-,94.400,13.200
