'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:27:51.352',0.000,-,-,84.800,13.600
'13:27:51.360',0.000,-,-,83.200,14.000
'13:27:51.368',0.000,-,-,81.600,14.800
'13:27:51.376',0.000,-,-,80.000,16.400
'13:27:51.384',0.000,-,-,78.400,17.600
'13:27:51.392',0.000,-,-,77.600,19.200
'13:27:51.400',0.000,-,-,76.800,20.000
'13:27:51.408',0.000,-,-,76.000,20.800
'13:27:51.416',0.000,-,-,75.200,20.800
'13:27:51.424',0.000,-,-,74.400,20.800
'13:27:51.432',0.000,-,-,74.400,20.800
'13:27:51.440',0.000,-,-,75.200,20.000
'13:27:51.448',0.000,-,-,76.000,18.800
'13:27:51.456',0.000,-,-,76.800,17.600
'13:27:51.464',0.000,-,-,76.800,16.400
'13:27:51.472',0.000,-,-,77.600,15.600
'13:27:51.480',0.000,-,-,78.400,14.800
'13:27:51.488',0.016,-,-,80.000,14.800
'13:27:51.496',0.000,-,-,80.800,14.800
'13:27:51.504',0.032,-,-,82.400,15.200
'13:27:51.512',0.048,-,-,83.200,14.800
'13:27:51.520',0.064,-,-,84.800,14.800
'13:27:51.528',0.096,-,-,85.600,14.400
'13:27:51.536',0.112,-,-,86.400,14.400
'13:27:51.544',0.096,-,-,88.000,14.400
'13:27:51.552',0.096,-,-,88.800,14.400
'13:27:51.560',0.064,-,-,90.400,14.400
'13:27:51.568',0.064,-,-,91.200,14.400
'13:27:51.576',0.064,-,-,92.000,14.000
'13:27:51.584',0.032,-,-,92.800,13.600
'13:27:51.592',0.032,-,-,93.600,13.200
'13:27:51.600',0.000,-,-,94.400,12.800
'13:27:51.608',0.000,-,-,94.400,12.800
'13:27:51.616',0.000,-,-,94.400,12.400
'13:27:51.624',-0.016,-,-,95.200,12.400
'13:27:51.632',-0.016,-,-,95.200,12.000
'13:27:51.640',0.000,-,-,95.200,12.000
'13:27:51.648',-0.016,-,-,94.400,12.400
'13:27:51.656',0.032,-,-,94.400,12.800
'13:27:51.664',0.112,-,-,93.600,13.200
'13:27:51.672',0.208,-,-,92.800,13.600
'13:27:51.680',0.272,-,-,91.200,14.000
'13:27:51.688',0.176,-,-,89.600,14.000
'13:27:51.696',0.064,-,-,88.000,13.600
'13:27:51.704',0.000,-,-,85.600,13.200
'13:27:51.712',0.032,-,-,84.000,13.200
'13:27:51.720',0.032,-,-,81.600,13.200
'13:27:51.728',0.032,-,-,79.200,12.800
'13:27:51.736',0.000,-,-,76.800,12.800
'13:27:51.744',-0.080,-,-,74.400,12.400
'13:27:51.752',-0.080,-,-,72.800,12.000
'13:27:51.760',-0.032,-,-,70.400,11.600
'13:27:51.768',-0.080,-,-,68.000,11.600
'13:27:51.776',-0.064,-,-,66.400,11.600
'13:27:51.784',-0.032,-,-,64.000,11.600
'13:27:51.792',-0.032,-,-,62.400,11.600
'13:27:51.800',-0.016,-,-,60.000,12.400
'13:27:51.808',-0.032,-,-,58.400,13.600
'13:27:51.816',-0.016,-,-,57.600,15.600
'13:27:51.824',-0.032,-,-,56.800,18.000
'13:27:51.832',-0.032,-,-,56.000,21.200
'13:27:51.840',-0.016,-,-,56.800,24.800
'13:27:51.848',-0.032,-,-,56.800,28.400
'13:27:51.856',-0.032,-,-,58.400,31.600
'13:27:51.864',-0.016,-,-,59.200,34.400
'13:27:51.872',-0.032,-,-,60.800,36.400
'13:27:51.880',-0.016,-,-,61.600,37.200
'13:27:51.888',-0.032,-,-,64.000,37.600
'13:27:51.896',-0.032,-,-,65.600,37.200
'13:27:51.904',-0.032,-,-,68.000,36.000
'13:27:51.912',-0.032,-,-,70.400,34.800
'13:27:51.920',-0.032,-,-,73.600,33.600
'13:27:51.928',-0.032,-,-,76.000,31.600
'13:27:51.936',-0.016,-,-,78.400,30.000
'13:27:51.944',-0.032,-,-,79.200,28.400
'13:27:51.952',-0.016,-,-,80.800,27.200
'13:27:51.960',-0.032,-,-,82.400,26.400
'13:27:51.968',-0.016,-,-,84.800,25.600
'13:27:51.976',-0.032,-,-,86.400,25.200
'13:27:51.984',-0.016,-,-,88.000,24.800
'13:27:51.992',-0.032,-,-,88.000,23.600
'13:27:52.000',-0.032,-,-,88.000,22.400
'13:27:52.008',-0.016,-,-,88.000,20.800
'13:27:52.016',0.000,-,-,88.000,18.400
'13:27:52.024',-0.016,-,-,87.200,16.000
'13:27:52.032',-0.016,-,-,85.600,14.000
'13:27:52.040',-0.032,-,-,84.000,12.400
'13:27:52.048',0.000,-,-,82.400,11.600
'13:27:52.056',-0.016,-,-,80.800,12.000
'13:27:52.064',-0.016,-,-,80.000,13.200
'13:27:52.072',-0.016,-,-,78.400,14.800
'13:27:52.080',-0.016,-,-,77.600,16.400
'13:27:52.088',-0.016,-,-,76.000,17.600
'13:27:52.096',-0.016,-,-,75.200,18.400
'13:27:52.104',0.000,-,-,73.600,18.800
'13:27:52.112',-0.016,-,-,72.800,19.200
'13:27:52.120',-0.032,-,-,72.800,19.200
'13:27:52.128',-0.032,-,-,72.000,18.800
'13:27:52.136',-0.016,-,-,71.200,17.600
'13:27:52.144',-0.016,-,-,71.200,16.400
'13:27:52.152',-0.016,-,-,71.200,15.200
'13:27:52.160',-0.016,-,-,72.000,14.000
'13:27:52.168',0.000,-,-,72.800,13.600
'13:27:52.176',-0.016,-,-,73.600,13.200
'13:27:52.184',0.000,-,-,74.400,12.800
'13:27:52.192',0.000,-,-,75.200,12.800
'13:27:52.200',0.000,-,-,76.000,12.400
'13:27:52.208',0.032,-,-,76.800,12.000
'13:27:52.216',0.032,-,-,78.400,12.000
'13:27:52.224',0.064,-,-,79.200,11.600
'13:27:52.232',0.096,-,-,80.800,12.000
'13:27:52.240',0.064,-,-,81.600,12.000
'13:27:52.248',0.080,-,-,83.200,12.400
'13:27:52.256',0.048,-,-,84.000,12.400
'13:27:52.264',0.048,-,-,84.800,12.400
'13:27:52.272',0.048,-,-,86.400,12.400
'13:27:52.280',0.000,-,-,88.000,12.000
'13:27:52.288',0.000,-,-,89.600,11.600
'13:27:52.296',-0.016,-,-,90.400,11.200
'13:27:52.304',-0.032,-,-,91.200,10.800
'13:27:52.312',-0.016,-,-,92.000,10.000
'13:27:52.320',-0.032,-,-,92.800,10.000
'13:27:52.328',-0.032,-,-,93.600,10.000
'13:27:52.336',-0.032,-,-,93.600,10.000
'13:27:52.344',-0.016,-,-,94.400,10.400
'13:27:52.352',0.000,-,-,94.400,10.800
'13:27:52.360',0.112,-,-,94.400,11.200
'13:27:52.368',0.208,-,-,93.600,11.600
'13:27:52.376',0.304,-,-,92.800,11.600
'13:27:52.384',0.304,-,-,92.800,11.200
'13:27:52.392',0.112,-,-,92.000,11.200
'13:27:52.400',0.000,-,-,90.400,11.200
'13:27:52.408',0.048,-,-,88.800,10.800
'13:27:52.416',0.032,-,-,87.200,10.800
'13:27:52.424',0.016,-,-,84.800,10.400
'13:27:52.432',-0.016,-,-,83.200,10.000
'13:27:52.440',-0.112,-,-,80.800,9.600
'13:27:52.448',-0.080,-,-,78.400,9.600
'13:27:52.456',-0.032,-,-,76.000,9.600
