'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:45:51.352',0.176,-,-,86.400,17.600
'13:45:51.360',0.304,-,-,86.400,17.200
'13:45:51.368',0.336,-,-,86.400,17.200
'13:45:51.376',0.192,-,-,85.600,17.200
'13:45:51.384',0.048,-,-,85.600,17.600
'13:45:51.392',0.016,-,-,84.800,17.600
'13:45:51.400',0.048,-,-,84.000,17.600
'13:45:51.408',0.000,-,-,83.200,17.200
'13:45:51.416',0.000,-,-,82.400,16.800
'13:45:51.424',-0.096,-,-,81.600,16.400
'13:45:51.432',-0.112,-,-,80.800,16.400
'13:45:51.440',-0.064,-,-,79.200,16.800
'13:45:51.448',-0.080,-,-,77.600,18.000
'13:45:51.456',-0.112,-,-,76.000,18.800
'13:45:51.464',-0.064,-,-,73.600,18.800
'13:45:51.472',-0.032,-,-,72.000,18.800
'13:45:51.480',-0.032,-,-,70.400,18.400
'13:45:51.488',-0.032,-,-,68.000,18.800
'13:45:51.496',-0.032,-,-,66.400,19.600
'13:45:51.504',-0.032,-,-,64.800,21.200
'13:45:51.512',-0.032,-,-,64.000,23.200
'13:45:51.520',-0.032,-,-,62.400,25.600
'13:45:51.528',-0.032,-,-,62.400,28.000
'13:45:51.536',-0.032,-,-,62.400,30.000
'13:45:51.544',-0.032,-,-,62.400,32.000
'13:45:51.552',-0.032,-,-,62.400,33.600
'13:45:51.560',-0.032,-,-,63.200,35.200
'13:45:51.568',-0.032,-,-,64.000,36.000
'13:45:51.576',-0.048,-,-,64.800,36.400
'13:45:51.584',-0.032,-,-,66.400,36.400
'13:45:51.592',-0.064,-,-,68.000,36.000
'13:45:51.600',-0.032,-,-,69.600,35.600
'13:45:51.608',-0.064,-,-,71.200,34.800
'13:45:51.616',-0.032,-,-,72.800,34.000
'13:45:51.624',-0.064,-,-,74.400,33.600
'13:45:51.632',-0.032,-,-,75.200,32.800
'13:45:51.640',-0.048,-,-,76.800,32.000
'13:45:51.648',-0.032,-,-,77.600,31.200
'13:45:51.656',-0.032,-,-,78.400,30.400
'13:45:51.664',-0.032,-,-,78.400,29.200
'13:45:51.672',-0.016,-,-,78.400,27.600
'13:45:51.680',-0.032,-,-,78.400,25.600
'13:45:51.688',-0.016,-,-,77.600,23.600
'13:45:51.696',0.000,-,-,77.600,21.600
'13:45:51.704',-0.016,-,-,77.600,19.600
'13:45:51.712',0.000,-,-,76.800,18.000
'13:45:51.720',0.000,-,-,75.200,16.800
'13:45:51.728',-0.016,-,-,74.400,16.800
'13:45:51.736',0.000,-,-,72.800,17.200
'13:45:51.744',-0.016,-,-,72.000,18.800
'13:45:51.752',0.000,-,-,70.400,20.000
'13:45:51.760',-0.016,-,-,68.800,21.600
'13:45:51.768',0.000,-,-,68.000,22.800
'13:45:51.776',-0.016,-,-,66.400,23.200
'13:45:51.784',0.000,-,-,65.600,23.600
'13:45:51.792',0.000,-,-,64.800,23.200
'13:45:51.800',0.000,-,-,64.000,22.800
'13:45:51.808',0.000,-,-,64.000,22.000
'13:45:51.816',0.000,-,-,64.800,21.600
'13:45:51.824',0.000,-,-,64.800,20.800
'13:45:51.832',0.000,-,-,65.600,20.000
'13:45:51.840',0.000,-,-,66.400,19.600
'13:45:51.848',0.032,-,-,67.200,19.200
'13:45:51.856',0.048,-,-,68.000,19.200
'13:45:51.864',0.064,-,-,68.800,19.200
'13:45:51.872',0.096,-,-,70.400,19.200
'13:45:51.880',0.080,-,-,71.200,18.800
'13:45:51.888',0.096,-,-,72.800,18.400
'13:45:51.896',0.080,-,-,74.400,18.000
'13:45:51.904',0.064,-,-,75.200,17.600
'13:45:51.912',0.096,-,-,76.000,17.200
'13:45:51.920',0.032,-,-,77.600,17.200
'13:45:51.928',0.016,-,-,78.400,16.800
'13:45:51.936',0.000,-,-,80.000,16.400
'13:45:51.944',0.000,-,-,80.800,16.000
'13:45:51.952',0.000,-,-,81.600,15.600
'13:45:51.960',-0.016,-,-,82.400,15.600
'13:45:51.968',-0.016,-,-,83.200,15.600
'13:45:51.976',-0.016,-,-,84.000,15.600
'13:45:51.984',0.000,-,-,84.000,16.000
'13:45:51.992',0.032,-,-,84.800,16.400
'13:45:52.000',0.208,-,-,84.800,16.800
'13:45:52.008',0.384,-,-,84.800,17.200
'13:45:52.016',0.528,-,-,84.000,17.600
'13:45:52.024',0.416,-,-,84.000,17.200
'13:45:52.032',0.208,-,-,84.000,17.200
'13:45:52.040',0.032,-,-,83.200,16.800
'13:45:52.048',0.000,-,-,82.400,16.800
'13:45:52.056',0.032,-,-,81.600,16.400
'13:45:52.064',0.048,-,-,80.800,16.400
'13:45:52.072',0.000,-,-,80.000,16.000
'13:45:52.080',-0.048,-,-,79.200,15.600
'13:45:52.088',-0.064,-,-,77.600,15.200
'13:45:52.096',-0.016,-,-,76.000,15.600
'13:45:52.104',-0.064,-,-,74.400,16.000
'13:45:52.112',-0.112,-,-,72.800,16.400
'13:45:52.120',-0.080,-,-,71.200,16.400
'13:45:52.128',-0.080,-,-,68.800,16.800
'13:45:52.136',-0.080,-,-,67.200,17.600
'13:45:52.144',-0.064,-,-,65.600,19.600
'13:45:52.152',-0.080,-,-,64.000,22.000
'13:45:52.160',-0.080,-,-,62.400,25.200
'13:45:52.168',-0.064,-,-,61.600,28.400
'13:45:52.176',-0.080,-,-,61.600,31.600
