'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:39:38.352',-0.064,-,-,58.400,38.000
'13:39:38.360',-0.064,-,-,60.000,38.000
'13:39:38.368',-0.064,-,-,61.600,37.600
'13:39:38.376',-0.080,-,-,64.000,36.400
'13:39:38.384',-0.064,-,-,66.400,35.200
'13:39:38.392',-0.064,-,-,69.600,33.600
'13:39:38.400',-0.064,-,-,72.000,31.600
'13:39:38.408',-0.080,-,-,74.400,30.000
'13:39:38.416',-0.064,-,-,75.200,28.000
'13:39:38.424',-0.080,-,-,76.800,26.800
'13:39:38.432',-0.064,-,-,78.400,25.600
'13:39:38.440',-0.064,-,-,80.000,24.800
'13:39:38.448',-0.048,-,-,81.600,24.400
'13:39:38.456',-0.064,-,-,83.200,23.600
'13:39:38.464',-0.032,-,-,84.000,22.800
'13:39:38.472',-0.048,-,-,84.000,21.600
'13:39:38.480',-0.032,-,-,83.200,20.000
'13:39:38.488',-0.032,-,-,83.200,18.000
'13:39:38.496',-0.032,-,-,82.400,16.000
'13:39:38.504',-0.016,-,-,81.600,14.000
'13:39:38.512',-0.032,-,-,80.800,12.000
'13:39:38.520',-0.016,-,-,79.200,11.200
'13:39:38.528',-0.032,-,-,77.600,11.600
'13:39:38.536',-0.016,-,-,76.000,12.400
'13:39:38.544',-0.032,-,-,74.400,13.600
'13:39:38.552',-0.016,-,-,73.600,14.800
'13:39:38.560',-0.016,-,-,72.000,16.000
'13:39:38.568',-0.016,-,-,71.200,17.200
'13:39:38.576',-0.016,-,-,70.400,17.600
'13:39:38.584',-0.016,-,-,69.600,18.000
'13:39:38.592',-0.016,-,-,69.600,18.400
'13:39:38.600',-0.016,-,-,70.400,18.000
'13:39:38.608',0.000,-,-,71.200,17.600
'13:39:38.616',0.000,-,-,72.000,16.400
'13:39:38.624',0.000,-,-,72.000,15.200
'13:39:38.632',0.000,-,-,72.800,14.400
'13:39:38.640',0.000,-,-,74.400,13.200
'13:39:38.648',0.000,-,-,75.200,12.800
'13:39:38.656',0.016,-,-,76.800,12.400
'13:39:38.664',0.048,-,-,78.400,12.400
'13:39:38.672',0.080,-,-,80.000,12.000
'13:39:38.680',0.128,-,-,80.800,12.000
'13:39:38.688',0.240,-,-,82.400,12.000
'13:39:38.696',0.368,-,-,83.200,12.000
'13:39:38.704',0.480,-,-,84.800,12.000
'13:39:38.712',0.528,-,-,86.400,12.000
'13:39:38.720',0.592,-,-,88.000,12.400
'13:39:38.728',0.688,-,-,88.800,12.400
'13:39:38.736',0.592,-,-,89.600,12.000
'13:39:38.744',0.368,-,-,90.400,12.000
'13:39:38.752',0.176,-,-,91.200,11.600
'13:39:38.760',0.000,-,-,91.200,11.600
'13:39:38.768',-0.096,-,-,90.400,11.200
'13:39:38.776',-0.128,-,-,89.600,10.800
'13:39:38.784',-0.160,-,-,88.000,11.200
'13:39:38.792',-0.192,-,-,86.400,11.200
'13:39:38.800',-0.240,-,-,84.800,12.000
'13:39:38.808',-0.304,-,-,82.400,12.000
'13:39:38.816',-0.288,-,-,80.800,12.400
'13:39:38.824',-0.288,-,-,78.400,12.000
'13:39:38.832',-0.288,-,-,75.200,11.200
'13:39:38.840',-0.272,-,-,72.800,10.800
'13:39:38.848',-0.240,-,-,71.200,10.800
'13:39:38.856',-0.208,-,-,68.800,10.800
'13:39:38.864',-0.144,-,-,67.200,10.800
'13:39:38.872',-0.112,-,-,64.800,11.200
'13:39:38.880',-0.112,-,-,62.400,11.200
'13:39:38.888',-0.112,-,-,60.800,11.600
'13:39:38.896',-0.112,-,-,58.400,12.000
'13:39:38.904',-0.128,-,-,56.800,12.800
'13:39:38.912',-0.128,-,-,55.200,14.000
'13:39:38.920',-0.144,-,-,54.400,15.200
'13:39:38.928',-0.144,-,-,52.800,16.800
'13:39:38.936',-0.176,-,-,52.000,17.600
'13:39:38.944',-0.176,-,-,51.200,18.000
'13:39:38.952',-0.176,-,-,51.200,18.400
'13:39:38.960',-0.176,-,-,51.200,18.400
'13:39:38.968',-0.160,-,-,52.000,18.000
'13:39:38.976',-0.144,-,-,52.800,17.600
'13:39:38.984',-0.128,-,-,53.600,16.400
'13:39:38.992',-0.112,-,-,54.400,15.200
'13:39:39.000',-0.096,-,-,56.000,14.000
'13:39:39.008',-0.080,-,-,56.800,12.400
'13:39:39.016',-0.048,-,-,58.400,10.800
'13:39:39.024',-0.032,-,-,59.200,9.200
'13:39:39.032',0.000,-,-,60.000,8.000
'13:39:39.040',0.000,-,-,60.800,6.800
'13:39:39.048',0.000,-,-,61.600,6.000
'13:39:39.056',0.000,-,-,62.400,6.400
'13:39:39.064',0.000,-,-,63.200,7.200
'13:39:39.072',0.000,-,-,63.200,8.800
'13:39:39.080',0.000,-,-,63.200,10.000
'13:39:39.088',0.000,-,-,62.400,11.600
'13:39:39.096',0.000,-,-,62.400,12.400
'13:39:39.104',-0.016,-,-,61.600,12.800
'13:39:39.112',-0.032,-,-,60.800,13.200
'13:39:39.120',-0.032,-,-,60.800,13.200
'13:39:39.128',-0.048,-,-,60.000,13.200
'13:39:39.136',-0.032,-,-,59.200,12.800
'13:39:39.144',-0.080,-,-,60.000,12.400
'13:39:39.152',-0.064,-,-,60.000,11.600
'13:39:39.160',-0.080,-,-,60.800,11.200
'13:39:39.168',-0.080,-,-,61.600,10.400
'13:39:39.176',-0.080,-,-,62.400,9.600
'13:39:39.184',-0.096,-,-,63.200,9.200
'13:39:39.192',-0.112,-,-,64.800,8.800
'13:39:39.200',-0.112,-,-,65.600,8.400
'13:39:39.208',-0.112,-,-,67.200,8.400
'13:39:39.216',-0.112,-,-,68.800,8.400
'13:39:39.224',-0.128,-,-,70.400,8.800
'13:39:39.232',-0.112,-,-,71.200,8.800
'13:39:39.240',-0.128,-,-,72.800,9.200
'13:39:39.248',-0.128,-,-,73.600,9.600
'13:39:39.256',-0.128,-,-,75.200,10.000
'13:39:39.264',-0.144,-,-,76.000,10.000
'13:39:39.272',-0.128,-,-,77.600,10.400
'13:39:39.280',-0.144,-,-,79.200,10.400
'13:39:39.288',-0.144,-,-,80.000,10.400
'13:39:39.296',-0.144,-,-,80.800,10.400
'13:39:39.304',-0.160,-,-,81.600,10.000
'13:39:39.312',-0.160,-,-,82.400,10.000
'13:39:39.320',-0.144,-,-,82.400,9.600
'13:39:39.328',-0.160,-,-,83.200,9.600
'13:39:39.336',-0.144,-,-,82.400,9.200
'13:39:39.344',-0.128,-,-,82.400,8.800
'13:39:39.352',-0.112,-,-,82.400,8.800
'13:39:39.360',-0.096,-,-,82.400,8.800
'13:39:39.368',-0.112,-,-,81.600,8.800
'13:39:39.376',-0.112,-,-,80.800,8.800
'13:39:39.384',-0.112,-,-,80.000,8.800
'13:39:39.392',-0.128,-,-,79.200,8.800
'13:39:39.400',-0.128,-,-,79.200,8.800
'13:39:39.408',-0.160,-,-,78.400,8.800
'13:39:39.416',-0.192,-,-,77.600,8.400
'13:39:39.424',-0.208,-,-,76.800,8.000
'13:39:39.432',-0.224,-,-,76.000,7.600
'13:39:39.440',-0.256,-,-,75.200,7.600
'13:39:39.448',-0.240,-,-,74.400,7.200
'13:39:39.456',-0.256,-,-,73.600,7.200
'13:39:39.464',-0.256,-,-,72.800,7.200
'13:39:39.472',-0.256,-,-,72.000,7.600
'13:39:39.480',-0.256,-,-,71.200,8.000
'13:39:39.488',-0.176,-,-,70.400,8.800
'13:39:39.496',-0.064,-,-,69.600,9.600
'13:39:39.504',0.032,-,-,68.000,10.400
'13:39:39.512',0.064,-,-,67.200,10.800
'13:39:39.520',-0.080,-,-,66.400,10.800
'13:39:39.528',-0.192,-,-,64.800,10.400
'13:39:39.536',-0.224,-,-,63.200,10.000
'13:39:39.544',-0.176,-,-,61.600,9.200
'13:39:39.552',-0.224,-,-,60.000,8.800
'13:39:39.560',-0.240,-,-,58.400,8.800
'13:39:39.568',-0.336,-,-,56.800,8.400
'13:39:39.576',-0.384,-,-,55.200,8.000
'13:39:39.584',-0.320,-,-,53.600,7.600
'13:39:39.592',-0.352,-,-,51.200,6.800
'13:39:39.600',-0.384,-,-,50.400,6.400
'13:39:39.608',-0.336,-,-,48.800,6.800
'13:39:39.616',-0.320,-,-,47.200,8.400
'13:39:39.624',-0.320,-,-,46.400,12.000
'13:39:39.632',-0.320,-,-,45.600,16.800
'13:39:39.640',-0.336,-,-,44.800,23.200
'13:39:39.648',-0.320,-,-,44.800,30.000
'13:39:39.656',-0.320,-,-,45.600,36.800
'13:39:39.664',-0.320,-,-,46.400,42.800
'13:39:39.672',-0.320,-,-,48.000,47.200
'13:39:39.680',-0.320,-,-,49.600,50.400
'13:39:39.688',-0.320,-,-,51.200,51.600
'13:39:39.696',-0.320,-,-,52.800,51.600
'13:39:39.704',-0.320,-,-,54.400,50.400
'13:39:39.712',-0.336,-,-,56.800,48.400
'13:39:39.720',-0.320,-,-,59.200,45.600
'13:39:39.728',-0.320,-,-,62.400,42.800
'13:39:39.736',-0.320,-,-,66.400,40.000
'13:39:39.744',-0.336,-,-,70.400,37.200
'13:39:39.752',-0.320,-,-,73.600,35.200
'13:39:39.760',-0.336,-,-,75.200,33.600
'13:39:39.768',-0.320,-,-,76.800,32.400
'13:39:39.776',-0.336,-,-,78.400,31.600
'13:39:39.784',-0.320,-,-,80.000,31.600
'13:39:39.792',-0.336,-,-,82.400,31.600
'13:39:39.800',-0.320,-,-,84.800,32.000
'13:39:39.808',-0.336,-,-,85.600,32.000
'13:39:39.816',-0.320,-,-,86.400,31.600
'13:39:39.824',-0.320,-,-,86.400,30.400
'13:39:39.832',-0.320,-,-,86.400,28.400
'13:39:39.840',-0.336,-,-,86.400,26.000
'13:39:39.848',-0.320,-,-,85.600,22.800
'13:39:39.856',-0.320,-,-,84.000,19.200
'13:39:39.864',-0.320,-,-,81.600,16.400
'13:39:39.872',-0.320,-,-,80.000,14.000
'13:39:39.880',-0.320,-,-,78.400,12.800
'13:39:39.888',-0.320,-,-,77.600,12.800
'13:39:39.896',-0.320,-,-,76.000,13.600
'13:39:39.904',-0.320,-,-,74.400,15.200
