'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:25:36.352',0.480,-,-,54.400,14.000
'13:25:36.360',0.496,-,-,54.400,14.400
'13:25:36.368',0.512,-,-,55.200,15.200
'13:25:36.376',0.480,-,-,55.200,15.600
'13:25:36.384',0.464,-,-,55.200,16.000
'13:25:36.392',0.448,-,-,56.000,16.400
'13:25:36.400',0.416,-,-,56.000,16.800
'13:25:36.408',0.368,-,-,56.000,17.200
'13:25:36.416',0.320,-,-,56.000,18.000
'13:25:36.424',0.272,-,-,55.200,18.000
'13:25:36.432',0.224,-,-,55.200,18.000
'13:25:36.440',0.176,-,-,54.400,17.200
'13:25:36.448',0.128,-,-,54.400,16.800
'13:25:36.456',0.096,-,-,53.600,16.000
'13:25:36.464',0.064,-,-,52.800,15.600
'13:25:36.472',0.048,-,-,52.800,14.800
'13:25:36.480',0.032,-,-,52.000,14.400
'13:25:36.488',0.000,-,-,51.200,14.000
'13:25:36.496',0.000,-,-,51.200,14.000
'13:25:36.504',0.000,-,-,50.400,14.000
'13:25:36.512',0.000,-,-,50.400,14.000
'13:25:36.520',-0.016,-,-,49.600,14.000
'13:25:36.528',-0.032,-,-,49.600,14.400
'13:25:36.536',-0.016,-,-,49.600,14.400
'13:25:36.544',-0.032,-,-,49.600,14.400
'13:25:36.552',-0.032,-,-,49.600,14.400
'13:25:36.560',-0.032,-,-,50.400,14.000
'13:25:36.568',-0.032,-,-,51.200,14.000
'13:25:36.576',-0.032,-,-,52.800,13.600
'13:25:36.584',-0.032,-,-,52.800,13.600
'13:25:36.592',-0.048,-,-,53.600,13.200
'13:25:36.600',-0.032,-,-,54.400,12.800
'13:25:36.608',-0.032,-,-,56.000,12.400
'13:25:36.616',-0.048,-,-,56.800,12.000
'13:25:36.624',-0.032,-,-,58.400,12.000
'13:25:36.632',-0.032,-,-,59.200,12.000
'13:25:36.640',-0.032,-,-,60.000,11.600
'13:25:36.648',-0.032,-,-,61.600,11.600
