'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:21:34.352',0.448,-,-,29.600,6.800
'13:21:34.360',0.208,-,-,30.400,7.200
'13:21:34.368',0.192,-,-,30.400,7.200
'13:21:34.376',0.272,-,-,29.600,7.600
'13:21:34.384',0.176,-,-,28.800,8.000
'13:21:34.392',0.240,-,-,28.800,8.400
'13:21:34.400',-0.032,-,-,28.800,9.200
'13:21:34.408',-0.032,-,-,29.600,10.800
'13:21:34.416',-0.096,-,-,30.400,12.400
'13:21:34.424',-0.032,-,-,30.400,14.400
'13:21:34.432',-0.176,-,-,30.400,16.800
'13:21:34.440',-0.112,-,-,30.400,20.800
'13:21:34.448',-0.032,-,-,31.200,27.200
'13:21:34.456',-0.112,-,-,32.800,35.200
'13:21:34.464',0.032,-,-,33.600,44.000
'13:21:34.472',-0.128,-,-,35.200,52.000
'13:21:34.480',-0.080,-,-,36.800,58.000
'13:21:34.488',-0.016,-,-,38.400,62.800
'13:21:34.496',0.128,-,-,40.800,65.600
'13:21:34.504',0.176,-,-,43.200,67.600
'13:21:34.512',-0.016,-,-,47.200,68.000
'13:21:34.520',-0.144,-,-,52.000,67.200
'13:21:34.528',-0.016,-,-,57.600,65.200
'13:21:34.536',0.000,-,-,61.600,61.600
'13:21:34.544',-0.064,-,-,62.400,58.000
'13:21:34.552',0.016,-,-,62.400,54.800
'13:21:34.560',-0.080,-,-,64.800,52.400
'13:21:34.568',0.016,-,-,71.200,50.800
'13:21:34.576',-0.032,-,-,77.600,49.600
'13:21:34.584',-0.112,-,-,82.400,49.200
'13:21:34.592',0.064,-,-,84.000,49.200
'13:21:34.600',0.096,-,-,84.000,50.000
'13:21:34.608',0.000,-,-,85.600,50.400
'13:21:34.616',0.000,-,-,88.000,51.200
'13:21:34.624',0.128,-,-,91.200,50.800
'13:21:34.632',0.096,-,-,92.800,49.600
'13:21:34.640',0.048,-,-,92.800,47.600
'13:21:34.648',0.224,-,-,91.200,44.400
'13:21:34.656',0.240,-,-,90.400,41.200
'13:21:34.664',0.192,-,-,90.400,37.200
'13:21:34.672',0.208,-,-,90.400,33.200
'13:21:34.680',0.128,-,-,89.600,29.200
'13:21:34.688',0.240,-,-,88.000,25.600
'13:21:34.696',0.240,-,-,85.600,24.400
'13:21:34.704',0.208,-,-,82.400,24.800
'13:21:34.712',0.208,-,-,80.800,27.200
'13:21:34.720',0.176,-,-,79.200,30.400
'13:21:34.728',0.096,-,-,77.600,33.200
'13:21:34.736',0.064,-,-,76.800,35.600
'13:21:34.744',0.128,-,-,76.000,37.600
'13:21:34.752',0.208,-,-,74.400,38.800
'13:21:34.760',0.224,-,-,72.000,39.600
'13:21:34.768',0.128,-,-,70.400,39.600
'13:21:34.776',0.064,-,-,68.800,38.800
'13:21:34.784',0.000,-,-,68.800,37.200
'13:21:34.792',0.032,-,-,68.000,35.600
'13:21:34.800',0.080,-,-,67.200,34.000
'13:21:34.808',0.064,-,-,65.600,32.400
'13:21:34.816',0.112,-,-,64.800,31.200
'13:21:34.824',0.032,-,-,63.200,30.000
'13:21:34.832',0.096,-,-,62.400,29.200
'13:21:34.840',0.144,-,-,61.600,29.200
'13:21:34.848',0.128,-,-,61.600,29.200
'13:21:34.856',0.160,-,-,60.800,29.200
'13:21:34.864',0.240,-,-,60.000,29.200
'13:21:34.872',0.208,-,-,59.200,28.800
'13:21:34.880',0.240,-,-,58.400,28.800
'13:21:34.888',0.128,-,-,57.600,28.800
'13:21:34.896',0.064,-,-,56.800,29.200
'13:21:34.904',0.096,-,-,56.800,29.200
'13:21:34.912',0.160,-,-,56.000,28.800
'13:21:34.920',0.240,-,-,56.000,27.600
'13:21:34.928',0.256,-,-,55.200,26.400
'13:21:34.936',0.048,-,-,54.400,24.800
'13:21:34.944',0.080,-,-,54.400,24.000
'13:21:34.952',0.064,-,-,54.400,23.200
'13:21:34.960',0.128,-,-,54.400,23.200
'13:21:34.968',0.000,-,-,54.400,23.200
'13:21:34.976',0.000,-,-,53.600,23.200
'13:21:34.984',0.000,-,-,53.600,23.600
'13:21:34.992',0.128,-,-,53.600,23.600
'13:21:35.000',0.272,-,-,52.000,23.600
'13:21:35.008',0.416,-,-,51.200,22.800
'13:21:35.016',0.496,-,-,49.600,22.000
'13:21:35.024',0.384,-,-,48.800,20.800
'13:21:35.032',0.096,-,-,48.000,20.000
