'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'55:12.256',0.000,-0.575,-,156.000
'55:12.264',0.000,-0.563,-,150.800
'55:12.272',0.000,-0.552,-,146.120
'55:12.280',-0.029,-0.552,-,141.440
'55:12.288',-0.029,-0.540,-,137.280
'55:12.296',-0.029,-0.540,-,133.120
'55:12.304',-0.029,-0.529,-,130.000
'55:12.312',-0.029,-0.517,-,127.920
'55:12.320',-0.029,-0.506,-,126.360
'55:12.328',0.000,-0.506,-,125.320
'55:12.336',0.000,-0.494,-,124.800
'55:12.344',0.000,-0.483,-,123.760
'55:12.352',0.000,-0.471,-,122.720
'55:12.360',0.029,-0.471,-,122.200
'55:12.368',0.057,-0.460,-,121.160
'55:12.376',0.114,-0.448,-,120.640
'55:12.384',0.114,-0.448,-,119.080
'55:12.392',0.171,-0.448,-,117.520
'55:12.400',0.171,-0.448,-,116.480
'55:12.408',0.171,-0.437,-,114.920
'55:12.416',0.114,-0.437,-,114.400
'55:12.424',0.114,-0.437,-,113.360
'55:12.432',0.114,-0.437,-,111.800
'55:12.440',0.086,-0.437,-,110.760
'55:12.448',0.057,-0.437,-,110.240
'55:12.456',0.000,-0.437,-,109.200
'55:12.464',0.000,-0.437,-,108.680
'55:12.472',-0.029,-0.437,-,107.640
'55:12.480',-0.057,-0.437,-,107.120
'55:12.488',-0.057,-0.437,-,106.080
'55:12.496',-0.057,-0.437,-,105.560
'55:12.504',-0.057,-0.437,-,104.520
'55:12.512',-0.057,-0.437,-,104.000
'55:12.520',-0.057,-0.437,-,102.960
'55:12.528',-0.057,-0.425,-,101.920
'55:12.536',-0.057,-0.425,-,101.920
'55:12.544',-0.057,-0.425,-,101.400
'55:12.552',0.143,-0.425,-,100.360
'55:12.560',0.286,-0.414,-,100.360
'55:12.568',0.314,-0.414,-,99.840
'55:12.576',0.314,-0.414,-,98.800
'55:12.584',-0.257,-0.402,-,98.280
'55:12.592',-0.714,-0.402,-,98.280
'55:12.600',-0.857,-0.391,-,97.240
'55:12.608',-0.314,-0.391,-,96.720
'55:12.616',-0.114,-0.379,-,95.680
'55:12.624',-0.057,-0.379,-,95.680
'55:12.632',-0.029,-0.379,-,95.160
'55:12.640',0.000,-0.368,-,94.120
'55:12.648',0.000,-0.368,-,94.120
'55:12.656',0.000,-0.356,-,93.600
'55:12.664',0.000,-0.356,-,93.600
'55:12.672',0.000,-0.345,-,92.560
'55:12.680',0.000,-0.345,-,92.560
'55:12.688',0.000,-0.333,-,91.520
'55:12.696',0.000,-0.333,-,91.520
'55:12.704',0.000,-0.322,-,91.000
'55:12.712',0.000,-0.322,-,91.000
'55:12.720',0.029,-0.322,-,91.000
'55:12.728',0.029,-0.310,-,91.000
'55:12.736',0.057,-0.310,-,92.560
'55:12.744',0.057,-0.299,-,95.160
'55:12.752',0.057,-0.299,-,98.280
'55:12.760',0.086,-0.299,-,102.960
'55:12.768',0.114,-0.299,-,108.680
'55:12.776',0.114,-0.287,-,114.920
'55:12.784',0.171,-0.287,-,120.640
'55:12.792',0.171,-0.287,-,126.880
'55:12.800',0.171,-0.287,-,132.600
'55:12.808',0.171,-0.276,-,137.280
'55:12.816',0.171,-0.276,-,141.440
'55:12.824',0.171,-0.276,-,144.560
'55:12.832',0.114,-0.264,-,146.120
'55:12.840',0.086,-0.264,-,147.160
'55:12.848',0.057,-0.264,-,146.120
'55:12.856',0.029,-0.264,-,145.600
'55:12.864',0.000,-0.253,-,143.000
'55:12.872',0.000,-0.253,-,140.400
'55:12.880',-0.029,-0.253,-,137.280
'55:12.888',-0.057,-0.253,-,133.120
'55:12.896',-0.057,-0.241,-,128.440
'55:12.904',-0.057,-0.241,-,124.800
'55:12.912',-0.057,-0.230,-,119.600
'55:12.920',-0.057,-0.218,-,115.960
'55:12.928',-0.057,-0.218,-,112.320
'55:12.936',-0.057,-0.207,-,109.200
'55:12.944',-0.029,-0.207,-,107.640
'55:12.952',0.000,-0.195,-,107.120
'55:12.960',0.057,-0.195,-,106.080
'55:12.968',0.171,-0.184,-,106.080
'55:12.976',0.257,-0.184,-,106.080
'55:12.984',0.371,-0.172,-,106.080
'55:12.992',0.486,-0.172,-,105.560
'55:13.000',0.714,-0.161,-,105.560
'55:13.008',0.857,-0.161,-,105.560
'55:13.016',1.114,-0.161,-,104.520
'55:13.024',1.457,-0.149,-,104.000
'55:13.032',1.743,-0.149,-,104.000
'55:13.040',1.971,-0.149,-,102.960
'55:13.048',2.171,-0.149,-,101.920
'55:13.056',2.200,-0.138,-,101.400
'55:13.064',1.800,-0.138,-,101.400
'55:13.072',1.171,-0.126,-,100.360
'55:13.080',0.600,-0.126,-,99.840
'55:13.088',0.086,-0.126,-,98.800
'55:13.096',-0.371,-0.115,-,98.280
'55:13.104',-0.714,-0.115,-,97.240
'55:13.112',-0.829,-0.103,-,97.240
'55:13.120',-0.800,-0.103,-,96.720
'55:13.128',-0.743,-0.092,-,95.680
'55:13.136',-0.743,-0.092,-,95.160
'55:13.144',-0.743,-0.080,-,95.160
'55:13.152',-0.743,-0.080,-,94.120
'55:13.160',-0.771,-0.080,-,93.600
'55:13.168',-0.771,-0.069,-,93.600
'55:13.176',-0.800,-0.069,-,92.560
'55:13.184',-0.829,-0.069,-,92.560
'55:13.192',-0.857,-0.057,-,92.560
'55:13.200',-0.886,-0.057,-,93.600
'55:13.208',-0.914,-0.057,-,95.160
'55:13.216',-0.943,-0.057,-,97.240
'55:13.224',-0.971,-0.057,-,100.360
'55:13.232',-1.000,-0.057,-,104.520
'55:13.240',-1.000,-0.057,-,109.200
'55:13.248',-1.000,-0.069,-,114.400
'55:13.256',-1.000,-0.069,-,118.040
'55:13.264',-0.943,-0.069,-,122.200
'55:13.272',-0.886,-0.080,-,125.320
'55:13.280',-0.829,-0.080,-,127.920
'55:13.288',-0.714,-0.092,-,129.480
'55:13.296',-0.629,-0.103,-,130.000
'55:13.304',-0.514,-0.103,-,129.480
'55:13.312',-0.429,-0.115,-,127.920
'55:13.320',-0.314,-0.126,-,126.360
'55:13.328',-0.229,-0.126,-,123.760
'55:13.336',-0.143,-0.138,-,120.640
'55:13.344',-0.086,-0.138,-,117.520
'55:13.352',-0.057,-0.149,-,113.360
'55:13.360',0.000,-0.149,-,109.200
'55:13.368',0.000,-0.161,-,106.080
'55:13.376',0.000,-0.161,-,104.000
'55:13.384',0.000,-0.161,-,101.400
