'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:07:33.304',0.100,-,-,-,60.800
'122:07:33.312',0.175,-,-,-,60.800
'122:07:33.320',0.250,-,-,-,60.800
'122:07:33.328',0.300,-,-,-,60.800
'122:07:33.336',0.375,-,-,-,59.200
'122:07:33.344',0.425,-,-,-,59.200
'122:07:33.352',0.425,-,-,-,59.200
'122:07:33.360',0.425,-,-,-,59.200
'122:07:33.368',0.400,-,-,-,58.400
'122:07:33.376',0.375,-,-,-,58.400
'122:07:33.384',0.300,-,-,-,58.400
'122:07:33.392',0.250,-,-,-,58.400
'122:07:33.400',0.200,-,-,-,58.400
'122:07:33.408',0.175,-,-,-,56.800
'122:07:33.416',0.125,-,-,-,56.800
'122:07:33.424',0.075,-,-,-,56.800
'122:07:33.432',0.025,-,-,-,56.000
'122:07:33.440',0.000,-,-,-,56.000
'122:07:33.448',-0.025,-,-,-,54.400
'122:07:33.456',-0.025,-,-,-,54.400
'122:07:33.464',-0.050,-,-,-,53.600
'122:07:33.472',-0.050,-,-,-,53.600
'122:07:33.480',-0.050,-,-,-,52.000
'122:07:33.488',-0.050,-,-,-,52.000
'122:07:33.496',-0.025,-,-,-,51.200
'122:07:33.504',-0.025,-,-,-,51.200
'122:07:33.512',0.000,-,-,-,49.600
'122:07:33.520',0.025,-,-,-,49.600
'122:07:33.528',0.050,-,-,-,49.600
'122:07:33.536',0.075,-,-,-,48.800
'122:07:33.544',0.075,-,-,-,48.800
'122:07:33.552',0.100,-,-,-,47.200
'122:07:33.560',0.075,-,-,-,47.200
'122:07:33.568',0.075,-,-,-,46.400
'122:07:33.576',0.075,-,-,-,46.400
'122:07:33.584',0.050,-,-,-,44.800
'122:07:33.592',0.025,-,-,-,44.800
'122:07:33.600',0.000,-,-,-,44.800
'122:07:33.608',-0.025,-,-,-,44.800
'122:07:33.616',-0.050,-,-,-,44.000
'122:07:33.624',-0.050,-,-,-,44.000
'122:07:33.632',-0.050,-,-,-,44.000
'122:07:33.640',-0.075,-,-,-,44.000
'122:07:33.648',-0.075,-,-,-,44.000
'122:07:33.656',-0.075,-,-,-,44.000
'122:07:33.664',-0.075,-,-,-,42.400
'122:07:33.672',-0.050,-,-,-,42.400
'122:07:33.680',0.000,-,-,-,42.400
'122:07:33.688',0.000,-,-,-,42.400
