'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:06:15.304',0.025,-,-,-,48.800
'122:06:15.312',0.050,-,-,-,47.200
'122:06:15.320',0.050,-,-,-,47.200
'122:06:15.328',0.075,-,-,-,46.400
'122:06:15.336',0.100,-,-,-,46.400
'122:06:15.344',0.100,-,-,-,46.400
'122:06:15.352',0.075,-,-,-,44.800
'122:06:15.360',0.075,-,-,-,44.800
'122:06:15.368',0.075,-,-,-,44.800
'122:06:15.376',0.050,-,-,-,44.800
'122:06:15.384',0.025,-,-,-,44.000
'122:06:15.392',0.000,-,-,-,44.000
'122:06:15.400',-0.025,-,-,-,44.000
'122:06:15.408',-0.050,-,-,-,44.000
'122:06:15.416',-0.050,-,-,-,42.400
'122:06:15.424',-0.075,-,-,-,42.400
'122:06:15.432',-0.075,-,-,-,42.400
'122:06:15.440',-0.075,-,-,-,42.400
'122:06:15.448',-0.075,-,-,-,42.400
'122:06:15.456',-0.050,-,-,-,42.400
'122:06:15.464',-0.025,-,-,-,42.400
'122:06:15.472',0.000,-,-,-,42.400
'122:06:15.480',0.000,-,-,-,41.600
'122:06:15.488',0.025,-,-,-,41.600
'122:06:15.496',0.050,-,-,-,41.600
'122:06:15.504',0.075,-,-,-,41.600
'122:06:15.512',0.100,-,-,-,41.600
'122:06:15.520',0.300,-,-,-,41.600
'122:06:15.528',0.800,-,-,-,40.000
'122:06:15.536',1.350,-,-,-,40.000
'122:06:15.544',1.450,-,-,-,40.000
'122:06:15.552',0.675,-,-,-,40.000
'122:06:15.560',-0.425,-,-,-,40.000
'122:06:15.568',-1.175,-,-,-,40.000
'122:06:15.576',-1.225,-,-,-,39.200
'122:06:15.584',-0.600,-,-,-,39.200
'122:06:15.592',-0.300,-,-,-,39.200
'122:06:15.600',-0.250,-,-,-,39.200
'122:06:15.608',-0.225,-,-,-,37.600
'122:06:15.616',-0.200,-,-,-,37.600
'122:06:15.624',-0.175,-,-,-,36.800
'122:06:15.632',-0.100,-,-,-,36.800
'122:06:15.640',-0.075,-,-,-,36.800
'122:06:15.648',-0.050,-,-,-,36.800
'122:06:15.656',-0.025,-,-,-,36.800
'122:06:15.664',0.000,-,-,-,36.800
'122:06:15.672',0.000,-,-,-,36.800
'122:06:15.680',0.000,-,-,-,36.800
'122:06:15.688',0.000,-,-,-,37.600
'122:06:15.696',0.025,-,-,-,40.000
'122:06:15.704',0.000,-,-,-,44.000
'122:06:15.712',0.000,-,-,-,49.600
'122:06:15.720',-0.050,-,-,-,56.000
'122:06:15.728',-0.075,-,-,-,61.600
'122:06:15.736',-0.100,-,-,-,68.800
'122:06:15.744',-0.125,-,-,-,75.200
'122:06:15.752',-0.125,-,-,-,80.000
'122:06:15.760',-0.175,-,-,-,86.400
'122:06:15.768',-0.125,-,-,-,93.600
'122:06:15.776',-0.100,-,-,-,99.200
'122:06:15.784',-0.050,-,-,-,104.000
'122:06:15.792',-0.025,-,-,-,108.000
'122:06:15.800',0.000,-,-,-,111.200
'122:06:15.808',0.025,-,-,-,112.800
'122:06:15.816',0.050,-,-,-,112.800
'122:06:15.824',0.075,-,-,-,112.800
'122:06:15.832',0.075,-,-,-,112.800
'122:06:15.840',0.100,-,-,-,112.800
'122:06:15.848',0.075,-,-,-,112.800
'122:06:15.856',0.100,-,-,-,112.800
'122:06:15.864',0.275,-,-,-,111.200
'122:06:15.872',0.675,-,-,-,108.800
'122:06:15.880',1.075,-,-,-,108.000
'122:06:15.888',1.175,-,-,-,105.600
'122:06:15.896',0.425,-,-,-,104.000
'122:06:15.904',-0.450,-,-,-,103.200
'122:06:15.912',-1.250,-,-,-,100.800
'122:06:15.920',-1.525,-,-,-,98.400
'122:06:15.928',-1.200,-,-,-,94.400
'122:06:15.936',-0.700,-,-,-,91.200
'122:06:15.944',-0.275,-,-,-,87.200
'122:06:15.952',-0.100,-,-,-,84.000
'122:06:15.960',-0.050,-,-,-,80.000
'122:06:15.968',-0.025,-,-,-,76.000
'122:06:15.976',0.000,-,-,-,72.800
'122:06:15.984',0.025,-,-,-,70.400
'122:06:15.992',0.050,-,-,-,68.000
'122:06:16.000',0.075,-,-,-,66.400
'122:06:16.008',0.075,-,-,-,65.600
'122:06:16.016',0.050,-,-,-,64.000
'122:06:16.024',0.050,-,-,-,64.000
'122:06:16.032',0.075,-,-,-,64.000
'122:06:16.040',0.050,-,-,-,64.000
'122:06:16.048',0.025,-,-,-,63.200
'122:06:16.056',0.000,-,-,-,63.200
'122:06:16.064',0.000,-,-,-,63.200
'122:06:16.072',-0.025,-,-,-,61.600
'122:06:16.080',0.000,-,-,-,61.600
'122:06:16.088',0.000,-,-,-,61.600
'122:06:16.096',0.025,-,-,-,60.800
'122:06:16.104',0.075,-,-,-,60.800
'122:06:16.112',0.075,-,-,-,59.200
'122:06:16.120',0.125,-,-,-,59.200
'122:06:16.128',0.175,-,-,-,58.400
'122:06:16.136',0.200,-,-,-,58.400
'122:06:16.144',0.225,-,-,-,56.800
'122:06:16.152',0.225,-,-,-,56.800
'122:06:16.160',0.225,-,-,-,56.000
'122:06:16.168',0.200,-,-,-,56.000
'122:06:16.176',0.200,-,-,-,54.400
'122:06:16.184',0.175,-,-,-,54.400
'122:06:16.192',0.125,-,-,-,53.600
'122:06:16.200',0.125,-,-,-,53.600
'122:06:16.208',0.100,-,-,-,52.000
'122:06:16.216',0.075,-,-,-,52.000
'122:06:16.224',0.025,-,-,-,51.200
'122:06:16.232',0.000,-,-,-,51.200
'122:06:16.240',-0.025,-,-,-,49.600
'122:06:16.248',-0.025,-,-,-,49.600
'122:06:16.256',-0.050,-,-,-,48.800
'122:06:16.264',-0.050,-,-,-,47.200
'122:06:16.272',-0.050,-,-,-,47.200
'122:06:16.280',-0.050,-,-,-,46.400
'122:06:16.288',-0.050,-,-,-,46.400
'122:06:16.296',-0.025,-,-,-,46.400
'122:06:16.304',-0.025,-,-,-,44.800
'122:06:16.312',0.000,-,-,-,44.800
'122:06:16.320',0.025,-,-,-,44.000
'122:06:16.328',0.050,-,-,-,42.400
'122:06:16.336',0.075,-,-,-,42.400
'122:06:16.344',0.075,-,-,-,42.400
'122:06:16.352',0.075,-,-,-,42.400
'122:06:16.360',0.075,-,-,-,42.400
'122:06:16.368',0.050,-,-,-,41.600
'122:06:16.376',0.050,-,-,-,41.600
'122:06:16.384',0.025,-,-,-,41.600
'122:06:16.392',0.000,-,-,-,41.600
'122:06:16.400',-0.025,-,-,-,40.000
'122:06:16.408',-0.050,-,-,-,40.000
'122:06:16.416',-0.075,-,-,-,40.000
'122:06:16.424',-0.075,-,-,-,40.000
'122:06:16.432',-0.100,-,-,-,40.000
'122:06:16.440',-0.075,-,-,-,40.000
'122:06:16.448',-0.075,-,-,-,40.000
'122:06:16.456',-0.075,-,-,-,40.000
'122:06:16.464',-0.050,-,-,-,40.000
'122:06:16.472',-0.050,-,-,-,39.200
'122:06:16.480',-0.025,-,-,-,39.200
'122:06:16.488',0.000,-,-,-,39.200
'122:06:16.496',0.025,-,-,-,39.200
'122:06:16.504',0.050,-,-,-,39.200
'122:06:16.512',0.075,-,-,-,37.600
'122:06:16.520',0.125,-,-,-,37.600
'122:06:16.528',0.300,-,-,-,37.600
'122:06:16.536',0.775,-,-,-,36.800
'122:06:16.544',1.250,-,-,-,36.800
