'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:19:49.304',-,-,-,-0.235,63.200
'122:19:49.312',-,-,-,-0.265,63.200
'122:19:49.320',-,-,-,-0.265,63.200
'122:19:49.328',-,-,-,-0.265,63.200
'122:19:49.336',-,-,-,-0.265,63.200
'122:19:49.344',-,-,-,-0.265,63.200
'122:19:49.352',-,-,-,-0.265,61.600
'122:19:49.360',-,-,-,-0.265,61.600
'122:19:49.368',-,-,-,-0.324,61.600
'122:19:49.376',-,-,-,-0.353,60.800
'122:19:49.384',-,-,-,-0.412,60.800
'122:19:49.392',-,-,-,-0.412,60.800
'122:19:49.400',-,-,-,-0.412,59.200
'122:19:49.408',-,-,-,-0.412,59.200
'122:19:49.416',-,-,-,-0.353,58.400
'122:19:49.424',-,-,-,-0.353,58.400
'122:19:49.432',-,-,-,-0.265,56.800
'122:19:49.440',-,-,-,-0.206,56.800
'122:19:49.448',-,-,-,-0.147,58.400
'122:19:49.456',-,-,-,-0.059,58.400
'122:19:49.464',-,-,-,-0.029,58.400
'122:19:49.472',-,-,-,0.000,59.200
'122:19:49.480',-,-,-,0.000,59.200
'122:19:49.488',-,-,-,0.000,59.200
'122:19:49.496',-,-,-,0.000,58.400
'122:19:49.504',-,-,-,0.000,56.800
'122:19:49.512',-,-,-,0.029,56.000
'122:19:49.520',-,-,-,0.029,54.400
'122:19:49.528',-,-,-,0.029,53.600
'122:19:49.536',-,-,-,0.029,52.000
'122:19:49.544',-,-,-,0.029,51.200
'122:19:49.552',-,-,-,0.000,49.600
'122:19:49.560',-,-,-,0.000,48.800
'122:19:49.568',-,-,-,0.000,47.200
'122:19:49.576',-,-,-,0.000,46.400
'122:19:49.584',-,-,-,0.000,46.400
'122:19:49.592',-,-,-,-0.029,44.800
'122:19:49.600',-,-,-,-0.029,44.800
'122:19:49.608',-,-,-,0.000,44.000
'122:19:49.616',-,-,-,0.000,44.000
'122:19:49.624',-,-,-,0.000,42.400
'122:19:49.632',-,-,-,0.000,42.400
'122:19:49.640',-,-,-,0.000,42.400
'122:19:49.648',-,-,-,0.000,42.400
'122:19:49.656',-,-,-,0.000,42.400
'122:19:49.664',-,-,-,0.000,42.400
'122:19:49.672',-,-,-,0.000,42.400
'122:19:49.680',-,-,-,0.029,42.400
'122:19:49.688',-,-,-,0.029,42.400
'122:19:49.696',-,-,-,0.029,42.400
'122:19:49.704',-,-,-,0.029,42.400
'122:19:49.712',-,-,-,0.000,42.400
'122:19:49.720',-,-,-,0.000,42.400
'122:19:49.728',-,-,-,0.000,42.400
'122:19:49.736',-,-,-,0.000,42.400
'122:19:49.744',-,-,-,0.000,42.400
'122:19:49.752',-,-,-,0.000,42.400
'122:19:49.760',-,-,-,0.000,42.400
'122:19:49.768',-,-,-,0.000,41.600
'122:19:49.776',-,-,-,0.000,41.600
'122:19:49.784',-,-,-,0.000,41.600
'122:19:49.792',-,-,-,0.000,41.600
'122:19:49.800',-,-,-,0.000,41.600
'122:19:49.808',-,-,-,0.029,41.600
'122:19:49.816',-,-,-,0.029,41.600
