'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:06:21.304',-0.025,-,-,-,52.000
'122:06:21.312',-0.025,-,-,-,52.000
'122:06:21.320',0.000,-,-,-,51.200
'122:06:21.328',0.025,-,-,-,49.600
'122:06:21.336',0.025,-,-,-,49.600
'122:06:21.344',0.050,-,-,-,48.800
'122:06:21.352',0.075,-,-,-,48.800
'122:06:21.360',0.100,-,-,-,48.800
'122:06:21.368',0.100,-,-,-,47.200
'122:06:21.376',0.100,-,-,-,47.200
'122:06:21.384',0.100,-,-,-,46.400
'122:06:21.392',0.100,-,-,-,46.400
'122:06:21.400',0.075,-,-,-,46.400
'122:06:21.408',0.050,-,-,-,46.400
'122:06:21.416',0.025,-,-,-,44.800
'122:06:21.424',0.000,-,-,-,44.800
'122:06:21.432',-0.025,-,-,-,44.800
'122:06:21.440',-0.050,-,-,-,44.800
'122:06:21.448',-0.050,-,-,-,44.000
'122:06:21.456',-0.050,-,-,-,44.000
'122:06:21.464',-0.075,-,-,-,44.000
'122:06:21.472',-0.075,-,-,-,44.000
'122:06:21.480',-0.050,-,-,-,44.000
'122:06:21.488',-0.050,-,-,-,44.000
'122:06:21.496',-0.025,-,-,-,44.000
'122:06:21.504',0.000,-,-,-,44.000
'122:06:21.512',0.025,-,-,-,42.400
'122:06:21.520',0.050,-,-,-,42.400
'122:06:21.528',0.075,-,-,-,42.400
'122:06:21.536',0.100,-,-,-,42.400
'122:06:21.544',0.200,-,-,-,42.400
'122:06:21.552',0.525,-,-,-,42.400
'122:06:21.560',1.100,-,-,-,41.600
'122:06:21.568',1.450,-,-,-,41.600
'122:06:21.576',1.125,-,-,-,41.600
'122:06:21.584',0.125,-,-,-,41.600
'122:06:21.592',-0.875,-,-,-,41.600
'122:06:21.600',-1.200,-,-,-,40.000
'122:06:21.608',-0.850,-,-,-,40.000
'122:06:21.616',-0.400,-,-,-,40.000
'122:06:21.624',-0.250,-,-,-,40.000
'122:06:21.632',-0.225,-,-,-,40.000
'122:06:21.640',-0.200,-,-,-,39.200
'122:06:21.648',-0.175,-,-,-,39.200
'122:06:21.656',-0.125,-,-,-,39.200
'122:06:21.664',-0.075,-,-,-,39.200
'122:06:21.672',-0.050,-,-,-,37.600
'122:06:21.680',-0.025,-,-,-,37.600
'122:06:21.688',0.000,-,-,-,37.600
'122:06:21.696',0.025,-,-,-,37.600
'122:06:21.704',0.025,-,-,-,37.600
'122:06:21.712',0.025,-,-,-,37.600
'122:06:21.720',0.025,-,-,-,40.000
'122:06:21.728',0.025,-,-,-,42.400
'122:06:21.736',0.025,-,-,-,47.200
'122:06:21.744',0.000,-,-,-,53.600
'122:06:21.752',-0.025,-,-,-,60.800
'122:06:21.760',-0.050,-,-,-,66.400
'122:06:21.768',-0.075,-,-,-,72.800
'122:06:21.776',-0.100,-,-,-,78.400
'122:06:21.784',-0.125,-,-,-,84.000
'122:06:21.792',-0.125,-,-,-,89.600
'122:06:21.800',-0.125,-,-,-,96.800
'122:06:21.808',-0.100,-,-,-,101.600
'122:06:21.816',-0.050,-,-,-,106.400
'122:06:21.824',-0.025,-,-,-,110.400
'122:06:21.832',0.025,-,-,-,112.800
'122:06:21.840',0.025,-,-,-,113.600
'122:06:21.848',0.050,-,-,-,113.600
'122:06:21.856',0.075,-,-,-,113.600
'122:06:21.864',0.100,-,-,-,113.600
'122:06:21.872',0.100,-,-,-,115.200
'122:06:21.880',0.100,-,-,-,113.600
'122:06:21.888',0.125,-,-,-,113.600
'122:06:21.896',0.275,-,-,-,112.800
'122:06:21.904',0.625,-,-,-,111.200
'122:06:21.912',1.075,-,-,-,108.800
'122:06:21.920',1.200,-,-,-,108.000
'122:06:21.928',0.450,-,-,-,105.600
'122:06:21.936',-0.550,-,-,-,103.200
'122:06:21.944',-1.300,-,-,-,100.800
'122:06:21.952',-1.425,-,-,-,98.400
'122:06:21.960',-1.025,-,-,-,96.000
'122:06:21.968',-0.700,-,-,-,92.000
'122:06:21.976',-0.600,-,-,-,88.800
'122:06:21.984',-0.600,-,-,-,84.000
'122:06:21.992',-0.525,-,-,-,80.000
'122:06:22.000',-0.275,-,-,-,77.600
'122:06:22.008',-0.050,-,-,-,75.200
'122:06:22.016',0.050,-,-,-,72.800
'122:06:22.024',0.100,-,-,-,70.400
'122:06:22.032',0.125,-,-,-,68.800
'122:06:22.040',0.125,-,-,-,68.000
'122:06:22.048',0.125,-,-,-,68.000
'122:06:22.056',0.125,-,-,-,68.000
'122:06:22.064',0.125,-,-,-,68.000
'122:06:22.072',0.125,-,-,-,66.400
'122:06:22.080',0.075,-,-,-,66.400
'122:06:22.088',0.050,-,-,-,66.400
'122:06:22.096',0.025,-,-,-,65.600
'122:06:22.104',0.025,-,-,-,65.600
'122:06:22.112',0.050,-,-,-,65.600
'122:06:22.120',0.075,-,-,-,64.000
'122:06:22.128',0.100,-,-,-,63.200
'122:06:22.136',0.175,-,-,-,63.200
'122:06:22.144',0.200,-,-,-,63.200
'122:06:22.152',0.275,-,-,-,61.600
'122:06:22.160',0.350,-,-,-,61.600
'122:06:22.168',0.400,-,-,-,61.600
'122:06:22.176',0.400,-,-,-,60.800
'122:06:22.184',0.400,-,-,-,60.800
'122:06:22.192',0.375,-,-,-,59.200
'122:06:22.200',0.350,-,-,-,59.200
'122:06:22.208',0.300,-,-,-,58.400
'122:06:22.216',0.250,-,-,-,58.400
'122:06:22.224',0.200,-,-,-,56.800
'122:06:22.232',0.200,-,-,-,56.800
'122:06:22.240',0.125,-,-,-,56.800
'122:06:22.248',0.075,-,-,-,56.000
'122:06:22.256',0.025,-,-,-,56.000
'122:06:22.264',0.000,-,-,-,54.400
'122:06:22.272',-0.025,-,-,-,54.400
'122:06:22.280',-0.025,-,-,-,54.400
'122:06:22.288',-0.050,-,-,-,53.600
'122:06:22.296',-0.050,-,-,-,53.600
'122:06:22.304',-0.050,-,-,-,52.000
'122:06:22.312',-0.050,-,-,-,51.200
'122:06:22.320',-0.025,-,-,-,51.200
'122:06:22.328',0.000,-,-,-,49.600
'122:06:22.336',0.025,-,-,-,49.600
'122:06:22.344',0.025,-,-,-,48.800
'122:06:22.352',0.050,-,-,-,48.800
'122:06:22.360',0.075,-,-,-,48.800
'122:06:22.368',0.100,-,-,-,47.200
'122:06:22.376',0.100,-,-,-,47.200
'122:06:22.384',0.075,-,-,-,46.400
'122:06:22.392',0.075,-,-,-,46.400
'122:06:22.400',0.075,-,-,-,46.400
'122:06:22.408',0.050,-,-,-,46.400
'122:06:22.416',0.025,-,-,-,44.800
'122:06:22.424',0.000,-,-,-,44.800
'122:06:22.432',-0.025,-,-,-,44.800
'122:06:22.440',-0.050,-,-,-,44.800
'122:06:22.448',-0.075,-,-,-,44.000
'122:06:22.456',-0.075,-,-,-,44.000
'122:06:22.464',-0.075,-,-,-,44.000
'122:06:22.472',-0.075,-,-,-,44.000
'122:06:22.480',-0.075,-,-,-,44.000
'122:06:22.488',-0.075,-,-,-,44.000
'122:06:22.496',-0.050,-,-,-,44.000
'122:06:22.504',-0.025,-,-,-,44.000
'122:06:22.512',0.000,-,-,-,42.400
'122:06:22.520',0.025,-,-,-,42.400
'122:06:22.528',0.050,-,-,-,42.400
'122:06:22.536',0.075,-,-,-,42.400
'122:06:22.544',0.100,-,-,-,42.400
'122:06:22.552',0.250,-,-,-,42.400
'122:06:22.560',0.700,-,-,-,42.400
'122:06:22.568',1.250,-,-,-,42.400
'122:06:22.576',1.400,-,-,-,41.600
'122:06:22.584',0.800,-,-,-,41.600
'122:06:22.592',-0.225,-,-,-,41.600
'122:06:22.600',-1.100,-,-,-,41.600
'122:06:22.608',-1.225,-,-,-,41.600
'122:06:22.616',-0.700,-,-,-,41.600
'122:06:22.624',-0.350,-,-,-,41.600
'122:06:22.632',-0.250,-,-,-,40.000
'122:06:22.640',-0.225,-,-,-,40.000
'122:06:22.648',-0.200,-,-,-,40.000
'122:06:22.656',-0.175,-,-,-,40.000
'122:06:22.664',-0.125,-,-,-,39.200
'122:06:22.672',-0.075,-,-,-,37.600
'122:06:22.680',-0.050,-,-,-,37.600
'122:06:22.688',-0.025,-,-,-,37.600
'122:06:22.696',0.000,-,-,-,37.600
'122:06:22.704',0.025,-,-,-,37.600
'122:06:22.712',0.025,-,-,-,39.200
'122:06:22.720',0.000,-,-,-,40.000
'122:06:22.728',0.025,-,-,-,41.600
'122:06:22.736',0.025,-,-,-,44.800
'122:06:22.744',0.000,-,-,-,49.600
'122:06:22.752',-0.025,-,-,-,56.000
'122:06:22.760',-0.075,-,-,-,63.200
'122:06:22.768',-0.100,-,-,-,70.400
'122:06:22.776',-0.100,-,-,-,76.000
'122:06:22.784',-0.125,-,-,-,81.600
'122:06:22.792',-0.125,-,-,-,87.200
'122:06:22.800',-0.125,-,-,-,93.600
'122:06:22.808',-0.100,-,-,-,99.200
'122:06:22.816',-0.075,-,-,-,104.000
'122:06:22.824',-0.050,-,-,-,108.800
'122:06:22.832',0.000,-,-,-,112.800
'122:06:22.840',0.025,-,-,-,113.600
'122:06:22.848',0.075,-,-,-,115.200
'122:06:22.856',0.075,-,-,-,116.000
'122:06:22.864',0.100,-,-,-,116.000
'122:06:22.872',0.100,-,-,-,116.000
'122:06:22.880',0.075,-,-,-,115.200
'122:06:22.888',0.100,-,-,-,113.600
'122:06:22.896',0.200,-,-,-,113.600
'122:06:22.904',0.450,-,-,-,111.200
'122:06:22.912',0.900,-,-,-,110.400
'122:06:22.920',1.175,-,-,-,108.800
'122:06:22.928',0.775,-,-,-,108.000
'122:06:22.936',-0.125,-,-,-,105.600
'122:06:22.944',-1.075,-,-,-,104.000
'122:06:22.952',-1.450,-,-,-,101.600
'122:06:22.960',-1.225,-,-,-,99.200
'122:06:22.968',-0.850,-,-,-,96.000
'122:06:22.976',-0.625,-,-,-,92.000
'122:06:22.984',-0.600,-,-,-,87.200
'122:06:22.992',-0.575,-,-,-,84.000
'122:06:23.000',-0.400,-,-,-,80.000
'122:06:23.008',-0.175,-,-,-,76.000
'122:06:23.016',0.025,-,-,-,73.600
'122:06:23.024',0.075,-,-,-,71.200
'122:06:23.032',0.100,-,-,-,68.800
'122:06:23.040',0.125,-,-,-,68.000
'122:06:23.048',0.125,-,-,-,68.000
'122:06:23.056',0.125,-,-,-,66.400
'122:06:23.064',0.125,-,-,-,66.400
'122:06:23.072',0.100,-,-,-,66.400
'122:06:23.080',0.100,-,-,-,65.600
'122:06:23.088',0.050,-,-,-,65.600
'122:06:23.096',0.050,-,-,-,65.600
'122:06:23.104',0.025,-,-,-,65.600
'122:06:23.112',0.025,-,-,-,64.000
'122:06:23.120',0.025,-,-,-,64.000
'122:06:23.128',0.075,-,-,-,63.200
'122:06:23.136',0.100,-,-,-,61.600
'122:06:23.144',0.125,-,-,-,61.600
'122:06:23.152',0.200,-,-,-,61.600
'122:06:23.160',0.275,-,-,-,60.800
'122:06:23.168',0.350,-,-,-,60.800
'122:06:23.176',0.400,-,-,-,59.200
