'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:15:31.304',-0.200,-,-,-,44.000
'122:15:31.312',-0.125,-,-,-,42.400
'122:15:31.320',-0.100,-,-,-,44.000
'122:15:31.328',-0.075,-,-,-,44.000
'122:15:31.336',-0.050,-,-,-,44.800
'122:15:31.344',-0.050,-,-,-,44.800
'122:15:31.352',-0.025,-,-,-,46.400
'122:15:31.360',-0.025,-,-,-,47.200
'122:15:31.368',-0.025,-,-,-,49.600
'122:15:31.376',-0.050,-,-,-,56.000
'122:15:31.384',-0.050,-,-,-,64.000
'122:15:31.392',-0.050,-,-,-,73.600
'122:15:31.400',-0.100,-,-,-,84.000
'122:15:31.408',-0.175,-,-,-,94.400
'122:15:31.416',-0.200,-,-,-,105.600
'122:15:31.424',-0.225,-,-,-,116.000
'122:15:31.432',-0.250,-,-,-,125.600
'122:15:31.440',-0.250,-,-,-,135.200
'122:15:31.448',-0.200,-,-,-,141.600
'122:15:31.456',-0.125,-,-,-,146.400
'122:15:31.464',-0.075,-,-,-,147.200
'122:15:31.472',-0.050,-,-,-,147.200
'122:15:31.480',0.000,-,-,-,147.200
'122:15:31.488',0.025,-,-,-,144.800
'122:15:31.496',0.050,-,-,-,142.400
'122:15:31.504',0.075,-,-,-,139.200
'122:15:31.512',0.100,-,-,-,135.200
'122:15:31.520',0.125,-,-,-,132.000
'122:15:31.528',0.125,-,-,-,129.600
'122:15:31.536',0.125,-,-,-,127.200
'122:15:31.544',0.250,-,-,-,124.800
'122:15:31.552',0.675,-,-,-,123.200
'122:15:31.560',1.175,-,-,-,120.800
'122:15:31.568',1.275,-,-,-,120.000
'122:15:31.576',0.700,-,-,-,117.600
'122:15:31.584',-0.275,-,-,-,115.200
'122:15:31.592',-1.100,-,-,-,112.800
'122:15:31.600',-1.250,-,-,-,110.400
'122:15:31.608',-0.925,-,-,-,106.400
'122:15:31.616',-0.625,-,-,-,101.600
'122:15:31.624',-0.575,-,-,-,96.800
'122:15:31.632',-0.600,-,-,-,92.000
'122:15:31.640',-0.550,-,-,-,88.800
'122:15:31.648',-0.350,-,-,-,84.800
'122:15:31.656',-0.100,-,-,-,84.000
'122:15:31.664',0.025,-,-,-,84.000
'122:15:31.672',0.050,-,-,-,82.400
'122:15:31.680',0.050,-,-,-,82.400
'122:15:31.688',0.075,-,-,-,81.600
'122:15:31.696',0.075,-,-,-,80.000
'122:15:31.704',0.075,-,-,-,80.000
'122:15:31.712',0.075,-,-,-,78.400
'122:15:31.720',0.075,-,-,-,78.400
'122:15:31.728',0.075,-,-,-,78.400
'122:15:31.736',0.050,-,-,-,80.000
'122:15:31.744',0.025,-,-,-,80.000
'122:15:31.752',0.025,-,-,-,78.400
'122:15:31.760',0.025,-,-,-,77.600
'122:15:31.768',0.050,-,-,-,76.000
'122:15:31.776',0.100,-,-,-,75.200
'122:15:31.784',0.175,-,-,-,73.600
'122:15:31.792',0.225,-,-,-,73.600
'122:15:31.800',0.275,-,-,-,73.600
'122:15:31.808',0.350,-,-,-,75.200
'122:15:31.816',0.375,-,-,-,75.200
'122:15:31.824',0.400,-,-,-,75.200
'122:15:31.832',0.375,-,-,-,75.200
'122:15:31.840',0.350,-,-,-,76.000
'122:15:31.848',0.300,-,-,-,76.000
'122:15:31.856',0.275,-,-,-,77.600
'122:15:31.864',0.250,-,-,-,78.400
'122:15:31.872',0.200,-,-,-,80.000
'122:15:31.880',0.200,-,-,-,80.000
'122:15:31.888',0.175,-,-,-,78.400
'122:15:31.896',0.125,-,-,-,77.600
'122:15:31.904',0.075,-,-,-,76.000
'122:15:31.912',0.050,-,-,-,75.200
'122:15:31.920',0.025,-,-,-,73.600
'122:15:31.928',0.025,-,-,-,71.200
'122:15:31.936',0.000,-,-,-,68.800
'122:15:31.944',0.000,-,-,-,66.400
'122:15:31.952',0.000,-,-,-,65.600
'122:15:31.960',0.000,-,-,-,63.200
'122:15:31.968',0.000,-,-,-,63.200
