'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:45:07.304',0.375,-,-,-,61.600
'121:45:07.312',0.300,-,-,-,60.800
'121:45:07.320',0.250,-,-,-,60.800
'121:45:07.328',0.200,-,-,-,60.800
'121:45:07.336',0.100,-,-,-,59.200
'121:45:07.344',0.050,-,-,-,59.200
'121:45:07.352',0.025,-,-,-,58.400
'121:45:07.360',0.025,-,-,-,58.400
'121:45:07.368',0.025,-,-,-,56.800
'121:45:07.376',0.000,-,-,-,56.800
'121:45:07.384',0.000,-,-,-,56.000
'121:45:07.392',0.000,-,-,-,54.400
'121:45:07.400',0.000,-,-,-,53.600
'121:45:07.408',0.025,-,-,-,53.600
'121:45:07.416',0.050,-,-,-,52.000
'121:45:07.424',0.075,-,-,-,52.000
'121:45:07.432',0.100,-,-,-,51.200
'121:45:07.440',0.100,-,-,-,49.600
'121:45:07.448',0.125,-,-,-,49.600
'121:45:07.456',0.175,-,-,-,48.800
'121:45:07.464',0.175,-,-,-,48.800
'121:45:07.472',0.125,-,-,-,48.800
'121:45:07.480',0.100,-,-,-,48.800
'121:45:07.488',0.075,-,-,-,47.200
'121:45:07.496',0.050,-,-,-,47.200
'121:45:07.504',0.025,-,-,-,47.200
'121:45:07.512',0.000,-,-,-,47.200
'121:45:07.520',-0.025,-,-,-,47.200
'121:45:07.528',-0.025,-,-,-,47.200
'121:45:07.536',-0.025,-,-,-,47.200
'121:45:07.544',-0.050,-,-,-,46.400
'121:45:07.552',-0.050,-,-,-,46.400
'121:45:07.560',-0.050,-,-,-,46.400
'121:45:07.568',-0.050,-,-,-,46.400
'121:45:07.576',-0.050,-,-,-,46.400
'121:45:07.584',0.000,-,-,-,44.800
'121:45:07.592',0.025,-,-,-,44.800
'121:45:07.600',0.025,-,-,-,44.800
'121:45:07.608',0.075,-,-,-,44.000
'121:45:07.616',0.100,-,-,-,44.000
'121:45:07.624',0.125,-,-,-,44.000
'121:45:07.632',0.200,-,-,-,44.000
'121:45:07.640',0.450,-,-,-,44.000
'121:45:07.648',1.000,-,-,-,44.000
'121:45:07.656',1.400,-,-,-,44.000
'121:45:07.664',1.400,-,-,-,42.400
'121:45:07.672',0.400,-,-,-,42.400
'121:45:07.680',-0.700,-,-,-,42.400
'121:45:07.688',-1.250,-,-,-,42.400
'121:45:07.696',-1.000,-,-,-,42.400
'121:45:07.704',-0.500,-,-,-,41.600
'121:45:07.712',-0.275,-,-,-,41.600
'121:45:07.720',-0.225,-,-,-,41.600
'121:45:07.728',-0.200,-,-,-,41.600
'121:45:07.736',-0.175,-,-,-,41.600
'121:45:07.744',-0.100,-,-,-,41.600
'121:45:07.752',-0.075,-,-,-,40.000
'121:45:07.760',-0.025,-,-,-,40.000
'121:45:07.768',0.000,-,-,-,40.000
'121:45:07.776',0.025,-,-,-,41.600
'121:45:07.784',0.025,-,-,-,41.600
'121:45:07.792',0.025,-,-,-,41.600
'121:45:07.800',0.000,-,-,-,42.400
'121:45:07.808',0.025,-,-,-,44.000
'121:45:07.816',0.000,-,-,-,47.200
'121:45:07.824',-0.025,-,-,-,51.200
'121:45:07.832',-0.050,-,-,-,56.800
'121:45:07.840',-0.100,-,-,-,64.000
'121:45:07.848',-0.125,-,-,-,71.200
'121:45:07.856',-0.175,-,-,-,80.000
'121:45:07.864',-0.200,-,-,-,88.800
'121:45:07.872',-0.200,-,-,-,98.400
'121:45:07.880',-0.200,-,-,-,106.400
'121:45:07.888',-0.125,-,-,-,113.600
'121:45:07.896',-0.100,-,-,-,120.800
'121:45:07.904',-0.050,-,-,-,125.600
'121:45:07.912',0.000,-,-,-,128.000
'121:45:07.920',0.050,-,-,-,129.600
'121:45:07.928',0.100,-,-,-,129.600
'121:45:07.936',0.125,-,-,-,128.000
'121:45:07.944',0.175,-,-,-,127.200
'121:45:07.952',0.175,-,-,-,125.600
'121:45:07.960',0.125,-,-,-,123.200
'121:45:07.968',0.175,-,-,-,120.800
'121:45:07.976',0.175,-,-,-,120.000
'121:45:07.984',0.225,-,-,-,117.600
'121:45:07.992',0.500,-,-,-,115.200
'121:45:08.000',0.950,-,-,-,112.800
'121:45:08.008',1.275,-,-,-,110.400
'121:45:08.016',1.000,-,-,-,108.000
'121:45:08.024',0.175,-,-,-,104.000
'121:45:08.032',-0.850,-,-,-,101.600
'121:45:08.040',-1.500,-,-,-,98.400
'121:45:08.048',-1.525,-,-,-,94.400
'121:45:08.056',-0.850,-,-,-,91.200
'121:45:08.064',-0.350,-,-,-,86.400
'121:45:08.072',-0.050,-,-,-,82.400
'121:45:08.080',0.025,-,-,-,80.000
'121:45:08.088',0.050,-,-,-,76.000
'121:45:08.096',0.075,-,-,-,73.600
'121:45:08.104',0.100,-,-,-,71.200
'121:45:08.112',0.100,-,-,-,70.400
'121:45:08.120',0.100,-,-,-,70.400
'121:45:08.128',0.100,-,-,-,70.400
'121:45:08.136',0.100,-,-,-,70.400
'121:45:08.144',0.100,-,-,-,70.400
'121:45:08.152',0.075,-,-,-,70.400
'121:45:08.160',0.050,-,-,-,71.200
'121:45:08.168',0.025,-,-,-,71.200
'121:45:08.176',0.000,-,-,-,71.200
'121:45:08.184',0.000,-,-,-,71.200
'121:45:08.192',0.000,-,-,-,71.200
'121:45:08.200',0.000,-,-,-,71.200
'121:45:08.208',0.025,-,-,-,71.200
'121:45:08.216',0.050,-,-,-,70.400
'121:45:08.224',0.100,-,-,-,70.400
'121:45:08.232',0.175,-,-,-,68.800
'121:45:08.240',0.225,-,-,-,68.800
'121:45:08.248',0.275,-,-,-,68.000
'121:45:08.256',0.300,-,-,-,66.400
'121:45:08.264',0.350,-,-,-,66.400
'121:45:08.272',0.350,-,-,-,65.600
'121:45:08.280',0.300,-,-,-,65.600
'121:45:08.288',0.275,-,-,-,65.600
'121:45:08.296',0.250,-,-,-,66.400
'121:45:08.304',0.225,-,-,-,66.400
'121:45:08.312',0.200,-,-,-,68.000
'121:45:08.320',0.125,-,-,-,68.000
'121:45:08.328',0.100,-,-,-,68.000
'121:45:08.336',0.050,-,-,-,68.000
'121:45:08.344',0.025,-,-,-,66.400
'121:45:08.352',0.000,-,-,-,66.400
'121:45:08.360',0.000,-,-,-,65.600
'121:45:08.368',0.000,-,-,-,63.200
'121:45:08.376',0.000,-,-,-,61.600
'121:45:08.384',0.000,-,-,-,60.800
'121:45:08.392',0.000,-,-,-,58.400
'121:45:08.400',0.025,-,-,-,56.800
'121:45:08.408',0.050,-,-,-,56.000
'121:45:08.416',0.075,-,-,-,54.400
'121:45:08.424',0.100,-,-,-,53.600
'121:45:08.432',0.100,-,-,-,52.000
'121:45:08.440',0.125,-,-,-,51.200
'121:45:08.448',0.125,-,-,-,51.200
'121:45:08.456',0.125,-,-,-,49.600
'121:45:08.464',0.125,-,-,-,49.600
'121:45:08.472',0.100,-,-,-,49.600
'121:45:08.480',0.100,-,-,-,49.600
'121:45:08.488',0.075,-,-,-,49.600
'121:45:08.496',0.025,-,-,-,49.600
'121:45:08.504',0.000,-,-,-,49.600
'121:45:08.512',-0.025,-,-,-,49.600
'121:45:08.520',-0.025,-,-,-,49.600
'121:45:08.528',-0.025,-,-,-,49.600
'121:45:08.536',-0.025,-,-,-,49.600
'121:45:08.544',-0.050,-,-,-,49.600
'121:45:08.552',-0.050,-,-,-,49.600
'121:45:08.560',-0.025,-,-,-,48.800
'121:45:08.568',0.000,-,-,-,48.800
'121:45:08.576',0.025,-,-,-,48.800
'121:45:08.584',0.025,-,-,-,48.800
'121:45:08.592',0.050,-,-,-,48.800
'121:45:08.600',0.075,-,-,-,48.800
'121:45:08.608',0.100,-,-,-,47.200
'121:45:08.616',0.125,-,-,-,47.200
'121:45:08.624',0.250,-,-,-,47.200
'121:45:08.632',0.625,-,-,-,47.200
'121:45:08.640',1.225,-,-,-,47.200
'121:45:08.648',1.500,-,-,-,46.400
'121:45:08.656',1.075,-,-,-,46.400
'121:45:08.664',0.050,-,-,-,46.400
'121:45:08.672',-0.950,-,-,-,44.800
'121:45:08.680',-1.200,-,-,-,44.800
'121:45:08.688',-0.750,-,-,-,44.800
'121:45:08.696',-0.400,-,-,-,44.800
'121:45:08.704',-0.250,-,-,-,44.000
'121:45:08.712',-0.225,-,-,-,44.000
'121:45:08.720',-0.200,-,-,-,44.000
'121:45:08.728',-0.175,-,-,-,42.400
'121:45:08.736',-0.100,-,-,-,42.400
'121:45:08.744',-0.050,-,-,-,41.600
'121:45:08.752',-0.025,-,-,-,41.600
'121:45:08.760',0.000,-,-,-,41.600
'121:45:08.768',0.000,-,-,-,41.600
'121:45:08.776',0.000,-,-,-,41.600
'121:45:08.784',0.000,-,-,-,41.600
'121:45:08.792',0.000,-,-,-,42.400
'121:45:08.800',0.000,-,-,-,44.000
'121:45:08.808',0.000,-,-,-,47.200
'121:45:08.816',-0.050,-,-,-,52.000
'121:45:08.824',-0.100,-,-,-,58.400
'121:45:08.832',-0.125,-,-,-,66.400
'121:45:08.840',-0.200,-,-,-,75.200
'121:45:08.848',-0.200,-,-,-,82.400
'121:45:08.856',-0.225,-,-,-,92.000
'121:45:08.864',-0.225,-,-,-,100.800
'121:45:08.872',-0.200,-,-,-,108.800
'121:45:08.880',-0.125,-,-,-,116.000
'121:45:08.888',-0.075,-,-,-,122.400
'121:45:08.896',-0.025,-,-,-,125.600
'121:45:08.904',0.025,-,-,-,128.000
'121:45:08.912',0.050,-,-,-,129.600
'121:45:08.920',0.100,-,-,-,128.000
'121:45:08.928',0.125,-,-,-,127.200
'121:45:08.936',0.125,-,-,-,125.600
'121:45:08.944',0.125,-,-,-,124.800
'121:45:08.952',0.125,-,-,-,122.400
'121:45:08.960',0.125,-,-,-,120.800
'121:45:08.968',0.200,-,-,-,118.400
'121:45:08.976',0.400,-,-,-,116.000
'121:45:08.984',0.875,-,-,-,113.600
'121:45:08.992',1.250,-,-,-,110.400
'121:45:09.000',1.025,-,-,-,108.000
'121:45:09.008',0.075,-,-,-,105.600
'121:45:09.016',-1.000,-,-,-,103.200
'121:45:09.024',-1.550,-,-,-,100.800
'121:45:09.032',-1.375,-,-,-,98.400
'121:45:09.040',-0.900,-,-,-,94.400
'121:45:09.048',-0.675,-,-,-,91.200
'121:45:09.056',-0.600,-,-,-,86.400
'121:45:09.064',-0.550,-,-,-,82.400
'121:45:09.072',-0.350,-,-,-,80.000
'121:45:09.080',-0.100,-,-,-,76.000
'121:45:09.088',0.050,-,-,-,73.600
'121:45:09.096',0.125,-,-,-,72.800
'121:45:09.104',0.125,-,-,-,71.200
'121:45:09.112',0.125,-,-,-,70.400
'121:45:09.120',0.125,-,-,-,70.400
'121:45:09.128',0.125,-,-,-,70.400
'121:45:09.136',0.125,-,-,-,70.400
'121:45:09.144',0.100,-,-,-,70.400
'121:45:09.152',0.050,-,-,-,70.400
'121:45:09.160',0.025,-,-,-,71.200
'121:45:09.168',0.025,-,-,-,71.200
'121:45:09.176',0.000,-,-,-,71.200
'121:45:09.184',0.000,-,-,-,71.200
'121:45:09.192',0.025,-,-,-,70.400
'121:45:09.200',0.050,-,-,-,70.400
'121:45:09.208',0.075,-,-,-,68.800
'121:45:09.216',0.175,-,-,-,68.800
'121:45:09.224',0.250,-,-,-,68.000
'121:45:09.232',0.350,-,-,-,66.400
'121:45:09.240',0.425,-,-,-,66.400
'121:45:09.248',0.450,-,-,-,65.600
'121:45:09.256',0.450,-,-,-,65.600
'121:45:09.264',0.425,-,-,-,64.000
'121:45:09.272',0.400,-,-,-,64.000
'121:45:09.280',0.350,-,-,-,63.200
'121:45:09.288',0.300,-,-,-,63.200
'121:45:09.296',0.275,-,-,-,63.200
'121:45:09.304',0.200,-,-,-,63.200
'121:45:09.312',0.125,-,-,-,63.200
'121:45:09.320',0.075,-,-,-,63.200
'121:45:09.328',0.025,-,-,-,61.600
'121:45:09.336',0.025,-,-,-,61.600
'121:45:09.344',0.000,-,-,-,60.800
'121:45:09.352',0.000,-,-,-,59.200
'121:45:09.360',0.000,-,-,-,58.400
'121:45:09.368',0.000,-,-,-,56.800
'121:45:09.376',0.000,-,-,-,56.000
'121:45:09.384',0.000,-,-,-,54.400
'121:45:09.392',0.000,-,-,-,53.600
'121:45:09.400',0.025,-,-,-,52.000
'121:45:09.408',0.050,-,-,-,52.000
'121:45:09.416',0.075,-,-,-,51.200
'121:45:09.424',0.100,-,-,-,49.600
'121:45:09.432',0.125,-,-,-,49.600
'121:45:09.440',0.125,-,-,-,48.800
'121:45:09.448',0.100,-,-,-,48.800
'121:45:09.456',0.100,-,-,-,48.800
'121:45:09.464',0.100,-,-,-,47.200
'121:45:09.472',0.075,-,-,-,47.200
'121:45:09.480',0.025,-,-,-,47.200
'121:45:09.488',0.000,-,-,-,47.200
'121:45:09.496',-0.025,-,-,-,47.200
'121:45:09.504',-0.050,-,-,-,47.200
'121:45:09.512',-0.075,-,-,-,47.200
'121:45:09.520',-0.075,-,-,-,47.200
'121:45:09.528',-0.075,-,-,-,47.200
'121:45:09.536',-0.075,-,-,-,47.200
'121:45:09.544',-0.075,-,-,-,47.200
'121:45:09.552',-0.075,-,-,-,47.200
'121:45:09.560',-0.050,-,-,-,46.400
'121:45:09.568',0.000,-,-,-,46.400
'121:45:09.576',0.000,-,-,-,46.400
'121:45:09.584',0.025,-,-,-,44.800
'121:45:09.592',0.075,-,-,-,44.800
'121:45:09.600',0.100,-,-,-,44.800
'121:45:09.608',0.125,-,-,-,44.800
'121:45:09.616',0.250,-,-,-,44.000
'121:45:09.624',0.675,-,-,-,44.000
