'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:08:07.304',0.125,-,-,-,75.200
'122:08:07.312',0.125,-,-,-,76.000
'122:08:07.320',0.075,-,-,-,76.000
'122:08:07.328',0.050,-,-,-,76.000
'122:08:07.336',0.025,-,-,-,73.600
'122:08:07.344',0.000,-,-,-,71.200
'122:08:07.352',0.025,-,-,-,70.400
'122:08:07.360',0.025,-,-,-,70.400
'122:08:07.368',0.075,-,-,-,71.200
'122:08:07.376',0.125,-,-,-,71.200
'122:08:07.384',0.200,-,-,-,71.200
'122:08:07.392',0.250,-,-,-,70.400
'122:08:07.400',0.300,-,-,-,68.800
'122:08:07.408',0.375,-,-,-,66.400
'122:08:07.416',0.425,-,-,-,65.600
'122:08:07.424',0.450,-,-,-,64.000
'122:08:07.432',0.425,-,-,-,64.000
'122:08:07.440',0.425,-,-,-,64.000
'122:08:07.448',0.375,-,-,-,65.600
'122:08:07.456',0.300,-,-,-,66.400
'122:08:07.464',0.250,-,-,-,66.400
'122:08:07.472',0.200,-,-,-,66.400
'122:08:07.480',0.125,-,-,-,65.600
'122:08:07.488',0.075,-,-,-,63.200
'122:08:07.496',0.050,-,-,-,60.800
'122:08:07.504',0.025,-,-,-,59.200
'122:08:07.512',0.000,-,-,-,58.400
'122:08:07.520',-0.025,-,-,-,58.400
'122:08:07.528',-0.025,-,-,-,58.400
'122:08:07.536',-0.025,-,-,-,58.400
'122:08:07.544',-0.050,-,-,-,58.400
'122:08:07.552',-0.050,-,-,-,58.400
'122:08:07.560',-0.050,-,-,-,58.400
'122:08:07.568',-0.025,-,-,-,56.800
'122:08:07.576',0.000,-,-,-,56.800
'122:08:07.584',0.025,-,-,-,56.000
'122:08:07.592',0.050,-,-,-,54.400
'122:08:07.600',0.075,-,-,-,53.600
'122:08:07.608',0.100,-,-,-,52.000
'122:08:07.616',0.100,-,-,-,52.000
'122:08:07.624',0.075,-,-,-,52.000
'122:08:07.632',0.075,-,-,-,53.600
'122:08:07.640',0.075,-,-,-,52.000
'122:08:07.648',0.050,-,-,-,52.000
'122:08:07.656',0.025,-,-,-,51.200
'122:08:07.664',0.000,-,-,-,49.600
'122:08:07.672',-0.025,-,-,-,48.800
'122:08:07.680',-0.050,-,-,-,47.200
'122:08:07.688',-0.050,-,-,-,47.200
'122:08:07.696',-0.050,-,-,-,46.400
'122:08:07.704',-0.075,-,-,-,46.400
'122:08:07.712',-0.100,-,-,-,46.400
'122:08:07.720',-0.100,-,-,-,47.200
'122:08:07.728',-0.075,-,-,-,47.200
'122:08:07.736',-0.050,-,-,-,48.800
'122:08:07.744',-0.025,-,-,-,47.200
'122:08:07.752',0.000,-,-,-,46.400
'122:08:07.760',0.025,-,-,-,44.800
'122:08:07.768',0.050,-,-,-,44.000
'122:08:07.776',0.075,-,-,-,44.800
'122:08:07.784',0.125,-,-,-,46.400
'122:08:07.792',0.400,-,-,-,47.200
'122:08:07.800',0.950,-,-,-,47.200
