'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:08:25.304',0.050,-,-,-,66.400
'122:08:25.312',0.050,-,-,-,66.400
'122:08:25.320',0.075,-,-,-,65.600
'122:08:25.328',0.100,-,-,-,65.600
'122:08:25.336',0.125,-,-,-,64.000
'122:08:25.344',0.200,-,-,-,64.000
'122:08:25.352',0.250,-,-,-,64.000
'122:08:25.360',0.300,-,-,-,63.200
'122:08:25.368',0.400,-,-,-,63.200
'122:08:25.376',0.450,-,-,-,63.200
'122:08:25.384',0.500,-,-,-,61.600
'122:08:25.392',0.450,-,-,-,61.600
'122:08:25.400',0.425,-,-,-,61.600
'122:08:25.408',0.400,-,-,-,60.800
'122:08:25.416',0.350,-,-,-,60.800
'122:08:25.424',0.250,-,-,-,59.200
'122:08:25.432',0.225,-,-,-,59.200
'122:08:25.440',0.200,-,-,-,58.400
'122:08:25.448',0.125,-,-,-,58.400
'122:08:25.456',0.075,-,-,-,56.800
'122:08:25.464',0.025,-,-,-,56.800
'122:08:25.472',0.000,-,-,-,56.000
'122:08:25.480',-0.025,-,-,-,56.000
'122:08:25.488',-0.025,-,-,-,54.400
'122:08:25.496',-0.050,-,-,-,54.400
'122:08:25.504',-0.050,-,-,-,53.600
'122:08:25.512',-0.050,-,-,-,53.600
'122:08:25.520',-0.050,-,-,-,52.000
'122:08:25.528',-0.025,-,-,-,52.000
'122:08:25.536',0.000,-,-,-,51.200
'122:08:25.544',0.025,-,-,-,49.600
'122:08:25.552',0.050,-,-,-,49.600
'122:08:25.560',0.050,-,-,-,49.600
'122:08:25.568',0.075,-,-,-,48.800
'122:08:25.576',0.100,-,-,-,48.800
'122:08:25.584',0.100,-,-,-,48.800
'122:08:25.592',0.075,-,-,-,47.200
'122:08:25.600',0.075,-,-,-,47.200
'122:08:25.608',0.075,-,-,-,47.200
'122:08:25.616',0.050,-,-,-,46.400
'122:08:25.624',0.000,-,-,-,46.400
'122:08:25.632',-0.025,-,-,-,46.400
'122:08:25.640',-0.050,-,-,-,46.400
'122:08:25.648',-0.050,-,-,-,44.800
'122:08:25.656',-0.050,-,-,-,44.800
'122:08:25.664',-0.075,-,-,-,44.800
'122:08:25.672',-0.075,-,-,-,44.800
'122:08:25.680',-0.075,-,-,-,44.800
'122:08:25.688',-0.075,-,-,-,44.800
'122:08:25.696',-0.050,-,-,-,44.800
'122:08:25.704',-0.025,-,-,-,44.000
'122:08:25.712',0.000,-,-,-,44.000
'122:08:25.720',0.025,-,-,-,44.000
'122:08:25.728',0.025,-,-,-,44.000
'122:08:25.736',0.050,-,-,-,42.400
'122:08:25.744',0.075,-,-,-,42.400
'122:08:25.752',0.175,-,-,-,42.400
'122:08:25.760',0.450,-,-,-,42.400
'122:08:25.768',1.075,-,-,-,42.400
'122:08:25.776',1.525,-,-,-,42.400
'122:08:25.784',1.275,-,-,-,42.400
'122:08:25.792',0.300,-,-,-,42.400
'122:08:25.800',-0.775,-,-,-,41.600
'122:08:25.808',-1.225,-,-,-,41.600
'122:08:25.816',-0.900,-,-,-,41.600
'122:08:25.824',-0.450,-,-,-,41.600
'122:08:25.832',-0.275,-,-,-,40.000
'122:08:25.840',-0.250,-,-,-,40.000
'122:08:25.848',-0.225,-,-,-,40.000
'122:08:25.856',-0.200,-,-,-,39.200
'122:08:25.864',-0.175,-,-,-,39.200
'122:08:25.872',-0.100,-,-,-,39.200
'122:08:25.880',-0.075,-,-,-,37.600
'122:08:25.888',-0.050,-,-,-,37.600
'122:08:25.896',0.000,-,-,-,37.600
'122:08:25.904',0.000,-,-,-,37.600
'122:08:25.912',0.000,-,-,-,37.600
'122:08:25.920',0.000,-,-,-,39.200
'122:08:25.928',0.000,-,-,-,40.000
'122:08:25.936',0.000,-,-,-,42.400
'122:08:25.944',-0.025,-,-,-,48.800
'122:08:25.952',-0.050,-,-,-,56.000
'122:08:25.960',-0.075,-,-,-,64.000
'122:08:25.968',-0.125,-,-,-,71.200
'122:08:25.976',-0.125,-,-,-,78.400
'122:08:25.984',-0.175,-,-,-,84.000
'122:08:25.992',-0.175,-,-,-,89.600
'122:08:26.000',-0.175,-,-,-,96.000
'122:08:26.008',-0.125,-,-,-,101.600
'122:08:26.016',-0.100,-,-,-,108.000
'122:08:26.024',-0.050,-,-,-,112.800
'122:08:26.032',-0.025,-,-,-,115.200
'122:08:26.040',0.025,-,-,-,116.000
'122:08:26.048',0.050,-,-,-,116.000
'122:08:26.056',0.075,-,-,-,116.000
'122:08:26.064',0.100,-,-,-,116.000
'122:08:26.072',0.100,-,-,-,117.600
'122:08:26.080',0.100,-,-,-,120.000
'122:08:26.088',0.100,-,-,-,120.800
'122:08:26.096',0.200,-,-,-,120.000
'122:08:26.104',0.500,-,-,-,117.600
'122:08:26.112',1.000,-,-,-,112.800
'122:08:26.120',1.275,-,-,-,108.000
'122:08:26.128',0.875,-,-,-,104.000
'122:08:26.136',-0.075,-,-,-,104.000
'122:08:26.144',-1.050,-,-,-,104.000
'122:08:26.152',-1.600,-,-,-,105.600
'122:08:26.160',-1.600,-,-,-,104.000
'122:08:26.168',-1.025,-,-,-,100.800
'122:08:26.176',-0.525,-,-,-,94.400
'122:08:26.184',-0.175,-,-,-,88.800
'122:08:26.192',-0.050,-,-,-,84.000
'122:08:26.200',0.000,-,-,-,80.000
'122:08:26.208',0.025,-,-,-,78.400
'122:08:26.216',0.050,-,-,-,76.000
'122:08:26.224',0.050,-,-,-,75.200
'122:08:26.232',0.075,-,-,-,72.800
'122:08:26.240',0.100,-,-,-,71.200
'122:08:26.248',0.075,-,-,-,70.400
