'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:12:30.304',0.175,-,-,-,61.600
'122:12:30.312',0.125,-,-,-,61.600
'122:12:30.320',0.075,-,-,-,60.800
'122:12:30.328',0.050,-,-,-,60.800
'122:12:30.336',0.025,-,-,-,59.200
'122:12:30.344',0.000,-,-,-,59.200
'122:12:30.352',0.000,-,-,-,58.400
'122:12:30.360',-0.025,-,-,-,58.400
'122:12:30.368',-0.025,-,-,-,56.800
'122:12:30.376',-0.025,-,-,-,56.800
'122:12:30.384',-0.025,-,-,-,56.000
'122:12:30.392',0.000,-,-,-,56.000
'122:12:30.400',0.000,-,-,-,54.400
'122:12:30.408',0.025,-,-,-,54.400
'122:12:30.416',0.050,-,-,-,53.600
'122:12:30.424',0.050,-,-,-,53.600
'122:12:30.432',0.075,-,-,-,52.000
'122:12:30.440',0.100,-,-,-,52.000
'122:12:30.448',0.100,-,-,-,52.000
'122:12:30.456',0.100,-,-,-,51.200
'122:12:30.464',0.075,-,-,-,51.200
'122:12:30.472',0.075,-,-,-,51.200
'122:12:30.480',0.075,-,-,-,51.200
'122:12:30.488',0.025,-,-,-,49.600
'122:12:30.496',0.000,-,-,-,49.600
'122:12:30.504',-0.025,-,-,-,49.600
'122:12:30.512',-0.050,-,-,-,49.600
'122:12:30.520',-0.050,-,-,-,48.800
'122:12:30.528',-0.050,-,-,-,48.800
'122:12:30.536',-0.050,-,-,-,48.800
'122:12:30.544',-0.025,-,-,-,48.800
'122:12:30.552',-0.025,-,-,-,48.800
'122:12:30.560',-0.025,-,-,-,48.800
'122:12:30.568',-0.025,-,-,-,48.800
'122:12:30.576',0.000,-,-,-,48.800
'122:12:30.584',0.025,-,-,-,48.800
'122:12:30.592',0.025,-,-,-,47.200
'122:12:30.600',0.050,-,-,-,47.200
'122:12:30.608',0.075,-,-,-,47.200
'122:12:30.616',0.100,-,-,-,47.200
'122:12:30.624',0.250,-,-,-,47.200
'122:12:30.632',0.675,-,-,-,47.200
'122:12:30.640',1.225,-,-,-,46.400
'122:12:30.648',1.375,-,-,-,46.400
'122:12:30.656',0.750,-,-,-,46.400
'122:12:30.664',-0.275,-,-,-,46.400
'122:12:30.672',-1.075,-,-,-,44.800
'122:12:30.680',-1.175,-,-,-,44.800
'122:12:30.688',-0.625,-,-,-,44.800
'122:12:30.696',-0.350,-,-,-,44.000
'122:12:30.704',-0.275,-,-,-,44.000
'122:12:30.712',-0.250,-,-,-,42.400
'122:12:30.720',-0.225,-,-,-,42.400
'122:12:30.728',-0.200,-,-,-,42.400
'122:12:30.736',-0.175,-,-,-,41.600
'122:12:30.744',-0.100,-,-,-,41.600
'122:12:30.752',-0.075,-,-,-,40.000
'122:12:30.760',-0.050,-,-,-,40.000
'122:12:30.768',-0.050,-,-,-,40.000
'122:12:30.776',-0.025,-,-,-,40.000
'122:12:30.784',-0.025,-,-,-,40.000
'122:12:30.792',-0.025,-,-,-,40.000
'122:12:30.800',-0.025,-,-,-,42.400
'122:12:30.808',-0.050,-,-,-,46.400
'122:12:30.816',-0.075,-,-,-,51.200
'122:12:30.824',-0.125,-,-,-,58.400
'122:12:30.832',-0.175,-,-,-,65.600
'122:12:30.840',-0.200,-,-,-,73.600
'122:12:30.848',-0.250,-,-,-,81.600
'122:12:30.856',-0.250,-,-,-,91.200
'122:12:30.864',-0.250,-,-,-,99.200
'122:12:30.872',-0.200,-,-,-,106.400
'122:12:30.880',-0.175,-,-,-,113.600
'122:12:30.888',-0.075,-,-,-,120.000
'122:12:30.896',-0.050,-,-,-,123.200
'122:12:30.904',0.000,-,-,-,124.800
'122:12:30.912',0.025,-,-,-,124.800
'122:12:30.920',0.050,-,-,-,124.800
'122:12:30.928',0.075,-,-,-,124.800
'122:12:30.936',0.075,-,-,-,123.200
'122:12:30.944',0.125,-,-,-,122.400
'122:12:30.952',0.125,-,-,-,120.000
'122:12:30.960',0.175,-,-,-,117.600
'122:12:30.968',0.400,-,-,-,115.200
'122:12:30.976',0.850,-,-,-,112.800
'122:12:30.984',1.125,-,-,-,110.400
'122:12:30.992',0.900,-,-,-,108.800
'122:12:31.000',0.050,-,-,-,106.400
'122:12:31.008',-0.800,-,-,-,104.000
'122:12:31.016',-1.250,-,-,-,101.600
'122:12:31.024',-1.075,-,-,-,99.200
'122:12:31.032',-0.750,-,-,-,96.800
'122:12:31.040',-0.575,-,-,-,93.600
'122:12:31.048',-0.525,-,-,-,89.600
'122:12:31.056',-0.525,-,-,-,86.400
'122:12:31.064',-0.425,-,-,-,81.600
'122:12:31.072',-0.225,-,-,-,80.000
'122:12:31.080',-0.050,-,-,-,76.000
'122:12:31.088',0.000,-,-,-,73.600
'122:12:31.096',0.025,-,-,-,71.200
'122:12:31.104',0.050,-,-,-,70.400
'122:12:31.112',0.050,-,-,-,70.400
'122:12:31.120',0.075,-,-,-,70.400
'122:12:31.128',0.050,-,-,-,68.800
'122:12:31.136',0.050,-,-,-,68.800
'122:12:31.144',0.050,-,-,-,68.800
'122:12:31.152',0.050,-,-,-,68.800
'122:12:31.160',0.000,-,-,-,68.000
'122:12:31.168',0.000,-,-,-,68.000
'122:12:31.176',-0.025,-,-,-,68.000
'122:12:31.184',0.000,-,-,-,66.400
'122:12:31.192',0.025,-,-,-,65.600
'122:12:31.200',0.050,-,-,-,65.600
'122:12:31.208',0.100,-,-,-,64.000
'122:12:31.216',0.175,-,-,-,64.000
'122:12:31.224',0.250,-,-,-,63.200
'122:12:31.232',0.275,-,-,-,63.200
'122:12:31.240',0.350,-,-,-,63.200
'122:12:31.248',0.350,-,-,-,61.600
'122:12:31.256',0.300,-,-,-,61.600
'122:12:31.264',0.275,-,-,-,60.800
'122:12:31.272',0.275,-,-,-,60.800
'122:12:31.280',0.250,-,-,-,59.200
'122:12:31.288',0.200,-,-,-,58.400
'122:12:31.296',0.175,-,-,-,58.400
'122:12:31.304',0.175,-,-,-,56.800
'122:12:31.312',0.125,-,-,-,56.800
'122:12:31.320',0.100,-,-,-,56.000
'122:12:31.328',0.050,-,-,-,56.000
'122:12:31.336',0.025,-,-,-,54.400
'122:12:31.344',0.000,-,-,-,54.400
'122:12:31.352',-0.025,-,-,-,53.600
'122:12:31.360',-0.025,-,-,-,53.600
'122:12:31.368',-0.025,-,-,-,53.600
'122:12:31.376',-0.050,-,-,-,52.000
'122:12:31.384',-0.050,-,-,-,52.000
'122:12:31.392',-0.050,-,-,-,51.200
'122:12:31.400',-0.025,-,-,-,51.200
'122:12:31.408',-0.025,-,-,-,49.600
'122:12:31.416',0.000,-,-,-,49.600
'122:12:31.424',0.025,-,-,-,49.600
'122:12:31.432',0.050,-,-,-,48.800
'122:12:31.440',0.050,-,-,-,48.800
'122:12:31.448',0.075,-,-,-,47.200
'122:12:31.456',0.075,-,-,-,47.200
'122:12:31.464',0.075,-,-,-,47.200
'122:12:31.472',0.075,-,-,-,47.200
'122:12:31.480',0.075,-,-,-,47.200
'122:12:31.488',0.050,-,-,-,47.200
'122:12:31.496',0.025,-,-,-,46.400
'122:12:31.504',0.000,-,-,-,47.200
'122:12:31.512',-0.025,-,-,-,47.200
'122:12:31.520',-0.025,-,-,-,47.200
'122:12:31.528',-0.050,-,-,-,47.200
'122:12:31.536',-0.050,-,-,-,47.200
'122:12:31.544',-0.050,-,-,-,47.200
'122:12:31.552',-0.050,-,-,-,47.200
'122:12:31.560',-0.050,-,-,-,47.200
'122:12:31.568',-0.050,-,-,-,47.200
'122:12:31.576',-0.025,-,-,-,47.200
'122:12:31.584',0.000,-,-,-,47.200
'122:12:31.592',0.025,-,-,-,47.200
'122:12:31.600',0.025,-,-,-,47.200
'122:12:31.608',0.050,-,-,-,47.200
'122:12:31.616',0.075,-,-,-,47.200
'122:12:31.624',0.100,-,-,-,47.200
'122:12:31.632',0.200,-,-,-,46.400
'122:12:31.640',0.550,-,-,-,46.400
'122:12:31.648',1.100,-,-,-,46.400
'122:12:31.656',1.400,-,-,-,46.400
'122:12:31.664',1.025,-,-,-,46.400
'122:12:31.672',0.050,-,-,-,46.400
'122:12:31.680',-0.900,-,-,-,44.800
'122:12:31.688',-1.125,-,-,-,44.800
'122:12:31.696',-0.725,-,-,-,44.000
'122:12:31.704',-0.375,-,-,-,44.000
'122:12:31.712',-0.250,-,-,-,44.000
'122:12:31.720',-0.225,-,-,-,42.400
'122:12:31.728',-0.200,-,-,-,42.400
'122:12:31.736',-0.175,-,-,-,42.400
'122:12:31.744',-0.125,-,-,-,41.600
'122:12:31.752',-0.100,-,-,-,41.600
'122:12:31.760',-0.075,-,-,-,41.600
'122:12:31.768',-0.050,-,-,-,41.600
'122:12:31.776',-0.025,-,-,-,41.600
'122:12:31.784',-0.025,-,-,-,41.600
'122:12:31.792',-0.025,-,-,-,41.600
'122:12:31.800',-0.050,-,-,-,42.400
'122:12:31.808',-0.025,-,-,-,44.800
'122:12:31.816',-0.050,-,-,-,47.200
'122:12:31.824',-0.075,-,-,-,52.000
'122:12:31.832',-0.125,-,-,-,59.200
'122:12:31.840',-0.175,-,-,-,66.400
'122:12:31.848',-0.200,-,-,-,73.600
'122:12:31.856',-0.225,-,-,-,81.600
'122:12:31.864',-0.250,-,-,-,88.800
'122:12:31.872',-0.225,-,-,-,96.000
'122:12:31.880',-0.200,-,-,-,103.200
'122:12:31.888',-0.125,-,-,-,110.400
'122:12:31.896',-0.075,-,-,-,116.000
'122:12:31.904',-0.025,-,-,-,120.800
'122:12:31.912',0.025,-,-,-,124.800
'122:12:31.920',0.050,-,-,-,125.600
'122:12:31.928',0.075,-,-,-,125.600
'122:12:31.936',0.100,-,-,-,125.600
'122:12:31.944',0.125,-,-,-,124.800
'122:12:31.952',0.125,-,-,-,122.400
'122:12:31.960',0.125,-,-,-,120.800
'122:12:31.968',0.200,-,-,-,118.400
'122:12:31.976',0.450,-,-,-,117.600
'122:12:31.984',0.900,-,-,-,115.200
'122:12:31.992',1.250,-,-,-,112.800
'122:12:32.000',1.000,-,-,-,111.200
'122:12:32.008',0.100,-,-,-,108.800
'122:12:32.016',-0.875,-,-,-,108.000
'122:12:32.024',-1.350,-,-,-,105.600
'122:12:32.032',-1.200,-,-,-,101.600
'122:12:32.040',-0.800,-,-,-,99.200
'122:12:32.048',-0.625,-,-,-,96.000
'122:12:32.056',-0.600,-,-,-,92.000
'122:12:32.064',-0.575,-,-,-,88.800
'122:12:32.072',-0.425,-,-,-,84.800
'122:12:32.080',-0.200,-,-,-,81.600
'122:12:32.088',0.000,-,-,-,78.400
'122:12:32.096',0.050,-,-,-,76.000
