'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'57:59.256',0.114,-0.529,-,140.400
'57:59.264',0.171,-0.540,-,153.400
'57:59.272',0.200,-0.540,-,166.400
'57:59.280',0.229,-0.540,-,175.760
'57:59.288',0.200,-0.540,-,179.920
'57:59.296',0.286,-0.540,-,179.920
'57:59.304',0.314,-0.552,-,179.920
'57:59.312',0.343,-0.552,-,179.920
'57:59.320',0.314,-0.552,-,179.920
'57:59.328',0.286,-0.552,-,179.920
'57:59.336',0.286,-0.552,-,179.920
'57:59.344',0.200,-0.552,-,179.920
'57:59.352',0.114,-0.552,-,178.360
'57:59.360',0.086,-0.552,-,173.160
'57:59.368',0.057,-0.552,-,168.480
'57:59.376',0.000,-0.552,-,163.800
'57:59.384',0.000,-0.552,-,158.080
'57:59.392',0.000,-0.552,-,153.400
'57:59.400',0.000,-0.552,-,147.680
'57:59.408',0.029,-0.552,-,143.520
'57:59.416',0.057,-0.552,-,140.400
'57:59.424',0.057,-0.552,-,138.320
'57:59.432',0.000,-0.552,-,136.760
'57:59.440',0.000,-0.563,-,135.200
'57:59.448',0.057,-0.563,-,134.160
'57:59.456',0.057,-0.563,-,133.120
'57:59.464',0.029,-0.563,-,133.120
'57:59.472',0.057,-0.563,-,132.600
'57:59.480',0.057,-0.563,-,131.040
'57:59.488',0.000,-0.575,-,130.000
'57:59.496',-0.029,-0.575,-,128.440
'57:59.504',0.000,-0.575,-,126.880
'57:59.512',0.000,-0.575,-,126.360
'57:59.520',-0.029,-0.586,-,124.800
'57:59.528',-0.086,-0.586,-,122.720
'57:59.536',-0.057,-0.586,-,122.200
'57:59.544',-0.057,-0.598,-,120.640
'57:59.552',-0.057,-0.598,-,119.600
'57:59.560',0.000,-0.598,-,119.080
'57:59.568',0.171,-0.598,-,118.040
'57:59.576',0.200,-0.598,-,117.520
'57:59.584',0.171,-0.598,-,115.960
'57:59.592',0.200,-0.598,-,114.920
'57:59.600',-0.600,-0.609,-,113.360
'57:59.608',-0.971,-0.609,-,112.320
'57:59.616',-0.514,-0.598,-,111.800
'57:59.624',-0.200,-0.598,-,110.760
'57:59.632',-0.086,-0.598,-,109.200
'57:59.640',-0.057,-0.598,-,108.680
'57:59.648',-0.086,-0.598,-,108.680
