'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'27:24:59.480',-,-,-,-,-
'27:24:59.488',-,-,-,-,-
'27:24:59.496',-,-,-,-,-
'27:24:59.504',-,-,-,-,-
'27:24:59.512',-,-,-,-,-
'27:24:59.520',-,-,-,-,-
'27:24:59.528',-,-,-,-,-
'27:24:59.536',-,-,-,-,-
'27:24:59.544',-,-,-,-,-
'27:24:59.552',-,-,-,-,-
'27:24:59.560',-,-,-,-,-
'27:24:59.568',-,-,-,-,-
'27:24:59.576',-,-,-,-,-
'27:24:59.584',-,-,-,-,-
'27:24:59.592',-,-,-,-,-
'27:24:59.600',-,-,-,-,-
'27:24:59.608',-,-,-,-,-
'27:24:59.616',-,-,-,-,-
'27:24:59.624',-,-,-,-,-
'27:24:59.632',-,-,-,-,-
'27:24:59.640',-,-,-,-,-
'27:24:59.648',-,-,-,-,-
'27:24:59.656',-,-,-,-,-
'27:24:59.664',-,-,-,-,-
'27:24:59.672',-,-,-,-,-
'27:24:59.680',-,-,-,-,-
'27:24:59.688',-,-,-,-,-
'27:24:59.696',-,-,-,-,-
'27:24:59.704',-,-,-,-,-
'27:24:59.712',-,-,-,-,-
'27:24:59.720',-,-,-,-,-
'27:24:59.728',-,-,-,-,-
'27:24:59.736',-,-,-,-,-
'27:24:59.744',-,-,-,-,-
'27:24:59.752',-,-,-,-,-
'27:24:59.760',-,-,-,-,-
'27:24:59.768',-,-,-,-,-
'27:24:59.776',-,-,-,-,-
'27:24:59.784',-,-,-,-,-
'27:24:59.792',-,-,-,-,-
'27:24:59.800',-,-,-,-,-
'27:24:59.808',-,-,-,-,-
'27:24:59.816',-,-,-,-,-
'27:24:59.824',-,-,-,-,-
'27:24:59.832',-,-,-,-,-
'27:24:59.840',-,-,-,-,-
'27:24:59.848',-,-,-,-,-
'27:24:59.856',-,-,-,-,-
'27:24:59.864',-,-,-,-,-
'27:24:59.872',-,-,-,-,-
'27:24:59.880',-,-,-,-,-
'27:24:59.888',-,-,-,-,-
'27:24:59.896',-,-,-,-,-
'27:24:59.904',-,-,-,-,-
'27:24:59.912',-,-,-,-,-
'27:24:59.920',-,-,-,-,-
'27:24:59.928',-,-,-,-,-
'27:24:59.936',-,-,-,-,-
'27:24:59.944',-,-,-,-,-
'27:24:59.952',-,-,-,-,-
'27:24:59.960',-,-,-,-,-
'27:24:59.968',-,-,-,-,-
'27:24:59.976',-,-,-,-,-
'27:24:59.984',-,-,-,-,-
'27:24:59.992',-,-,-,-,-
'27:25:00.000',-,-,-,-,-
'27:25:00.008',-,-,-,-,-
'27:25:00.016',-,-,-,-,-
'27:25:00.024',-,-,-,-,-
'27:25:00.032',-,-,-,-,-
'27:25:00.040',-,-,-,-,-
'27:25:00.048',-,-,-,-,-
'27:25:00.056',-,-,-,-,-
'27:25:00.064',-,-,-,-,-
'27:25:00.072',-,-,-,-,-
'27:25:00.080',-,-,-,-,-
'27:25:00.088',-,-,-,-,-
'27:25:00.096',-,-,-,-,-
'27:25:00.104',-,-,-,-,-
'27:25:00.112',-,-,-,-,-
