'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:47:28.304',-0.025,-,-,-,72.800
'121:47:28.312',0.000,-,-,-,72.800
'121:47:28.320',0.025,-,-,-,72.800
'121:47:28.328',0.050,-,-,-,71.200
'121:47:28.336',0.100,-,-,-,71.200
'121:47:28.344',0.175,-,-,-,70.400
'121:47:28.352',0.250,-,-,-,70.400
'121:47:28.360',0.350,-,-,-,68.800
'121:47:28.368',0.400,-,-,-,68.800
'121:47:28.376',0.400,-,-,-,68.000
'121:47:28.384',0.400,-,-,-,68.000
'121:47:28.392',0.375,-,-,-,68.000
'121:47:28.400',0.350,-,-,-,68.000
'121:47:28.408',0.275,-,-,-,66.400
'121:47:28.416',0.250,-,-,-,66.400
'121:47:28.424',0.225,-,-,-,66.400
'121:47:28.432',0.200,-,-,-,66.400
'121:47:28.440',0.125,-,-,-,66.400
'121:47:28.448',0.075,-,-,-,66.400
'121:47:28.456',0.025,-,-,-,66.400
'121:47:28.464',0.025,-,-,-,65.600
'121:47:28.472',0.000,-,-,-,65.600
'121:47:28.480',0.000,-,-,-,64.000
'121:47:28.488',0.000,-,-,-,61.600
'121:47:28.496',0.000,-,-,-,60.800
'121:47:28.504',0.000,-,-,-,59.200
'121:47:28.512',0.000,-,-,-,58.400
'121:47:28.520',0.000,-,-,-,56.800
'121:47:28.528',0.025,-,-,-,56.800
'121:47:28.536',0.050,-,-,-,56.000
'121:47:28.544',0.075,-,-,-,54.400
'121:47:28.552',0.100,-,-,-,53.600
'121:47:28.560',0.125,-,-,-,53.600
'121:47:28.568',0.125,-,-,-,52.000
'121:47:28.576',0.125,-,-,-,52.000
'121:47:28.584',0.125,-,-,-,52.000
'121:47:28.592',0.125,-,-,-,52.000
'121:47:28.600',0.100,-,-,-,52.000
'121:47:28.608',0.075,-,-,-,52.000
'121:47:28.616',0.025,-,-,-,52.000
'121:47:28.624',0.000,-,-,-,52.000
'121:47:28.632',-0.025,-,-,-,51.200
'121:47:28.640',-0.050,-,-,-,51.200
'121:47:28.648',-0.050,-,-,-,51.200
'121:47:28.656',-0.050,-,-,-,51.200
'121:47:28.664',-0.050,-,-,-,51.200
'121:47:28.672',-0.050,-,-,-,49.600
'121:47:28.680',-0.050,-,-,-,49.600
'121:47:28.688',-0.025,-,-,-,49.600
'121:47:28.696',0.000,-,-,-,49.600
'121:47:28.704',0.025,-,-,-,49.600
'121:47:28.712',0.050,-,-,-,48.800
'121:47:28.720',0.075,-,-,-,48.800
'121:47:28.728',0.100,-,-,-,48.800
'121:47:28.736',0.100,-,-,-,47.200
'121:47:28.744',0.225,-,-,-,47.200
'121:47:28.752',0.575,-,-,-,47.200
'121:47:28.760',1.100,-,-,-,47.200
'121:47:28.768',1.400,-,-,-,46.400
'121:47:28.776',0.950,-,-,-,46.400
'121:47:28.784',-0.025,-,-,-,46.400
'121:47:28.792',-1.025,-,-,-,44.800
'121:47:28.800',-1.225,-,-,-,44.800
'121:47:28.808',-0.800,-,-,-,44.000
'121:47:28.816',-0.400,-,-,-,44.000
'121:47:28.824',-0.250,-,-,-,42.400
'121:47:28.832',-0.225,-,-,-,42.400
'121:47:28.840',-0.200,-,-,-,41.600
'121:47:28.848',-0.175,-,-,-,41.600
'121:47:28.856',-0.125,-,-,-,41.600
'121:47:28.864',-0.075,-,-,-,40.000
'121:47:28.872',-0.050,-,-,-,40.000
'121:47:28.880',-0.025,-,-,-,40.000
'121:47:28.888',0.000,-,-,-,40.000
'121:47:28.896',0.000,-,-,-,40.000
'121:47:28.904',0.000,-,-,-,41.600
'121:47:28.912',0.000,-,-,-,41.600
'121:47:28.920',0.000,-,-,-,44.000
'121:47:28.928',-0.025,-,-,-,47.200
'121:47:28.936',-0.075,-,-,-,53.600
'121:47:28.944',-0.125,-,-,-,59.200
'121:47:28.952',-0.175,-,-,-,68.000
'121:47:28.960',-0.200,-,-,-,77.600
'121:47:28.968',-0.225,-,-,-,86.400
'121:47:28.976',-0.225,-,-,-,96.000
'121:47:28.984',-0.200,-,-,-,105.600
'121:47:28.992',-0.175,-,-,-,113.600
'121:47:29.000',-0.100,-,-,-,120.800
'121:47:29.008',-0.075,-,-,-,127.200
'121:47:29.016',-0.025,-,-,-,130.400
'121:47:29.024',0.025,-,-,-,132.000
'121:47:29.032',0.050,-,-,-,132.000
'121:47:29.040',0.075,-,-,-,132.000
'121:47:29.048',0.100,-,-,-,130.400
'121:47:29.056',0.125,-,-,-,128.000
'121:47:29.064',0.125,-,-,-,127.200
'121:47:29.072',0.125,-,-,-,124.800
'121:47:29.080',0.125,-,-,-,122.400
'121:47:29.088',0.200,-,-,-,118.400
'121:47:29.096',0.375,-,-,-,116.000
'121:47:29.104',0.775,-,-,-,112.800
'121:47:29.112',1.125,-,-,-,110.400
'121:47:29.120',0.875,-,-,-,108.000
'121:47:29.128',0.075,-,-,-,105.600
'121:47:29.136',-0.800,-,-,-,103.200
'121:47:29.144',-1.400,-,-,-,100.800
'121:47:29.152',-1.450,-,-,-,96.800
'121:47:29.160',-1.000,-,-,-,94.400
'121:47:29.168',-0.525,-,-,-,91.200
'121:47:29.176',-0.200,-,-,-,87.200
'121:47:29.184',-0.050,-,-,-,82.400
'121:47:29.192',0.000,-,-,-,80.000
'121:47:29.200',0.000,-,-,-,77.600
'121:47:29.208',0.025,-,-,-,73.600
'121:47:29.216',0.025,-,-,-,72.800
