'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'1:15:33.256',-0.029,-0.322,-,138.840
'1:15:33.264',-0.029,-0.322,-,135.720
'1:15:33.272',0.000,-0.333,-,131.560
'1:15:33.280',0.000,-0.345,-,127.920
'1:15:33.288',0.000,-0.356,-,123.760
'1:15:33.296',0.000,-0.356,-,119.080
'1:15:33.304',0.000,-0.368,-,114.920
'1:15:33.312',0.000,-0.379,-,110.240
'1:15:33.320',0.000,-0.391,-,107.120
'1:15:33.328',0.000,-0.391,-,104.000
'1:15:33.336',0.000,-0.402,-,101.920
'1:15:33.344',0.000,-0.414,-,100.360
'1:15:33.352',0.029,-0.414,-,99.840
'1:15:33.360',0.029,-0.425,-,99.840
'1:15:33.368',0.057,-0.437,-,99.840
'1:15:33.376',0.057,-0.437,-,99.840
'1:15:33.384',0.057,-0.448,-,99.840
'1:15:33.392',0.114,-0.448,-,99.840
'1:15:33.400',0.171,-0.460,-,99.840
'1:15:33.408',0.314,-0.471,-,98.800
'1:15:33.416',0.429,-0.471,-,98.800
'1:15:33.424',0.600,-0.483,-,98.280
'1:15:33.432',0.800,-0.494,-,97.240
'1:15:33.440',1.000,-0.494,-,96.720
'1:15:33.448',1.171,-0.506,-,95.680
'1:15:33.456',1.371,-0.506,-,95.160
'1:15:33.464',1.600,-0.517,-,93.600
'1:15:33.472',1.771,-0.529,-,92.560
'1:15:33.480',1.857,-0.529,-,91.520
'1:15:33.488',2.029,-0.540,-,91.000
'1:15:33.496',2.057,-0.552,-,89.960
'1:15:33.504',1.457,-0.552,-,89.440
'1:15:33.512',0.371,-0.563,-,88.400
'1:15:33.520',-0.143,-0.575,-,87.880
'1:15:33.528',-0.514,-0.586,-,86.840
'1:15:33.536',-0.543,-0.586,-,86.320
'1:15:33.544',-0.457,-0.598,-,85.280
'1:15:33.552',-0.486,-0.609,-,84.760
'1:15:33.560',-0.486,-0.609,-,83.720
'1:15:33.568',-0.457,-0.621,-,83.200
'1:15:33.576',-0.457,-0.621,-,82.160
'1:15:33.584',-0.457,-0.632,-,82.160
'1:15:33.592',-0.514,-0.632,-,81.120
'1:15:33.600',-0.543,-0.644,-,80.600
'1:15:33.608',-0.543,-0.644,-,80.600
'1:15:33.616',-0.571,-0.655,-,79.560
'1:15:33.624',-0.571,-0.655,-,79.560
'1:15:33.632',-0.571,-0.667,-,79.040
'1:15:33.640',-0.571,-0.667,-,79.040
'1:15:33.648',-0.600,-0.678,-,79.040
'1:15:33.656',-0.629,-0.678,-,78.000
'1:15:33.664',-0.629,-0.690,-,78.000
'1:15:33.672',-0.657,-0.690,-,77.480
'1:15:33.680',-0.686,-0.701,-,77.480
'1:15:33.688',-0.686,-0.701,-,76.440
'1:15:33.696',-0.714,-0.713,-,76.440
'1:15:33.704',-0.743,-0.724,-,76.440
'1:15:33.712',-0.771,-0.724,-,76.440
'1:15:33.720',-0.800,-0.736,-,76.440
'1:15:33.728',-0.829,-0.736,-,77.480
'1:15:33.736',-0.800,-0.747,-,78.000
'1:15:33.744',-0.829,-0.759,-,79.040
'1:15:33.752',-0.771,-0.759,-,80.600
'1:15:33.760',-0.743,-0.770,-,82.160
'1:15:33.768',-0.686,-0.782,-,83.200
'1:15:33.776',-0.629,-0.782,-,84.760
'1:15:33.784',-0.543,-0.793,-,85.280
'1:15:33.792',-0.457,-0.805,-,86.320
'1:15:33.800',-0.371,-0.805,-,86.320
'1:15:33.808',-0.286,-0.816,-,86.320
'1:15:33.816',-0.200,-0.816,-,85.280
'1:15:33.824',-0.143,-0.816,-,83.720
'1:15:33.832',-0.057,-0.828,-,82.160
'1:15:33.840',-0.029,-0.828,-,79.560
'1:15:33.848',0.000,-0.828,-,77.480
'1:15:33.856',0.000,-0.828,-,75.920
'1:15:33.864',0.057,-0.828,-,73.320
'1:15:33.872',0.057,-0.839,-,71.760
'1:15:33.880',0.057,-0.839,-,70.720
'1:15:33.888',0.057,-0.839,-,70.200
'1:15:33.896',0.057,-0.839,-,69.160
'1:15:33.904',0.057,-0.839,-,68.640
'1:15:33.912',0.057,-0.839,-,68.640
'1:15:33.920',0.057,-0.851,-,68.640
'1:15:33.928',0.057,-0.851,-,68.640
'1:15:33.936',0.086,-0.851,-,67.600
'1:15:33.944',0.057,-0.851,-,67.600
'1:15:33.952',0.086,-0.851,-,67.600
'1:15:33.960',0.057,-0.862,-,67.600
'1:15:33.968',0.086,-0.862,-,67.600
'1:15:33.976',0.057,-0.862,-,67.600
'1:15:33.984',0.057,-0.862,-,67.600
'1:15:33.992',0.057,-0.862,-,67.600
'1:15:34.000',0.057,-0.874,-,67.600
'1:15:34.008',0.057,-0.874,-,67.600
'1:15:34.016',0.057,-0.874,-,67.600
'1:15:34.024',0.057,-0.874,-,67.080
'1:15:34.032',0.057,-0.874,-,67.080
'1:15:34.040',0.057,-0.874,-,67.080
'1:15:34.048',0.057,-0.874,-,67.080
'1:15:34.056',0.057,-0.874,-,67.080
'1:15:34.064',0.057,-0.874,-,66.040
'1:15:34.072',0.057,-0.874,-,66.040
'1:15:34.080',0.057,-0.874,-,65.520
'1:15:34.088',0.057,-0.874,-,65.520
'1:15:34.096',0.057,-0.874,-,65.520
'1:15:34.104',0.057,-0.874,-,64.480
'1:15:34.112',0.057,-0.874,-,64.480
'1:15:34.120',0.029,-0.874,-,63.960
'1:15:34.128',0.057,-0.874,-,63.960
'1:15:34.136',0.029,-0.874,-,62.920
'1:15:34.144',0.057,-0.874,-,62.920
'1:15:34.152',0.029,-0.874,-,62.920
'1:15:34.160',0.057,-0.874,-,62.400
'1:15:34.168',0.029,-0.874,-,62.400
'1:15:34.176',0.029,-0.874,-,61.360
'1:15:34.184',0.057,-0.874,-,61.360
'1:15:34.192',0.029,-0.874,-,61.360
'1:15:34.200',0.057,-0.874,-,60.320
'1:15:34.208',0.029,-0.862,-,60.320
'1:15:34.216',0.029,-0.862,-,60.320
'1:15:34.224',0.029,-0.862,-,60.320
'1:15:34.232',0.029,-0.862,-,60.320
'1:15:34.240',0.029,-0.851,-,59.800
'1:15:34.248',0.029,-0.851,-,59.800
'1:15:34.256',0.029,-0.851,-,59.800
'1:15:34.264',0.029,-0.851,-,59.800
'1:15:34.272',0.029,-0.839,-,59.800
'1:15:34.280',0.029,-0.839,-,58.760
'1:15:34.288',0.029,-0.839,-,58.760
'1:15:34.296',0.029,-0.839,-,58.760
'1:15:34.304',0.057,-0.839,-,58.760
'1:15:34.312',0.057,-0.828,-,58.760
'1:15:34.320',0.114,-0.828,-,58.240
'1:15:34.328',0.114,-0.828,-,58.240
'1:15:34.336',0.114,-0.816,-,58.240
'1:15:34.344',0.114,-0.816,-,58.240
'1:15:34.352',0.057,-0.816,-,58.240
'1:15:34.360',0.057,-0.816,-,57.200
'1:15:34.368',0.057,-0.816,-,57.200
'1:15:34.376',0.086,-0.816,-,57.200
'1:15:34.384',0.086,-0.816,-,57.200
'1:15:34.392',0.057,-0.805,-,56.680
'1:15:34.400',0.000,-0.805,-,56.680
