'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:13:36.312',1.250,-,-,-,103.200
'122:13:36.320',0.400,-,-,-,101.600
'122:13:36.328',-0.625,-,-,-,99.200
'122:13:36.336',-1.350,-,-,-,96.800
'122:13:36.344',-1.400,-,-,-,94.400
'122:13:36.352',-0.950,-,-,-,92.000
'122:13:36.360',-0.675,-,-,-,89.600
'122:13:36.368',-0.600,-,-,-,86.400
'122:13:36.376',-0.625,-,-,-,82.400
'122:13:36.384',-0.525,-,-,-,80.000
'122:13:36.392',-0.250,-,-,-,76.000
'122:13:36.400',-0.025,-,-,-,72.800
'122:13:36.408',0.050,-,-,-,71.200
'122:13:36.416',0.075,-,-,-,68.800
'122:13:36.424',0.100,-,-,-,68.000
'122:13:36.432',0.125,-,-,-,66.400
'122:13:36.440',0.100,-,-,-,66.400
'122:13:36.448',0.100,-,-,-,66.400
'122:13:36.456',0.100,-,-,-,66.400
'122:13:36.464',0.100,-,-,-,65.600
'122:13:36.472',0.075,-,-,-,65.600
'122:13:36.480',0.050,-,-,-,65.600
'122:13:36.488',0.025,-,-,-,65.600
'122:13:36.496',0.025,-,-,-,64.000
'122:13:36.504',0.050,-,-,-,64.000
'122:13:36.512',0.100,-,-,-,64.000
'122:13:36.520',0.125,-,-,-,63.200
'122:13:36.528',0.225,-,-,-,63.200
'122:13:36.536',0.275,-,-,-,63.200
'122:13:36.544',0.375,-,-,-,61.600
'122:13:36.552',0.425,-,-,-,61.600
'122:13:36.560',0.450,-,-,-,61.600
'122:13:36.568',0.450,-,-,-,61.600
'122:13:36.576',0.425,-,-,-,60.800
'122:13:36.584',0.400,-,-,-,60.800
'122:13:36.592',0.375,-,-,-,60.800
'122:13:36.600',0.300,-,-,-,59.200
'122:13:36.608',0.250,-,-,-,59.200
'122:13:36.616',0.225,-,-,-,59.200
'122:13:36.624',0.200,-,-,-,59.200
'122:13:36.632',0.200,-,-,-,59.200
'122:13:36.640',0.125,-,-,-,58.400
'122:13:36.648',0.075,-,-,-,58.400
'122:13:36.656',0.050,-,-,-,58.400
'122:13:36.664',0.025,-,-,-,56.800
'122:13:36.672',0.000,-,-,-,56.800
'122:13:36.680',0.000,-,-,-,56.000
'122:13:36.688',0.000,-,-,-,54.400
'122:13:36.696',0.000,-,-,-,54.400
'122:13:36.704',0.000,-,-,-,53.600
'122:13:36.712',0.000,-,-,-,52.000
'122:13:36.720',0.025,-,-,-,52.000
'122:13:36.728',0.025,-,-,-,51.200
'122:13:36.736',0.050,-,-,-,51.200
'122:13:36.744',0.075,-,-,-,49.600
'122:13:36.752',0.075,-,-,-,49.600
'122:13:36.760',0.100,-,-,-,49.600
'122:13:36.768',0.125,-,-,-,48.800
'122:13:36.776',0.100,-,-,-,48.800
'122:13:36.784',0.100,-,-,-,48.800
'122:13:36.792',0.100,-,-,-,47.200
'122:13:36.800',0.100,-,-,-,47.200
'122:13:36.808',0.075,-,-,-,47.200
'122:13:36.816',0.025,-,-,-,47.200
'122:13:36.824',0.000,-,-,-,46.400
'122:13:36.832',-0.025,-,-,-,46.400
'122:13:36.840',-0.025,-,-,-,46.400
'122:13:36.848',-0.050,-,-,-,46.400
'122:13:36.856',-0.050,-,-,-,46.400
'122:13:36.864',-0.050,-,-,-,44.800
'122:13:36.872',-0.050,-,-,-,44.800
'122:13:36.880',-0.050,-,-,-,44.800
'122:13:36.888',-0.025,-,-,-,44.800
'122:13:36.896',0.000,-,-,-,44.800
'122:13:36.904',0.025,-,-,-,44.800
'122:13:36.912',0.050,-,-,-,44.800
'122:13:36.920',0.050,-,-,-,44.800
'122:13:36.928',0.100,-,-,-,44.000
'122:13:36.936',0.100,-,-,-,44.000
'122:13:36.944',0.125,-,-,-,44.000
'122:13:36.952',0.350,-,-,-,44.000
'122:13:36.960',0.850,-,-,-,44.000
'122:13:36.968',1.350,-,-,-,44.000
'122:13:36.976',1.400,-,-,-,44.000
'122:13:36.984',0.525,-,-,-,44.000
'122:13:36.992',-0.550,-,-,-,42.400
'122:13:37.000',-1.125,-,-,-,42.400
'122:13:37.008',-0.925,-,-,-,42.400
'122:13:37.016',-0.500,-,-,-,42.400
'122:13:37.024',-0.275,-,-,-,42.400
'122:13:37.032',-0.250,-,-,-,41.600
'122:13:37.040',-0.225,-,-,-,41.600
'122:13:37.048',-0.200,-,-,-,41.600
'122:13:37.056',-0.175,-,-,-,41.600
'122:13:37.064',-0.125,-,-,-,41.600
'122:13:37.072',-0.075,-,-,-,40.000
'122:13:37.080',-0.050,-,-,-,40.000
'122:13:37.088',-0.050,-,-,-,40.000
'122:13:37.096',-0.025,-,-,-,40.000
'122:13:37.104',0.000,-,-,-,40.000
'122:13:37.112',-0.025,-,-,-,40.000
'122:13:37.120',-0.025,-,-,-,41.600
