'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:45:38.312',-0.075,-,-,-,54.400
'121:45:38.320',-0.050,-,-,-,54.400
'121:45:38.328',-0.050,-,-,-,53.600
'121:45:38.336',-0.050,-,-,-,53.600
'121:45:38.344',0.000,-,-,-,53.600
'121:45:38.352',0.025,-,-,-,53.600
'121:45:38.360',0.025,-,-,-,53.600
'121:45:38.368',0.050,-,-,-,53.600
'121:45:38.376',0.075,-,-,-,52.000
'121:45:38.384',0.075,-,-,-,52.000
'121:45:38.392',0.125,-,-,-,52.000
'121:45:38.400',0.425,-,-,-,52.000
'121:45:38.408',1.000,-,-,-,52.000
'121:45:38.416',1.500,-,-,-,51.200
'121:45:38.424',1.550,-,-,-,51.200
'121:45:38.432',0.575,-,-,-,51.200
'121:45:38.440',-0.550,-,-,-,49.600
'121:45:38.448',-1.200,-,-,-,49.600
'121:45:38.456',-1.000,-,-,-,48.800
'121:45:38.464',-0.550,-,-,-,48.800
'121:45:38.472',-0.300,-,-,-,48.800
'121:45:38.480',-0.275,-,-,-,47.200
'121:45:38.488',-0.250,-,-,-,47.200
'121:45:38.496',-0.225,-,-,-,47.200
'121:45:38.504',-0.175,-,-,-,47.200
'121:45:38.512',-0.125,-,-,-,47.200
'121:45:38.520',-0.100,-,-,-,46.400
'121:45:38.528',-0.075,-,-,-,46.400
'121:45:38.536',-0.050,-,-,-,46.400
'121:45:38.544',-0.025,-,-,-,46.400
'121:45:38.552',-0.025,-,-,-,47.200
'121:45:38.560',-0.025,-,-,-,48.800
'121:45:38.568',-0.025,-,-,-,51.200
'121:45:38.576',-0.050,-,-,-,54.400
'121:45:38.584',-0.100,-,-,-,60.800
'121:45:38.592',-0.175,-,-,-,68.800
'121:45:38.600',-0.225,-,-,-,77.600
'121:45:38.608',-0.250,-,-,-,86.400
'121:45:38.616',-0.275,-,-,-,96.000
'121:45:38.624',-0.300,-,-,-,106.400
'121:45:38.632',-0.275,-,-,-,116.000
'121:45:38.640',-0.275,-,-,-,124.800
'121:45:38.648',-0.225,-,-,-,132.000
'121:45:38.656',-0.125,-,-,-,136.800
'121:45:38.664',-0.075,-,-,-,140.000
'121:45:38.672',0.000,-,-,-,141.600
'121:45:38.680',0.025,-,-,-,141.600
'121:45:38.688',0.075,-,-,-,140.000
'121:45:38.696',0.100,-,-,-,137.600
'121:45:38.704',0.125,-,-,-,136.800
'121:45:38.712',0.175,-,-,-,134.400
'121:45:38.720',0.125,-,-,-,132.000
'121:45:38.728',0.125,-,-,-,130.400
'121:45:38.736',0.175,-,-,-,128.000
'121:45:38.744',0.375,-,-,-,125.600
'121:45:38.752',0.850,-,-,-,124.800
'121:45:38.760',1.250,-,-,-,122.400
'121:45:38.768',1.025,-,-,-,120.000
'121:45:38.776',0.175,-,-,-,118.400
'121:45:38.784',-0.925,-,-,-,116.000
'121:45:38.792',-1.625,-,-,-,113.600
'121:45:38.800',-1.725,-,-,-,110.400
'121:45:38.808',-1.125,-,-,-,106.400
'121:45:38.816',-0.575,-,-,-,103.200
'121:45:38.824',-0.200,-,-,-,98.400
'121:45:38.832',-0.050,-,-,-,93.600
'121:45:38.840',0.000,-,-,-,89.600
'121:45:38.848',0.025,-,-,-,86.400
'121:45:38.856',0.025,-,-,-,84.000
'121:45:38.864',0.050,-,-,-,81.600
'121:45:38.872',0.075,-,-,-,81.600
'121:45:38.880',0.075,-,-,-,80.000
'121:45:38.888',0.050,-,-,-,80.000
'121:45:38.896',0.050,-,-,-,80.000
'121:45:38.904',0.050,-,-,-,80.000
'121:45:38.912',0.025,-,-,-,80.000
'121:45:38.920',0.000,-,-,-,80.000
'121:45:38.928',-0.050,-,-,-,78.400
'121:45:38.936',-0.075,-,-,-,78.400
'121:45:38.944',-0.075,-,-,-,77.600
'121:45:38.952',-0.075,-,-,-,77.600
'121:45:38.960',-0.050,-,-,-,76.000
'121:45:38.968',-0.050,-,-,-,75.200
'121:45:38.976',0.000,-,-,-,75.200
'121:45:38.984',0.050,-,-,-,73.600
'121:45:38.992',0.100,-,-,-,72.800
'121:45:39.000',0.175,-,-,-,72.800
'121:45:39.008',0.225,-,-,-,71.200
'121:45:39.016',0.250,-,-,-,71.200
'121:45:39.024',0.250,-,-,-,70.400
'121:45:39.032',0.275,-,-,-,68.800
'121:45:39.040',0.275,-,-,-,68.000
'121:45:39.048',0.250,-,-,-,68.000
'121:45:39.056',0.200,-,-,-,66.400
'121:45:39.064',0.175,-,-,-,66.400
'121:45:39.072',0.175,-,-,-,65.600
'121:45:39.080',0.100,-,-,-,65.600
'121:45:39.088',0.075,-,-,-,64.000
'121:45:39.096',0.025,-,-,-,64.000
'121:45:39.104',0.000,-,-,-,63.200
'121:45:39.112',0.000,-,-,-,61.600
'121:45:39.120',-0.025,-,-,-,60.800
'121:45:39.128',-0.025,-,-,-,60.800
'121:45:39.136',-0.025,-,-,-,59.200
'121:45:39.144',-0.025,-,-,-,58.400
'121:45:39.152',-0.025,-,-,-,56.800
'121:45:39.160',0.000,-,-,-,56.800
'121:45:39.168',0.025,-,-,-,56.000
'121:45:39.176',0.050,-,-,-,54.400
'121:45:39.184',0.050,-,-,-,54.400
'121:45:39.192',0.050,-,-,-,53.600
'121:45:39.200',0.100,-,-,-,53.600
'121:45:39.208',0.125,-,-,-,52.000
'121:45:39.216',0.100,-,-,-,52.000
'121:45:39.224',0.075,-,-,-,52.000
'121:45:39.232',0.075,-,-,-,52.000
'121:45:39.240',0.075,-,-,-,51.200
'121:45:39.248',0.050,-,-,-,51.200
'121:45:39.256',0.000,-,-,-,51.200
'121:45:39.264',-0.025,-,-,-,51.200
