'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:05:59.312',0.075,-,-,-,49.600
'122:05:59.320',0.075,-,-,-,48.800
'122:05:59.328',0.075,-,-,-,48.800
'122:05:59.336',0.075,-,-,-,48.800
'122:05:59.344',0.050,-,-,-,47.200
'122:05:59.352',0.025,-,-,-,47.200
'122:05:59.360',-0.025,-,-,-,47.200
'122:05:59.368',-0.050,-,-,-,47.200
'122:05:59.376',-0.050,-,-,-,46.400
'122:05:59.384',-0.075,-,-,-,46.400
'122:05:59.392',-0.075,-,-,-,46.400
'122:05:59.400',-0.075,-,-,-,46.400
'122:05:59.408',-0.075,-,-,-,46.400
'122:05:59.416',-0.075,-,-,-,44.800
'122:05:59.424',-0.050,-,-,-,44.800
'122:05:59.432',-0.025,-,-,-,44.800
'122:05:59.440',0.000,-,-,-,44.800
'122:05:59.448',0.000,-,-,-,44.800
'122:05:59.456',0.025,-,-,-,44.800
'122:05:59.464',0.075,-,-,-,44.800
'122:05:59.472',0.075,-,-,-,44.000
'122:05:59.480',0.175,-,-,-,44.000
'122:05:59.488',0.500,-,-,-,44.000
'122:05:59.496',1.100,-,-,-,44.000
'122:05:59.504',1.525,-,-,-,44.000
'122:05:59.512',1.225,-,-,-,44.000
'122:05:59.520',0.275,-,-,-,42.400
'122:05:59.528',-0.800,-,-,-,42.400
'122:05:59.536',-1.225,-,-,-,42.400
'122:05:59.544',-0.875,-,-,-,42.400
'122:05:59.552',-0.450,-,-,-,42.400
'122:05:59.560',-0.275,-,-,-,41.600
'122:05:59.568',-0.250,-,-,-,41.600
'122:05:59.576',-0.225,-,-,-,41.600
'122:05:59.584',-0.200,-,-,-,40.000
'122:05:59.592',-0.175,-,-,-,40.000
'122:05:59.600',-0.100,-,-,-,40.000
'122:05:59.608',-0.075,-,-,-,40.000
'122:05:59.616',-0.050,-,-,-,40.000
'122:05:59.624',-0.025,-,-,-,40.000
'122:05:59.632',0.000,-,-,-,40.000
'122:05:59.640',0.000,-,-,-,40.000
'122:05:59.648',0.000,-,-,-,41.600
'122:05:59.656',0.025,-,-,-,42.400
'122:05:59.664',0.025,-,-,-,46.400
'122:05:59.672',0.000,-,-,-,51.200
'122:05:59.680',-0.025,-,-,-,58.400
'122:05:59.688',-0.050,-,-,-,65.600
'122:05:59.696',-0.075,-,-,-,72.800
'122:05:59.704',-0.100,-,-,-,80.000
'122:05:59.712',-0.125,-,-,-,86.400
'122:05:59.720',-0.175,-,-,-,93.600
'122:05:59.728',-0.175,-,-,-,100.800
'122:05:59.736',-0.125,-,-,-,108.000
'122:05:59.744',-0.100,-,-,-,113.600
'122:05:59.752',-0.050,-,-,-,118.400
'122:05:59.760',-0.025,-,-,-,122.400
'122:05:59.768',0.000,-,-,-,124.800
'122:05:59.776',0.025,-,-,-,125.600
'122:05:59.784',0.050,-,-,-,125.600
'122:05:59.792',0.075,-,-,-,125.600
'122:05:59.800',0.075,-,-,-,124.800
'122:05:59.808',0.100,-,-,-,123.200
'122:05:59.816',0.075,-,-,-,122.400
'122:05:59.824',0.200,-,-,-,120.800
'122:05:59.832',0.500,-,-,-,118.400
'122:05:59.840',1.000,-,-,-,117.600
'122:05:59.848',1.300,-,-,-,115.200
'122:05:59.856',1.025,-,-,-,113.600
'122:05:59.864',0.125,-,-,-,111.200
'122:05:59.872',-0.875,-,-,-,108.800
'122:05:59.880',-1.550,-,-,-,105.600
'122:05:59.888',-1.600,-,-,-,103.200
'122:05:59.896',-1.000,-,-,-,99.200
'122:05:59.904',-0.450,-,-,-,96.000
'122:05:59.912',-0.175,-,-,-,91.200
'122:05:59.920',-0.050,-,-,-,87.200
'122:05:59.928',-0.025,-,-,-,82.400
'122:05:59.936',0.025,-,-,-,80.000
'122:05:59.944',0.050,-,-,-,76.000
'122:05:59.952',0.050,-,-,-,75.200
'122:05:59.960',0.050,-,-,-,72.800
'122:05:59.968',0.075,-,-,-,71.200
'122:05:59.976',0.075,-,-,-,71.200
'122:05:59.984',0.075,-,-,-,71.200
'122:05:59.992',0.075,-,-,-,70.400
'122:06:00.000',0.100,-,-,-,70.400
'122:06:00.008',0.075,-,-,-,70.400
'122:06:00.016',0.025,-,-,-,70.400
'122:06:00.024',0.025,-,-,-,68.800
'122:06:00.032',0.000,-,-,-,68.000
'122:06:00.040',0.000,-,-,-,68.000
'122:06:00.048',0.025,-,-,-,66.400
'122:06:00.056',0.050,-,-,-,66.400
'122:06:00.064',0.075,-,-,-,65.600
'122:06:00.072',0.100,-,-,-,65.600
'122:06:00.080',0.125,-,-,-,64.000
'122:06:00.088',0.175,-,-,-,64.000
'122:06:00.096',0.200,-,-,-,63.200
'122:06:00.104',0.250,-,-,-,61.600
'122:06:00.112',0.250,-,-,-,61.600
'122:06:00.120',0.225,-,-,-,60.800
'122:06:00.128',0.225,-,-,-,59.200
'122:06:00.136',0.200,-,-,-,59.200
'122:06:00.144',0.175,-,-,-,58.400
'122:06:00.152',0.175,-,-,-,58.400
'122:06:00.160',0.125,-,-,-,56.800
'122:06:00.168',0.100,-,-,-,56.800
'122:06:00.176',0.100,-,-,-,56.000
'122:06:00.184',0.050,-,-,-,54.400
'122:06:00.192',0.025,-,-,-,54.400
'122:06:00.200',0.000,-,-,-,53.600
'122:06:00.208',-0.025,-,-,-,53.600
'122:06:00.216',-0.025,-,-,-,52.000
'122:06:00.224',-0.025,-,-,-,52.000
'122:06:00.232',-0.050,-,-,-,51.200
'122:06:00.240',-0.050,-,-,-,51.200
'122:06:00.248',-0.025,-,-,-,49.600
'122:06:00.256',-0.025,-,-,-,48.800
'122:06:00.264',-0.025,-,-,-,48.800
'122:06:00.272',0.025,-,-,-,47.200
'122:06:00.280',0.025,-,-,-,47.200
'122:06:00.288',0.050,-,-,-,46.400
'122:06:00.296',0.075,-,-,-,46.400
'122:06:00.304',0.100,-,-,-,46.400
'122:06:00.312',0.100,-,-,-,46.400
'122:06:00.320',0.075,-,-,-,44.800
'122:06:00.328',0.075,-,-,-,44.800
'122:06:00.336',0.075,-,-,-,44.800
'122:06:00.344',0.050,-,-,-,44.000
'122:06:00.352',0.000,-,-,-,44.000
'122:06:00.360',-0.025,-,-,-,44.000
'122:06:00.368',-0.025,-,-,-,44.000
'122:06:00.376',-0.050,-,-,-,44.000
'122:06:00.384',-0.075,-,-,-,44.000
'122:06:00.392',-0.075,-,-,-,44.000
'122:06:00.400',-0.075,-,-,-,44.000
'122:06:00.408',-0.075,-,-,-,44.000
'122:06:00.416',-0.075,-,-,-,42.400
'122:06:00.424',-0.075,-,-,-,42.400
'122:06:00.432',-0.025,-,-,-,42.400
'122:06:00.440',0.000,-,-,-,41.600
'122:06:00.448',0.000,-,-,-,41.600
'122:06:00.456',0.025,-,-,-,41.600
'122:06:00.464',0.050,-,-,-,41.600
'122:06:00.472',0.075,-,-,-,41.600
'122:06:00.480',0.100,-,-,-,40.000
'122:06:00.488',0.275,-,-,-,40.000
'122:06:00.496',0.700,-,-,-,40.000
'122:06:00.504',1.200,-,-,-,40.000
'122:06:00.512',1.350,-,-,-,39.200
'122:06:00.520',0.725,-,-,-,39.200
'122:06:00.528',-0.350,-,-,-,39.200
'122:06:00.536',-1.200,-,-,-,37.600
'122:06:00.544',-1.275,-,-,-,37.600
'122:06:00.552',-0.700,-,-,-,37.600
'122:06:00.560',-0.350,-,-,-,37.600
'122:06:00.568',-0.225,-,-,-,36.800
'122:06:00.576',-0.225,-,-,-,36.800
'122:06:00.584',-0.200,-,-,-,36.800
'122:06:00.592',-0.175,-,-,-,36.800
'122:06:00.600',-0.100,-,-,-,36.800
'122:06:00.608',-0.075,-,-,-,36.800
'122:06:00.616',-0.050,-,-,-,36.800
'122:06:00.624',-0.025,-,-,-,36.800
'122:06:00.632',0.000,-,-,-,36.800
'122:06:00.640',0.025,-,-,-,36.800
'122:06:00.648',0.025,-,-,-,36.800
'122:06:00.656',0.000,-,-,-,36.800
'122:06:00.664',0.025,-,-,-,39.200
'122:06:00.672',0.025,-,-,-,42.400
'122:06:00.680',0.000,-,-,-,47.200
'122:06:00.688',-0.025,-,-,-,54.400
'122:06:00.696',-0.050,-,-,-,63.200
'122:06:00.704',-0.075,-,-,-,71.200
'122:06:00.712',-0.100,-,-,-,80.000
'122:06:00.720',-0.100,-,-,-,87.200
'122:06:00.728',-0.125,-,-,-,96.000
'122:06:00.736',-0.125,-,-,-,101.600
'122:06:00.744',-0.100,-,-,-,108.000
'122:06:00.752',-0.075,-,-,-,111.200
'122:06:00.760',-0.050,-,-,-,115.200
'122:06:00.768',-0.025,-,-,-,117.600
'122:06:00.776',0.025,-,-,-,118.400
'122:06:00.784',0.025,-,-,-,120.000
'122:06:00.792',0.050,-,-,-,118.400
'122:06:00.800',0.075,-,-,-,118.400
'122:06:00.808',0.075,-,-,-,117.600
'122:06:00.816',0.075,-,-,-,116.000
'122:06:00.824',0.100,-,-,-,113.600
'122:06:00.832',0.125,-,-,-,112.800
'122:06:00.840',0.375,-,-,-,110.400
'122:06:00.848',0.775,-,-,-,108.800
'122:06:00.856',1.100,-,-,-,108.000
'122:06:00.864',0.925,-,-,-,105.600
'122:06:00.872',0.175,-,-,-,103.200
'122:06:00.880',-0.750,-,-,-,100.800
'122:06:00.888',-1.275,-,-,-,98.400
'122:06:00.896',-1.275,-,-,-,96.000
'122:06:00.904',-0.775,-,-,-,92.000
'122:06:00.912',-0.550,-,-,-,88.800
'122:06:00.920',-0.525,-,-,-,84.000
'122:06:00.928',-0.525,-,-,-,80.000
'122:06:00.936',-0.425,-,-,-,76.000
'122:06:00.944',-0.225,-,-,-,73.600
'122:06:00.952',-0.025,-,-,-,71.200
'122:06:00.960',0.050,-,-,-,68.800
'122:06:00.968',0.075,-,-,-,68.000
'122:06:00.976',0.100,-,-,-,68.000
'122:06:00.984',0.100,-,-,-,66.400
'122:06:00.992',0.100,-,-,-,66.400
'122:06:01.000',0.100,-,-,-,66.400
'122:06:01.008',0.100,-,-,-,66.400
'122:06:01.016',0.100,-,-,-,66.400
'122:06:01.024',0.075,-,-,-,66.400
'122:06:01.032',0.050,-,-,-,66.400
'122:06:01.040',0.025,-,-,-,66.400
'122:06:01.048',0.050,-,-,-,65.600
'122:06:01.056',0.075,-,-,-,65.600
'122:06:01.064',0.100,-,-,-,65.600
'122:06:01.072',0.175,-,-,-,64.000
