'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'27:45.256',0.057,-0.782,-,83.720
'27:45.264',0.057,-0.782,-,91.520
'27:45.272',0.057,-0.770,-,99.840
'27:45.280',0.057,-0.770,-,108.680
'27:45.288',0.057,-0.770,-,116.480
'27:45.296',0.057,-0.759,-,123.760
'27:45.304',0.086,-0.759,-,130.000
'27:45.312',0.057,-0.747,-,135.720
'27:45.320',0.057,-0.736,-,139.880
'27:45.328',0.057,-0.736,-,141.960
'27:45.336',0.086,-0.724,-,143.520
'27:45.344',0.057,-0.724,-,144.560
'27:45.352',0.114,-0.713,-,144.560
'27:45.360',0.057,-0.713,-,143.000
'27:45.368',0.086,-0.701,-,141.960
'27:45.376',0.086,-0.690,-,139.880
'27:45.384',0.114,-0.678,-,136.760
'27:45.392',0.086,-0.667,-,133.120
'27:45.400',0.057,-0.667,-,130.000
'27:45.408',0.057,-0.655,-,126.360
'27:45.416',0.029,-0.644,-,121.160
'27:45.424',0.000,-0.632,-,116.480
'27:45.432',0.000,-0.632,-,111.800
'27:45.440',0.000,-0.621,-,107.640
'27:45.448',0.000,-0.609,-,104.000
'27:45.456',0.000,-0.598,-,100.360
'27:45.464',0.000,-0.598,-,98.280
'27:45.472',0.000,-0.575,-,95.680
'27:45.480',0.000,-0.563,-,95.160
'27:45.488',0.029,-0.552,-,94.120
'27:45.496',0.000,-0.540,-,94.120
'27:45.504',0.029,-0.529,-,94.120
'27:45.512',0.057,-0.529,-,94.120
'27:45.520',0.057,-0.517,-,94.120
'27:45.528',0.057,-0.506,-,94.120
'27:45.536',0.029,-0.506,-,94.120
'27:45.544',0.057,-0.494,-,93.600
'27:45.552',0.029,-0.483,-,93.600
'27:45.560',0.057,-0.483,-,92.560
'27:45.568',0.057,-0.471,-,92.560
'27:45.576',0.057,-0.471,-,91.520
'27:45.584',0.086,-0.460,-,91.000
'27:45.592',0.086,-0.460,-,89.960
'27:45.600',0.057,-0.460,-,89.960
'27:45.608',0.057,-0.448,-,89.440
'27:45.616',0.057,-0.448,-,88.400
'27:45.624',0.029,-0.437,-,87.880
'27:45.632',0.029,-0.437,-,86.840
'27:45.640',0.029,-0.437,-,86.320
'27:45.648',0.000,-0.425,-,85.280
'27:45.656',0.000,-0.425,-,84.760
'27:45.664',-0.029,-0.425,-,83.200
'27:45.672',-0.029,-0.414,-,82.160
'27:45.680',-0.057,-0.414,-,81.120
'27:45.688',-0.057,-0.414,-,80.600
