'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'27:23:01.480',-,-,-,-,-
'27:23:01.488',-,-,-,-,-
'27:23:01.496',-,-,-,-,-
'27:23:01.504',-,-,-,-,-
'27:23:01.512',-,-,-,-,-
'27:23:01.520',-,-,-,-,-
'27:23:01.528',-,-,-,-,-
'27:23:01.536',-,-,-,-,-
'27:23:01.544',-,-,-,-,-
'27:23:01.552',-,-,-,-,-
'27:23:01.560',-,-,-,-,-
'27:23:01.568',-,-,-,-,-
'27:23:01.576',-,-,-,-,-
'27:23:01.584',-,-,-,-,-
'27:23:01.592',-,-,-,-,-
'27:23:01.600',-,-,-,-,-
'27:23:01.608',-,-,-,-,-
'27:23:01.616',-,-,-,-,-
'27:23:01.624',-,-,-,-,-
'27:23:01.632',-,-,-,-,-
'27:23:01.640',-,-,-,-,-
'27:23:01.648',-,-,-,-,-
'27:23:01.656',-,-,-,-,-
'27:23:01.664',-,-,-,-,-
'27:23:01.672',-,-,-,-,-
'27:23:01.680',-,-,-,-,-
'27:23:01.688',-,-,-,-,-
'27:23:01.696',-,-,-,-,-
'27:23:01.704',-,-,-,-,-
'27:23:01.712',-,-,-,-,-
'27:23:01.720',-,-,-,-,-
'27:23:01.728',-,-,-,-,-
'27:23:01.736',-,-,-,-,-
'27:23:01.744',-,-,-,-,-
'27:23:01.752',-,-,-,-,-
'27:23:01.760',-,-,-,-,-
'27:23:01.768',-,-,-,-,-
'27:23:01.776',-,-,-,-,-
'27:23:01.784',-,-,-,-,-
'27:23:01.792',-,-,-,-,-
'27:23:01.800',-,-,-,-,-
'27:23:01.808',-,-,-,-,-
'27:23:01.816',-,-,-,-,-
'27:23:01.824',-,-,-,-,-
'27:23:01.832',-,-,-,-,-
'27:23:01.840',-,-,-,-,-
'27:23:01.848',-,-,-,-,-
'27:23:01.856',-,-,-,-,-
'27:23:01.864',-,-,-,-,-
'27:23:01.872',-,-,-,-,-
'27:23:01.880',-,-,-,-,-
'27:23:01.888',-,-,-,-,-
'27:23:01.896',-,-,-,-,-
'27:23:01.904',-,-,-,-,-
'27:23:01.912',-,-,-,-,-
'27:23:01.920',-,-,-,-,-
'27:23:01.928',-,-,-,-,-
'27:23:01.936',-,-,-,-,-
'27:23:01.944',-,-,-,-,-
'27:23:01.952',-,-,-,-,-
'27:23:01.960',-,-,-,-,-
'27:23:01.968',-,-,-,-,-
'27:23:01.976',-,-,-,-,-
'27:23:01.984',-,-,-,-,-
'27:23:01.992',-,-,-,-,-
'27:23:02.000',-,-,-,-,-
'27:23:02.008',-,-,-,-,-
'27:23:02.016',-,-,-,-,-
'27:23:02.024',-,-,-,-,-
'27:23:02.032',-,-,-,-,-
'27:23:02.040',-,-,-,-,-
'27:23:02.048',-,-,-,-,-
'27:23:02.056',-,-,-,-,-
'27:23:02.064',-,-,-,-,-
'27:23:02.072',-,-,-,-,-
'27:23:02.080',-,-,-,-,-
'27:23:02.088',-,-,-,-,-
'27:23:02.096',-,-,-,-,-
'27:23:02.104',-,-,-,-,-
'27:23:02.112',-,-,-,-,-
'27:23:02.120',-,-,-,-,-
'27:23:02.128',-,-,-,-,-
'27:23:02.136',-,-,-,-,-
'27:23:02.144',-,-,-,-,-
'27:23:02.152',-,-,-,-,-
'27:23:02.160',-,-,-,-,-
'27:23:02.168',-,-,-,-,-
'27:23:02.176',-,-,-,-,-
'27:23:02.184',-,-,-,-,-
'27:23:02.192',-,-,-,-,-
'27:23:02.200',-,-,-,-,-
'27:23:02.208',-,-,-,-,-
'27:23:02.216',-,-,-,-,-
'27:23:02.224',-,-,-,-,-
'27:23:02.232',-,-,-,-,-
'27:23:02.240',-,-,-,-,-
'27:23:02.248',-,-,-,-,-
'27:23:02.256',-,-,-,-,-
