'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:34:55.304',0.100,-,-,-,64.000
'121:34:55.312',0.075,-,-,-,64.000
'121:34:55.320',0.050,-,-,-,65.600
'121:34:55.328',0.000,-,-,-,65.600
'121:34:55.336',-0.025,-,-,-,65.600
'121:34:55.344',-0.050,-,-,-,65.600
'121:34:55.352',-0.075,-,-,-,66.400
'121:34:55.360',-0.075,-,-,-,66.400
'121:34:55.368',-0.075,-,-,-,66.400
'121:34:55.376',-0.075,-,-,-,66.400
'121:34:55.384',-0.075,-,-,-,66.400
'121:34:55.392',-0.050,-,-,-,65.600
'121:34:55.400',-0.025,-,-,-,65.600
'121:34:55.408',0.000,-,-,-,65.600
'121:34:55.416',0.025,-,-,-,64.000
'121:34:55.424',0.050,-,-,-,64.000
'121:34:55.432',0.100,-,-,-,63.200
'121:34:55.440',0.125,-,-,-,63.200
'121:34:55.448',0.125,-,-,-,61.600
'121:34:55.456',0.175,-,-,-,60.800
'121:34:55.464',0.300,-,-,-,60.800
'121:34:55.472',0.575,-,-,-,59.200
'121:34:55.480',0.775,-,-,-,58.400
'121:34:55.488',0.700,-,-,-,58.400
'121:34:55.496',0.225,-,-,-,56.800
'121:34:55.504',-0.250,-,-,-,56.800
'121:34:55.512',-0.525,-,-,-,56.000
'121:34:55.520',-0.450,-,-,-,56.000
'121:34:55.528',-0.250,-,-,-,54.400
'121:34:55.536',-0.175,-,-,-,54.400
'121:34:55.544',-0.125,-,-,-,54.400
'121:34:55.552',-0.125,-,-,-,53.600
'121:34:55.560',-0.075,-,-,-,53.600
'121:34:55.568',-0.050,-,-,-,53.600
'121:34:55.576',0.000,-,-,-,53.600
'121:34:55.584',0.025,-,-,-,52.000
'121:34:55.592',0.050,-,-,-,52.000
'121:34:55.600',0.075,-,-,-,52.000
'121:34:55.608',0.075,-,-,-,52.000
'121:34:55.616',0.075,-,-,-,52.000
'121:34:55.624',0.075,-,-,-,53.600
'121:34:55.632',0.075,-,-,-,56.000
'121:34:55.640',0.025,-,-,-,58.400
'121:34:55.648',0.000,-,-,-,63.200
'121:34:55.656',-0.025,-,-,-,70.400
'121:34:55.664',-0.050,-,-,-,78.400
'121:34:55.672',-0.075,-,-,-,88.800
'121:34:55.680',-0.100,-,-,-,99.200
'121:34:55.688',-0.100,-,-,-,110.400
'121:34:55.696',-0.075,-,-,-,120.800
'121:34:55.704',-0.075,-,-,-,130.400
'121:34:55.712',-0.050,-,-,-,140.000
'121:34:55.720',-0.025,-,-,-,146.400
'121:34:55.728',0.025,-,-,-,149.600
'121:34:55.736',0.050,-,-,-,152.000
'121:34:55.744',0.075,-,-,-,152.000
'121:34:55.752',0.075,-,-,-,151.200
'121:34:55.760',0.125,-,-,-,148.800
'121:34:55.768',0.125,-,-,-,146.400
'121:34:55.776',0.125,-,-,-,144.800
'121:34:55.784',0.125,-,-,-,142.400
'121:34:55.792',0.100,-,-,-,140.000
'121:34:55.800',0.075,-,-,-,137.600
'121:34:55.808',0.050,-,-,-,135.200
'121:34:55.816',0.025,-,-,-,132.800
'121:34:55.824',0.075,-,-,-,130.400
'121:34:55.832',0.250,-,-,-,129.600
'121:34:55.840',0.350,-,-,-,127.200
'121:34:55.848',0.100,-,-,-,123.200
'121:34:55.856',-0.425,-,-,-,120.800
'121:34:55.864',-0.925,-,-,-,116.000
'121:34:55.872',-1.050,-,-,-,112.800
'121:34:55.880',-0.775,-,-,-,106.400
'121:34:55.888',-0.500,-,-,-,101.600
'121:34:55.896',-0.350,-,-,-,96.800
'121:34:55.904',-0.300,-,-,-,93.600
'121:34:55.912',-0.250,-,-,-,89.600
'121:34:55.920',-0.075,-,-,-,87.200
'121:34:55.928',0.100,-,-,-,84.800
'121:34:55.936',0.200,-,-,-,84.000
'121:34:55.944',0.200,-,-,-,82.400
'121:34:55.952',0.200,-,-,-,82.400
'121:34:55.960',0.225,-,-,-,82.400
