'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'27:30:19.480',-,-,-,-,-
'27:30:19.488',-,-,-,-,-
'27:30:19.496',-,-,-,-,-
'27:30:19.504',-,-,-,-,-
'27:30:19.512',-,-,-,-,-
'27:30:19.520',-,-,-,-,-
'27:30:19.528',-,-,-,-,-
'27:30:19.536',-,-,-,-,-
'27:30:19.544',-,-,-,-,-
'27:30:19.552',-,-,-,-,-
'27:30:19.560',-,-,-,-,-
'27:30:19.568',-,-,-,-,-
'27:30:19.576',-,-,-,-,-
'27:30:19.584',-,-,-,-,-
'27:30:19.592',-,-,-,-,-
'27:30:19.600',-,-,-,-,-
'27:30:19.608',-,-,-,-,-
'27:30:19.616',-,-,-,-,-
'27:30:19.624',-,-,-,-,-
'27:30:19.632',-,-,-,-,-
'27:30:19.640',-,-,-,-,-
'27:30:19.648',-,-,-,-,-
'27:30:19.656',-,-,-,-,-
'27:30:19.664',-,-,-,-,-
'27:30:19.672',-,-,-,-,-
'27:30:19.680',-,-,-,-,-
'27:30:19.688',-,-,-,-,-
'27:30:19.696',-,-,-,-,-
'27:30:19.704',-,-,-,-,-
'27:30:19.712',-,-,-,-,-
'27:30:19.720',-,-,-,-,-
'27:30:19.728',-,-,-,-,-
'27:30:19.736',-,-,-,-,-
'27:30:19.744',-,-,-,-,-
'27:30:19.752',-,-,-,-,-
'27:30:19.760',-,-,-,-,-
'27:30:19.768',-,-,-,-,-
'27:30:19.776',-,-,-,-,-
'27:30:19.784',-,-,-,-,-
'27:30:19.792',-,-,-,-,-
'27:30:19.800',-,-,-,-,-
'27:30:19.808',-,-,-,-,-
'27:30:19.816',-,-,-,-,-
'27:30:19.824',-,-,-,-,-
'27:30:19.832',-,-,-,-,-
'27:30:19.840',-,-,-,-,-
'27:30:19.848',-,-,-,-,-
'27:30:19.856',-,-,-,-,-
'27:30:19.864',-,-,-,-,-
'27:30:19.872',-,-,-,-,-
'27:30:19.880',-,-,-,-,-
'27:30:19.888',-,-,-,-,-
'27:30:19.896',-,-,-,-,-
'27:30:19.904',-,-,-,-,-
'27:30:19.912',-,-,-,-,-
'27:30:19.920',-,-,-,-,-
'27:30:19.928',-,-,-,-,-
'27:30:19.936',-,-,-,-,-
'27:30:19.944',-,-,-,-,-
'27:30:19.952',-,-,-,-,-
'27:30:19.960',-,-,-,-,-
'27:30:19.968',-,-,-,-,-
'27:30:19.976',-,-,-,-,-
'27:30:19.984',-,-,-,-,-
'27:30:19.992',-,-,-,-,-
'27:30:20.000',-,-,-,-,-
'27:30:20.008',-,-,-,-,-
'27:30:20.016',-,-,-,-,-
'27:30:20.024',-,-,-,-,-
'27:30:20.032',-,-,-,-,-
'27:30:20.040',-,-,-,-,-
'27:30:20.048',-,-,-,-,-
'27:30:20.056',-,-,-,-,-
'27:30:20.064',-,-,-,-,-
'27:30:20.072',-,-,-,-,-
'27:30:20.080',-,-,-,-,-
'27:30:20.088',-,-,-,-,-
'27:30:20.096',-,-,-,-,-
'27:30:20.104',-,-,-,-,-
'27:30:20.112',-,-,-,-,-
'27:30:20.120',-,-,-,-,-
'27:30:20.128',-,-,-,-,-
'27:30:20.136',-,-,-,-,-
'27:30:20.144',-,-,-,-,-
'27:30:20.152',-,-,-,-,-
'27:30:20.160',-,-,-,-,-
'27:30:20.168',-,-,-,-,-
'27:30:20.176',-,-,-,-,-
'27:30:20.184',-,-,-,-,-
'27:30:20.192',-,-,-,-,-
'27:30:20.200',-,-,-,-,-
'27:30:20.208',-,-,-,-,-
'27:30:20.216',-,-,-,-,-
'27:30:20.224',-,-,-,-,-
'27:30:20.232',-,-,-,-,-
'27:30:20.240',-,-,-,-,-
'27:30:20.248',-,-,-,-,-
'27:30:20.256',-,-,-,-,-
'27:30:20.264',-,-,-,-,-
'27:30:20.272',-,-,-,-,-
'27:30:20.280',-,-,-,-,-
'27:30:20.288',-,-,-,-,-
'27:30:20.296',-,-,-,-,-
'27:30:20.304',-,-,-,-,-
'27:30:20.312',-,-,-,-,-
'27:30:20.320',-,-,-,-,-
'27:30:20.328',-,-,-,-,-
'27:30:20.336',-,-,-,-,-
'27:30:20.344',-,-,-,-,-
'27:30:20.352',-,-,-,-,-
'27:30:20.360',-,-,-,-,-
'27:30:20.368',-,-,-,-,-
'27:30:20.376',-,-,-,-,-
'27:30:20.384',-,-,-,-,-
'27:30:20.392',-,-,-,-,-
'27:30:20.400',-,-,-,-,-
'27:30:20.408',-,-,-,-,-
'27:30:20.416',-,-,-,-,-
'27:30:20.424',-,-,-,-,-
'27:30:20.432',-,-,-,-,-
'27:30:20.440',-,-,-,-,-
'27:30:20.448',-,-,-,-,-
'27:30:20.456',-,-,-,-,-
'27:30:20.464',-,-,-,-,-
'27:30:20.472',-,-,-,-,-
'27:30:20.480',-,-,-,-,-
'27:30:20.488',-,-,-,-,-
'27:30:20.496',-,-,-,-,-
'27:30:20.504',-,-,-,-,-
'27:30:20.512',-,-,-,-,-
'27:30:20.520',-,-,-,-,-
'27:30:20.528',-,-,-,-,-
'27:30:20.536',-,-,-,-,-
'27:30:20.544',-,-,-,-,-
'27:30:20.552',-,-,-,-,-
'27:30:20.560',-,-,-,-,-
'27:30:20.568',-,-,-,-,-
'27:30:20.576',-,-,-,-,-
'27:30:20.584',-,-,-,-,-
'27:30:20.592',-,-,-,-,-
'27:30:20.600',-,-,-,-,-
'27:30:20.608',-,-,-,-,-
'27:30:20.616',-,-,-,-,-
'27:30:20.624',-,-,-,-,-
'27:30:20.632',-,-,-,-,-
'27:30:20.640',-,-,-,-,-
'27:30:20.648',-,-,-,-,-
'27:30:20.656',-,-,-,-,-
'27:30:20.664',-,-,-,-,-
'27:30:20.672',-,-,-,-,-
'27:30:20.680',-,-,-,-,-
'27:30:20.688',-,-,-,-,-
'27:30:20.696',-,-,-,-,-
'27:30:20.704',-,-,-,-,-
'27:30:20.712',-,-,-,-,-
'27:30:20.720',-,-,-,-,-
'27:30:20.728',-,-,-,-,-
'27:30:20.736',-,-,-,-,-
'27:30:20.744',-,-,-,-,-
'27:30:20.752',-,-,-,-,-
'27:30:20.760',-,-,-,-,-
'27:30:20.768',-,-,-,-,-
'27:30:20.776',-,-,-,-,-
'27:30:20.784',-,-,-,-,-
'27:30:20.792',-,-,-,-,-
'27:30:20.800',-,-,-,-,-
'27:30:20.808',-,-,-,-,-
'27:30:20.816',-,-,-,-,-
'27:30:20.824',-,-,-,-,-
