'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:42:36.304',-0.400,-,-,-,46.400
'121:42:36.312',-1.000,-,-,-,46.400
'121:42:36.320',-0.750,-,-,-,44.800
'121:42:36.328',-0.300,-,-,-,44.800
'121:42:36.336',-0.075,-,-,-,44.800
'121:42:36.344',-0.025,-,-,-,44.800
'121:42:36.352',0.000,-,-,-,44.000
'121:42:36.360',0.025,-,-,-,44.000
'121:42:36.368',0.050,-,-,-,44.000
'121:42:36.376',0.075,-,-,-,44.000
'121:42:36.384',0.100,-,-,-,44.000
'121:42:36.392',0.125,-,-,-,44.000
'121:42:36.400',0.175,-,-,-,42.400
'121:42:36.408',0.200,-,-,-,42.400
'121:42:36.416',0.200,-,-,-,42.400
'121:42:36.424',0.200,-,-,-,44.000
'121:42:36.432',0.200,-,-,-,44.800
'121:42:36.440',0.175,-,-,-,46.400
'121:42:36.448',0.125,-,-,-,51.200
'121:42:36.456',0.075,-,-,-,56.000
'121:42:36.464',0.025,-,-,-,63.200
'121:42:36.472',0.000,-,-,-,71.200
'121:42:36.480',0.000,-,-,-,80.000
'121:42:36.488',-0.025,-,-,-,88.800
'121:42:36.496',-0.050,-,-,-,96.800
'121:42:36.504',-0.025,-,-,-,105.600
'121:42:36.512',0.000,-,-,-,113.600
'121:42:36.520',0.050,-,-,-,122.400
'121:42:36.528',0.100,-,-,-,127.200
'121:42:36.536',0.175,-,-,-,130.400
'121:42:36.544',0.225,-,-,-,132.800
'121:42:36.552',0.250,-,-,-,132.800
'121:42:36.560',0.275,-,-,-,132.800
'121:42:36.568',0.300,-,-,-,132.000
'121:42:36.576',0.275,-,-,-,129.600
'121:42:36.584',0.275,-,-,-,128.000
'121:42:36.592',0.275,-,-,-,125.600
'121:42:36.600',0.300,-,-,-,123.200
'121:42:36.608',0.425,-,-,-,120.800
'121:42:36.616',0.775,-,-,-,117.600
'121:42:36.624',1.250,-,-,-,115.200
'121:42:36.632',1.350,-,-,-,112.800
'121:42:36.640',0.600,-,-,-,110.400
'121:42:36.648',-0.375,-,-,-,108.000
'121:42:36.656',-1.100,-,-,-,104.000
'121:42:36.664',-1.200,-,-,-,101.600
'121:42:36.672',-0.725,-,-,-,98.400
'121:42:36.680',-0.400,-,-,-,94.400
'121:42:36.688',-0.350,-,-,-,89.600
'121:42:36.696',-0.300,-,-,-,86.400
'121:42:36.704',-0.175,-,-,-,81.600
'121:42:36.712',0.000,-,-,-,78.400
'121:42:36.720',0.125,-,-,-,76.000
'121:42:36.728',0.225,-,-,-,73.600
'121:42:36.736',0.250,-,-,-,71.200
'121:42:36.744',0.250,-,-,-,70.400
'121:42:36.752',0.250,-,-,-,70.400
'121:42:36.760',0.250,-,-,-,70.400
'121:42:36.768',0.225,-,-,-,70.400
'121:42:36.776',0.200,-,-,-,70.400
'121:42:36.784',0.125,-,-,-,70.400
'121:42:36.792',0.100,-,-,-,70.400
'121:42:36.800',0.100,-,-,-,70.400
'121:42:36.808',0.075,-,-,-,70.400
'121:42:36.816',0.075,-,-,-,70.400
'121:42:36.824',0.100,-,-,-,70.400
'121:42:36.832',0.125,-,-,-,70.400
'121:42:36.840',0.175,-,-,-,70.400
'121:42:36.848',0.225,-,-,-,68.800
'121:42:36.856',0.275,-,-,-,68.800
'121:42:36.864',0.375,-,-,-,68.800
'121:42:36.872',0.450,-,-,-,68.000
'121:42:36.880',0.500,-,-,-,68.000
'121:42:36.888',0.525,-,-,-,66.400
'121:42:36.896',0.525,-,-,-,66.400
'121:42:36.904',0.525,-,-,-,65.600
'121:42:36.912',0.450,-,-,-,65.600
'121:42:36.920',0.425,-,-,-,65.600
'121:42:36.928',0.375,-,-,-,65.600
'121:42:36.936',0.350,-,-,-,65.600
'121:42:36.944',0.275,-,-,-,64.000
'121:42:36.952',0.225,-,-,-,64.000
'121:42:36.960',0.175,-,-,-,64.000
'121:42:36.968',0.125,-,-,-,64.000
'121:42:36.976',0.100,-,-,-,63.200
