'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:43:36.304',0.250,-,-,-,65.600
'121:43:36.312',0.200,-,-,-,66.400
'121:43:36.320',0.125,-,-,-,66.400
'121:43:36.328',0.075,-,-,-,66.400
'121:43:36.336',0.025,-,-,-,66.400
'121:43:36.344',0.000,-,-,-,66.400
'121:43:36.352',0.000,-,-,-,65.600
'121:43:36.360',-0.025,-,-,-,64.000
'121:43:36.368',-0.025,-,-,-,64.000
'121:43:36.376',-0.025,-,-,-,63.200
'121:43:36.384',-0.025,-,-,-,60.800
'121:43:36.392',0.000,-,-,-,59.200
'121:43:36.400',0.000,-,-,-,58.400
'121:43:36.408',0.025,-,-,-,56.000
'121:43:36.416',0.050,-,-,-,54.400
'121:43:36.424',0.075,-,-,-,53.600
'121:43:36.432',0.075,-,-,-,52.000
'121:43:36.440',0.125,-,-,-,52.000
'121:43:36.448',0.125,-,-,-,51.200
'121:43:36.456',0.125,-,-,-,51.200
'121:43:36.464',0.125,-,-,-,49.600
'121:43:36.472',0.125,-,-,-,49.600
'121:43:36.480',0.100,-,-,-,49.600
'121:43:36.488',0.075,-,-,-,49.600
'121:43:36.496',0.025,-,-,-,49.600
'121:43:36.504',0.025,-,-,-,49.600
'121:43:36.512',0.000,-,-,-,48.800
'121:43:36.520',-0.025,-,-,-,48.800
'121:43:36.528',-0.050,-,-,-,48.800
'121:43:36.536',-0.050,-,-,-,48.800
'121:43:36.544',-0.050,-,-,-,49.600
'121:43:36.552',-0.050,-,-,-,48.800
'121:43:36.560',-0.025,-,-,-,48.800
'121:43:36.568',0.000,-,-,-,48.800
'121:43:36.576',0.025,-,-,-,47.200
'121:43:36.584',0.025,-,-,-,47.200
'121:43:36.592',0.050,-,-,-,47.200
'121:43:36.600',0.075,-,-,-,47.200
'121:43:36.608',0.100,-,-,-,47.200
'121:43:36.616',0.100,-,-,-,47.200
'121:43:36.624',0.200,-,-,-,47.200
'121:43:36.632',0.525,-,-,-,46.400
'121:43:36.640',1.050,-,-,-,46.400
'121:43:36.648',1.375,-,-,-,46.400
'121:43:36.656',1.050,-,-,-,46.400
'121:43:36.664',0.175,-,-,-,46.400
'121:43:36.672',-0.850,-,-,-,44.800
'121:43:36.680',-1.225,-,-,-,44.800
'121:43:36.688',-0.875,-,-,-,44.800
'121:43:36.696',-0.500,-,-,-,44.800
'121:43:36.704',-0.300,-,-,-,44.000
'121:43:36.712',-0.275,-,-,-,44.000
'121:43:36.720',-0.250,-,-,-,44.000
'121:43:36.728',-0.200,-,-,-,42.400
'121:43:36.736',-0.175,-,-,-,42.400
'121:43:36.744',-0.100,-,-,-,42.400
'121:43:36.752',-0.075,-,-,-,42.400
'121:43:36.760',-0.050,-,-,-,41.600
'121:43:36.768',-0.025,-,-,-,41.600
'121:43:36.776',-0.025,-,-,-,41.600
'121:43:36.784',-0.025,-,-,-,41.600
'121:43:36.792',-0.025,-,-,-,42.400
'121:43:36.800',0.000,-,-,-,44.000
'121:43:36.808',-0.025,-,-,-,46.400
'121:43:36.816',-0.075,-,-,-,49.600
'121:43:36.824',-0.125,-,-,-,56.000
'121:43:36.832',-0.175,-,-,-,63.200
'121:43:36.840',-0.200,-,-,-,71.200
'121:43:36.848',-0.200,-,-,-,80.000
'121:43:36.856',-0.225,-,-,-,88.800
'121:43:36.864',-0.225,-,-,-,96.800
'121:43:36.872',-0.200,-,-,-,106.400
'121:43:36.880',-0.175,-,-,-,115.200
'121:43:36.888',-0.100,-,-,-,120.800
'121:43:36.896',-0.025,-,-,-,127.200
'121:43:36.904',0.025,-,-,-,129.600
'121:43:36.912',0.075,-,-,-,130.400
'121:43:36.920',0.075,-,-,-,132.000
'121:43:36.928',0.100,-,-,-,130.400
'121:43:36.936',0.125,-,-,-,128.000
'121:43:36.944',0.125,-,-,-,127.200
'121:43:36.952',0.125,-,-,-,124.800
'121:43:36.960',0.125,-,-,-,122.400
'121:43:36.968',0.175,-,-,-,118.400
'121:43:36.976',0.300,-,-,-,116.000
'121:43:36.984',0.700,-,-,-,113.600
'121:43:36.992',1.100,-,-,-,111.200
'121:43:37.000',1.175,-,-,-,108.800
'121:43:37.008',0.400,-,-,-,106.400
'121:43:37.016',-0.675,-,-,-,104.000
'121:43:37.024',-1.500,-,-,-,101.600
'121:43:37.032',-1.625,-,-,-,99.200
'121:43:37.040',-1.000,-,-,-,96.800
'121:43:37.048',-0.425,-,-,-,93.600
'121:43:37.056',-0.100,-,-,-,89.600
'121:43:37.064',-0.025,-,-,-,84.800
'121:43:37.072',0.025,-,-,-,81.600
'121:43:37.080',0.050,-,-,-,78.400
'121:43:37.088',0.075,-,-,-,76.000
'121:43:37.096',0.100,-,-,-,73.600
'121:43:37.104',0.125,-,-,-,72.800
'121:43:37.112',0.125,-,-,-,71.200
'121:43:37.120',0.125,-,-,-,70.400
'121:43:37.128',0.100,-,-,-,70.400
'121:43:37.136',0.100,-,-,-,70.400
'121:43:37.144',0.050,-,-,-,71.200
'121:43:37.152',0.025,-,-,-,71.200
'121:43:37.160',0.000,-,-,-,71.200
'121:43:37.168',-0.025,-,-,-,71.200
'121:43:37.176',-0.025,-,-,-,71.200
'121:43:37.184',-0.025,-,-,-,71.200
'121:43:37.192',-0.025,-,-,-,70.400
'121:43:37.200',0.000,-,-,-,70.400
'121:43:37.208',0.000,-,-,-,68.800
'121:43:37.216',0.025,-,-,-,68.800
'121:43:37.224',0.050,-,-,-,68.000
'121:43:37.232',0.100,-,-,-,68.000
'121:43:37.240',0.175,-,-,-,66.400
'121:43:37.248',0.200,-,-,-,66.400
'121:43:37.256',0.225,-,-,-,65.600
'121:43:37.264',0.225,-,-,-,65.600
'121:43:37.272',0.225,-,-,-,64.000
'121:43:37.280',0.175,-,-,-,64.000
'121:43:37.288',0.125,-,-,-,63.200
'121:43:37.296',0.125,-,-,-,63.200
'121:43:37.304',0.100,-,-,-,63.200
'121:43:37.312',0.075,-,-,-,63.200
'121:43:37.320',0.025,-,-,-,61.600
'121:43:37.328',0.000,-,-,-,61.600
'121:43:37.336',0.000,-,-,-,60.800
'121:43:37.344',0.000,-,-,-,60.800
'121:43:37.352',0.000,-,-,-,59.200
'121:43:37.360',0.000,-,-,-,59.200
'121:43:37.368',0.000,-,-,-,58.400
'121:43:37.376',0.000,-,-,-,56.800
'121:43:37.384',0.000,-,-,-,56.000
'121:43:37.392',0.000,-,-,-,56.000
'121:43:37.400',0.025,-,-,-,54.400
'121:43:37.408',0.025,-,-,-,53.600
'121:43:37.416',0.050,-,-,-,52.000
'121:43:37.424',0.075,-,-,-,52.000
'121:43:37.432',0.100,-,-,-,51.200
'121:43:37.440',0.125,-,-,-,51.200
'121:43:37.448',0.100,-,-,-,49.600
'121:43:37.456',0.100,-,-,-,49.600
'121:43:37.464',0.075,-,-,-,49.600
'121:43:37.472',0.050,-,-,-,48.800
'121:43:37.480',0.025,-,-,-,48.800
'121:43:37.488',0.000,-,-,-,48.800
'121:43:37.496',-0.025,-,-,-,48.800
'121:43:37.504',-0.050,-,-,-,47.200
'121:43:37.512',-0.050,-,-,-,47.200
'121:43:37.520',-0.050,-,-,-,47.200
'121:43:37.528',-0.050,-,-,-,47.200
'121:43:37.536',-0.050,-,-,-,47.200
'121:43:37.544',-0.050,-,-,-,46.400
'121:43:37.552',-0.025,-,-,-,46.400
'121:43:37.560',0.000,-,-,-,46.400
'121:43:37.568',0.025,-,-,-,46.400
'121:43:37.576',0.075,-,-,-,46.400
'121:43:37.584',0.075,-,-,-,46.400
'121:43:37.592',0.100,-,-,-,46.400
'121:43:37.600',0.125,-,-,-,44.800
'121:43:37.608',0.125,-,-,-,44.800
'121:43:37.616',0.225,-,-,-,44.800
'121:43:37.624',0.525,-,-,-,44.800
'121:43:37.632',1.025,-,-,-,44.000
'121:43:37.640',1.350,-,-,-,44.000
'121:43:37.648',1.025,-,-,-,44.000
'121:43:37.656',0.125,-,-,-,44.000
