'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:13:08.304',0.075,-,-,-,72.800
'122:13:08.312',0.050,-,-,-,71.200
'122:13:08.320',0.025,-,-,-,71.200
'122:13:08.328',0.025,-,-,-,70.400
'122:13:08.336',0.050,-,-,-,70.400
'122:13:08.344',0.075,-,-,-,68.800
'122:13:08.352',0.100,-,-,-,68.800
'122:13:08.360',0.125,-,-,-,68.000
'122:13:08.368',0.225,-,-,-,68.000
'122:13:08.376',0.275,-,-,-,68.000
'122:13:08.384',0.350,-,-,-,66.400
'122:13:08.392',0.400,-,-,-,66.400
'122:13:08.400',0.425,-,-,-,66.400
'122:13:08.408',0.400,-,-,-,65.600
'122:13:08.416',0.375,-,-,-,65.600
'122:13:08.424',0.350,-,-,-,64.000
'122:13:08.432',0.300,-,-,-,64.000
'122:13:08.440',0.250,-,-,-,63.200
'122:13:08.448',0.225,-,-,-,63.200
'122:13:08.456',0.200,-,-,-,61.600
'122:13:08.464',0.175,-,-,-,61.600
'122:13:08.472',0.125,-,-,-,60.800
'122:13:08.480',0.075,-,-,-,60.800
'122:13:08.488',0.050,-,-,-,59.200
'122:13:08.496',0.025,-,-,-,58.400
'122:13:08.504',0.000,-,-,-,58.400
'122:13:08.512',0.000,-,-,-,56.800
'122:13:08.520',0.000,-,-,-,56.000
'122:13:08.528',0.000,-,-,-,56.000
'122:13:08.536',0.000,-,-,-,54.400
'122:13:08.544',0.000,-,-,-,53.600
'122:13:08.552',0.000,-,-,-,53.600
'122:13:08.560',0.025,-,-,-,53.600
'122:13:08.568',0.050,-,-,-,53.600
'122:13:08.576',0.075,-,-,-,52.000
'122:13:08.584',0.075,-,-,-,52.000
'122:13:08.592',0.100,-,-,-,52.000
'122:13:08.600',0.125,-,-,-,52.000
'122:13:08.608',0.100,-,-,-,52.000
'122:13:08.616',0.100,-,-,-,52.000
'122:13:08.624',0.100,-,-,-,52.000
'122:13:08.632',0.100,-,-,-,52.000
'122:13:08.640',0.050,-,-,-,52.000
'122:13:08.648',0.025,-,-,-,51.200
'122:13:08.656',0.000,-,-,-,51.200
'122:13:08.664',-0.025,-,-,-,51.200
'122:13:08.672',-0.025,-,-,-,51.200
'122:13:08.680',-0.025,-,-,-,49.600
'122:13:08.688',-0.025,-,-,-,49.600
'122:13:08.696',0.000,-,-,-,49.600
'122:13:08.704',0.000,-,-,-,51.200
'122:13:08.712',0.000,-,-,-,51.200
'122:13:08.720',0.000,-,-,-,49.600
'122:13:08.728',0.000,-,-,-,49.600
'122:13:08.736',0.025,-,-,-,48.800
'122:13:08.744',0.025,-,-,-,48.800
'122:13:08.752',0.025,-,-,-,48.800
'122:13:08.760',0.075,-,-,-,49.600
'122:13:08.768',0.100,-,-,-,49.600
'122:13:08.776',0.175,-,-,-,48.800
'122:13:08.784',0.400,-,-,-,48.800
'122:13:08.792',0.875,-,-,-,47.200
'122:13:08.800',1.250,-,-,-,47.200
'122:13:08.808',1.050,-,-,-,46.400
'122:13:08.816',0.200,-,-,-,46.400
'122:13:08.824',-0.775,-,-,-,46.400
'122:13:08.832',-1.175,-,-,-,44.800
'122:13:08.840',-0.850,-,-,-,44.000
'122:13:08.848',-0.450,-,-,-,42.400
'122:13:08.856',-0.250,-,-,-,42.400
'122:13:08.864',-0.225,-,-,-,42.400
'122:13:08.872',-0.200,-,-,-,41.600
'122:13:08.880',-0.200,-,-,-,41.600
'122:13:08.888',-0.175,-,-,-,40.000
'122:13:08.896',-0.100,-,-,-,40.000
'122:13:08.904',-0.075,-,-,-,40.000
'122:13:08.912',-0.050,-,-,-,39.200
'122:13:08.920',-0.050,-,-,-,39.200
'122:13:08.928',0.000,-,-,-,39.200
'122:13:08.936',0.000,-,-,-,37.600
'122:13:08.944',-0.025,-,-,-,39.200
'122:13:08.952',-0.025,-,-,-,39.200
'122:13:08.960',-0.025,-,-,-,41.600
'122:13:08.968',-0.050,-,-,-,44.800
'122:13:08.976',-0.100,-,-,-,49.600
'122:13:08.984',-0.125,-,-,-,56.800
'122:13:08.992',-0.175,-,-,-,64.000
'122:13:09.000',-0.200,-,-,-,72.800
'122:13:09.008',-0.200,-,-,-,80.000
'122:13:09.016',-0.225,-,-,-,89.600
'122:13:09.024',-0.200,-,-,-,98.400
'122:13:09.032',-0.175,-,-,-,106.400
'122:13:09.040',-0.100,-,-,-,113.600
'122:13:09.048',-0.075,-,-,-,118.400
'122:13:09.056',-0.025,-,-,-,122.400
'122:13:09.064',0.025,-,-,-,122.400
'122:13:09.072',0.050,-,-,-,122.400
'122:13:09.080',0.075,-,-,-,120.800
'122:13:09.088',0.075,-,-,-,120.000
'122:13:09.096',0.100,-,-,-,120.000
'122:13:09.104',0.125,-,-,-,118.400
'122:13:09.112',0.125,-,-,-,116.000
'122:13:09.120',0.225,-,-,-,113.600
'122:13:09.128',0.450,-,-,-,111.200
'122:13:09.136',0.850,-,-,-,108.800
'122:13:09.144',1.075,-,-,-,106.400
'122:13:09.152',0.800,-,-,-,104.000
'122:13:09.160',0.125,-,-,-,103.200
'122:13:09.168',-0.550,-,-,-,100.800
'122:13:09.176',-1.025,-,-,-,98.400
'122:13:09.184',-1.100,-,-,-,96.000
'122:13:09.192',-0.900,-,-,-,92.000
'122:13:09.200',-0.550,-,-,-,88.800
'122:13:09.208',-0.225,-,-,-,84.800
'122:13:09.216',-0.100,-,-,-,81.600
'122:13:09.224',-0.075,-,-,-,78.400
'122:13:09.232',-0.050,-,-,-,75.200
'122:13:09.240',-0.025,-,-,-,72.800
'122:13:09.248',0.000,-,-,-,70.400
'122:13:09.256',0.000,-,-,-,68.800
'122:13:09.264',0.025,-,-,-,68.800
'122:13:09.272',0.025,-,-,-,68.000
'122:13:09.280',0.000,-,-,-,68.000
'122:13:09.288',0.000,-,-,-,68.000
'122:13:09.296',0.025,-,-,-,68.000
'122:13:09.304',0.025,-,-,-,68.000
'122:13:09.312',0.000,-,-,-,68.000
'122:13:09.320',-0.025,-,-,-,66.400
'122:13:09.328',-0.050,-,-,-,66.400
'122:13:09.336',-0.050,-,-,-,65.600
'122:13:09.344',-0.050,-,-,-,65.600
'122:13:09.352',-0.025,-,-,-,64.000
'122:13:09.360',0.000,-,-,-,64.000
'122:13:09.368',0.025,-,-,-,64.000
'122:13:09.376',0.050,-,-,-,64.000
'122:13:09.384',0.100,-,-,-,63.200
'122:13:09.392',0.125,-,-,-,63.200
'122:13:09.400',0.175,-,-,-,61.600
'122:13:09.408',0.200,-,-,-,61.600
'122:13:09.416',0.200,-,-,-,60.800
'122:13:09.424',0.200,-,-,-,60.800
'122:13:09.432',0.200,-,-,-,59.200
'122:13:09.440',0.200,-,-,-,59.200
'122:13:09.448',0.175,-,-,-,58.400
'122:13:09.456',0.125,-,-,-,58.400
'122:13:09.464',0.125,-,-,-,58.400
'122:13:09.472',0.125,-,-,-,56.800
'122:13:09.480',0.100,-,-,-,56.800
'122:13:09.488',0.075,-,-,-,56.800
'122:13:09.496',0.050,-,-,-,56.800
'122:13:09.504',0.025,-,-,-,56.800
'122:13:09.512',0.025,-,-,-,56.800
'122:13:09.520',0.000,-,-,-,56.800
'122:13:09.528',0.000,-,-,-,56.800
'122:13:09.536',0.000,-,-,-,56.800
'122:13:09.544',0.000,-,-,-,56.800
'122:13:09.552',0.000,-,-,-,56.000
'122:13:09.560',0.000,-,-,-,56.000
'122:13:09.568',0.000,-,-,-,56.000
'122:13:09.576',0.025,-,-,-,56.000
'122:13:09.584',0.050,-,-,-,54.400
'122:13:09.592',0.075,-,-,-,54.400
'122:13:09.600',0.075,-,-,-,54.400
