'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:47:43.312',0.250,-,-,-,68.800
'121:47:43.320',0.250,-,-,-,68.000
'121:47:43.328',0.250,-,-,-,68.000
'121:47:43.336',0.250,-,-,-,66.400
'121:47:43.344',0.225,-,-,-,65.600
'121:47:43.352',0.200,-,-,-,65.600
'121:47:43.360',0.175,-,-,-,64.000
'121:47:43.368',0.125,-,-,-,64.000
'121:47:43.376',0.125,-,-,-,63.200
'121:47:43.384',0.100,-,-,-,63.200
'121:47:43.392',0.050,-,-,-,61.600
'121:47:43.400',0.025,-,-,-,60.800
'121:47:43.408',0.000,-,-,-,59.200
'121:47:43.416',0.000,-,-,-,58.400
'121:47:43.424',0.000,-,-,-,56.800
'121:47:43.432',0.000,-,-,-,56.800
'121:47:43.440',0.000,-,-,-,56.000
'121:47:43.448',0.000,-,-,-,54.400
'121:47:43.456',0.000,-,-,-,54.400
'121:47:43.464',0.025,-,-,-,53.600
'121:47:43.472',0.050,-,-,-,52.000
'121:47:43.480',0.050,-,-,-,52.000
'121:47:43.488',0.075,-,-,-,51.200
'121:47:43.496',0.100,-,-,-,51.200
'121:47:43.504',0.125,-,-,-,49.600
'121:47:43.512',0.100,-,-,-,49.600
'121:47:43.520',0.100,-,-,-,49.600
'121:47:43.528',0.100,-,-,-,49.600
'121:47:43.536',0.100,-,-,-,49.600
'121:47:43.544',0.075,-,-,-,49.600
'121:47:43.552',0.050,-,-,-,49.600
'121:47:43.560',0.025,-,-,-,49.600
'121:47:43.568',0.000,-,-,-,49.600
'121:47:43.576',-0.025,-,-,-,49.600
'121:47:43.584',-0.025,-,-,-,49.600
'121:47:43.592',-0.025,-,-,-,49.600
'121:47:43.600',-0.025,-,-,-,49.600
'121:47:43.608',-0.025,-,-,-,49.600
'121:47:43.616',-0.025,-,-,-,48.800
'121:47:43.624',-0.025,-,-,-,48.800
'121:47:43.632',0.000,-,-,-,48.800
'121:47:43.640',0.025,-,-,-,48.800
'121:47:43.648',0.050,-,-,-,47.200
'121:47:43.656',0.075,-,-,-,47.200
'121:47:43.664',0.100,-,-,-,46.400
'121:47:43.672',0.125,-,-,-,46.400
'121:47:43.680',0.175,-,-,-,46.400
'121:47:43.688',0.350,-,-,-,46.400
'121:47:43.696',0.800,-,-,-,46.400
'121:47:43.704',1.375,-,-,-,46.400
'121:47:43.712',1.500,-,-,-,46.400
'121:47:43.720',0.775,-,-,-,46.400
'121:47:43.728',-0.300,-,-,-,47.200
'121:47:43.736',-1.125,-,-,-,46.400
'121:47:43.744',-1.225,-,-,-,46.400
'121:47:43.752',-0.600,-,-,-,46.400
'121:47:43.760',-0.300,-,-,-,46.400
'121:47:43.768',-0.225,-,-,-,44.800
'121:47:43.776',-0.200,-,-,-,44.800
'121:47:43.784',-0.200,-,-,-,44.000
'121:47:43.792',-0.125,-,-,-,44.000
'121:47:43.800',-0.100,-,-,-,44.000
'121:47:43.808',-0.075,-,-,-,44.000
'121:47:43.816',-0.050,-,-,-,44.000
'121:47:43.824',-0.025,-,-,-,44.000
'121:47:43.832',0.000,-,-,-,42.400
'121:47:43.840',0.000,-,-,-,42.400
'121:47:43.848',0.000,-,-,-,44.000
'121:47:43.856',-0.025,-,-,-,44.800
'121:47:43.864',-0.025,-,-,-,47.200
'121:47:43.872',-0.050,-,-,-,51.200
'121:47:43.880',-0.100,-,-,-,56.800
'121:47:43.888',-0.125,-,-,-,64.000
'121:47:43.896',-0.200,-,-,-,71.200
'121:47:43.904',-0.200,-,-,-,80.000
'121:47:43.912',-0.200,-,-,-,87.200
'121:47:43.920',-0.200,-,-,-,96.000
'121:47:43.928',-0.175,-,-,-,104.000
'121:47:43.936',-0.125,-,-,-,111.200
'121:47:43.944',-0.100,-,-,-,118.400
'121:47:43.952',-0.050,-,-,-,123.200
'121:47:43.960',0.000,-,-,-,127.200
'121:47:43.968',0.050,-,-,-,129.600
'121:47:43.976',0.075,-,-,-,129.600
'121:47:43.984',0.100,-,-,-,128.000
'121:47:43.992',0.125,-,-,-,127.200
'121:47:44.000',0.175,-,-,-,124.800
'121:47:44.008',0.175,-,-,-,123.200
'121:47:44.016',0.175,-,-,-,120.800
'121:47:44.024',0.200,-,-,-,118.400
'121:47:44.032',0.350,-,-,-,117.600
'121:47:44.040',0.750,-,-,-,115.200
'121:47:44.048',1.200,-,-,-,113.600
'121:47:44.056',1.275,-,-,-,111.200
'121:47:44.064',0.375,-,-,-,108.800
'121:47:44.072',-0.725,-,-,-,106.400
'121:47:44.080',-1.450,-,-,-,104.000
'121:47:44.088',-1.525,-,-,-,100.800
'121:47:44.096',-0.950,-,-,-,96.800
'121:47:44.104',-0.675,-,-,-,92.000
'121:47:44.112',-0.575,-,-,-,88.800
'121:47:44.120',-0.600,-,-,-,84.800
'121:47:44.128',-0.450,-,-,-,80.000
'121:47:44.136',-0.200,-,-,-,77.600
'121:47:44.144',-0.025,-,-,-,75.200
'121:47:44.152',0.050,-,-,-,72.800
'121:47:44.160',0.075,-,-,-,70.400
'121:47:44.168',0.100,-,-,-,70.400
'121:47:44.176',0.075,-,-,-,70.400
'121:47:44.184',0.075,-,-,-,70.400
'121:47:44.192',0.075,-,-,-,70.400
'121:47:44.200',0.050,-,-,-,70.400
'121:47:44.208',0.025,-,-,-,70.400
'121:47:44.216',-0.025,-,-,-,70.400
'121:47:44.224',-0.025,-,-,-,70.400
'121:47:44.232',-0.025,-,-,-,70.400
'121:47:44.240',-0.050,-,-,-,70.400
'121:47:44.248',-0.025,-,-,-,70.400
'121:47:44.256',0.000,-,-,-,68.800
'121:47:44.264',0.025,-,-,-,68.800
'121:47:44.272',0.075,-,-,-,68.000
'121:47:44.280',0.175,-,-,-,68.000
'121:47:44.288',0.250,-,-,-,66.400
'121:47:44.296',0.375,-,-,-,66.400
'121:47:44.304',0.400,-,-,-,65.600
'121:47:44.312',0.400,-,-,-,64.000
'121:47:44.320',0.375,-,-,-,63.200
'121:47:44.328',0.400,-,-,-,63.200
'121:47:44.336',0.350,-,-,-,61.600
'121:47:44.344',0.250,-,-,-,60.800
'121:47:44.352',0.225,-,-,-,60.800
'121:47:44.360',0.225,-,-,-,59.200
'121:47:44.368',0.175,-,-,-,59.200
'121:47:44.376',0.100,-,-,-,58.400
'121:47:44.384',0.050,-,-,-,56.800
'121:47:44.392',0.025,-,-,-,56.800
'121:47:44.400',0.000,-,-,-,56.000
'121:47:44.408',0.000,-,-,-,54.400
'121:47:44.416',-0.025,-,-,-,54.400
'121:47:44.424',-0.025,-,-,-,53.600
'121:47:44.432',-0.025,-,-,-,53.600
'121:47:44.440',-0.050,-,-,-,52.000
'121:47:44.448',-0.025,-,-,-,52.000
'121:47:44.456',0.000,-,-,-,51.200
'121:47:44.464',0.000,-,-,-,51.200
'121:47:44.472',0.050,-,-,-,49.600
'121:47:44.480',0.050,-,-,-,48.800
'121:47:44.488',0.075,-,-,-,48.800
'121:47:44.496',0.100,-,-,-,47.200
'121:47:44.504',0.100,-,-,-,47.200
'121:47:44.512',0.075,-,-,-,46.400
'121:47:44.520',0.075,-,-,-,46.400
'121:47:44.528',0.075,-,-,-,46.400
'121:47:44.536',0.075,-,-,-,44.800
'121:47:44.544',0.025,-,-,-,44.800
'121:47:44.552',0.000,-,-,-,44.800
'121:47:44.560',-0.025,-,-,-,44.800
'121:47:44.568',-0.075,-,-,-,44.000
'121:47:44.576',-0.075,-,-,-,44.000
'121:47:44.584',-0.075,-,-,-,44.000
'121:47:44.592',-0.075,-,-,-,44.000
'121:47:44.600',-0.075,-,-,-,44.000
'121:47:44.608',-0.075,-,-,-,44.000
'121:47:44.616',-0.075,-,-,-,44.000
'121:47:44.624',-0.075,-,-,-,44.000
'121:47:44.632',-0.025,-,-,-,44.000
'121:47:44.640',0.000,-,-,-,44.000
'121:47:44.648',0.000,-,-,-,42.400
'121:47:44.656',0.025,-,-,-,42.400
'121:47:44.664',0.075,-,-,-,42.400
'121:47:44.672',0.100,-,-,-,42.400
'121:47:44.680',0.100,-,-,-,42.400
'121:47:44.688',0.275,-,-,-,42.400
'121:47:44.696',0.725,-,-,-,42.400
'121:47:44.704',1.225,-,-,-,42.400
'121:47:44.712',1.350,-,-,-,44.000
'121:47:44.720',0.600,-,-,-,42.400
'121:47:44.728',-0.500,-,-,-,42.400
'121:47:44.736',-1.275,-,-,-,41.600
'121:47:44.744',-1.300,-,-,-,40.000
'121:47:44.752',-0.675,-,-,-,39.200
'121:47:44.760',-0.350,-,-,-,39.200
'121:47:44.768',-0.250,-,-,-,37.600
'121:47:44.776',-0.250,-,-,-,37.600
'121:47:44.784',-0.225,-,-,-,36.800
'121:47:44.792',-0.175,-,-,-,36.800
'121:47:44.800',-0.125,-,-,-,36.800
'121:47:44.808',-0.075,-,-,-,36.800
'121:47:44.816',-0.075,-,-,-,36.800
'121:47:44.824',-0.050,-,-,-,35.200
'121:47:44.832',-0.025,-,-,-,35.200
'121:47:44.840',-0.025,-,-,-,35.200
'121:47:44.848',-0.025,-,-,-,35.200
'121:47:44.856',-0.050,-,-,-,36.800
'121:47:44.864',-0.075,-,-,-,37.600
'121:47:44.872',-0.075,-,-,-,41.600
'121:47:44.880',-0.100,-,-,-,46.400
'121:47:44.888',-0.175,-,-,-,53.600
'121:47:44.896',-0.225,-,-,-,61.600
'121:47:44.904',-0.250,-,-,-,71.200
'121:47:44.912',-0.250,-,-,-,81.600
'121:47:44.920',-0.250,-,-,-,91.200
'121:47:44.928',-0.250,-,-,-,100.800
'121:47:44.936',-0.200,-,-,-,108.800
'121:47:44.944',-0.125,-,-,-,115.200
'121:47:44.952',-0.075,-,-,-,120.000
'121:47:44.960',-0.025,-,-,-,123.200
'121:47:44.968',0.025,-,-,-,125.600
'121:47:44.976',0.050,-,-,-,125.600
'121:47:44.984',0.075,-,-,-,125.600
'121:47:44.992',0.100,-,-,-,124.800
'121:47:45.000',0.125,-,-,-,122.400
'121:47:45.008',0.125,-,-,-,120.000
'121:47:45.016',0.125,-,-,-,117.600
'121:47:45.024',0.125,-,-,-,115.200
'121:47:45.032',0.200,-,-,-,112.800
'121:47:45.040',0.425,-,-,-,110.400
'121:47:45.048',0.850,-,-,-,106.400
'121:47:45.056',1.175,-,-,-,104.000
'121:47:45.064',0.875,-,-,-,103.200
'121:47:45.072',-0.050,-,-,-,100.800
'121:47:45.080',-1.025,-,-,-,99.200
'121:47:45.088',-1.450,-,-,-,96.800
'121:47:45.096',-1.250,-,-,-,94.400
'121:47:45.104',-0.850,-,-,-,91.200
'121:47:45.112',-0.625,-,-,-,88.800
'121:47:45.120',-0.625,-,-,-,84.800
'121:47:45.128',-0.575,-,-,-,81.600
'121:47:45.136',-0.375,-,-,-,78.400
'121:47:45.144',-0.100,-,-,-,76.000
'121:47:45.152',0.025,-,-,-,73.600
'121:47:45.160',0.075,-,-,-,72.800
'121:47:45.168',0.075,-,-,-,72.800
'121:47:45.176',0.100,-,-,-,72.800
'121:47:45.184',0.075,-,-,-,72.800
'121:47:45.192',0.075,-,-,-,72.800
'121:47:45.200',0.075,-,-,-,72.800
'121:47:45.208',0.050,-,-,-,72.800
'121:47:45.216',0.025,-,-,-,73.600
'121:47:45.224',0.000,-,-,-,73.600
'121:47:45.232',-0.025,-,-,-,73.600
'121:47:45.240',-0.050,-,-,-,73.600
'121:47:45.248',-0.025,-,-,-,73.600
'121:47:45.256',0.000,-,-,-,73.600
'121:47:45.264',0.050,-,-,-,73.600
'121:47:45.272',0.100,-,-,-,72.800
'121:47:45.280',0.175,-,-,-,72.800
'121:47:45.288',0.250,-,-,-,72.800
'121:47:45.296',0.350,-,-,-,72.800
'121:47:45.304',0.400,-,-,-,72.800
'121:47:45.312',0.400,-,-,-,72.800
'121:47:45.320',0.400,-,-,-,71.200
'121:47:45.328',0.400,-,-,-,71.200
'121:47:45.336',0.350,-,-,-,71.200
'121:47:45.344',0.275,-,-,-,72.800
'121:47:45.352',0.225,-,-,-,72.800
'121:47:45.360',0.225,-,-,-,72.800
'121:47:45.368',0.200,-,-,-,73.600
'121:47:45.376',0.125,-,-,-,73.600
'121:47:45.384',0.075,-,-,-,73.600
'121:47:45.392',0.050,-,-,-,73.600
'121:47:45.400',0.025,-,-,-,72.800
'121:47:45.408',0.000,-,-,-,72.800
'121:47:45.416',0.000,-,-,-,71.200
'121:47:45.424',0.000,-,-,-,70.400
'121:47:45.432',0.000,-,-,-,68.800
'121:47:45.440',0.000,-,-,-,68.000
'121:47:45.448',0.000,-,-,-,66.400
'121:47:45.456',0.000,-,-,-,65.600
'121:47:45.464',0.025,-,-,-,64.000
'121:47:45.472',0.050,-,-,-,63.200
'121:47:45.480',0.075,-,-,-,63.200
'121:47:45.488',0.075,-,-,-,61.600
