'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:44:08.304',0.000,-,-,-,61.600
'121:44:08.312',0.000,-,-,-,68.000
'121:44:08.320',0.000,-,-,-,73.600
'121:44:08.328',0.000,-,-,-,80.000
'121:44:08.336',0.000,-,-,-,86.400
'121:44:08.344',0.000,-,-,-,93.600
'121:44:08.352',0.025,-,-,-,99.200
'121:44:08.360',0.075,-,-,-,105.600
'121:44:08.368',0.075,-,-,-,110.400
'121:44:08.376',0.100,-,-,-,112.800
'121:44:08.384',0.100,-,-,-,115.200
'121:44:08.392',0.100,-,-,-,116.000
'121:44:08.400',0.100,-,-,-,116.000
'121:44:08.408',0.100,-,-,-,116.000
'121:44:08.416',0.100,-,-,-,116.000
'121:44:08.424',0.100,-,-,-,113.600
'121:44:08.432',0.100,-,-,-,112.800
'121:44:08.440',0.200,-,-,-,110.400
'121:44:08.448',0.575,-,-,-,108.800
'121:44:08.456',1.100,-,-,-,106.400
'121:44:08.464',1.250,-,-,-,104.000
'121:44:08.472',0.750,-,-,-,101.600
'121:44:08.480',-0.125,-,-,-,100.800
'121:44:08.488',-1.025,-,-,-,98.400
'121:44:08.496',-1.375,-,-,-,96.000
'121:44:08.504',-1.200,-,-,-,94.400
'121:44:08.512',-0.775,-,-,-,92.000
'121:44:08.520',-0.350,-,-,-,89.600
'121:44:08.528',-0.075,-,-,-,86.400
'121:44:08.536',0.000,-,-,-,84.000
'121:44:08.544',0.025,-,-,-,80.000
'121:44:08.552',0.050,-,-,-,77.600
'121:44:08.560',0.050,-,-,-,75.200
'121:44:08.568',0.050,-,-,-,71.200
'121:44:08.576',0.050,-,-,-,68.800
'121:44:08.584',0.050,-,-,-,68.000
'121:44:08.592',0.050,-,-,-,65.600
'121:44:08.600',0.050,-,-,-,65.600
'121:44:08.608',0.025,-,-,-,64.000
'121:44:08.616',0.000,-,-,-,64.000
'121:44:08.624',-0.025,-,-,-,65.600
'121:44:08.632',-0.050,-,-,-,65.600
'121:44:08.640',-0.050,-,-,-,65.600
'121:44:08.648',-0.050,-,-,-,65.600
'121:44:08.656',-0.025,-,-,-,65.600
'121:44:08.664',0.000,-,-,-,65.600
'121:44:08.672',0.025,-,-,-,65.600
'121:44:08.680',0.050,-,-,-,64.000
'121:44:08.688',0.100,-,-,-,64.000
'121:44:08.696',0.175,-,-,-,63.200
'121:44:08.704',0.225,-,-,-,61.600
'121:44:08.712',0.250,-,-,-,61.600
'121:44:08.720',0.275,-,-,-,60.800
'121:44:08.728',0.275,-,-,-,60.800
'121:44:08.736',0.250,-,-,-,60.800
'121:44:08.744',0.225,-,-,-,59.200
'121:44:08.752',0.200,-,-,-,59.200
'121:44:08.760',0.125,-,-,-,58.400
'121:44:08.768',0.075,-,-,-,58.400
'121:44:08.776',0.050,-,-,-,56.800
'121:44:08.784',0.025,-,-,-,56.800
'121:44:08.792',0.000,-,-,-,56.800
'121:44:08.800',-0.025,-,-,-,56.000
'121:44:08.808',-0.025,-,-,-,56.000
'121:44:08.816',-0.050,-,-,-,54.400
'121:44:08.824',-0.050,-,-,-,54.400
'121:44:08.832',-0.050,-,-,-,53.600
'121:44:08.840',-0.025,-,-,-,53.600
'121:44:08.848',0.000,-,-,-,52.000
'121:44:08.856',0.025,-,-,-,51.200
'121:44:08.864',0.050,-,-,-,51.200
'121:44:08.872',0.050,-,-,-,49.600
'121:44:08.880',0.075,-,-,-,49.600
'121:44:08.888',0.100,-,-,-,48.800
'121:44:08.896',0.125,-,-,-,48.800
'121:44:08.904',0.100,-,-,-,47.200
'121:44:08.912',0.075,-,-,-,47.200
'121:44:08.920',0.075,-,-,-,47.200
'121:44:08.928',0.075,-,-,-,46.400
'121:44:08.936',0.025,-,-,-,46.400
'121:44:08.944',0.000,-,-,-,46.400
'121:44:08.952',-0.025,-,-,-,44.800
'121:44:08.960',-0.050,-,-,-,44.800
'121:44:08.968',-0.050,-,-,-,44.800
'121:44:08.976',-0.050,-,-,-,44.800
'121:44:08.984',-0.050,-,-,-,44.800
'121:44:08.992',-0.075,-,-,-,44.800
'121:44:09.000',-0.075,-,-,-,44.800
'121:44:09.008',-0.050,-,-,-,44.000
'121:44:09.016',-0.050,-,-,-,44.000
'121:44:09.024',0.000,-,-,-,44.000
'121:44:09.032',0.000,-,-,-,44.000
'121:44:09.040',0.025,-,-,-,44.000
'121:44:09.048',0.075,-,-,-,44.000
'121:44:09.056',0.075,-,-,-,42.400
'121:44:09.064',0.100,-,-,-,42.400
'121:44:09.072',0.200,-,-,-,42.400
'121:44:09.080',0.550,-,-,-,42.400
'121:44:09.088',1.100,-,-,-,42.400
'121:44:09.096',1.425,-,-,-,42.400
'121:44:09.104',1.100,-,-,-,42.400
'121:44:09.112',0.175,-,-,-,42.400
'121:44:09.120',-0.850,-,-,-,41.600
'121:44:09.128',-1.175,-,-,-,41.600
'121:44:09.136',-0.800,-,-,-,41.600
'121:44:09.144',-0.425,-,-,-,41.600
'121:44:09.152',-0.275,-,-,-,41.600
'121:44:09.160',-0.225,-,-,-,40.000
'121:44:09.168',-0.200,-,-,-,40.000
'121:44:09.176',-0.175,-,-,-,40.000
'121:44:09.184',-0.100,-,-,-,40.000
'121:44:09.192',-0.050,-,-,-,40.000
'121:44:09.200',-0.025,-,-,-,39.200
'121:44:09.208',0.000,-,-,-,39.200
'121:44:09.216',0.025,-,-,-,39.200
'121:44:09.224',0.025,-,-,-,39.200
'121:44:09.232',0.025,-,-,-,39.200
'121:44:09.240',0.025,-,-,-,39.200
'121:44:09.248',0.050,-,-,-,39.200
'121:44:09.256',0.025,-,-,-,40.000
'121:44:09.264',0.000,-,-,-,42.400
'121:44:09.272',-0.025,-,-,-,46.400
'121:44:09.280',-0.025,-,-,-,51.200
'121:44:09.288',-0.025,-,-,-,58.400
'121:44:09.296',-0.050,-,-,-,64.000
'121:44:09.304',-0.100,-,-,-,71.200
