'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'95:50:01.840',0.069,-,0.000,232.800
'95:50:01.848',0.097,-,0.000,228.800
'95:50:01.856',0.097,-,0.000,224.000
'95:50:01.864',0.125,-,0.000,220.800
'95:50:01.872',0.097,-,0.000,216.800
'95:50:01.880',0.069,-,0.000,213.600
'95:50:01.888',0.042,-,0.000,209.600
'95:50:01.896',0.014,-,0.000,206.400
'95:50:01.904',0.000,-,0.000,204.000
'95:50:01.912',0.000,-,0.000,201.600
'95:50:01.920',-0.042,-,0.000,199.200
'95:50:01.928',-0.042,-,0.000,195.200
'95:50:01.936',-0.069,-,0.000,192.000
'95:50:01.944',-0.069,-,0.000,188.000
'95:50:01.952',-0.097,-,0.000,183.200
'95:50:01.960',-0.097,-,0.000,177.600
'95:50:01.968',-0.069,-,0.000,170.400
'95:50:01.976',-0.042,-,0.000,163.200
'95:50:01.984',-0.042,-,0.000,154.400
'95:50:01.992',-0.042,-,0.000,147.200
'95:50:02.000',-0.042,-,0.000,141.600
'95:50:02.008',-0.042,-,0.000,136.800
'95:50:02.016',-0.042,-,0.000,132.800
'95:50:02.024',-0.042,-,0.000,130.400
'95:50:02.032',-0.042,-,0.000,129.600
'95:50:02.040',-0.014,-,0.000,128.000
'95:50:02.048',-0.042,-,0.000,128.000
'95:50:02.056',-0.042,-,0.000,128.000
'95:50:02.064',-0.042,-,0.000,128.000
'95:50:02.072',-0.042,-,0.000,128.000
'95:50:02.080',-0.042,-,0.000,128.000
'95:50:02.088',-0.042,-,0.000,128.000
'95:50:02.096',-0.042,-,0.000,127.200
'95:50:02.104',-0.042,-,0.000,127.200
'95:50:02.112',-0.042,-,0.000,125.600
'95:50:02.120',-0.042,-,0.000,124.800
'95:50:02.128',-0.014,-,0.000,123.200
'95:50:02.136',-0.042,-,0.000,122.400
'95:50:02.144',-0.042,-,0.000,120.000
'95:50:02.152',-0.042,-,0.000,118.400
'95:50:02.160',-0.042,-,0.000,117.600
'95:50:02.168',-0.042,-,0.000,116.000
'95:50:02.176',-0.042,-,0.000,115.200
'95:50:02.184',-0.125,-,0.000,113.600
'95:50:02.192',-0.042,-,0.050,112.800
'95:50:02.200',0.167,-,0.200,111.200
'95:50:02.208',0.639,-,0.000,110.400
'95:50:02.216',0.889,-,-0.312,108.800
'95:50:02.224',0.514,-,-0.575,108.000
'95:50:02.232',0.139,-,-0.675,106.400
'95:50:02.240',0.042,-,-0.412,105.600
'95:50:02.248',-0.042,-,-0.263,104.000
'95:50:02.256',-0.125,-,-0.100,104.000
'95:50:02.264',-0.125,-,0.000,103.200
'95:50:02.272',-0.097,-,0.000,103.200
'95:50:02.280',-0.097,-,0.000,101.600
'95:50:02.288',-0.069,-,0.000,101.600
'95:50:02.296',-0.069,-,0.000,100.800
'95:50:02.304',-0.097,-,0.000,100.800
'95:50:02.312',-0.125,-,0.000,100.800
'95:50:02.320',-0.125,-,0.000,101.600
'95:50:02.328',-0.125,-,0.000,105.600
'95:50:02.336',-0.125,-,0.000,110.400
'95:50:02.344',-0.125,-,0.000,118.400
'95:50:02.352',-0.125,-,0.000,130.400
'95:50:02.360',-0.125,-,0.000,144.000
'95:50:02.368',-0.069,-,0.000,160.800
'95:50:02.376',-0.042,-,0.000,177.600
'95:50:02.384',0.000,-,0.000,192.800
'95:50:02.392',0.000,-,0.000,207.200
'95:50:02.400',0.014,-,0.000,216.800
'95:50:02.408',0.042,-,0.000,224.000
'95:50:02.416',0.097,-,0.000,226.400
'95:50:02.424',0.097,-,0.000,225.600
'95:50:02.432',0.125,-,0.000,223.200
'95:50:02.440',0.139,-,0.000,220.800
'95:50:02.448',0.097,-,0.000,216.800
'95:50:02.456',0.069,-,0.000,213.600
'95:50:02.464',0.042,-,0.000,209.600
'95:50:02.472',0.014,-,0.000,207.200
'95:50:02.480',0.000,-,0.050,204.000
'95:50:02.488',0.000,-,0.000,201.600
'95:50:02.496',-0.042,-,0.000,199.200
'95:50:02.504',-0.042,-,0.000,195.200
'95:50:02.512',-0.042,-,0.000,192.800
'95:50:02.520',-0.042,-,0.000,189.600
'95:50:02.528',-0.042,-,0.000,184.800
'95:50:02.536',-0.042,-,0.000,180.000
'95:50:02.544',-0.014,-,0.000,173.600
'95:50:02.552',-0.042,-,0.000,168.000
'95:50:02.560',-0.042,-,0.000,160.800
'95:50:02.568',-0.042,-,0.000,152.000
'95:50:02.576',-0.042,-,0.000,144.800
'95:50:02.584',-0.069,-,0.000,139.200
'95:50:02.592',-0.069,-,0.000,134.400
'95:50:02.600',-0.069,-,0.000,130.400
'95:50:02.608',-0.069,-,0.000,128.000
'95:50:02.616',-0.042,-,0.000,127.200
'95:50:02.624',-0.042,-,0.000,125.600
'95:50:02.632',-0.042,-,0.000,125.600
'95:50:02.640',-0.042,-,0.000,127.200
'95:50:02.648',-0.042,-,0.000,127.200
'95:50:02.656',-0.042,-,0.000,127.200
'95:50:02.664',-0.042,-,0.000,127.200
'95:50:02.672',-0.042,-,0.000,127.200
'95:50:02.680',-0.042,-,0.000,127.200
'95:50:02.688',-0.042,-,0.000,125.600
'95:50:02.696',-0.042,-,0.000,124.800
'95:50:02.704',-0.042,-,0.000,123.200
'95:50:02.712',-0.042,-,0.000,122.400
'95:50:02.720',-0.042,-,0.000,120.800
'95:50:02.728',-0.042,-,0.000,120.000
'95:50:02.736',-0.042,-,0.000,118.400
'95:50:02.744',-0.042,-,0.000,117.600
'95:50:02.752',-0.042,-,0.000,116.000
'95:50:02.760',-0.042,-,0.000,113.600
'95:50:02.768',-0.042,-,0.000,112.800
'95:50:02.776',-0.042,-,0.000,111.200
'95:50:02.784',-0.042,-,0.000,110.400
'95:50:02.792',-0.042,-,0.000,108.800
'95:50:02.800',-0.042,-,0.000,108.000
'95:50:02.808',0.000,-,0.000,106.400
'95:50:02.816',0.000,-,0.000,105.600
'95:50:02.824',-0.014,-,0.000,104.000
'95:50:02.832',0.000,-,0.000,103.200
'95:50:02.840',-0.014,-,0.000,103.200
'95:50:02.848',-0.042,-,0.000,101.600
'95:50:02.856',-0.042,-,0.000,101.600
'95:50:02.864',-0.014,-,0.000,100.800
'95:50:02.872',0.000,-,0.000,100.800
'95:50:02.880',-0.014,-,0.000,99.200
'95:50:02.888',-0.014,-,0.000,99.200
'95:50:02.896',-0.042,-,0.000,99.200
'95:50:02.904',-0.069,-,0.050,98.400
'95:50:02.912',-0.097,-,0.100,98.400
'95:50:02.920',0.167,-,0.150,96.800
'95:50:02.928',0.667,-,0.000,96.800
'95:50:02.936',0.944,-,-0.312,96.000
'95:50:02.944',0.597,-,-0.575,96.000
'95:50:02.952',0.167,-,-0.725,94.400
'95:50:02.960',0.042,-,-0.463,94.400
'95:50:02.968',-0.042,-,-0.362,94.400
'95:50:02.976',-0.125,-,-0.150,93.600
'95:50:02.984',-0.125,-,-0.050,93.600
'95:50:02.992',-0.097,-,0.000,92.000
'95:50:03.000',-0.097,-,0.000,92.000
'95:50:03.008',-0.097,-,0.000,92.000
'95:50:03.016',-0.069,-,0.000,91.200
'95:50:03.024',-0.097,-,0.000,91.200
'95:50:03.032',-0.097,-,0.050,92.000
'95:50:03.040',-0.069,-,0.050,93.600
'95:50:03.048',-0.069,-,0.050,98.400
'95:50:03.056',-0.069,-,0.000,106.400
'95:50:03.064',-0.069,-,0.000,117.600
'95:50:03.072',-0.042,-,0.000,132.800
'95:50:03.080',-0.042,-,0.000,151.200
'95:50:03.088',-0.014,-,0.000,170.400
'95:50:03.096',0.000,-,0.000,189.600
'95:50:03.104',-0.014,-,0.000,207.200
'95:50:03.112',0.000,-,0.000,221.600
'95:50:03.120',0.000,-,0.000,231.200
'95:50:03.128',0.042,-,0.000,235.200
'95:50:03.136',0.069,-,0.000,236.000
'95:50:03.144',0.097,-,0.000,233.600
'95:50:03.152',0.125,-,0.000,230.400
'95:50:03.160',0.139,-,0.000,226.400
'95:50:03.168',0.125,-,0.000,223.200
'95:50:03.176',0.097,-,0.000,219.200
'95:50:03.184',0.097,-,0.000,216.000
'95:50:03.192',0.042,-,0.000,213.600
'95:50:03.200',0.014,-,0.000,209.600
'95:50:03.208',0.000,-,0.000,207.200
'95:50:03.216',0.000,-,0.000,204.800
'95:50:03.224',0.000,-,0.000,202.400
'95:50:03.232',0.000,-,0.000,200.000
'95:50:03.240',-0.014,-,0.000,197.600
'95:50:03.248',-0.042,-,0.000,194.400
'95:50:03.256',-0.014,-,0.000,190.400
'95:50:03.264',-0.042,-,0.000,184.800
'95:50:03.272',0.000,-,0.050,178.400
'95:50:03.280',-0.014,-,0.050,171.200
'95:50:03.288',-0.014,-,0.050,164.000
'95:50:03.296',-0.014,-,0.050,156.000
'95:50:03.304',0.000,-,0.050,147.200
'95:50:03.312',-0.014,-,0.050,140.000
'95:50:03.320',-0.042,-,0.000,135.200
'95:50:03.328',-0.042,-,0.000,130.400
'95:50:03.336',-0.042,-,0.000,128.000
'95:50:03.344',-0.042,-,0.000,125.600
'95:50:03.352',-0.014,-,0.000,125.600
'95:50:03.360',0.000,-,0.050,124.800
'95:50:03.368',0.000,-,0.050,124.800
'95:50:03.376',0.000,-,0.000,125.600
'95:50:03.384',0.000,-,0.000,125.600
'95:50:03.392',-0.014,-,0.000,125.600
'95:50:03.400',-0.042,-,0.050,125.600
'95:50:03.408',-0.069,-,0.100,125.600
'95:50:03.416',0.097,-,0.150,124.800
'95:50:03.424',0.597,-,0.000,123.200
'95:50:03.432',0.875,-,-0.263,123.200
'95:50:03.440',0.597,-,-0.362,122.400
'95:50:03.448',0.167,-,-0.575,120.800
'95:50:03.456',0.042,-,-0.362,120.000
'95:50:03.464',-0.097,-,-0.263,118.400
'95:50:03.472',-0.139,-,-0.150,116.000
'95:50:03.480',-0.167,-,0.000,115.200
'95:50:03.488',-0.125,-,0.000,113.600
'95:50:03.496',-0.125,-,0.000,111.200
'95:50:03.504',-0.097,-,0.000,110.400
'95:50:03.512',-0.069,-,0.000,108.800
'95:50:03.520',-0.042,-,0.050,108.000
'95:50:03.528',-0.069,-,0.000,106.400
'95:50:03.536',-0.069,-,0.000,105.600
'95:50:03.544',-0.069,-,0.000,106.400
'95:50:03.552',-0.069,-,0.000,108.000
'95:50:03.560',-0.069,-,0.000,112.800
'95:50:03.568',-0.069,-,0.000,118.400
'95:50:03.576',-0.042,-,0.000,128.000
'95:50:03.584',-0.042,-,0.000,139.200
'95:50:03.592',-0.042,-,0.000,152.000
'95:50:03.600',-0.042,-,-0.050,166.400
'95:50:03.608',0.000,-,-0.050,180.800
'95:50:03.616',0.014,-,0.000,194.400
'95:50:03.624',0.069,-,0.000,204.000
'95:50:03.632',0.097,-,0.000,211.200
'95:50:03.640',0.097,-,0.000,214.400
'95:50:03.648',0.139,-,0.000,214.400
'95:50:03.656',0.139,-,0.000,213.600
'95:50:03.664',0.139,-,0.050,209.600
'95:50:03.672',0.097,-,0.050,206.400
'95:50:03.680',0.069,-,0.050,202.400
'95:50:03.688',0.014,-,0.050,199.200
'95:50:03.696',0.000,-,0.050,194.400
'95:50:03.704',-0.014,-,0.000,190.400
'95:50:03.712',-0.042,-,0.000,185.600
'95:50:03.720',-0.069,-,0.000,180.800
'95:50:03.728',-0.097,-,0.000,176.000
'95:50:03.736',-0.125,-,0.000,171.200
'95:50:03.744',-0.125,-,-0.050,165.600
'95:50:03.752',-0.125,-,0.000,158.400
'95:50:03.760',-0.069,-,0.000,151.200
'95:50:03.768',-0.069,-,0.000,144.000
'95:50:03.776',-0.042,-,0.000,136.800
'95:50:03.784',-0.042,-,0.000,132.000
'95:50:03.792',-0.042,-,0.000,127.200
'95:50:03.800',-0.014,-,0.050,123.200
'95:50:03.808',-0.014,-,0.050,120.800
'95:50:03.816',-0.014,-,0.050,120.000
'95:50:03.824',-0.042,-,0.000,118.400
'95:50:03.832',-0.042,-,0.000,118.400
'95:50:03.840',-0.014,-,0.000,118.400
'95:50:03.848',-0.042,-,0.000,120.000
'95:50:03.856',-0.042,-,0.000,120.000
'95:50:03.864',-0.069,-,0.000,120.800
'95:50:03.872',-0.069,-,0.000,120.800
'95:50:03.880',-0.125,-,0.000,120.800
'95:50:03.888',-0.097,-,-0.050,120.800
'95:50:03.896',-0.069,-,0.000,120.000
'95:50:03.904',-0.097,-,-0.050,118.400
'95:50:03.912',-0.097,-,0.000,117.600
'95:50:03.920',-0.069,-,0.000,116.000
'95:50:03.928',-0.042,-,0.000,115.200
'95:50:03.936',-0.042,-,0.000,113.600
'95:50:03.944',-0.097,-,0.050,112.800
'95:50:03.952',-0.042,-,0.100,111.200
'95:50:03.960',0.194,-,0.200,108.800
'95:50:03.968',0.639,-,0.000,108.000
'95:50:03.976',0.875,-,-0.312,106.400
'95:50:03.984',0.500,-,-0.525,105.600
'95:50:03.992',0.125,-,-0.675,104.000
'95:50:04.000',0.000,-,-0.463,103.200
'95:50:04.008',-0.125,-,-0.362,101.600
'95:50:04.016',-0.194,-,-0.200,101.600
'95:50:04.024',-0.194,-,-0.050,100.800
