'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:13:14.304',0.100,-,-,-,71.200
'122:13:14.312',0.125,-,-,-,71.200
'122:13:14.320',0.100,-,-,-,70.400
'122:13:14.328',0.100,-,-,-,70.400
'122:13:14.336',0.100,-,-,-,70.400
'122:13:14.344',0.100,-,-,-,70.400
'122:13:14.352',0.075,-,-,-,70.400
'122:13:14.360',0.050,-,-,-,70.400
'122:13:14.368',0.025,-,-,-,70.400
'122:13:14.376',0.050,-,-,-,68.800
'122:13:14.384',0.075,-,-,-,68.800
'122:13:14.392',0.125,-,-,-,68.800
'122:13:14.400',0.200,-,-,-,68.000
'122:13:14.408',0.250,-,-,-,68.000
'122:13:14.416',0.350,-,-,-,66.400
'122:13:14.424',0.400,-,-,-,66.400
'122:13:14.432',0.425,-,-,-,66.400
'122:13:14.440',0.450,-,-,-,65.600
'122:13:14.448',0.425,-,-,-,65.600
'122:13:14.456',0.400,-,-,-,65.600
'122:13:14.464',0.375,-,-,-,65.600
'122:13:14.472',0.350,-,-,-,64.000
'122:13:14.480',0.275,-,-,-,64.000
'122:13:14.488',0.225,-,-,-,64.000
'122:13:14.496',0.200,-,-,-,64.000
'122:13:14.504',0.175,-,-,-,64.000
'122:13:14.512',0.125,-,-,-,64.000
'122:13:14.520',0.075,-,-,-,64.000
'122:13:14.528',0.050,-,-,-,63.200
'122:13:14.536',0.025,-,-,-,61.600
'122:13:14.544',0.000,-,-,-,61.600
'122:13:14.552',0.000,-,-,-,60.800
'122:13:14.560',0.000,-,-,-,59.200
'122:13:14.568',0.000,-,-,-,58.400
'122:13:14.576',0.000,-,-,-,58.400
'122:13:14.584',0.000,-,-,-,56.800
'122:13:14.592',0.000,-,-,-,56.800
'122:13:14.600',0.025,-,-,-,56.000
'122:13:14.608',0.050,-,-,-,54.400
'122:13:14.616',0.050,-,-,-,54.400
'122:13:14.624',0.075,-,-,-,53.600
'122:13:14.632',0.100,-,-,-,53.600
'122:13:14.640',0.100,-,-,-,53.600
'122:13:14.648',0.100,-,-,-,52.000
'122:13:14.656',0.075,-,-,-,52.000
'122:13:14.664',0.100,-,-,-,52.000
'122:13:14.672',0.100,-,-,-,51.200
'122:13:14.680',0.050,-,-,-,51.200
'122:13:14.688',0.025,-,-,-,51.200
'122:13:14.696',0.000,-,-,-,49.600
'122:13:14.704',-0.025,-,-,-,49.600
'122:13:14.712',-0.050,-,-,-,49.600
'122:13:14.720',-0.050,-,-,-,49.600
'122:13:14.728',-0.050,-,-,-,49.600
'122:13:14.736',-0.050,-,-,-,48.800
