'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:45:18.304',0.000,-,-,-,56.800
'121:45:18.312',0.000,-,-,-,56.000
'121:45:18.320',0.025,-,-,-,56.000
'121:45:18.328',0.050,-,-,-,54.400
'121:45:18.336',0.075,-,-,-,53.600
'121:45:18.344',0.100,-,-,-,53.600
'121:45:18.352',0.125,-,-,-,52.000
'121:45:18.360',0.125,-,-,-,52.000
'121:45:18.368',0.125,-,-,-,52.000
'121:45:18.376',0.125,-,-,-,51.200
'121:45:18.384',0.125,-,-,-,51.200
'121:45:18.392',0.100,-,-,-,51.200
'121:45:18.400',0.075,-,-,-,51.200
'121:45:18.408',0.025,-,-,-,49.600
'121:45:18.416',0.000,-,-,-,49.600
'121:45:18.424',-0.025,-,-,-,49.600
'121:45:18.432',-0.025,-,-,-,49.600
'121:45:18.440',-0.050,-,-,-,49.600
'121:45:18.448',-0.050,-,-,-,48.800
'121:45:18.456',-0.050,-,-,-,48.800
'121:45:18.464',-0.050,-,-,-,48.800
'121:45:18.472',-0.050,-,-,-,48.800
'121:45:18.480',-0.025,-,-,-,48.800
'121:45:18.488',0.000,-,-,-,48.800
'121:45:18.496',0.025,-,-,-,47.200
'121:45:18.504',0.050,-,-,-,47.200
'121:45:18.512',0.075,-,-,-,47.200
'121:45:18.520',0.100,-,-,-,47.200
'121:45:18.528',0.100,-,-,-,47.200
'121:45:18.536',0.175,-,-,-,46.400
'121:45:18.544',0.500,-,-,-,46.400
'121:45:18.552',1.050,-,-,-,46.400
'121:45:18.560',1.500,-,-,-,46.400
'121:45:18.568',1.250,-,-,-,46.400
'121:45:18.576',0.375,-,-,-,46.400
'121:45:18.584',-0.725,-,-,-,44.800
'121:45:18.592',-1.225,-,-,-,44.800
'121:45:18.600',-0.925,-,-,-,44.800
'121:45:18.608',-0.450,-,-,-,44.800
'121:45:18.616',-0.275,-,-,-,44.000
'121:45:18.624',-0.250,-,-,-,44.000
'121:45:18.632',-0.200,-,-,-,44.000
'121:45:18.640',-0.175,-,-,-,44.000
'121:45:18.648',-0.125,-,-,-,44.000
'121:45:18.656',-0.075,-,-,-,42.400
'121:45:18.664',-0.050,-,-,-,42.400
'121:45:18.672',-0.025,-,-,-,42.400
'121:45:18.680',0.025,-,-,-,42.400
