'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'27:39:21.480',-,-,-,-,-
'27:39:21.488',-,-,-,-,-
'27:39:21.496',-,-,-,-,-
'27:39:21.504',-,-,-,-,-
'27:39:21.512',-,-,-,-,-
'27:39:21.520',-,-,-,-,-
'27:39:21.528',-,-,-,-,-
'27:39:21.536',-,-,-,-,-
'27:39:21.544',-,-,-,-,-
'27:39:21.552',-,-,-,-,-
'27:39:21.560',-,-,-,-,-
'27:39:21.568',-,-,-,-,-
'27:39:21.576',-,-,-,-,-
'27:39:21.584',-,-,-,-,-
'27:39:21.592',-,-,-,-,-
'27:39:21.600',-,-,-,-,-
'27:39:21.608',-,-,-,-,-
'27:39:21.616',-,-,-,-,-
'27:39:21.624',-,-,-,-,-
'27:39:21.632',-,-,-,-,-
'27:39:21.640',-,-,-,-,-
'27:39:21.648',-,-,-,-,-
'27:39:21.656',-,-,-,-,-
'27:39:21.664',-,-,-,-,-
'27:39:21.672',-,-,-,-,-
'27:39:21.680',-,-,-,-,-
'27:39:21.688',-,-,-,-,-
'27:39:21.696',-,-,-,-,-
'27:39:21.704',-,-,-,-,-
'27:39:21.712',-,-,-,-,-
'27:39:21.720',-,-,-,-,-
'27:39:21.728',-,-,-,-,-
'27:39:21.736',-,-,-,-,-
'27:39:21.744',-,-,-,-,-
'27:39:21.752',-,-,-,-,-
'27:39:21.760',-,-,-,-,-
'27:39:21.768',-,-,-,-,-
'27:39:21.776',-,-,-,-,-
'27:39:21.784',-,-,-,-,-
'27:39:21.792',-,-,-,-,-
'27:39:21.800',-,-,-,-,-
'27:39:21.808',-,-,-,-,-
'27:39:21.816',-,-,-,-,-
'27:39:21.824',-,-,-,-,-
'27:39:21.832',-,-,-,-,-
'27:39:21.840',-,-,-,-,-
'27:39:21.848',-,-,-,-,-
'27:39:21.856',-,-,-,-,-
'27:39:21.864',-,-,-,-,-
'27:39:21.872',-,-,-,-,-
