'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:34:34.304',0.000,-,-,-,80.000
'121:34:34.312',0.025,-,-,-,78.400
'121:34:34.320',0.050,-,-,-,78.400
'121:34:34.328',0.075,-,-,-,80.000
'121:34:34.336',0.125,-,-,-,80.000
'121:34:34.344',0.175,-,-,-,82.400
'121:34:34.352',0.175,-,-,-,86.400
'121:34:34.360',0.125,-,-,-,89.600
'121:34:34.368',0.125,-,-,-,93.600
'121:34:34.376',0.100,-,-,-,96.000
'121:34:34.384',0.050,-,-,-,98.400
'121:34:34.392',0.000,-,-,-,99.200
'121:34:34.400',-0.025,-,-,-,100.800
'121:34:34.408',-0.050,-,-,-,100.800
'121:34:34.416',-0.075,-,-,-,99.200
'121:34:34.424',-0.100,-,-,-,96.800
'121:34:34.432',-0.100,-,-,-,94.400
'121:34:34.440',-0.100,-,-,-,92.000
'121:34:34.448',-0.075,-,-,-,89.600
'121:34:34.456',-0.075,-,-,-,86.400
'121:34:34.464',-0.050,-,-,-,82.400
'121:34:34.472',-0.025,-,-,-,80.000
'121:34:34.480',0.000,-,-,-,76.000
'121:34:34.488',0.025,-,-,-,73.600
'121:34:34.496',0.050,-,-,-,70.400
'121:34:34.504',0.075,-,-,-,68.000
'121:34:34.512',0.100,-,-,-,66.400
'121:34:34.520',0.125,-,-,-,65.600
'121:34:34.528',0.100,-,-,-,65.600
'121:34:34.536',0.100,-,-,-,64.000
'121:34:34.544',0.075,-,-,-,64.000
'121:34:34.552',0.025,-,-,-,63.200
'121:34:34.560',0.000,-,-,-,64.000
'121:34:34.568',-0.050,-,-,-,64.000
'121:34:34.576',-0.075,-,-,-,64.000
'121:34:34.584',-0.100,-,-,-,65.600
'121:34:34.592',-0.100,-,-,-,65.600
'121:34:34.600',-0.100,-,-,-,65.600
'121:34:34.608',-0.100,-,-,-,65.600
'121:34:34.616',-0.100,-,-,-,65.600
'121:34:34.624',-0.075,-,-,-,65.600
'121:34:34.632',-0.050,-,-,-,65.600
'121:34:34.640',-0.025,-,-,-,65.600
'121:34:34.648',0.000,-,-,-,65.600
'121:34:34.656',0.025,-,-,-,64.000
'121:34:34.664',0.075,-,-,-,64.000
'121:34:34.672',0.100,-,-,-,64.000
'121:34:34.680',0.100,-,-,-,63.200
'121:34:34.688',0.125,-,-,-,63.200
'121:34:34.696',0.275,-,-,-,61.600
'121:34:34.704',0.550,-,-,-,61.600
'121:34:34.712',0.800,-,-,-,60.800
'121:34:34.720',0.850,-,-,-,60.800
'121:34:34.728',0.350,-,-,-,59.200
'121:34:34.736',-0.200,-,-,-,59.200
'121:34:34.744',-0.525,-,-,-,58.400
'121:34:34.752',-0.550,-,-,-,58.400
'121:34:34.760',-0.275,-,-,-,56.800
'121:34:34.768',-0.175,-,-,-,56.800
'121:34:34.776',-0.175,-,-,-,56.000
'121:34:34.784',-0.125,-,-,-,56.000
'121:34:34.792',-0.100,-,-,-,56.000
'121:34:34.800',-0.050,-,-,-,54.400
'121:34:34.808',-0.025,-,-,-,54.400
'121:34:34.816',0.000,-,-,-,54.400
'121:34:34.824',0.050,-,-,-,53.600
'121:34:34.832',0.075,-,-,-,53.600
'121:34:34.840',0.075,-,-,-,53.600
'121:34:34.848',0.075,-,-,-,53.600
'121:34:34.856',0.075,-,-,-,53.600
'121:34:34.864',0.075,-,-,-,56.000
'121:34:34.872',0.050,-,-,-,56.800
'121:34:34.880',0.000,-,-,-,61.600
'121:34:34.888',-0.025,-,-,-,66.400
'121:34:34.896',-0.050,-,-,-,73.600
'121:34:34.904',-0.050,-,-,-,81.600
'121:34:34.912',-0.050,-,-,-,92.000
'121:34:34.920',-0.050,-,-,-,101.600
'121:34:34.928',-0.050,-,-,-,112.800
'121:34:34.936',-0.050,-,-,-,123.200
'121:34:34.944',-0.025,-,-,-,132.000
'121:34:34.952',0.000,-,-,-,140.000
'121:34:34.960',0.025,-,-,-,146.400
'121:34:34.968',0.050,-,-,-,151.200
'121:34:34.976',0.075,-,-,-,153.600
'121:34:34.984',0.100,-,-,-,153.600
'121:34:34.992',0.125,-,-,-,152.000
'121:34:35.000',0.125,-,-,-,149.600
'121:34:35.008',0.125,-,-,-,147.200
'121:34:35.016',0.125,-,-,-,146.400
'121:34:35.024',0.100,-,-,-,144.000
'121:34:35.032',0.100,-,-,-,142.400
'121:34:35.040',0.050,-,-,-,139.200
'121:34:35.048',0.025,-,-,-,136.800
'121:34:35.056',0.125,-,-,-,135.200
'121:34:35.064',0.350,-,-,-,132.800
'121:34:35.072',0.400,-,-,-,132.000
'121:34:35.080',0.100,-,-,-,130.400
'121:34:35.088',-0.450,-,-,-,129.600
'121:34:35.096',-0.950,-,-,-,127.200
'121:34:35.104',-1.050,-,-,-,124.800
'121:34:35.112',-0.750,-,-,-,120.800
'121:34:35.120',-0.500,-,-,-,117.600
'121:34:35.128',-0.350,-,-,-,112.800
'121:34:35.136',-0.300,-,-,-,106.400
'121:34:35.144',-0.250,-,-,-,101.600
'121:34:35.152',-0.075,-,-,-,98.400
'121:34:35.160',0.100,-,-,-,94.400
'121:34:35.168',0.200,-,-,-,92.000
'121:34:35.176',0.200,-,-,-,91.200
'121:34:35.184',0.200,-,-,-,89.600
'121:34:35.192',0.225,-,-,-,88.800
'121:34:35.200',0.200,-,-,-,88.800
'121:34:35.208',0.125,-,-,-,88.800
'121:34:35.216',0.075,-,-,-,88.800
'121:34:35.224',0.050,-,-,-,87.200
'121:34:35.232',0.050,-,-,-,87.200
'121:34:35.240',0.025,-,-,-,87.200
'121:34:35.248',0.025,-,-,-,86.400
'121:34:35.256',0.050,-,-,-,84.800
'121:34:35.264',0.050,-,-,-,84.800
'121:34:35.272',0.075,-,-,-,84.000
'121:34:35.280',0.125,-,-,-,82.400
'121:34:35.288',0.175,-,-,-,82.400
'121:34:35.296',0.250,-,-,-,81.600
'121:34:35.304',0.275,-,-,-,81.600
'121:34:35.312',0.350,-,-,-,80.000
'121:34:35.320',0.400,-,-,-,80.000
'121:34:35.328',0.425,-,-,-,80.000
'121:34:35.336',0.425,-,-,-,80.000
'121:34:35.344',0.400,-,-,-,80.000
'121:34:35.352',0.350,-,-,-,81.600
'121:34:35.360',0.275,-,-,-,82.400
'121:34:35.368',0.225,-,-,-,84.000
'121:34:35.376',0.100,-,-,-,84.800
'121:34:35.384',0.050,-,-,-,86.400
'121:34:35.392',0.000,-,-,-,86.400
'121:34:35.400',-0.050,-,-,-,86.400
'121:34:35.408',-0.050,-,-,-,86.400
'121:34:35.416',-0.075,-,-,-,84.800
'121:34:35.424',-0.075,-,-,-,82.400
'121:34:35.432',-0.075,-,-,-,81.600
'121:34:35.440',-0.075,-,-,-,80.000
'121:34:35.448',-0.050,-,-,-,76.000
'121:34:35.456',-0.025,-,-,-,73.600
'121:34:35.464',0.000,-,-,-,71.200
'121:34:35.472',0.025,-,-,-,68.800
'121:34:35.480',0.050,-,-,-,68.000
'121:34:35.488',0.075,-,-,-,66.400
'121:34:35.496',0.125,-,-,-,65.600
'121:34:35.504',0.125,-,-,-,64.000
'121:34:35.512',0.100,-,-,-,63.200
'121:34:35.520',0.100,-,-,-,63.200
'121:34:35.528',0.075,-,-,-,63.200
'121:34:35.536',0.025,-,-,-,63.200
'121:34:35.544',0.000,-,-,-,63.200
'121:34:35.552',-0.025,-,-,-,63.200
'121:34:35.560',-0.050,-,-,-,63.200
'121:34:35.568',-0.075,-,-,-,63.200
'121:34:35.576',-0.075,-,-,-,63.200
'121:34:35.584',-0.075,-,-,-,63.200
'121:34:35.592',-0.100,-,-,-,63.200
'121:34:35.600',-0.100,-,-,-,63.200
'121:34:35.608',-0.100,-,-,-,61.600
'121:34:35.616',-0.075,-,-,-,61.600
'121:34:35.624',-0.050,-,-,-,61.600
'121:34:35.632',0.000,-,-,-,61.600
'121:34:35.640',0.025,-,-,-,60.800
'121:34:35.648',0.050,-,-,-,60.800
'121:34:35.656',0.100,-,-,-,59.200
'121:34:35.664',0.125,-,-,-,59.200
'121:34:35.672',0.125,-,-,-,59.200
'121:34:35.680',0.275,-,-,-,58.400
'121:34:35.688',0.550,-,-,-,58.400
'121:34:35.696',0.775,-,-,-,56.800
'121:34:35.704',0.700,-,-,-,56.800
'121:34:35.712',0.225,-,-,-,56.000
'121:34:35.720',-0.250,-,-,-,56.000
'121:34:35.728',-0.550,-,-,-,56.000
'121:34:35.736',-0.500,-,-,-,54.400
'121:34:35.744',-0.275,-,-,-,53.600
'121:34:35.752',-0.200,-,-,-,53.600
'121:34:35.760',-0.200,-,-,-,52.000
'121:34:35.768',-0.175,-,-,-,52.000
'121:34:35.776',-0.125,-,-,-,52.000
'121:34:35.784',-0.075,-,-,-,51.200
'121:34:35.792',-0.025,-,-,-,51.200
'121:34:35.800',0.000,-,-,-,51.200
'121:34:35.808',0.025,-,-,-,49.600
'121:34:35.816',0.050,-,-,-,49.600
'121:34:35.824',0.075,-,-,-,49.600
'121:34:35.832',0.075,-,-,-,49.600
'121:34:35.840',0.075,-,-,-,51.200
'121:34:35.848',0.050,-,-,-,52.000
'121:34:35.856',0.025,-,-,-,54.400
'121:34:35.864',0.000,-,-,-,60.800
'121:34:35.872',-0.050,-,-,-,68.000
'121:34:35.880',-0.075,-,-,-,76.000
'121:34:35.888',-0.100,-,-,-,86.400
'121:34:35.896',-0.100,-,-,-,96.800
'121:34:35.904',-0.100,-,-,-,108.800
'121:34:35.912',-0.100,-,-,-,120.800
'121:34:35.920',-0.100,-,-,-,132.000
'121:34:35.928',-0.075,-,-,-,141.600
'121:34:35.936',-0.075,-,-,-,147.200
'121:34:35.944',-0.025,-,-,-,152.000
'121:34:35.952',0.000,-,-,-,154.400
'121:34:35.960',0.025,-,-,-,154.400
'121:34:35.968',0.025,-,-,-,153.600
'121:34:35.976',0.050,-,-,-,152.000
'121:34:35.984',0.100,-,-,-,149.600
'121:34:35.992',0.100,-,-,-,147.200
'121:34:36.000',0.100,-,-,-,144.800
'121:34:36.008',0.100,-,-,-,142.400
'121:34:36.016',0.075,-,-,-,141.600
'121:34:36.024',0.075,-,-,-,139.200
'121:34:36.032',0.075,-,-,-,136.800
'121:34:36.040',0.200,-,-,-,134.400
'121:34:36.048',0.350,-,-,-,132.000
'121:34:36.056',0.350,-,-,-,129.600
'121:34:36.064',-0.075,-,-,-,128.000
'121:34:36.072',-0.675,-,-,-,125.600
'121:34:36.080',-0.950,-,-,-,122.400
'121:34:36.088',-0.775,-,-,-,118.400
'121:34:36.096',-0.425,-,-,-,113.600
'121:34:36.104',-0.125,-,-,-,108.800
'121:34:36.112',-0.025,-,-,-,104.000
'121:34:36.120',0.000,-,-,-,99.200
'121:34:36.128',0.025,-,-,-,96.000
'121:34:36.136',0.050,-,-,-,92.000
'121:34:36.144',0.075,-,-,-,89.600
'121:34:36.152',0.100,-,-,-,87.200
'121:34:36.160',0.125,-,-,-,86.400
'121:34:36.168',0.125,-,-,-,86.400
'121:34:36.176',0.125,-,-,-,86.400
'121:34:36.184',0.100,-,-,-,86.400
'121:34:36.192',0.075,-,-,-,84.800
'121:34:36.200',0.050,-,-,-,84.800
'121:34:36.208',0.025,-,-,-,84.800
'121:34:36.216',0.000,-,-,-,84.800
'121:34:36.224',-0.025,-,-,-,84.000
'121:34:36.232',-0.050,-,-,-,82.400
'121:34:36.240',-0.050,-,-,-,82.400
'121:34:36.248',-0.025,-,-,-,81.600
'121:34:36.256',0.000,-,-,-,80.000
'121:34:36.264',0.000,-,-,-,80.000
'121:34:36.272',0.025,-,-,-,80.000
'121:34:36.280',0.050,-,-,-,78.400
'121:34:36.288',0.075,-,-,-,77.600
'121:34:36.296',0.125,-,-,-,77.600
'121:34:36.304',0.175,-,-,-,77.600
'121:34:36.312',0.175,-,-,-,77.600
'121:34:36.320',0.200,-,-,-,77.600
'121:34:36.328',0.200,-,-,-,78.400
'121:34:36.336',0.200,-,-,-,80.000
'121:34:36.344',0.175,-,-,-,81.600
'121:34:36.352',0.125,-,-,-,82.400
'121:34:36.360',0.100,-,-,-,84.000
'121:34:36.368',0.025,-,-,-,84.000
'121:34:36.376',0.000,-,-,-,84.000
'121:34:36.384',-0.025,-,-,-,82.400
'121:34:36.392',-0.050,-,-,-,81.600
'121:34:36.400',-0.075,-,-,-,80.000
'121:34:36.408',-0.100,-,-,-,78.400
'121:34:36.416',-0.100,-,-,-,76.000
'121:34:36.424',-0.075,-,-,-,73.600
'121:34:36.432',-0.075,-,-,-,71.200
'121:34:36.440',-0.050,-,-,-,68.800
'121:34:36.448',-0.050,-,-,-,66.400
'121:34:36.456',0.000,-,-,-,64.000
'121:34:36.464',0.000,-,-,-,63.200
'121:34:36.472',0.025,-,-,-,61.600
'121:34:36.480',0.050,-,-,-,60.800
'121:34:36.488',0.075,-,-,-,60.800
'121:34:36.496',0.100,-,-,-,59.200
'121:34:36.504',0.100,-,-,-,59.200
'121:34:36.512',0.075,-,-,-,58.400
'121:34:36.520',0.050,-,-,-,58.400
'121:34:36.528',0.025,-,-,-,58.400
'121:34:36.536',0.000,-,-,-,59.200
'121:34:36.544',-0.050,-,-,-,59.200
'121:34:36.552',-0.075,-,-,-,59.200
'121:34:36.560',-0.100,-,-,-,59.200
'121:34:36.568',-0.100,-,-,-,59.200
'121:34:36.576',-0.100,-,-,-,59.200
'121:34:36.584',-0.100,-,-,-,59.200
'121:34:36.592',-0.100,-,-,-,59.200
'121:34:36.600',-0.100,-,-,-,59.200
'121:34:36.608',-0.100,-,-,-,59.200
'121:34:36.616',-0.050,-,-,-,59.200
'121:34:36.624',-0.025,-,-,-,58.400
'121:34:36.632',0.000,-,-,-,58.400
'121:34:36.640',0.025,-,-,-,58.400
'121:34:36.648',0.050,-,-,-,58.400
'121:34:36.656',0.100,-,-,-,56.800
'121:34:36.664',0.125,-,-,-,56.800
'121:34:36.672',0.175,-,-,-,56.800
'121:34:36.680',0.300,-,-,-,56.000
'121:34:36.688',0.600,-,-,-,56.000
'121:34:36.696',0.800,-,-,-,56.000
'121:34:36.704',0.700,-,-,-,56.000
'121:34:36.712',0.225,-,-,-,54.400
'121:34:36.720',-0.275,-,-,-,54.400
'121:34:36.728',-0.575,-,-,-,53.600
'121:34:36.736',-0.450,-,-,-,53.600
'121:34:36.744',-0.250,-,-,-,52.000
'121:34:36.752',-0.175,-,-,-,52.000
'121:34:36.760',-0.175,-,-,-,52.000
'121:34:36.768',-0.125,-,-,-,52.000
'121:34:36.776',-0.100,-,-,-,52.000
'121:34:36.784',-0.075,-,-,-,52.000
'121:34:36.792',-0.025,-,-,-,51.200
'121:34:36.800',0.000,-,-,-,51.200
'121:34:36.808',0.050,-,-,-,51.200
'121:34:36.816',0.075,-,-,-,51.200
'121:34:36.824',0.075,-,-,-,51.200
'121:34:36.832',0.075,-,-,-,51.200
'121:34:36.840',0.075,-,-,-,52.000
'121:34:36.848',0.075,-,-,-,53.600
'121:34:36.856',0.025,-,-,-,56.000
'121:34:36.864',0.000,-,-,-,61.600
'121:34:36.872',-0.025,-,-,-,68.000
'121:34:36.880',-0.050,-,-,-,76.000
'121:34:36.888',-0.075,-,-,-,86.400
'121:34:36.896',-0.075,-,-,-,96.800
'121:34:36.904',-0.075,-,-,-,108.000
'121:34:36.912',-0.075,-,-,-,120.000
'121:34:36.920',-0.075,-,-,-,130.400
'121:34:36.928',-0.050,-,-,-,140.000
'121:34:36.936',-0.025,-,-,-,147.200
'121:34:36.944',0.000,-,-,-,152.000
'121:34:36.952',0.050,-,-,-,154.400
'121:34:36.960',0.050,-,-,-,154.400
'121:34:36.968',0.075,-,-,-,153.600
'121:34:36.976',0.100,-,-,-,152.000
'121:34:36.984',0.125,-,-,-,149.600
'121:34:36.992',0.125,-,-,-,146.400
'121:34:37.000',0.100,-,-,-,144.000
'121:34:37.008',0.100,-,-,-,141.600
'121:34:37.016',0.075,-,-,-,139.200
'121:34:37.024',0.050,-,-,-,136.800
'121:34:37.032',0.100,-,-,-,134.400
'121:34:37.040',0.250,-,-,-,132.000
'121:34:37.048',0.375,-,-,-,129.600
'121:34:37.056',0.175,-,-,-,127.200
'121:34:37.064',-0.350,-,-,-,124.800
'121:34:37.072',-0.875,-,-,-,122.400
'121:34:37.080',-1.075,-,-,-,118.400
'121:34:37.088',-0.875,-,-,-,115.200
'121:34:37.096',-0.575,-,-,-,110.400
'121:34:37.104',-0.400,-,-,-,105.600
'121:34:37.112',-0.350,-,-,-,100.800
'121:34:37.120',-0.300,-,-,-,96.800
'121:34:37.128',-0.175,-,-,-,93.600
'121:34:37.136',0.025,-,-,-,89.600
'121:34:37.144',0.175,-,-,-,87.200
'121:34:37.152',0.225,-,-,-,86.400
'121:34:37.160',0.225,-,-,-,86.400
'121:34:37.168',0.225,-,-,-,84.800
'121:34:37.176',0.225,-,-,-,84.800
'121:34:37.184',0.200,-,-,-,84.800
'121:34:37.192',0.125,-,-,-,84.800
'121:34:37.200',0.100,-,-,-,84.800
'121:34:37.208',0.075,-,-,-,84.800
'121:34:37.216',0.050,-,-,-,84.800
'121:34:37.224',0.050,-,-,-,84.000
'121:34:37.232',0.050,-,-,-,84.000
'121:34:37.240',0.050,-,-,-,82.400
'121:34:37.248',0.075,-,-,-,82.400
'121:34:37.256',0.100,-,-,-,81.600
'121:34:37.264',0.175,-,-,-,80.000
'121:34:37.272',0.225,-,-,-,80.000
'121:34:37.280',0.275,-,-,-,80.000
'121:34:37.288',0.350,-,-,-,80.000
'121:34:37.296',0.375,-,-,-,80.000
'121:34:37.304',0.400,-,-,-,81.600
'121:34:37.312',0.425,-,-,-,84.000
'121:34:37.320',0.400,-,-,-,86.400
'121:34:37.328',0.350,-,-,-,88.800
'121:34:37.336',0.300,-,-,-,91.200
'121:34:37.344',0.250,-,-,-,92.000
'121:34:37.352',0.175,-,-,-,93.600
'121:34:37.360',0.075,-,-,-,93.600
'121:34:37.368',0.025,-,-,-,93.600
'121:34:37.376',-0.025,-,-,-,92.000
'121:34:37.384',-0.050,-,-,-,91.200
'121:34:37.392',-0.075,-,-,-,88.800
'121:34:37.400',-0.075,-,-,-,86.400
'121:34:37.408',-0.075,-,-,-,84.000
'121:34:37.416',-0.075,-,-,-,80.000
'121:34:37.424',-0.075,-,-,-,77.600
'121:34:37.432',-0.050,-,-,-,75.200
'121:34:37.440',-0.025,-,-,-,71.200
'121:34:37.448',0.025,-,-,-,68.800
'121:34:37.456',0.025,-,-,-,68.000
'121:34:37.464',0.050,-,-,-,65.600
'121:34:37.472',0.100,-,-,-,65.600
'121:34:37.480',0.125,-,-,-,64.000
'121:34:37.488',0.125,-,-,-,63.200
'121:34:37.496',0.100,-,-,-,63.200
'121:34:37.504',0.100,-,-,-,63.200
