'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'56:50.256',0.143,-0.356,-,122.200
'56:50.264',-0.200,-0.379,-,126.360
'56:50.272',-0.114,-0.391,-,134.160
'56:50.280',-0.114,-0.414,-,146.120
'56:50.288',0.000,-0.425,-,160.680
'56:50.296',0.086,-0.448,-,175.760
'56:50.304',-0.114,-0.460,-,179.920
'56:50.312',-0.029,-0.483,-,179.920
'56:50.320',-0.143,-0.494,-,179.920
'56:50.328',-0.029,-0.517,-,179.920
'56:50.336',0.229,-0.529,-,179.920
'56:50.344',0.257,-0.540,-,179.920
'56:50.352',-0.057,-0.563,-,179.920
'56:50.360',0.000,-0.575,-,179.920
'56:50.368',0.057,-0.586,-,179.920
'56:50.376',0.114,-0.598,-,179.920
'56:50.384',0.229,-0.609,-,179.920
'56:50.392',0.114,-0.621,-,179.920
'56:50.400',0.000,-0.632,-,179.920
'56:50.408',0.029,-0.644,-,179.920
'56:50.416',0.029,-0.655,-,174.200
'56:50.424',0.000,-0.667,-,169.520
'56:50.432',0.057,-0.678,-,164.320
'56:50.440',0.029,-0.690,-,161.200
'56:50.448',0.057,-0.701,-,158.080
'56:50.456',-0.086,-0.713,-,156.520
'56:50.464',-0.086,-0.724,-,156.000
'56:50.472',0.000,-0.724,-,154.960
'56:50.480',0.114,-0.736,-,153.920
'56:50.488',-0.029,-0.747,-,153.400
'56:50.496',-0.200,-0.759,-,151.840
'56:50.504',-0.171,-0.770,-,150.280
'56:50.512',-0.086,-0.782,-,147.680
'56:50.520',0.029,-0.793,-,145.600
'56:50.528',0.057,-0.805,-,143.520
'56:50.536',0.000,-0.805,-,141.960
'56:50.544',-0.086,-0.816,-,140.400
'56:50.552',-0.114,-0.828,-,138.840
'56:50.560',0.000,-0.828,-,137.280
'56:50.568',0.000,-0.839,-,135.720
'56:50.576',0.171,-0.839,-,134.160
'56:50.584',0.286,-0.839,-,133.120
'56:50.592',0.171,-0.851,-,131.560
'56:50.600',-0.229,-0.851,-,131.040
'56:50.608',-0.800,-0.851,-,129.480
'56:50.616',-0.971,-0.851,-,128.440
'56:50.624',-0.400,-0.851,-,127.920
'56:50.632',-0.200,-0.851,-,126.360
'56:50.640',-0.057,-0.851,-,125.320
'56:50.648',0.000,-0.851,-,124.800
'56:50.656',0.029,-0.862,-,123.760
'56:50.664',0.000,-0.862,-,122.720
'56:50.672',-0.143,-0.862,-,122.200
'56:50.680',-0.057,-0.862,-,122.200
'56:50.688',0.000,-0.862,-,122.720
'56:50.696',0.000,-0.874,-,125.320
'56:50.704',0.057,-0.874,-,131.560
'56:50.712',0.000,-0.874,-,139.880
