'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:34:48.304',-0.075,-,-,-,78.400
'121:34:48.312',-0.075,-,-,-,75.200
'121:34:48.320',-0.050,-,-,-,71.200
'121:34:48.328',-0.025,-,-,-,68.800
'121:34:48.336',0.025,-,-,-,68.000
'121:34:48.344',0.025,-,-,-,66.400
'121:34:48.352',0.050,-,-,-,65.600
'121:34:48.360',0.100,-,-,-,64.000
'121:34:48.368',0.100,-,-,-,64.000
'121:34:48.376',0.100,-,-,-,64.000
'121:34:48.384',0.100,-,-,-,64.000
'121:34:48.392',0.075,-,-,-,64.000
'121:34:48.400',0.050,-,-,-,64.000
'121:34:48.408',0.000,-,-,-,65.600
'121:34:48.416',-0.025,-,-,-,65.600
'121:34:48.424',-0.050,-,-,-,65.600
'121:34:48.432',-0.075,-,-,-,66.400
'121:34:48.440',-0.100,-,-,-,66.400
'121:34:48.448',-0.100,-,-,-,66.400
'121:34:48.456',-0.100,-,-,-,66.400
'121:34:48.464',-0.100,-,-,-,66.400
'121:34:48.472',-0.100,-,-,-,66.400
'121:34:48.480',-0.075,-,-,-,66.400
'121:34:48.488',-0.050,-,-,-,65.600
'121:34:48.496',0.000,-,-,-,65.600
'121:34:48.504',0.000,-,-,-,64.000
'121:34:48.512',0.025,-,-,-,64.000
'121:34:48.520',0.075,-,-,-,63.200
'121:34:48.528',0.100,-,-,-,61.600
'121:34:48.536',0.125,-,-,-,61.600
'121:34:48.544',0.200,-,-,-,60.800
'121:34:48.552',0.375,-,-,-,59.200
'121:34:48.560',0.675,-,-,-,59.200
'121:34:48.568',0.800,-,-,-,58.400
'121:34:48.576',0.600,-,-,-,58.400
'121:34:48.584',0.075,-,-,-,56.800
'121:34:48.592',-0.400,-,-,-,56.800
'121:34:48.600',-0.575,-,-,-,56.000
'121:34:48.608',-0.425,-,-,-,56.000
'121:34:48.616',-0.250,-,-,-,56.000
'121:34:48.624',-0.175,-,-,-,54.400
'121:34:48.632',-0.175,-,-,-,54.400
'121:34:48.640',-0.125,-,-,-,54.400
'121:34:48.648',-0.100,-,-,-,53.600
'121:34:48.656',-0.050,-,-,-,53.600
'121:34:48.664',-0.025,-,-,-,53.600
'121:34:48.672',0.000,-,-,-,53.600
'121:34:48.680',0.050,-,-,-,53.600
'121:34:48.688',0.075,-,-,-,53.600
'121:34:48.696',0.075,-,-,-,53.600
'121:34:48.704',0.075,-,-,-,53.600
'121:34:48.712',0.075,-,-,-,54.400
'121:34:48.720',0.050,-,-,-,56.800
'121:34:48.728',0.025,-,-,-,61.600
'121:34:48.736',-0.025,-,-,-,68.000
'121:34:48.744',-0.050,-,-,-,76.000
'121:34:48.752',-0.075,-,-,-,84.800
'121:34:48.760',-0.100,-,-,-,96.000
'121:34:48.768',-0.100,-,-,-,106.400
'121:34:48.776',-0.100,-,-,-,118.400
'121:34:48.784',-0.100,-,-,-,129.600
'121:34:48.792',-0.075,-,-,-,140.000
'121:34:48.800',-0.050,-,-,-,147.200
'121:34:48.808',-0.025,-,-,-,153.600
'121:34:48.816',0.025,-,-,-,156.000
'121:34:48.824',0.050,-,-,-,156.800
'121:34:48.832',0.075,-,-,-,156.000
'121:34:48.840',0.075,-,-,-,154.400
'121:34:48.848',0.100,-,-,-,152.000
'121:34:48.856',0.125,-,-,-,149.600
'121:34:48.864',0.100,-,-,-,148.800
'121:34:48.872',0.100,-,-,-,146.400
'121:34:48.880',0.100,-,-,-,144.000
'121:34:48.888',0.050,-,-,-,141.600
'121:34:48.896',0.050,-,-,-,139.200
'121:34:48.904',0.100,-,-,-,137.600
'121:34:48.912',0.275,-,-,-,135.200
'121:34:48.920',0.350,-,-,-,132.800
'121:34:48.928',0.050,-,-,-,130.400
'121:34:48.936',-0.525,-,-,-,128.000
'121:34:48.944',-1.000,-,-,-,124.800
'121:34:48.952',-1.075,-,-,-,120.000
'121:34:48.960',-0.800,-,-,-,115.200
'121:34:48.968',-0.525,-,-,-,110.400
'121:34:48.976',-0.400,-,-,-,105.600
'121:34:48.984',-0.350,-,-,-,100.800
'121:34:48.992',-0.275,-,-,-,96.800
'121:34:49.000',-0.100,-,-,-,93.600
'121:34:49.008',0.050,-,-,-,91.200
'121:34:49.016',0.175,-,-,-,89.600
'121:34:49.024',0.200,-,-,-,88.800
'121:34:49.032',0.200,-,-,-,88.800
'121:34:49.040',0.200,-,-,-,88.800
'121:34:49.048',0.200,-,-,-,87.200
'121:34:49.056',0.175,-,-,-,87.200
'121:34:49.064',0.100,-,-,-,87.200
'121:34:49.072',0.075,-,-,-,87.200
'121:34:49.080',0.050,-,-,-,87.200
'121:34:49.088',0.025,-,-,-,86.400
'121:34:49.096',0.025,-,-,-,86.400
'121:34:49.104',0.025,-,-,-,84.800
'121:34:49.112',0.050,-,-,-,84.800
'121:34:49.120',0.075,-,-,-,84.000
'121:34:49.128',0.100,-,-,-,82.400
'121:34:49.136',0.175,-,-,-,82.400
'121:34:49.144',0.225,-,-,-,82.400
'121:34:49.152',0.275,-,-,-,82.400
'121:34:49.160',0.350,-,-,-,82.400
'121:34:49.168',0.375,-,-,-,84.800
'121:34:49.176',0.400,-,-,-,86.400
'121:34:49.184',0.400,-,-,-,89.600
'121:34:49.192',0.350,-,-,-,92.000
'121:34:49.200',0.275,-,-,-,94.400
'121:34:49.208',0.250,-,-,-,96.800
'121:34:49.216',0.200,-,-,-,98.400
'121:34:49.224',0.100,-,-,-,98.400
'121:34:49.232',0.025,-,-,-,98.400
'121:34:49.240',-0.025,-,-,-,96.800
'121:34:49.248',-0.050,-,-,-,96.000
'121:34:49.256',-0.075,-,-,-,93.600
'121:34:49.264',-0.075,-,-,-,91.200
'121:34:49.272',-0.100,-,-,-,88.800
'121:34:49.280',-0.075,-,-,-,84.800
'121:34:49.288',-0.075,-,-,-,81.600
'121:34:49.296',-0.075,-,-,-,78.400
'121:34:49.304',-0.050,-,-,-,76.000
'121:34:49.312',0.000,-,-,-,72.800
'121:34:49.320',0.025,-,-,-,71.200
'121:34:49.328',0.025,-,-,-,68.800
'121:34:49.336',0.075,-,-,-,68.000
'121:34:49.344',0.100,-,-,-,66.400
'121:34:49.352',0.125,-,-,-,65.600
'121:34:49.360',0.100,-,-,-,65.600
'121:34:49.368',0.100,-,-,-,65.600
'121:34:49.376',0.075,-,-,-,65.600
'121:34:49.384',0.050,-,-,-,65.600
'121:34:49.392',0.000,-,-,-,65.600
'121:34:49.400',-0.025,-,-,-,65.600
'121:34:49.408',-0.075,-,-,-,65.600
'121:34:49.416',-0.100,-,-,-,65.600
'121:34:49.424',-0.100,-,-,-,66.400
'121:34:49.432',-0.100,-,-,-,65.600
'121:34:49.440',-0.100,-,-,-,65.600
'121:34:49.448',-0.100,-,-,-,65.600
'121:34:49.456',-0.100,-,-,-,65.600
'121:34:49.464',-0.075,-,-,-,65.600
'121:34:49.472',-0.050,-,-,-,65.600
'121:34:49.480',0.000,-,-,-,64.000
'121:34:49.488',0.025,-,-,-,64.000
'121:34:49.496',0.050,-,-,-,63.200
'121:34:49.504',0.075,-,-,-,61.600
'121:34:49.512',0.100,-,-,-,61.600
'121:34:49.520',0.125,-,-,-,61.600
'121:34:49.528',0.250,-,-,-,60.800
'121:34:49.536',0.500,-,-,-,60.800
'121:34:49.544',0.750,-,-,-,59.200
'121:34:49.552',0.800,-,-,-,59.200
'121:34:49.560',0.350,-,-,-,58.400
'121:34:49.568',-0.175,-,-,-,58.400
'121:34:49.576',-0.525,-,-,-,56.800
'121:34:49.584',-0.550,-,-,-,56.800
'121:34:49.592',-0.300,-,-,-,56.800
'121:34:49.600',-0.200,-,-,-,56.000
'121:34:49.608',-0.200,-,-,-,56.000
'121:34:49.616',-0.175,-,-,-,56.000
'121:34:49.624',-0.125,-,-,-,54.400
'121:34:49.632',-0.100,-,-,-,54.400
'121:34:49.640',-0.050,-,-,-,54.400
'121:34:49.648',-0.025,-,-,-,53.600
'121:34:49.656',0.025,-,-,-,53.600
'121:34:49.664',0.050,-,-,-,53.600
'121:34:49.672',0.075,-,-,-,53.600
'121:34:49.680',0.075,-,-,-,53.600
'121:34:49.688',0.050,-,-,-,53.600
'121:34:49.696',0.050,-,-,-,56.000
'121:34:49.704',0.050,-,-,-,59.200
'121:34:49.712',0.000,-,-,-,64.000
'121:34:49.720',-0.025,-,-,-,72.800
'121:34:49.728',-0.075,-,-,-,81.600
'121:34:49.736',-0.100,-,-,-,92.000
'121:34:49.744',-0.100,-,-,-,103.200
'121:34:49.752',-0.100,-,-,-,115.200
'121:34:49.760',-0.100,-,-,-,125.600
'121:34:49.768',-0.100,-,-,-,136.800
'121:34:49.776',-0.100,-,-,-,144.800
'121:34:49.784',-0.050,-,-,-,151.200
'121:34:49.792',-0.025,-,-,-,156.000
'121:34:49.800',0.000,-,-,-,156.800
'121:34:49.808',0.025,-,-,-,156.800
'121:34:49.816',0.050,-,-,-,156.800
'121:34:49.824',0.075,-,-,-,154.400
'121:34:49.832',0.100,-,-,-,152.000
'121:34:49.840',0.125,-,-,-,151.200
'121:34:49.848',0.125,-,-,-,148.800
'121:34:49.856',0.100,-,-,-,146.400
'121:34:49.864',0.075,-,-,-,144.000
'121:34:49.872',0.075,-,-,-,141.600
'121:34:49.880',0.050,-,-,-,139.200
'121:34:49.888',0.125,-,-,-,136.800
'121:34:49.896',0.275,-,-,-,135.200
'121:34:49.904',0.350,-,-,-,132.800
'121:34:49.912',0.050,-,-,-,129.600
'121:34:49.920',-0.525,-,-,-,127.200
'121:34:49.928',-0.950,-,-,-,122.400
'121:34:49.936',-0.950,-,-,-,117.600
'121:34:49.944',-0.500,-,-,-,112.800
'121:34:49.952',-0.175,-,-,-,108.000
'121:34:49.960',-0.050,-,-,-,103.200
'121:34:49.968',0.000,-,-,-,98.400
'121:34:49.976',0.025,-,-,-,94.400
'121:34:49.984',0.050,-,-,-,92.000
'121:34:49.992',0.075,-,-,-,89.600
'121:34:50.000',0.100,-,-,-,88.800
'121:34:50.008',0.125,-,-,-,87.200
'121:34:50.016',0.100,-,-,-,87.200
'121:34:50.024',0.100,-,-,-,87.200
'121:34:50.032',0.100,-,-,-,87.200
'121:34:50.040',0.075,-,-,-,87.200
'121:34:50.048',0.025,-,-,-,86.400
'121:34:50.056',0.000,-,-,-,86.400
'121:34:50.064',-0.050,-,-,-,86.400
'121:34:50.072',-0.050,-,-,-,84.800
'121:34:50.080',-0.050,-,-,-,84.800
'121:34:50.088',-0.050,-,-,-,84.000
'121:34:50.096',-0.025,-,-,-,84.000
'121:34:50.104',0.000,-,-,-,82.400
'121:34:50.112',0.000,-,-,-,81.600
'121:34:50.120',0.025,-,-,-,81.600
'121:34:50.128',0.075,-,-,-,81.600
'121:34:50.136',0.125,-,-,-,81.600
'121:34:50.144',0.175,-,-,-,82.400
'121:34:50.152',0.175,-,-,-,84.800
'121:34:50.160',0.200,-,-,-,87.200
'121:34:50.168',0.200,-,-,-,89.600
'121:34:50.176',0.200,-,-,-,92.000
'121:34:50.184',0.175,-,-,-,94.400
'121:34:50.192',0.125,-,-,-,96.800
'121:34:50.200',0.100,-,-,-,98.400
'121:34:50.208',0.050,-,-,-,98.400
'121:34:50.216',0.000,-,-,-,98.400
'121:34:50.224',-0.025,-,-,-,96.800
'121:34:50.232',-0.050,-,-,-,94.400
'121:34:50.240',-0.075,-,-,-,92.000
'121:34:50.248',-0.075,-,-,-,88.800
'121:34:50.256',-0.075,-,-,-,86.400
'121:34:50.264',-0.075,-,-,-,82.400
'121:34:50.272',-0.075,-,-,-,80.000
'121:34:50.280',-0.050,-,-,-,76.000
'121:34:50.288',-0.025,-,-,-,72.800
'121:34:50.296',0.000,-,-,-,70.400
'121:34:50.304',0.000,-,-,-,68.000
'121:34:50.312',0.025,-,-,-,66.400
'121:34:50.320',0.050,-,-,-,65.600
'121:34:50.328',0.100,-,-,-,64.000
'121:34:50.336',0.125,-,-,-,64.000
'121:34:50.344',0.125,-,-,-,63.200
'121:34:50.352',0.100,-,-,-,63.200
'121:34:50.360',0.100,-,-,-,63.200
'121:34:50.368',0.075,-,-,-,63.200
'121:34:50.376',0.025,-,-,-,63.200
'121:34:50.384',-0.025,-,-,-,63.200
'121:34:50.392',-0.050,-,-,-,64.000
'121:34:50.400',-0.075,-,-,-,64.000
'121:34:50.408',-0.100,-,-,-,64.000
'121:34:50.416',-0.100,-,-,-,64.000
'121:34:50.424',-0.100,-,-,-,64.000
'121:34:50.432',-0.100,-,-,-,64.000
'121:34:50.440',-0.100,-,-,-,64.000
'121:34:50.448',-0.075,-,-,-,64.000
'121:34:50.456',-0.050,-,-,-,64.000
'121:34:50.464',-0.025,-,-,-,63.200
'121:34:50.472',0.025,-,-,-,63.200
'121:34:50.480',0.025,-,-,-,61.600
'121:34:50.488',0.075,-,-,-,61.600
'121:34:50.496',0.100,-,-,-,60.800
'121:34:50.504',0.125,-,-,-,60.800
'121:34:50.512',0.175,-,-,-,59.200
'121:34:50.520',0.375,-,-,-,58.400
'121:34:50.528',0.625,-,-,-,58.400
'121:34:50.536',0.775,-,-,-,56.800
'121:34:50.544',0.550,-,-,-,56.800
'121:34:50.552',0.025,-,-,-,56.000
'121:34:50.560',-0.400,-,-,-,56.000
'121:34:50.568',-0.550,-,-,-,54.400
'121:34:50.576',-0.425,-,-,-,54.400
'121:34:50.584',-0.250,-,-,-,53.600
'121:34:50.592',-0.175,-,-,-,53.600
'121:34:50.600',-0.175,-,-,-,52.000
'121:34:50.608',-0.175,-,-,-,52.000
'121:34:50.616',-0.125,-,-,-,52.000
'121:34:50.624',-0.075,-,-,-,51.200
'121:34:50.632',-0.025,-,-,-,51.200
'121:34:50.640',0.000,-,-,-,51.200
'121:34:50.648',0.025,-,-,-,51.200
'121:34:50.656',0.075,-,-,-,51.200
'121:34:50.664',0.075,-,-,-,51.200
'121:34:50.672',0.075,-,-,-,52.000
'121:34:50.680',0.075,-,-,-,53.600
'121:34:50.688',0.075,-,-,-,54.400
'121:34:50.696',0.050,-,-,-,58.400
'121:34:50.704',0.000,-,-,-,64.000
'121:34:50.712',-0.050,-,-,-,72.800
'121:34:50.720',-0.075,-,-,-,81.600
'121:34:50.728',-0.100,-,-,-,93.600
'121:34:50.736',-0.100,-,-,-,105.600
'121:34:50.744',-0.100,-,-,-,117.600
'121:34:50.752',-0.100,-,-,-,128.000
'121:34:50.760',-0.100,-,-,-,139.200
'121:34:50.768',-0.075,-,-,-,146.400
'121:34:50.776',-0.050,-,-,-,151.200
'121:34:50.784',-0.025,-,-,-,153.600
'121:34:50.792',0.025,-,-,-,154.400
'121:34:50.800',0.025,-,-,-,153.600
'121:34:50.808',0.050,-,-,-,152.000
'121:34:50.816',0.075,-,-,-,149.600
'121:34:50.824',0.100,-,-,-,148.800
'121:34:50.832',0.100,-,-,-,146.400
'121:34:50.840',0.100,-,-,-,144.000
'121:34:50.848',0.075,-,-,-,141.600
'121:34:50.856',0.075,-,-,-,137.600
'121:34:50.864',0.050,-,-,-,135.200
'121:34:50.872',0.025,-,-,-,132.800
'121:34:50.880',0.000,-,-,-,132.000
'121:34:50.888',0.100,-,-,-,129.600
'121:34:50.896',0.250,-,-,-,127.200
'121:34:50.904',0.275,-,-,-,123.200
'121:34:50.912',-0.100,-,-,-,120.800
'121:34:50.920',-0.700,-,-,-,116.000
'121:34:50.928',-1.075,-,-,-,112.800
'121:34:50.936',-1.100,-,-,-,108.000
'121:34:50.944',-0.750,-,-,-,103.200
'121:34:50.952',-0.500,-,-,-,98.400
'121:34:50.960',-0.375,-,-,-,94.400
'121:34:50.968',-0.350,-,-,-,91.200
'121:34:50.976',-0.250,-,-,-,88.800
'121:34:50.984',-0.050,-,-,-,87.200
'121:34:50.992',0.100,-,-,-,86.400
'121:34:51.000',0.200,-,-,-,86.400
'121:34:51.008',0.200,-,-,-,86.400
'121:34:51.016',0.200,-,-,-,84.800
'121:34:51.024',0.200,-,-,-,84.800
'121:34:51.032',0.175,-,-,-,84.800
'121:34:51.040',0.100,-,-,-,84.000
'121:34:51.048',0.075,-,-,-,84.000
'121:34:51.056',0.050,-,-,-,84.000
'121:34:51.064',0.025,-,-,-,84.000
'121:34:51.072',0.025,-,-,-,82.400
'121:34:51.080',0.025,-,-,-,82.400
'121:34:51.088',0.050,-,-,-,81.600
'121:34:51.096',0.075,-,-,-,81.600
'121:34:51.104',0.100,-,-,-,81.600
'121:34:51.112',0.175,-,-,-,82.400
'121:34:51.120',0.225,-,-,-,84.800
'121:34:51.128',0.275,-,-,-,88.800
'121:34:51.136',0.375,-,-,-,93.600
'121:34:51.144',0.400,-,-,-,98.400
