'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:46:21.304',-0.075,-,-,-,64.000
'121:46:21.312',-0.125,-,-,-,72.800
'121:46:21.320',-0.175,-,-,-,80.000
'121:46:21.328',-0.200,-,-,-,89.600
'121:46:21.336',-0.200,-,-,-,99.200
'121:46:21.344',-0.225,-,-,-,108.000
'121:46:21.352',-0.200,-,-,-,115.200
'121:46:21.360',-0.175,-,-,-,122.400
'121:46:21.368',-0.100,-,-,-,127.200
'121:46:21.376',-0.050,-,-,-,132.000
'121:46:21.384',0.025,-,-,-,134.400
'121:46:21.392',0.050,-,-,-,134.400
'121:46:21.400',0.075,-,-,-,134.400
'121:46:21.408',0.125,-,-,-,132.800
'121:46:21.416',0.175,-,-,-,132.000
'121:46:21.424',0.175,-,-,-,129.600
'121:46:21.432',0.125,-,-,-,127.200
'121:46:21.440',0.175,-,-,-,125.600
'121:46:21.448',0.250,-,-,-,123.200
'121:46:21.456',0.525,-,-,-,120.800
'121:46:21.464',0.950,-,-,-,118.400
'121:46:21.472',1.175,-,-,-,117.600
'121:46:21.480',0.725,-,-,-,115.200
'121:46:21.488',-0.175,-,-,-,113.600
'121:46:21.496',-0.925,-,-,-,111.200
'121:46:21.504',-1.175,-,-,-,108.800
'121:46:21.512',-1.100,-,-,-,105.600
'121:46:21.520',-1.000,-,-,-,103.200
'121:46:21.528',-0.775,-,-,-,99.200
'121:46:21.536',-0.400,-,-,-,94.400
'121:46:21.544',-0.100,-,-,-,91.200
'121:46:21.552',0.000,-,-,-,86.400
'121:46:21.560',0.025,-,-,-,82.400
'121:46:21.568',0.050,-,-,-,80.000
'121:46:21.576',0.075,-,-,-,78.400
'121:46:21.584',0.075,-,-,-,77.600
'121:46:21.592',0.075,-,-,-,76.000
'121:46:21.600',0.075,-,-,-,76.000
'121:46:21.608',0.050,-,-,-,76.000
'121:46:21.616',0.050,-,-,-,76.000
'121:46:21.624',0.025,-,-,-,76.000
'121:46:21.632',0.000,-,-,-,76.000
'121:46:21.640',-0.050,-,-,-,76.000
'121:46:21.648',-0.050,-,-,-,76.000
'121:46:21.656',-0.050,-,-,-,75.200
'121:46:21.664',-0.050,-,-,-,75.200
'121:46:21.672',-0.025,-,-,-,73.600
'121:46:21.680',0.000,-,-,-,72.800
'121:46:21.688',0.050,-,-,-,72.800
'121:46:21.696',0.100,-,-,-,71.200
'121:46:21.704',0.175,-,-,-,70.400
'121:46:21.712',0.250,-,-,-,70.400
'121:46:21.720',0.300,-,-,-,70.400
'121:46:21.728',0.350,-,-,-,68.800
'121:46:21.736',0.350,-,-,-,68.800
'121:46:21.744',0.350,-,-,-,68.000
'121:46:21.752',0.300,-,-,-,66.400
'121:46:21.760',0.250,-,-,-,66.400
'121:46:21.768',0.225,-,-,-,65.600
'121:46:21.776',0.225,-,-,-,65.600
'121:46:21.784',0.200,-,-,-,64.000
'121:46:21.792',0.125,-,-,-,64.000
'121:46:21.800',0.075,-,-,-,63.200
'121:46:21.808',0.050,-,-,-,63.200
'121:46:21.816',0.025,-,-,-,61.600
'121:46:21.824',0.000,-,-,-,61.600
'121:46:21.832',0.000,-,-,-,60.800
'121:46:21.840',0.000,-,-,-,60.800
'121:46:21.848',0.000,-,-,-,59.200
'121:46:21.856',0.000,-,-,-,58.400
'121:46:21.864',0.000,-,-,-,58.400
'121:46:21.872',0.000,-,-,-,56.800
'121:46:21.880',0.025,-,-,-,56.000
