'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'27:54:18.488',-,-,-,-,-
'27:54:18.496',-,-,-,-,-
'27:54:18.504',-,-,-,-,-
'27:54:18.512',-,-,-,-,-
'27:54:18.520',-,-,-,-,-
'27:54:18.528',-,-,-,-,-
'27:54:18.536',-,-,-,-,-
'27:54:18.544',-,-,-,-,-
'27:54:18.552',-,-,-,-,-
'27:54:18.560',-,-,-,-,-
'27:54:18.568',-,-,-,-,-
'27:54:18.576',-,-,-,-,-
'27:54:18.584',-,-,-,-,-
'27:54:18.592',-,-,-,-,-
'27:54:18.600',-,-,-,-,-
'27:54:18.608',-,-,-,-,-
'27:54:18.616',-,-,-,-,-
'27:54:18.624',-,-,-,-,-
'27:54:18.632',-,-,-,-,-
'27:54:18.640',-,-,-,-,-
'27:54:18.648',-,-,-,-,-
'27:54:18.656',-,-,-,-,-
'27:54:18.664',-,-,-,-,-
'27:54:18.672',-,-,-,-,-
'27:54:18.680',-,-,-,-,-
'27:54:18.688',-,-,-,-,-
'27:54:18.696',-,-,-,-,-
'27:54:18.704',-,-,-,-,-
'27:54:18.712',-,-,-,-,-
'27:54:18.720',-,-,-,-,-
'27:54:18.728',-,-,-,-,-
'27:54:18.736',-,-,-,-,-
'27:54:18.744',-,-,-,-,-
'27:54:18.752',-,-,-,-,-
'27:54:18.760',-,-,-,-,-
'27:54:18.768',-,-,-,-,-
'27:54:18.776',-,-,-,-,-
'27:54:18.784',-,-,-,-,-
'27:54:18.792',-,-,-,-,-
'27:54:18.800',-,-,-,-,-
'27:54:18.808',-,-,-,-,-
'27:54:18.816',-,-,-,-,-
'27:54:18.824',-,-,-,-,-
'27:54:18.832',-,-,-,-,-
'27:54:18.840',-,-,-,-,-
'27:54:18.848',-,-,-,-,-
'27:54:18.856',-,-,-,-,-
'27:54:18.864',-,-,-,-,-
'27:54:18.872',-,-,-,-,-
'27:54:18.880',-,-,-,-,-
'27:54:18.888',-,-,-,-,-
'27:54:18.896',-,-,-,-,-
'27:54:18.904',-,-,-,-,-
'27:54:18.912',-,-,-,-,-
'27:54:18.920',-,-,-,-,-
'27:54:18.928',-,-,-,-,-
'27:54:18.936',-,-,-,-,-
'27:54:18.944',-,-,-,-,-
'27:54:18.952',-,-,-,-,-
'27:54:18.960',-,-,-,-,-
'27:54:18.968',-,-,-,-,-
'27:54:18.976',-,-,-,-,-
'27:54:18.984',-,-,-,-,-
'27:54:18.992',-,-,-,-,-
'27:54:19.000',-,-,-,-,-
'27:54:19.008',-,-,-,-,-
'27:54:19.016',-,-,-,-,-
'27:54:19.024',-,-,-,-,-
'27:54:19.032',-,-,-,-,-
'27:54:19.040',-,-,-,-,-
'27:54:19.048',-,-,-,-,-
'27:54:19.056',-,-,-,-,-
'27:54:19.064',-,-,-,-,-
'27:54:19.072',-,-,-,-,-
'27:54:19.080',-,-,-,-,-
'27:54:19.088',-,-,-,-,-
'27:54:19.096',-,-,-,-,-
'27:54:19.104',-,-,-,-,-
'27:54:19.112',-,-,-,-,-
'27:54:19.120',-,-,-,-,-
'27:54:19.128',-,-,-,-,-
'27:54:19.136',-,-,-,-,-
'27:54:19.144',-,-,-,-,-
'27:54:19.152',-,-,-,-,-
'27:54:19.160',-,-,-,-,-
'27:54:19.168',-,-,-,-,-
'27:54:19.176',-,-,-,-,-
