'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:34:19.304',0.075,-,-,-,56.000
'121:34:19.312',0.100,-,-,-,56.000
'121:34:19.320',0.100,-,-,-,56.000
'121:34:19.328',0.100,-,-,-,56.000
'121:34:19.336',0.100,-,-,-,56.000
'121:34:19.344',0.075,-,-,-,56.800
'121:34:19.352',0.025,-,-,-,58.400
'121:34:19.360',0.000,-,-,-,60.800
'121:34:19.368',-0.025,-,-,-,64.000
'121:34:19.376',-0.050,-,-,-,70.400
'121:34:19.384',-0.050,-,-,-,76.000
'121:34:19.392',-0.050,-,-,-,82.400
'121:34:19.400',-0.025,-,-,-,91.200
'121:34:19.408',-0.025,-,-,-,99.200
'121:34:19.416',0.000,-,-,-,108.000
'121:34:19.424',0.000,-,-,-,116.000
'121:34:19.432',0.025,-,-,-,123.200
'121:34:19.440',0.075,-,-,-,129.600
'121:34:19.448',0.100,-,-,-,132.800
'121:34:19.456',0.125,-,-,-,136.800
'121:34:19.464',0.125,-,-,-,139.200
'121:34:19.472',0.175,-,-,-,139.200
'121:34:19.480',0.175,-,-,-,139.200
'121:34:19.488',0.125,-,-,-,137.600
'121:34:19.496',0.125,-,-,-,136.800
'121:34:19.504',0.100,-,-,-,135.200
'121:34:19.512',0.050,-,-,-,134.400
'121:34:19.520',0.025,-,-,-,132.800
'121:34:19.528',0.000,-,-,-,132.000
'121:34:19.536',0.050,-,-,-,129.600
'121:34:19.544',0.225,-,-,-,128.000
'121:34:19.552',0.425,-,-,-,125.600
'121:34:19.560',0.450,-,-,-,124.800
'121:34:19.568',-0.025,-,-,-,122.400
'121:34:19.576',-0.575,-,-,-,120.000
'121:34:19.584',-0.850,-,-,-,117.600
'121:34:19.592',-0.675,-,-,-,115.200
'121:34:19.600',-0.275,-,-,-,111.200
'121:34:19.608',-0.050,-,-,-,108.000
'121:34:19.616',0.025,-,-,-,104.000
'121:34:19.624',0.050,-,-,-,99.200
'121:34:19.632',0.100,-,-,-,96.000
'121:34:19.640',0.100,-,-,-,91.200
'121:34:19.648',0.125,-,-,-,86.400
'121:34:19.656',0.125,-,-,-,84.000
'121:34:19.664',0.100,-,-,-,81.600
'121:34:19.672',0.100,-,-,-,80.000
'121:34:19.680',0.050,-,-,-,80.000
'121:34:19.688',0.000,-,-,-,80.000
'121:34:19.696',-0.025,-,-,-,80.000
'121:34:19.704',-0.050,-,-,-,80.000
'121:34:19.712',-0.050,-,-,-,80.000
'121:34:19.720',-0.050,-,-,-,80.000
'121:34:19.728',-0.050,-,-,-,80.000
'121:34:19.736',-0.050,-,-,-,78.400
'121:34:19.744',-0.050,-,-,-,78.400
'121:34:19.752',-0.025,-,-,-,78.400
'121:34:19.760',0.000,-,-,-,77.600
'121:34:19.768',0.050,-,-,-,76.000
'121:34:19.776',0.100,-,-,-,76.000
'121:34:19.784',0.125,-,-,-,75.200
'121:34:19.792',0.175,-,-,-,75.200
'121:34:19.800',0.225,-,-,-,73.600
'121:34:19.808',0.225,-,-,-,72.800
'121:34:19.816',0.225,-,-,-,72.800
'121:34:19.824',0.225,-,-,-,71.200
'121:34:19.832',0.200,-,-,-,71.200
'121:34:19.840',0.125,-,-,-,70.400
'121:34:19.848',0.075,-,-,-,70.400
'121:34:19.856',0.025,-,-,-,70.400
'121:34:19.864',0.000,-,-,-,71.200
'121:34:19.872',-0.025,-,-,-,71.200
'121:34:19.880',-0.050,-,-,-,71.200
'121:34:19.888',-0.050,-,-,-,72.800
'121:34:19.896',-0.075,-,-,-,71.200
'121:34:19.904',-0.075,-,-,-,71.200
'121:34:19.912',-0.100,-,-,-,70.400
'121:34:19.920',-0.075,-,-,-,68.800
'121:34:19.928',-0.050,-,-,-,68.000
'121:34:19.936',-0.025,-,-,-,66.400
'121:34:19.944',0.025,-,-,-,65.600
'121:34:19.952',0.025,-,-,-,63.200
'121:34:19.960',0.075,-,-,-,61.600
'121:34:19.968',0.125,-,-,-,60.800
'121:34:19.976',0.125,-,-,-,59.200
'121:34:19.984',0.125,-,-,-,58.400
'121:34:19.992',0.100,-,-,-,56.800
'121:34:20.000',0.075,-,-,-,56.000
'121:34:20.008',0.050,-,-,-,56.000
'121:34:20.016',0.000,-,-,-,54.400
'121:34:20.024',-0.025,-,-,-,54.400
'121:34:20.032',-0.075,-,-,-,53.600
'121:34:20.040',-0.100,-,-,-,53.600
'121:34:20.048',-0.100,-,-,-,52.000
'121:34:20.056',-0.100,-,-,-,52.000
'121:34:20.064',-0.100,-,-,-,52.000
'121:34:20.072',-0.125,-,-,-,52.000
'121:34:20.080',-0.125,-,-,-,52.000
'121:34:20.088',-0.100,-,-,-,52.000
'121:34:20.096',-0.075,-,-,-,52.000
'121:34:20.104',-0.025,-,-,-,51.200
'121:34:20.112',0.000,-,-,-,51.200
'121:34:20.120',0.025,-,-,-,51.200
'121:34:20.128',0.075,-,-,-,51.200
'121:34:20.136',0.100,-,-,-,51.200
'121:34:20.144',0.100,-,-,-,49.600
'121:34:20.152',0.175,-,-,-,49.600
'121:34:20.160',0.350,-,-,-,49.600
'121:34:20.168',0.625,-,-,-,49.600
'121:34:20.176',0.750,-,-,-,49.600
'121:34:20.184',0.525,-,-,-,48.800
'121:34:20.192',0.000,-,-,-,48.800
'121:34:20.200',-0.450,-,-,-,48.800
'121:34:20.208',-0.575,-,-,-,48.800
'121:34:20.216',-0.400,-,-,-,48.800
'121:34:20.224',-0.225,-,-,-,47.200
'121:34:20.232',-0.200,-,-,-,47.200
'121:34:20.240',-0.200,-,-,-,47.200
'121:34:20.248',-0.175,-,-,-,46.400
'121:34:20.256',-0.100,-,-,-,46.400
'121:34:20.264',-0.075,-,-,-,46.400
'121:34:20.272',-0.050,-,-,-,46.400
'121:34:20.280',0.000,-,-,-,44.800
'121:34:20.288',0.025,-,-,-,44.800
'121:34:20.296',0.075,-,-,-,44.800
'121:34:20.304',0.075,-,-,-,44.800
'121:34:20.312',0.050,-,-,-,44.800
'121:34:20.320',0.075,-,-,-,44.800
'121:34:20.328',0.050,-,-,-,46.400
'121:34:20.336',0.025,-,-,-,47.200
'121:34:20.344',-0.025,-,-,-,51.200
'121:34:20.352',-0.050,-,-,-,56.000
'121:34:20.360',-0.075,-,-,-,63.200
'121:34:20.368',-0.100,-,-,-,71.200
'121:34:20.376',-0.100,-,-,-,80.000
'121:34:20.384',-0.100,-,-,-,89.600
'121:34:20.392',-0.100,-,-,-,100.800
'121:34:20.400',-0.100,-,-,-,110.400
'121:34:20.408',-0.075,-,-,-,120.000
'121:34:20.416',-0.050,-,-,-,127.200
'121:34:20.424',-0.025,-,-,-,132.800
'121:34:20.432',0.000,-,-,-,136.800
'121:34:20.440',0.025,-,-,-,139.200
'121:34:20.448',0.050,-,-,-,139.200
'121:34:20.456',0.075,-,-,-,137.600
'121:34:20.464',0.100,-,-,-,136.800
'121:34:20.472',0.100,-,-,-,135.200
'121:34:20.480',0.100,-,-,-,132.800
'121:34:20.488',0.075,-,-,-,132.000
'121:34:20.496',0.075,-,-,-,128.000
'121:34:20.504',0.050,-,-,-,125.600
'121:34:20.512',0.000,-,-,-,123.200
'121:34:20.520',-0.050,-,-,-,120.000
'121:34:20.528',-0.075,-,-,-,118.400
'121:34:20.536',-0.100,-,-,-,116.000
'121:34:20.544',-0.125,-,-,-,115.200
'121:34:20.552',-0.125,-,-,-,112.800
'121:34:20.560',-0.125,-,-,-,110.400
'121:34:20.568',-0.125,-,-,-,108.000
'121:34:20.576',-0.100,-,-,-,104.000
'121:34:20.584',-0.100,-,-,-,99.200
'121:34:20.592',-0.075,-,-,-,94.400
'121:34:20.600',-0.025,-,-,-,91.200
'121:34:20.608',0.000,-,-,-,86.400
'121:34:20.616',0.025,-,-,-,82.400
'121:34:20.624',0.050,-,-,-,80.000
'121:34:20.632',0.100,-,-,-,78.400
'121:34:20.640',0.125,-,-,-,76.000
'121:34:20.648',0.125,-,-,-,75.200
'121:34:20.656',0.100,-,-,-,75.200
'121:34:20.664',0.100,-,-,-,73.600
'121:34:20.672',0.075,-,-,-,73.600
'121:34:20.680',0.000,-,-,-,73.600
'121:34:20.688',-0.025,-,-,-,75.200
'121:34:20.696',-0.050,-,-,-,75.200
'121:34:20.704',-0.075,-,-,-,75.200
'121:34:20.712',-0.100,-,-,-,75.200
'121:34:20.720',-0.100,-,-,-,75.200
'121:34:20.728',-0.100,-,-,-,73.600
'121:34:20.736',-0.100,-,-,-,73.600
'121:34:20.744',-0.100,-,-,-,72.800
'121:34:20.752',-0.100,-,-,-,71.200
'121:34:20.760',-0.075,-,-,-,71.200
'121:34:20.768',-0.050,-,-,-,70.400
'121:34:20.776',0.000,-,-,-,68.800
'121:34:20.784',0.025,-,-,-,68.000
'121:34:20.792',0.050,-,-,-,66.400
'121:34:20.800',0.100,-,-,-,66.400
'121:34:20.808',0.125,-,-,-,65.600
'121:34:20.816',0.125,-,-,-,64.000
'121:34:20.824',0.275,-,-,-,63.200
'121:34:20.832',0.550,-,-,-,63.200
'121:34:20.840',0.775,-,-,-,61.600
'121:34:20.848',0.675,-,-,-,60.800
'121:34:20.856',0.200,-,-,-,59.200
'121:34:20.864',-0.300,-,-,-,59.200
'121:34:20.872',-0.575,-,-,-,58.400
'121:34:20.880',-0.500,-,-,-,58.400
'121:34:20.888',-0.250,-,-,-,56.800
'121:34:20.896',-0.175,-,-,-,56.800
'121:34:20.904',-0.175,-,-,-,56.800
'121:34:20.912',-0.125,-,-,-,56.800
'121:34:20.920',-0.100,-,-,-,56.800
'121:34:20.928',-0.050,-,-,-,56.800
'121:34:20.936',-0.025,-,-,-,56.800
'121:34:20.944',0.000,-,-,-,56.800
'121:34:20.952',0.025,-,-,-,56.800
'121:34:20.960',0.075,-,-,-,58.400
'121:34:20.968',0.075,-,-,-,58.400
'121:34:20.976',0.075,-,-,-,58.400
'121:34:20.984',0.075,-,-,-,58.400
'121:34:20.992',0.075,-,-,-,59.200
'121:34:21.000',0.050,-,-,-,60.800
'121:34:21.008',0.025,-,-,-,63.200
'121:34:21.016',-0.025,-,-,-,66.400
'121:34:21.024',-0.050,-,-,-,72.800
'121:34:21.032',-0.050,-,-,-,80.000
'121:34:21.040',-0.050,-,-,-,86.400
'121:34:21.048',-0.050,-,-,-,94.400
'121:34:21.056',-0.050,-,-,-,103.200
'121:34:21.064',-0.050,-,-,-,110.400
