'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'1:04:10.256',0.000,-0.655,-,159.640
'1:04:10.264',0.029,-0.655,-,164.320
'1:04:10.272',0.000,-0.667,-,167.960
'1:04:10.280',0.057,-0.667,-,170.040
'1:04:10.288',0.086,-0.667,-,171.080
'1:04:10.296',0.000,-0.667,-,171.080
'1:04:10.304',0.000,-0.678,-,170.040
'1:04:10.312',0.000,-0.678,-,168.480
'1:04:10.320',0.000,-0.678,-,167.960
'1:04:10.328',0.000,-0.678,-,165.360
'1:04:10.336',0.000,-0.690,-,163.800
'1:04:10.344',0.000,-0.690,-,160.680
'1:04:10.352',0.000,-0.690,-,158.080
'1:04:10.360',0.000,-0.690,-,154.960
'1:04:10.368',0.000,-0.690,-,150.800
'1:04:10.376',0.000,-0.701,-,147.160
'1:04:10.384',0.000,-0.701,-,143.000
'1:04:10.392',0.000,-0.701,-,138.320
'1:04:10.400',-0.029,-0.701,-,133.120
'1:04:10.408',-0.029,-0.701,-,129.480
'1:04:10.416',-0.029,-0.713,-,125.320
'1:04:10.424',-0.029,-0.713,-,122.200
'1:04:10.432',0.000,-0.713,-,119.600
'1:04:10.440',0.000,-0.713,-,118.040
'1:04:10.448',0.029,-0.724,-,116.480
'1:04:10.456',0.114,-0.724,-,114.920
'1:04:10.464',0.000,-0.736,-,114.400
'1:04:10.472',0.000,-0.736,-,113.360
'1:04:10.480',0.057,-0.736,-,111.800
'1:04:10.488',0.057,-0.747,-,110.760
'1:04:10.496',0.114,-0.747,-,109.200
'1:04:10.504',0.114,-0.759,-,108.680
'1:04:10.512',0.114,-0.759,-,107.120
'1:04:10.520',0.171,-0.770,-,106.080
'1:04:10.528',0.171,-0.770,-,105.560
'1:04:10.536',0.171,-0.770,-,104.000
'1:04:10.544',0.171,-0.782,-,102.960
'1:04:10.552',0.171,-0.782,-,101.920
'1:04:10.560',0.114,-0.782,-,100.360
'1:04:10.568',0.143,-0.793,-,99.840
'1:04:10.576',0.114,-0.793,-,98.800
'1:04:10.584',0.057,-0.805,-,98.280
'1:04:10.592',0.057,-0.805,-,97.240
'1:04:10.600',0.000,-0.805,-,96.720
'1:04:10.608',0.000,-0.816,-,95.680
'1:04:10.616',-0.029,-0.816,-,95.160
'1:04:10.624',-0.029,-0.828,-,94.120
'1:04:10.632',-0.029,-0.828,-,93.600
'1:04:10.640',0.000,-0.828,-,92.560
'1:04:10.648',-0.057,-0.839,-,91.520
'1:04:10.656',-0.086,-0.839,-,91.000
'1:04:10.664',-0.057,-0.839,-,89.960
'1:04:10.672',-0.057,-0.851,-,89.440
'1:04:10.680',-0.057,-0.851,-,88.400
'1:04:10.688',-0.057,-0.851,-,87.880
'1:04:10.696',0.114,-0.851,-,87.880
'1:04:10.704',0.257,-0.851,-,86.840
'1:04:10.712',0.314,-0.851,-,86.320
'1:04:10.720',0.343,-0.851,-,86.320
'1:04:10.728',-0.171,-0.851,-,85.280
'1:04:10.736',-0.714,-0.851,-,84.760
'1:04:10.744',-0.857,-0.851,-,84.760
'1:04:10.752',-0.343,-0.851,-,83.720
'1:04:10.760',-0.143,-0.851,-,83.200
'1:04:10.768',-0.057,-0.851,-,83.200
'1:04:10.776',-0.029,-0.851,-,82.160
'1:04:10.784',-0.029,-0.851,-,81.120
'1:04:10.792',0.000,-0.851,-,81.120
'1:04:10.800',-0.029,-0.851,-,80.600
'1:04:10.808',0.000,-0.851,-,80.600
'1:04:10.816',0.000,-0.851,-,79.560
'1:04:10.824',0.000,-0.851,-,79.560
'1:04:10.832',0.000,-0.851,-,79.040
'1:04:10.840',0.000,-0.851,-,79.040
'1:04:10.848',0.029,-0.851,-,78.000
'1:04:10.856',0.000,-0.851,-,78.000
'1:04:10.864',0.029,-0.851,-,78.000
'1:04:10.872',0.000,-0.851,-,77.480
'1:04:10.880',0.000,-0.851,-,77.480
'1:04:10.888',0.000,-0.851,-,78.000
'1:04:10.896',0.029,-0.862,-,79.040
'1:04:10.904',0.057,-0.862,-,80.600
'1:04:10.912',0.057,-0.862,-,83.200
'1:04:10.920',0.029,-0.862,-,86.320
'1:04:10.928',0.057,-0.862,-,89.960
'1:04:10.936',0.086,-0.862,-,95.160
'1:04:10.944',0.057,-0.862,-,98.800
'1:04:10.952',0.086,-0.862,-,104.000
'1:04:10.960',0.057,-0.862,-,107.640
'1:04:10.968',0.114,-0.862,-,111.800
'1:04:10.976',0.114,-0.851,-,115.960
'1:04:10.984',0.143,-0.851,-,118.040
'1:04:10.992',0.086,-0.851,-,120.640
'1:04:11.000',0.057,-0.851,-,121.160
'1:04:11.008',0.057,-0.851,-,122.200
'1:04:11.016',0.057,-0.839,-,122.200
'1:04:11.024',0.000,-0.839,-,120.640
'1:04:11.032',0.000,-0.839,-,119.080
'1:04:11.040',0.000,-0.839,-,117.520
'1:04:11.048',-0.029,-0.828,-,114.400
'1:04:11.056',-0.029,-0.828,-,110.760
'1:04:11.064',-0.029,-0.828,-,107.120
'1:04:11.072',-0.057,-0.828,-,104.000
'1:04:11.080',0.000,-0.816,-,99.840
'1:04:11.088',-0.057,-0.816,-,96.720
'1:04:11.096',-0.057,-0.816,-,94.120
'1:04:11.104',-0.057,-0.816,-,91.520
'1:04:11.112',-0.029,-0.816,-,89.960
'1:04:11.120',-0.029,-0.816,-,89.440
'1:04:11.128',-0.029,-0.816,-,88.400
'1:04:11.136',0.000,-0.816,-,87.880
'1:04:11.144',0.000,-0.816,-,87.880
'1:04:11.152',0.000,-0.816,-,86.840
'1:04:11.160',-0.029,-0.816,-,86.840
'1:04:11.168',0.000,-0.816,-,86.320
'1:04:11.176',0.000,-0.816,-,86.320
'1:04:11.184',0.000,-0.816,-,86.320
'1:04:11.192',0.000,-0.816,-,85.280
'1:04:11.200',0.057,-0.816,-,85.280
'1:04:11.208',0.057,-0.805,-,84.760
'1:04:11.216',0.086,-0.805,-,84.760
'1:04:11.224',0.114,-0.805,-,84.760
'1:04:11.232',0.000,-0.805,-,83.720
'1:04:11.240',0.000,-0.805,-,83.200
'1:04:11.248',0.029,-0.805,-,83.200
'1:04:11.256',0.000,-0.805,-,82.160
'1:04:11.264',0.000,-0.805,-,81.120
'1:04:11.272',-0.029,-0.805,-,81.120
'1:04:11.280',-0.029,-0.816,-,80.600
'1:04:11.288',-0.057,-0.816,-,79.560
'1:04:11.296',-0.057,-0.805,-,79.040
'1:04:11.304',-0.057,-0.805,-,79.040
'1:04:11.312',-0.057,-0.805,-,78.000
'1:04:11.320',-0.057,-0.805,-,77.480
'1:04:11.328',-0.057,-0.805,-,77.480
'1:04:11.336',-0.057,-0.805,-,76.440
'1:04:11.344',-0.057,-0.805,-,75.920
'1:04:11.352',-0.057,-0.805,-,75.920
'1:04:11.360',-0.057,-0.805,-,74.880
'1:04:11.368',0.143,-0.805,-,74.880
'1:04:11.376',0.314,-0.805,-,74.360
'1:04:11.384',0.371,-0.805,-,74.360
'1:04:11.392',0.200,-0.793,-,74.360
'1:04:11.400',-0.257,-0.793,-,73.320
'1:04:11.408',-0.743,-0.793,-,73.320
'1:04:11.416',-0.886,-0.793,-,73.320
'1:04:11.424',-0.314,-0.793,-,72.800
'1:04:11.432',-0.143,-0.793,-,72.800
'1:04:11.440',-0.057,-0.793,-,71.760
'1:04:11.448',-0.057,-0.793,-,71.760
'1:04:11.456',0.000,-0.793,-,71.760
'1:04:11.464',0.000,-0.793,-,70.720
'1:04:11.472',-0.029,-0.793,-,70.720
'1:04:11.480',-0.057,-0.793,-,70.200
'1:04:11.488',-0.029,-0.793,-,70.200
'1:04:11.496',0.000,-0.793,-,70.200
'1:04:11.504',0.000,-0.793,-,70.200
'1:04:11.512',0.000,-0.793,-,69.160
'1:04:11.520',0.000,-0.793,-,69.160
'1:04:11.528',0.000,-0.793,-,70.200
'1:04:11.536',0.000,-0.805,-,70.200
'1:04:11.544',0.000,-0.805,-,71.760
'1:04:11.552',0.000,-0.805,-,74.360
'1:04:11.560',0.000,-0.805,-,78.000
'1:04:11.568',0.000,-0.816,-,83.200
'1:04:11.576',0.000,-0.816,-,87.880
'1:04:11.584',0.029,-0.816,-,94.120
'1:04:11.592',0.029,-0.816,-,100.360
'1:04:11.600',0.057,-0.816,-,107.120
'1:04:11.608',0.057,-0.828,-,113.360
'1:04:11.616',0.057,-0.828,-,119.080
'1:04:11.624',0.057,-0.828,-,123.760
'1:04:11.632',0.057,-0.828,-,127.920
'1:04:11.640',0.057,-0.828,-,131.040
'1:04:11.648',0.057,-0.828,-,133.120
'1:04:11.656',0.057,-0.828,-,135.200
'1:04:11.664',0.057,-0.828,-,135.720
'1:04:11.672',0.057,-0.828,-,135.720
'1:04:11.680',0.057,-0.828,-,135.200
'1:04:11.688',0.029,-0.828,-,133.120
'1:04:11.696',0.000,-0.828,-,131.560
'1:04:11.704',0.057,-0.828,-,129.480
'1:04:11.712',0.057,-0.828,-,126.360
'1:04:11.720',-0.029,-0.828,-,122.720
'1:04:11.728',-0.029,-0.828,-,119.080
'1:04:11.736',-0.029,-0.828,-,114.920
'1:04:11.744',0.000,-0.839,-,110.760
'1:04:11.752',-0.029,-0.839,-,107.120
'1:04:11.760',0.000,-0.839,-,104.000
'1:04:11.768',-0.057,-0.839,-,101.400
'1:04:11.776',-0.029,-0.851,-,98.800
'1:04:11.784',0.000,-0.851,-,97.240
'1:04:11.792',0.000,-0.851,-,96.720
'1:04:11.800',0.057,-0.851,-,95.680
'1:04:11.808',0.171,-0.851,-,95.680
'1:04:11.816',0.371,-0.851,-,95.160
'1:04:11.824',0.457,-0.851,-,95.160
