'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:35:09.304',0.275,-,-,-,52.000
'121:35:09.312',-0.250,-,-,-,51.200
'121:35:09.320',-0.575,-,-,-,51.200
'121:35:09.328',-0.600,-,-,-,51.200
'121:35:09.336',-0.300,-,-,-,51.200
'121:35:09.344',-0.200,-,-,-,49.600
'121:35:09.352',-0.175,-,-,-,49.600
'121:35:09.360',-0.175,-,-,-,49.600
'121:35:09.368',-0.125,-,-,-,48.800
'121:35:09.376',-0.100,-,-,-,48.800
'121:35:09.384',-0.050,-,-,-,48.800
'121:35:09.392',-0.025,-,-,-,48.800
'121:35:09.400',0.025,-,-,-,48.800
'121:35:09.408',0.050,-,-,-,48.800
'121:35:09.416',0.075,-,-,-,47.200
'121:35:09.424',0.050,-,-,-,47.200
'121:35:09.432',0.050,-,-,-,48.800
'121:35:09.440',0.050,-,-,-,49.600
'121:35:09.448',0.025,-,-,-,51.200
'121:35:09.456',0.000,-,-,-,54.400
'121:35:09.464',-0.050,-,-,-,60.800
'121:35:09.472',-0.075,-,-,-,68.000
'121:35:09.480',-0.100,-,-,-,75.200
'121:35:09.488',-0.100,-,-,-,84.000
'121:35:09.496',-0.100,-,-,-,92.000
'121:35:09.504',-0.100,-,-,-,103.200
'121:35:09.512',-0.100,-,-,-,112.800
'121:35:09.520',-0.100,-,-,-,120.800
'121:35:09.528',-0.075,-,-,-,129.600
'121:35:09.536',-0.025,-,-,-,134.400
'121:35:09.544',0.025,-,-,-,139.200
'121:35:09.552',0.025,-,-,-,140.000
'121:35:09.560',0.050,-,-,-,141.600
'121:35:09.568',0.100,-,-,-,141.600
'121:35:09.576',0.125,-,-,-,140.000
'121:35:09.584',0.125,-,-,-,139.200
'121:35:09.592',0.100,-,-,-,137.600
'121:35:09.600',0.100,-,-,-,136.800
'121:35:09.608',0.075,-,-,-,134.400
'121:35:09.616',0.050,-,-,-,130.400
'121:35:09.624',0.050,-,-,-,128.000
'121:35:09.632',0.200,-,-,-,124.800
'121:35:09.640',0.350,-,-,-,120.800
'121:35:09.648',0.225,-,-,-,118.400
'121:35:09.656',-0.200,-,-,-,115.200
'121:35:09.664',-0.800,-,-,-,112.800
'121:35:09.672',-1.100,-,-,-,108.800
'121:35:09.680',-0.950,-,-,-,104.000
'121:35:09.688',-0.675,-,-,-,99.200
'121:35:09.696',-0.425,-,-,-,96.000
'121:35:09.704',-0.375,-,-,-,91.200
'121:35:09.712',-0.350,-,-,-,86.400
'121:35:09.720',-0.225,-,-,-,82.400
'121:35:09.728',-0.025,-,-,-,80.000
'121:35:09.736',0.100,-,-,-,78.400
'121:35:09.744',0.200,-,-,-,77.600
'121:35:09.752',0.200,-,-,-,76.000
'121:35:09.760',0.200,-,-,-,75.200
'121:35:09.768',0.200,-,-,-,75.200
'121:35:09.776',0.175,-,-,-,75.200
'121:35:09.784',0.125,-,-,-,75.200
'121:35:09.792',0.075,-,-,-,75.200
'121:35:09.800',0.050,-,-,-,75.200
'121:35:09.808',0.025,-,-,-,76.000
'121:35:09.816',0.025,-,-,-,76.000
'121:35:09.824',0.025,-,-,-,76.000
'121:35:09.832',0.050,-,-,-,76.000
'121:35:09.840',0.075,-,-,-,75.200
'121:35:09.848',0.100,-,-,-,75.200
'121:35:09.856',0.125,-,-,-,75.200
'121:35:09.864',0.200,-,-,-,75.200
'121:35:09.872',0.275,-,-,-,75.200
'121:35:09.880',0.350,-,-,-,76.000
'121:35:09.888',0.375,-,-,-,77.600
'121:35:09.896',0.400,-,-,-,80.000
'121:35:09.904',0.400,-,-,-,81.600
'121:35:09.912',0.400,-,-,-,84.000
'121:35:09.920',0.350,-,-,-,86.400
'121:35:09.928',0.275,-,-,-,88.800
'121:35:09.936',0.225,-,-,-,89.600
'121:35:09.944',0.175,-,-,-,91.200
'121:35:09.952',0.075,-,-,-,91.200
'121:35:09.960',0.000,-,-,-,89.600
'121:35:09.968',-0.025,-,-,-,89.600
'121:35:09.976',-0.050,-,-,-,87.200
'121:35:09.984',-0.075,-,-,-,86.400
'121:35:09.992',-0.100,-,-,-,82.400
'121:35:10.000',-0.100,-,-,-,80.000
'121:35:10.008',-0.075,-,-,-,78.400
'121:35:10.016',-0.075,-,-,-,75.200
'121:35:10.024',-0.050,-,-,-,72.800
'121:35:10.032',-0.025,-,-,-,68.800
'121:35:10.040',0.000,-,-,-,66.400
'121:35:10.048',0.025,-,-,-,64.000
'121:35:10.056',0.050,-,-,-,61.600
'121:35:10.064',0.075,-,-,-,60.800
'121:35:10.072',0.100,-,-,-,59.200
'121:35:10.080',0.125,-,-,-,59.200
'121:35:10.088',0.100,-,-,-,58.400
'121:35:10.096',0.100,-,-,-,58.400
'121:35:10.104',0.075,-,-,-,58.400
'121:35:10.112',0.025,-,-,-,58.400
'121:35:10.120',0.000,-,-,-,58.400
'121:35:10.128',-0.050,-,-,-,58.400
'121:35:10.136',-0.075,-,-,-,58.400
'121:35:10.144',-0.100,-,-,-,58.400
'121:35:10.152',-0.100,-,-,-,58.400
'121:35:10.160',-0.100,-,-,-,58.400
'121:35:10.168',-0.100,-,-,-,59.200
'121:35:10.176',-0.100,-,-,-,59.200
'121:35:10.184',-0.100,-,-,-,58.400
'121:35:10.192',-0.075,-,-,-,58.400
'121:35:10.200',-0.025,-,-,-,58.400
'121:35:10.208',0.000,-,-,-,58.400
'121:35:10.216',0.025,-,-,-,56.800
'121:35:10.224',0.050,-,-,-,56.800
'121:35:10.232',0.100,-,-,-,56.800
'121:35:10.240',0.100,-,-,-,56.000
'121:35:10.248',0.125,-,-,-,56.000
'121:35:10.256',0.275,-,-,-,56.000
'121:35:10.264',0.550,-,-,-,54.400
'121:35:10.272',0.750,-,-,-,54.400
'121:35:10.280',0.750,-,-,-,53.600
'121:35:10.288',0.225,-,-,-,52.000
'121:35:10.296',-0.275,-,-,-,52.000
'121:35:10.304',-0.550,-,-,-,51.200
'121:35:10.312',-0.575,-,-,-,51.200
'121:35:10.320',-0.275,-,-,-,51.200
'121:35:10.328',-0.200,-,-,-,49.600
'121:35:10.336',-0.200,-,-,-,49.600
'121:35:10.344',-0.175,-,-,-,49.600
'121:35:10.352',-0.125,-,-,-,48.800
'121:35:10.360',-0.075,-,-,-,48.800
'121:35:10.368',-0.050,-,-,-,48.800
'121:35:10.376',-0.025,-,-,-,48.800
'121:35:10.384',0.025,-,-,-,47.200
'121:35:10.392',0.050,-,-,-,47.200
'121:35:10.400',0.075,-,-,-,47.200
'121:35:10.408',0.050,-,-,-,47.200
'121:35:10.416',0.050,-,-,-,48.800
'121:35:10.424',0.050,-,-,-,49.600
'121:35:10.432',0.025,-,-,-,52.000
'121:35:10.440',-0.025,-,-,-,56.800
'121:35:10.448',-0.050,-,-,-,63.200
'121:35:10.456',-0.100,-,-,-,70.400
'121:35:10.464',-0.100,-,-,-,80.000
'121:35:10.472',-0.125,-,-,-,87.200
'121:35:10.480',-0.125,-,-,-,96.800
'121:35:10.488',-0.125,-,-,-,106.400
'121:35:10.496',-0.125,-,-,-,116.000
'121:35:10.504',-0.100,-,-,-,124.800
'121:35:10.512',-0.075,-,-,-,132.800
'121:35:10.520',-0.025,-,-,-,137.600
'121:35:10.528',0.000,-,-,-,141.600
'121:35:10.536',0.025,-,-,-,142.400
'121:35:10.544',0.050,-,-,-,142.400
'121:35:10.552',0.075,-,-,-,141.600
'121:35:10.560',0.100,-,-,-,140.000
'121:35:10.568',0.100,-,-,-,137.600
'121:35:10.576',0.100,-,-,-,135.200
'121:35:10.584',0.100,-,-,-,132.800
'121:35:10.592',0.100,-,-,-,130.400
'121:35:10.600',0.075,-,-,-,128.000
'121:35:10.608',0.050,-,-,-,127.200
'121:35:10.616',0.100,-,-,-,124.800
'121:35:10.624',0.250,-,-,-,122.400
'121:35:10.632',0.350,-,-,-,118.400
'121:35:10.640',0.100,-,-,-,116.000
'121:35:10.648',-0.425,-,-,-,112.800
'121:35:10.656',-0.900,-,-,-,108.800
'121:35:10.664',-0.950,-,-,-,105.600
'121:35:10.672',-0.525,-,-,-,100.800
'121:35:10.680',-0.175,-,-,-,96.000
'121:35:10.688',-0.025,-,-,-,91.200
'121:35:10.696',0.000,-,-,-,87.200
'121:35:10.704',0.025,-,-,-,82.400
'121:35:10.712',0.050,-,-,-,80.000
'121:35:10.720',0.075,-,-,-,78.400
'121:35:10.728',0.100,-,-,-,77.600
'121:35:10.736',0.125,-,-,-,76.000
'121:35:10.744',0.100,-,-,-,76.000
'121:35:10.752',0.100,-,-,-,76.000
'121:35:10.760',0.075,-,-,-,76.000
'121:35:10.768',0.050,-,-,-,76.000
'121:35:10.776',0.000,-,-,-,76.000
'121:35:10.784',-0.025,-,-,-,76.000
'121:35:10.792',-0.050,-,-,-,76.000
'121:35:10.800',-0.050,-,-,-,76.000
'121:35:10.808',-0.050,-,-,-,76.000
'121:35:10.816',-0.050,-,-,-,75.200
'121:35:10.824',-0.025,-,-,-,75.200
'121:35:10.832',0.000,-,-,-,75.200
'121:35:10.840',0.000,-,-,-,75.200
'121:35:10.848',0.025,-,-,-,73.600
'121:35:10.856',0.075,-,-,-,75.200
'121:35:10.864',0.125,-,-,-,75.200
'121:35:10.872',0.175,-,-,-,76.000
'121:35:10.880',0.200,-,-,-,78.400
'121:35:10.888',0.225,-,-,-,80.000
'121:35:10.896',0.225,-,-,-,84.000
'121:35:10.904',0.200,-,-,-,86.400
'121:35:10.912',0.175,-,-,-,88.800
'121:35:10.920',0.125,-,-,-,89.600
'121:35:10.928',0.100,-,-,-,91.200
'121:35:10.936',0.050,-,-,-,91.200
'121:35:10.944',0.000,-,-,-,91.200
'121:35:10.952',-0.025,-,-,-,89.600
'121:35:10.960',-0.050,-,-,-,88.800
'121:35:10.968',-0.075,-,-,-,86.400
'121:35:10.976',-0.075,-,-,-,84.000
'121:35:10.984',-0.100,-,-,-,81.600
'121:35:10.992',-0.075,-,-,-,78.400
'121:35:11.000',-0.075,-,-,-,75.200
'121:35:11.008',-0.050,-,-,-,71.200
'121:35:11.016',-0.025,-,-,-,68.800
'121:35:11.024',0.000,-,-,-,66.400
'121:35:11.032',0.025,-,-,-,63.200
'121:35:11.040',0.025,-,-,-,61.600
'121:35:11.048',0.075,-,-,-,60.800
'121:35:11.056',0.100,-,-,-,59.200
'121:35:11.064',0.125,-,-,-,58.400
'121:35:11.072',0.100,-,-,-,58.400
'121:35:11.080',0.100,-,-,-,56.800
'121:35:11.088',0.075,-,-,-,56.800
'121:35:11.096',0.050,-,-,-,56.800
'121:35:11.104',0.000,-,-,-,56.800
'121:35:11.112',-0.025,-,-,-,56.800
'121:35:11.120',-0.050,-,-,-,56.800
'121:35:11.128',-0.075,-,-,-,56.800
'121:35:11.136',-0.100,-,-,-,56.800
'121:35:11.144',-0.100,-,-,-,56.800
'121:35:11.152',-0.100,-,-,-,58.400
'121:35:11.160',-0.100,-,-,-,58.400
'121:35:11.168',-0.100,-,-,-,58.400
'121:35:11.176',-0.075,-,-,-,58.400
'121:35:11.184',-0.050,-,-,-,58.400
'121:35:11.192',0.000,-,-,-,56.800
'121:35:11.200',0.025,-,-,-,56.800
'121:35:11.208',0.025,-,-,-,56.800
'121:35:11.216',0.075,-,-,-,56.800
'121:35:11.224',0.125,-,-,-,56.000
'121:35:11.232',0.125,-,-,-,56.000
'121:35:11.240',0.200,-,-,-,54.400
'121:35:11.248',0.375,-,-,-,54.400
'121:35:11.256',0.625,-,-,-,53.600
'121:35:11.264',0.725,-,-,-,53.600
'121:35:11.272',0.450,-,-,-,52.000
