'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'27:41:30.480',-,-,-,-,-
'27:41:30.488',-,-,-,-,-
'27:41:30.496',-,-,-,-,-
'27:41:30.504',-,-,-,-,-
'27:41:30.512',-,-,-,-,-
'27:41:30.520',-,-,-,-,-
'27:41:30.528',-,-,-,-,-
'27:41:30.536',-,-,-,-,-
'27:41:30.544',-,-,-,-,-
'27:41:30.552',-,-,-,-,-
'27:41:30.560',-,-,-,-,-
'27:41:30.568',-,-,-,-,-
'27:41:30.576',-,-,-,-,-
'27:41:30.584',-,-,-,-,-
'27:41:30.592',-,-,-,-,-
'27:41:30.600',-,-,-,-,-
'27:41:30.608',-,-,-,-,-
'27:41:30.616',-,-,-,-,-
'27:41:30.624',-,-,-,-,-
'27:41:30.632',-,-,-,-,-
'27:41:30.640',-,-,-,-,-
'27:41:30.648',-,-,-,-,-
'27:41:30.656',-,-,-,-,-
'27:41:30.664',-,-,-,-,-
'27:41:30.672',-,-,-,-,-
'27:41:30.680',-,-,-,-,-
'27:41:30.688',-,-,-,-,-
'27:41:30.696',-,-,-,-,-
'27:41:30.704',-,-,-,-,-
'27:41:30.712',-,-,-,-,-
'27:41:30.720',-,-,-,-,-
'27:41:30.728',-,-,-,-,-
'27:41:30.736',-,-,-,-,-
'27:41:30.744',-,-,-,-,-
'27:41:30.752',-,-,-,-,-
'27:41:30.760',-,-,-,-,-
'27:41:30.768',-,-,-,-,-
'27:41:30.776',-,-,-,-,-
'27:41:30.784',-,-,-,-,-
'27:41:30.792',-,-,-,-,-
'27:41:30.800',-,-,-,-,-
'27:41:30.808',-,-,-,-,-
'27:41:30.816',-,-,-,-,-
'27:41:30.824',-,-,-,-,-
'27:41:30.832',-,-,-,-,-
'27:41:30.840',-,-,-,-,-
'27:41:30.848',-,-,-,-,-
'27:41:30.856',-,-,-,-,-
'27:41:30.864',-,-,-,-,-
'27:41:30.872',-,-,-,-,-
'27:41:30.880',-,-,-,-,-
'27:41:30.888',-,-,-,-,-
'27:41:30.896',-,-,-,-,-
'27:41:30.904',-,-,-,-,-
'27:41:30.912',-,-,-,-,-
'27:41:30.920',-,-,-,-,-
'27:41:30.928',-,-,-,-,-
'27:41:30.936',-,-,-,-,-
'27:41:30.944',-,-,-,-,-
'27:41:30.952',-,-,-,-,-
'27:41:30.960',-,-,-,-,-
'27:41:30.968',-,-,-,-,-
'27:41:30.976',-,-,-,-,-
'27:41:30.984',-,-,-,-,-
'27:41:30.992',-,-,-,-,-
'27:41:31.000',-,-,-,-,-
'27:41:31.008',-,-,-,-,-
'27:41:31.016',-,-,-,-,-
'27:41:31.024',-,-,-,-,-
'27:41:31.032',-,-,-,-,-
'27:41:31.040',-,-,-,-,-
'27:41:31.048',-,-,-,-,-
'27:41:31.056',-,-,-,-,-
'27:41:31.064',-,-,-,-,-
'27:41:31.072',-,-,-,-,-
'27:41:31.080',-,-,-,-,-
'27:41:31.088',-,-,-,-,-
'27:41:31.096',-,-,-,-,-
'27:41:31.104',-,-,-,-,-
'27:41:31.112',-,-,-,-,-
'27:41:31.120',-,-,-,-,-
'27:41:31.128',-,-,-,-,-
'27:41:31.136',-,-,-,-,-
'27:41:31.144',-,-,-,-,-
'27:41:31.152',-,-,-,-,-
'27:41:31.160',-,-,-,-,-
'27:41:31.168',-,-,-,-,-
'27:41:31.176',-,-,-,-,-
'27:41:31.184',-,-,-,-,-
'27:41:31.192',-,-,-,-,-
'27:41:31.200',-,-,-,-,-
'27:41:31.208',-,-,-,-,-
'27:41:31.216',-,-,-,-,-
'27:41:31.224',-,-,-,-,-
'27:41:31.232',-,-,-,-,-
'27:41:31.240',-,-,-,-,-
'27:41:31.248',-,-,-,-,-
'27:41:31.256',-,-,-,-,-
'27:41:31.264',-,-,-,-,-
'27:41:31.272',-,-,-,-,-
'27:41:31.280',-,-,-,-,-
'27:41:31.288',-,-,-,-,-
'27:41:31.296',-,-,-,-,-
'27:41:31.304',-,-,-,-,-
'27:41:31.312',-,-,-,-,-
'27:41:31.320',-,-,-,-,-
'27:41:31.328',-,-,-,-,-
'27:41:31.336',-,-,-,-,-
'27:41:31.344',-,-,-,-,-
'27:41:31.352',-,-,-,-,-
'27:41:31.360',-,-,-,-,-
'27:41:31.368',-,-,-,-,-
'27:41:31.376',-,-,-,-,-
'27:41:31.384',-,-,-,-,-
'27:41:31.392',-,-,-,-,-
'27:41:31.400',-,-,-,-,-
'27:41:31.408',-,-,-,-,-
'27:41:31.416',-,-,-,-,-
'27:41:31.424',-,-,-,-,-
'27:41:31.432',-,-,-,-,-
'27:41:31.440',-,-,-,-,-
'27:41:31.448',-,-,-,-,-
'27:41:31.456',-,-,-,-,-
'27:41:31.464',-,-,-,-,-
'27:41:31.472',-,-,-,-,-
'27:41:31.480',-,-,-,-,-
'27:41:31.488',-,-,-,-,-
'27:41:31.496',-,-,-,-,-
'27:41:31.504',-,-,-,-,-
'27:41:31.512',-,-,-,-,-
'27:41:31.520',-,-,-,-,-
'27:41:31.528',-,-,-,-,-
'27:41:31.536',-,-,-,-,-
'27:41:31.544',-,-,-,-,-
