'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'27:53:53.480',-,-,-,-,-
'27:53:53.488',-,-,-,-,-
'27:53:53.496',-,-,-,-,-
'27:53:53.504',-,-,-,-,-
'27:53:53.512',-,-,-,-,-
'27:53:53.520',-,-,-,-,-
'27:53:53.528',-,-,-,-,-
'27:53:53.536',-,-,-,-,-
'27:53:53.544',-,-,-,-,-
'27:53:53.552',-,-,-,-,-
'27:53:53.560',-,-,-,-,-
'27:53:53.568',-,-,-,-,-
'27:53:53.576',-,-,-,-,-
'27:53:53.584',-,-,-,-,-
'27:53:53.592',-,-,-,-,-
'27:53:53.600',-,-,-,-,-
'27:53:53.608',-,-,-,-,-
'27:53:53.616',-,-,-,-,-
'27:53:53.624',-,-,-,-,-
'27:53:53.632',-,-,-,-,-
'27:53:53.640',-,-,-,-,-
'27:53:53.648',-,-,-,-,-
'27:53:53.656',-,-,-,-,-
'27:53:53.664',-,-,-,-,-
'27:53:53.672',-,-,-,-,-
'27:53:53.680',-,-,-,-,-
'27:53:53.688',-,-,-,-,-
'27:53:53.696',-,-,-,-,-
'27:53:53.704',-,-,-,-,-
'27:53:53.712',-,-,-,-,-
'27:53:53.720',-,-,-,-,-
'27:53:53.728',-,-,-,-,-
'27:53:53.736',-,-,-,-,-
'27:53:53.744',-,-,-,-,-
'27:53:53.752',-,-,-,-,-
'27:53:53.760',-,-,-,-,-
'27:53:53.768',-,-,-,-,-
'27:53:53.776',-,-,-,-,-
'27:53:53.784',-,-,-,-,-
'27:53:53.792',-,-,-,-,-
'27:53:53.800',-,-,-,-,-
'27:53:53.808',-,-,-,-,-
'27:53:53.816',-,-,-,-,-
'27:53:53.824',-,-,-,-,-
'27:53:53.832',-,-,-,-,-
'27:53:53.840',-,-,-,-,-
'27:53:53.848',-,-,-,-,-
'27:53:53.856',-,-,-,-,-
'27:53:53.864',-,-,-,-,-
'27:53:53.872',-,-,-,-,-
'27:53:53.880',-,-,-,-,-
'27:53:53.888',-,-,-,-,-
'27:53:53.896',-,-,-,-,-
'27:53:53.904',-,-,-,-,-
'27:53:53.912',-,-,-,-,-
'27:53:53.920',-,-,-,-,-
'27:53:53.928',-,-,-,-,-
'27:53:53.936',-,-,-,-,-
'27:53:53.944',-,-,-,-,-
'27:53:53.952',-,-,-,-,-
'27:53:53.960',-,-,-,-,-
'27:53:53.968',-,-,-,-,-
'27:53:53.976',-,-,-,-,-
'27:53:53.984',-,-,-,-,-
'27:53:53.992',-,-,-,-,-
'27:53:54.000',-,-,-,-,-
'27:53:54.008',-,-,-,-,-
'27:53:54.016',-,-,-,-,-
'27:53:54.024',-,-,-,-,-
'27:53:54.032',-,-,-,-,-
'27:53:54.040',-,-,-,-,-
'27:53:54.048',-,-,-,-,-
