'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'27:40:00.480',-,-,-,-,-
'27:40:00.488',-,-,-,-,-
'27:40:00.496',-,-,-,-,-
'27:40:00.504',-,-,-,-,-
'27:40:00.512',-,-,-,-,-
'27:40:00.520',-,-,-,-,-
'27:40:00.528',-,-,-,-,-
'27:40:00.536',-,-,-,-,-
'27:40:00.544',-,-,-,-,-
'27:40:00.552',-,-,-,-,-
'27:40:00.560',-,-,-,-,-
'27:40:00.568',-,-,-,-,-
'27:40:00.576',-,-,-,-,-
'27:40:00.584',-,-,-,-,-
'27:40:00.592',-,-,-,-,-
'27:40:00.600',-,-,-,-,-
'27:40:00.608',-,-,-,-,-
'27:40:00.616',-,-,-,-,-
'27:40:00.624',-,-,-,-,-
'27:40:00.632',-,-,-,-,-
'27:40:00.640',-,-,-,-,-
'27:40:00.648',-,-,-,-,-
'27:40:00.656',-,-,-,-,-
'27:40:00.664',-,-,-,-,-
'27:40:00.672',-,-,-,-,-
'27:40:00.680',-,-,-,-,-
'27:40:00.688',-,-,-,-,-
'27:40:00.696',-,-,-,-,-
'27:40:00.704',-,-,-,-,-
'27:40:00.712',-,-,-,-,-
'27:40:00.720',-,-,-,-,-
'27:40:00.728',-,-,-,-,-
'27:40:00.736',-,-,-,-,-
'27:40:00.744',-,-,-,-,-
'27:40:00.752',-,-,-,-,-
'27:40:00.760',-,-,-,-,-
'27:40:00.768',-,-,-,-,-
'27:40:00.776',-,-,-,-,-
'27:40:00.784',-,-,-,-,-
'27:40:00.792',-,-,-,-,-
'27:40:00.800',-,-,-,-,-
'27:40:00.808',-,-,-,-,-
'27:40:00.816',-,-,-,-,-
'27:40:00.824',-,-,-,-,-
'27:40:00.832',-,-,-,-,-
'27:40:00.840',-,-,-,-,-
'27:40:00.848',-,-,-,-,-
'27:40:00.856',-,-,-,-,-
'27:40:00.864',-,-,-,-,-
'27:40:00.872',-,-,-,-,-
'27:40:00.880',-,-,-,-,-
'27:40:00.888',-,-,-,-,-
'27:40:00.896',-,-,-,-,-
'27:40:00.904',-,-,-,-,-
'27:40:00.912',-,-,-,-,-
'27:40:00.920',-,-,-,-,-
'27:40:00.928',-,-,-,-,-
'27:40:00.936',-,-,-,-,-
'27:40:00.944',-,-,-,-,-
'27:40:00.952',-,-,-,-,-
'27:40:00.960',-,-,-,-,-
'27:40:00.968',-,-,-,-,-
'27:40:00.976',-,-,-,-,-
'27:40:00.984',-,-,-,-,-
