'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'95:58:55.840',-0.042,-,0.000,99.200
'95:58:55.848',-0.097,-,0.000,98.400
'95:58:55.856',0.042,-,0.150,98.400
'95:58:55.864',0.444,-,0.200,96.800
'95:58:55.872',0.819,-,-0.100,96.800
'95:58:55.880',0.875,-,-0.263,96.000
'95:58:55.888',0.292,-,-0.525,96.000
'95:58:55.896',0.125,-,-0.575,94.400
'95:58:55.904',0.000,-,-0.263,94.400
'95:58:55.912',-0.042,-,-0.100,93.600
'95:58:55.920',-0.097,-,0.000,93.600
'95:58:55.928',-0.097,-,0.000,92.000
'95:58:55.936',-0.125,-,0.000,92.000
'95:58:55.944',-0.097,-,0.000,91.200
'95:58:55.952',-0.069,-,0.000,91.200
'95:58:55.960',-0.069,-,0.000,89.600
'95:58:55.968',-0.069,-,0.000,89.600
'95:58:55.976',-0.042,-,0.000,88.800
'95:58:55.984',-0.042,-,0.000,89.600
'95:58:55.992',-0.042,-,0.000,91.200
'95:58:56.000',-0.042,-,0.000,93.600
'95:58:56.008',-0.042,-,0.000,99.200
'95:58:56.016',-0.014,-,0.000,108.000
'95:58:56.024',-0.014,-,0.000,120.000
'95:58:56.032',0.000,-,0.000,132.800
'95:58:56.040',0.000,-,0.050,149.600
'95:58:56.048',0.000,-,0.000,166.400
'95:58:56.056',0.000,-,0.050,183.200
'95:58:56.064',0.042,-,0.000,197.600
'95:58:56.072',0.042,-,0.000,208.800
'95:58:56.080',0.042,-,0.000,216.000
'95:58:56.088',0.069,-,0.000,218.400
'95:58:56.096',0.042,-,0.000,216.800
'95:58:56.104',0.097,-,0.000,214.400
'95:58:56.112',0.069,-,0.000,209.600
'95:58:56.120',0.069,-,0.000,204.800
'95:58:56.128',0.042,-,0.000,201.600
'95:58:56.136',0.014,-,0.000,196.800
'95:58:56.144',0.000,-,0.000,192.800
'95:58:56.152',-0.014,-,0.000,189.600
'95:58:56.160',-0.014,-,0.000,187.200
'95:58:56.168',-0.042,-,0.000,183.200
'95:58:56.176',-0.014,-,0.000,180.800
'95:58:56.184',-0.042,-,0.000,178.400
'95:58:56.192',0.000,-,0.000,175.200
'95:58:56.200',-0.014,-,0.000,170.400
'95:58:56.208',-0.042,-,0.000,165.600
'95:58:56.216',-0.042,-,0.000,159.200
'95:58:56.224',-0.042,-,0.000,152.000
'95:58:56.232',-0.042,-,0.000,146.400
'95:58:56.240',-0.069,-,0.000,139.200
'95:58:56.248',-0.042,-,0.000,132.800
'95:58:56.256',-0.097,-,0.000,128.000
'95:58:56.264',-0.125,-,0.000,124.800
'95:58:56.272',-0.097,-,0.000,122.400
'95:58:56.280',-0.097,-,0.000,120.800
'95:58:56.288',-0.125,-,0.000,120.000
'95:58:56.296',-0.042,-,0.000,120.000
'95:58:56.304',-0.014,-,0.000,120.000
'95:58:56.312',0.000,-,0.000,120.800
'95:58:56.320',-0.014,-,0.000,120.800
'95:58:56.328',-0.014,-,0.000,120.800
'95:58:56.336',0.000,-,0.000,120.800
'95:58:56.344',-0.014,-,0.000,120.800
'95:58:56.352',-0.042,-,0.050,120.800
'95:58:56.360',-0.097,-,0.050,120.000
'95:58:56.368',0.042,-,0.200,118.400
'95:58:56.376',0.500,-,0.263,117.600
'95:58:56.384',0.917,-,-0.150,116.000
'95:58:56.392',0.972,-,-0.362,115.200
'95:58:56.400',0.347,-,-0.675,113.600
'95:58:56.408',0.167,-,-0.463,112.800
'95:58:56.416',0.000,-,-0.362,111.200
'95:58:56.424',-0.125,-,-0.150,110.400
'95:58:56.432',-0.139,-,-0.050,108.800
'95:58:56.440',-0.139,-,0.000,108.000
'95:58:56.448',-0.125,-,0.000,106.400
'95:58:56.456',-0.139,-,0.000,105.600
'95:58:56.464',-0.125,-,0.000,104.000
'95:58:56.472',-0.139,-,0.000,104.000
'95:58:56.480',-0.125,-,0.000,103.200
'95:58:56.488',-0.125,-,0.000,103.200
'95:58:56.496',-0.125,-,0.050,103.200
'95:58:56.504',-0.125,-,0.000,105.600
'95:58:56.512',-0.125,-,0.050,108.800
'95:58:56.520',-0.097,-,0.050,115.200
'95:58:56.528',-0.097,-,0.000,124.800
'95:58:56.536',-0.125,-,0.000,135.200
'95:58:56.544',-0.097,-,0.000,149.600
'95:58:56.552',-0.125,-,0.000,164.000
'95:58:56.560',-0.042,-,0.050,178.400
'95:58:56.568',-0.014,-,0.050,192.800
'95:58:56.576',0.000,-,0.000,204.000
'95:58:56.584',0.014,-,0.050,211.200
'95:58:56.592',0.000,-,0.000,214.400
'95:58:56.600',0.042,-,0.000,216.000
'95:58:56.608',0.097,-,0.000,214.400
'95:58:56.616',0.069,-,0.000,212.000
'95:58:56.624',0.069,-,0.000,208.800
'95:58:56.632',0.042,-,0.050,204.800
'95:58:56.640',0.014,-,0.000,201.600
'95:58:56.648',0.042,-,0.050,199.200
'95:58:56.656',0.000,-,0.050,195.200
'95:58:56.664',-0.014,-,0.050,192.000
'95:58:56.672',-0.014,-,0.050,189.600
'95:58:56.680',-0.042,-,0.000,185.600
'95:58:56.688',-0.042,-,0.000,182.400
'95:58:56.696',-0.042,-,0.000,178.400
'95:58:56.704',-0.042,-,0.000,173.600
'95:58:56.712',-0.042,-,0.000,168.800
'95:58:56.720',-0.069,-,0.000,163.200
'95:58:56.728',-0.042,-,0.000,156.000
'95:58:56.736',-0.069,-,0.000,148.800
'95:58:56.744',-0.097,-,0.000,141.600
'95:58:56.752',-0.125,-,0.000,135.200
'95:58:56.760',-0.125,-,0.000,130.400
'95:58:56.768',-0.125,-,0.000,127.200
'95:58:56.776',-0.097,-,0.000,124.800
'95:58:56.784',-0.125,-,0.000,122.400
'95:58:56.792',-0.042,-,0.000,122.400
'95:58:56.800',-0.069,-,0.050,120.800
'95:58:56.808',-0.042,-,0.000,122.400
'95:58:56.816',-0.042,-,0.050,122.400
'95:58:56.824',0.000,-,0.050,122.400
'95:58:56.832',0.000,-,0.050,123.200
'95:58:56.840',0.000,-,0.050,123.200
'95:58:56.848',0.000,-,0.000,122.400
'95:58:56.856',-0.014,-,0.000,122.400
'95:58:56.864',-0.042,-,0.000,120.800
'95:58:56.872',-0.014,-,0.000,120.800
'95:58:56.880',-0.042,-,0.000,120.000
'95:58:56.888',-0.042,-,0.000,118.400
'95:58:56.896',-0.097,-,-0.050,117.600
'95:58:56.904',-0.069,-,0.000,116.000
'95:58:56.912',-0.125,-,0.000,115.200
'95:58:56.920',-0.139,-,0.100,113.600
'95:58:56.928',0.194,-,0.200,111.200
'95:58:56.936',0.639,-,0.000,110.400
'95:58:56.944',0.875,-,-0.312,108.800
'95:58:56.952',0.514,-,-0.575,108.000
'95:58:56.960',0.194,-,-0.675,106.400
'95:58:56.968',0.097,-,-0.412,105.600
'95:58:56.976',-0.042,-,-0.263,104.000
'95:58:56.984',-0.097,-,-0.100,103.200
'95:58:56.992',-0.125,-,0.000,103.200
'95:58:57.000',-0.097,-,0.000,101.600
'95:58:57.008',-0.097,-,0.000,100.800
'95:58:57.016',-0.125,-,0.000,100.800
'95:58:57.024',-0.125,-,0.000,99.200
'95:58:57.032',-0.125,-,0.000,99.200
'95:58:57.040',-0.167,-,0.000,99.200
'95:58:57.048',-0.139,-,0.000,100.800
'95:58:57.056',-0.125,-,0.000,104.000
'95:58:57.064',-0.125,-,0.000,110.400
'95:58:57.072',-0.125,-,0.000,118.400
'95:58:57.080',-0.125,-,0.000,130.400
'95:58:57.088',-0.042,-,0.050,144.000
'95:58:57.096',-0.042,-,0.000,160.800
'95:58:57.104',-0.014,-,0.000,177.600
'95:58:57.112',0.000,-,0.000,192.800
'95:58:57.120',0.000,-,0.000,207.200
'95:58:57.128',0.014,-,0.000,216.800
'95:58:57.136',0.042,-,0.000,223.200
'95:58:57.144',0.042,-,0.000,224.000
'95:58:57.152',0.069,-,0.000,224.000
'95:58:57.160',0.069,-,0.000,221.600
'95:58:57.168',0.042,-,0.000,218.400
'95:58:57.176',0.069,-,0.000,214.400
'95:58:57.184',0.042,-,0.000,211.200
'95:58:57.192',0.014,-,0.000,208.800
'95:58:57.200',0.014,-,0.000,204.800
'95:58:57.208',0.000,-,0.000,202.400
'95:58:57.216',0.000,-,0.000,200.000
'95:58:57.224',-0.014,-,0.050,196.800
'95:58:57.232',0.000,-,0.050,194.400
'95:58:57.240',0.000,-,0.050,192.000
'95:58:57.248',0.000,-,0.000,188.000
'95:58:57.256',0.000,-,0.000,184.800
