'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:13:27.304',-0.625,-,-,-,92.000
'122:13:27.312',-0.625,-,-,-,88.800
'122:13:27.320',-0.575,-,-,-,84.800
'122:13:27.328',-0.400,-,-,-,81.600
'122:13:27.336',-0.125,-,-,-,78.400
'122:13:27.344',0.025,-,-,-,76.000
'122:13:27.352',0.075,-,-,-,73.600
'122:13:27.360',0.075,-,-,-,71.200
'122:13:27.368',0.100,-,-,-,70.400
'122:13:27.376',0.100,-,-,-,70.400
'122:13:27.384',0.100,-,-,-,68.800
'122:13:27.392',0.100,-,-,-,68.800
'122:13:27.400',0.100,-,-,-,68.800
'122:13:27.408',0.100,-,-,-,68.800
'122:13:27.416',0.050,-,-,-,68.000
'122:13:27.424',0.025,-,-,-,68.000
'122:13:27.432',0.025,-,-,-,68.000
'122:13:27.440',0.025,-,-,-,68.000
'122:13:27.448',0.050,-,-,-,66.400
'122:13:27.456',0.075,-,-,-,66.400
'122:13:27.464',0.125,-,-,-,65.600
'122:13:27.472',0.200,-,-,-,65.600
'122:13:27.480',0.275,-,-,-,64.000
'122:13:27.488',0.350,-,-,-,64.000
'122:13:27.496',0.400,-,-,-,63.200
'122:13:27.504',0.425,-,-,-,63.200
'122:13:27.512',0.425,-,-,-,63.200
'122:13:27.520',0.375,-,-,-,61.600
'122:13:27.528',0.350,-,-,-,61.600
'122:13:27.536',0.300,-,-,-,60.800
'122:13:27.544',0.275,-,-,-,60.800
'122:13:27.552',0.225,-,-,-,59.200
'122:13:27.560',0.200,-,-,-,59.200
'122:13:27.568',0.200,-,-,-,58.400
'122:13:27.576',0.125,-,-,-,58.400
'122:13:27.584',0.100,-,-,-,58.400
'122:13:27.592',0.050,-,-,-,56.800
'122:13:27.600',0.025,-,-,-,56.800
'122:13:27.608',0.000,-,-,-,56.000
'122:13:27.616',0.000,-,-,-,56.000
'122:13:27.624',0.000,-,-,-,54.400
'122:13:27.632',0.000,-,-,-,54.400
'122:13:27.640',-0.025,-,-,-,53.600
'122:13:27.648',0.000,-,-,-,53.600
'122:13:27.656',0.000,-,-,-,52.000
'122:13:27.664',0.000,-,-,-,52.000
'122:13:27.672',0.025,-,-,-,51.200
'122:13:27.680',0.050,-,-,-,51.200
'122:13:27.688',0.075,-,-,-,51.200
'122:13:27.696',0.075,-,-,-,49.600
'122:13:27.704',0.100,-,-,-,49.600
'122:13:27.712',0.100,-,-,-,49.600
'122:13:27.720',0.100,-,-,-,48.800
'122:13:27.728',0.075,-,-,-,48.800
'122:13:27.736',0.075,-,-,-,48.800
'122:13:27.744',0.075,-,-,-,47.200
'122:13:27.752',0.025,-,-,-,47.200
'122:13:27.760',0.000,-,-,-,47.200
'122:13:27.768',-0.025,-,-,-,47.200
'122:13:27.776',-0.050,-,-,-,47.200
'122:13:27.784',-0.050,-,-,-,46.400
'122:13:27.792',-0.050,-,-,-,46.400
'122:13:27.800',-0.050,-,-,-,46.400
'122:13:27.808',-0.050,-,-,-,46.400
'122:13:27.816',-0.050,-,-,-,46.400
'122:13:27.824',-0.050,-,-,-,46.400
'122:13:27.832',-0.025,-,-,-,44.800
'122:13:27.840',0.000,-,-,-,44.800
'122:13:27.848',0.025,-,-,-,44.800
'122:13:27.856',0.025,-,-,-,44.800
'122:13:27.864',0.050,-,-,-,44.800
'122:13:27.872',0.075,-,-,-,44.800
'122:13:27.880',0.100,-,-,-,44.800
'122:13:27.888',0.225,-,-,-,44.000
'122:13:27.896',0.600,-,-,-,44.000
'122:13:27.904',1.175,-,-,-,44.000
'122:13:27.912',1.400,-,-,-,44.000
'122:13:27.920',0.900,-,-,-,44.000
'122:13:27.928',-0.075,-,-,-,44.000
'122:13:27.936',-1.000,-,-,-,44.000
'122:13:27.944',-1.125,-,-,-,42.400
'122:13:27.952',-0.675,-,-,-,42.400
'122:13:27.960',-0.375,-,-,-,42.400
'122:13:27.968',-0.250,-,-,-,42.400
