'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:34:28.304',-0.100,-,-,-,106.400
'121:34:28.312',-0.100,-,-,-,117.600
'121:34:28.320',-0.100,-,-,-,128.000
'121:34:28.328',-0.100,-,-,-,137.600
'121:34:28.336',-0.075,-,-,-,146.400
'121:34:28.344',-0.050,-,-,-,151.200
'121:34:28.352',-0.025,-,-,-,154.400
'121:34:28.360',0.025,-,-,-,156.000
'121:34:28.368',0.025,-,-,-,154.400
'121:34:28.376',0.050,-,-,-,153.600
'121:34:28.384',0.100,-,-,-,151.200
'121:34:28.392',0.100,-,-,-,149.600
'121:34:28.400',0.100,-,-,-,146.400
'121:34:28.408',0.100,-,-,-,144.000
'121:34:28.416',0.075,-,-,-,141.600
'121:34:28.424',0.075,-,-,-,139.200
'121:34:28.432',0.025,-,-,-,137.600
'121:34:28.440',0.025,-,-,-,135.200
'121:34:28.448',0.175,-,-,-,134.400
'121:34:28.456',0.300,-,-,-,132.000
'121:34:28.464',0.375,-,-,-,129.600
'121:34:28.472',0.000,-,-,-,128.000
'121:34:28.480',-0.575,-,-,-,124.800
'121:34:28.488',-0.875,-,-,-,120.800
'121:34:28.496',-0.725,-,-,-,116.000
'121:34:28.504',-0.350,-,-,-,111.200
'121:34:28.512',-0.075,-,-,-,105.600
'121:34:28.520',0.000,-,-,-,99.200
'121:34:28.528',0.025,-,-,-,96.000
'121:34:28.536',0.025,-,-,-,92.000
'121:34:28.544',0.075,-,-,-,88.800
'121:34:28.552',0.100,-,-,-,87.200
'121:34:28.560',0.125,-,-,-,86.400
'121:34:28.568',0.125,-,-,-,86.400
'121:34:28.576',0.125,-,-,-,86.400
'121:34:28.584',0.100,-,-,-,86.400
'121:34:28.592',0.075,-,-,-,86.400
'121:34:28.600',0.050,-,-,-,86.400
'121:34:28.608',0.000,-,-,-,86.400
'121:34:28.616',-0.025,-,-,-,86.400
'121:34:28.624',-0.050,-,-,-,84.800
'121:34:28.632',-0.050,-,-,-,84.800
'121:34:28.640',-0.050,-,-,-,84.800
'121:34:28.648',-0.050,-,-,-,84.000
'121:34:28.656',-0.025,-,-,-,82.400
'121:34:28.664',0.000,-,-,-,82.400
'121:34:28.672',0.025,-,-,-,81.600
'121:34:28.680',0.050,-,-,-,81.600
'121:34:28.688',0.075,-,-,-,81.600
'121:34:28.696',0.100,-,-,-,81.600
'121:34:28.704',0.175,-,-,-,82.400
'121:34:28.712',0.200,-,-,-,84.000
'121:34:28.720',0.225,-,-,-,86.400
'121:34:28.728',0.225,-,-,-,88.800
'121:34:28.736',0.200,-,-,-,92.000
'121:34:28.744',0.175,-,-,-,93.600
'121:34:28.752',0.175,-,-,-,94.400
'121:34:28.760',0.100,-,-,-,96.000
'121:34:28.768',0.050,-,-,-,96.000
'121:34:28.776',0.000,-,-,-,96.000
'121:34:28.784',-0.050,-,-,-,94.400
'121:34:28.792',-0.075,-,-,-,92.000
'121:34:28.800',-0.075,-,-,-,89.600
'121:34:28.808',-0.075,-,-,-,87.200
'121:34:28.816',-0.100,-,-,-,84.000
'121:34:28.824',-0.075,-,-,-,80.000
'121:34:28.832',-0.075,-,-,-,77.600
'121:34:28.840',-0.050,-,-,-,75.200
'121:34:28.848',-0.025,-,-,-,71.200
'121:34:28.856',0.000,-,-,-,68.800
'121:34:28.864',0.025,-,-,-,68.000
'121:34:28.872',0.050,-,-,-,66.400
'121:34:28.880',0.075,-,-,-,65.600
'121:34:28.888',0.125,-,-,-,64.000
'121:34:28.896',0.125,-,-,-,63.200
'121:34:28.904',0.100,-,-,-,63.200
'121:34:28.912',0.100,-,-,-,63.200
'121:34:28.920',0.075,-,-,-,63.200
'121:34:28.928',0.025,-,-,-,61.600
'121:34:28.936',-0.025,-,-,-,61.600
'121:34:28.944',-0.050,-,-,-,61.600
