'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:46:38.304',-0.075,-,-,-,123.200
'121:46:38.312',-0.025,-,-,-,125.600
'121:46:38.320',0.025,-,-,-,125.600
'121:46:38.328',0.075,-,-,-,125.600
'121:46:38.336',0.075,-,-,-,124.800
'121:46:38.344',0.125,-,-,-,122.400
'121:46:38.352',0.125,-,-,-,120.000
'121:46:38.360',0.125,-,-,-,117.600
'121:46:38.368',0.125,-,-,-,115.200
'121:46:38.376',0.125,-,-,-,112.800
'121:46:38.384',0.125,-,-,-,110.400
'121:46:38.392',0.250,-,-,-,108.000
'121:46:38.400',0.575,-,-,-,105.600
'121:46:38.408',0.950,-,-,-,104.000
'121:46:38.416',1.025,-,-,-,101.600
'121:46:38.424',0.350,-,-,-,100.800
'121:46:38.432',-0.525,-,-,-,98.400
'121:46:38.440',-1.125,-,-,-,96.000
'121:46:38.448',-1.200,-,-,-,93.600
'121:46:38.456',-0.775,-,-,-,89.600
'121:46:38.464',-0.525,-,-,-,86.400
'121:46:38.472',-0.450,-,-,-,82.400
'121:46:38.480',-0.500,-,-,-,80.000
'121:46:38.488',-0.375,-,-,-,77.600
'121:46:38.496',-0.175,-,-,-,75.200
'121:46:38.504',-0.025,-,-,-,72.800
'121:46:38.512',0.050,-,-,-,71.200
'121:46:38.520',0.075,-,-,-,71.200
'121:46:38.528',0.075,-,-,-,71.200
'121:46:38.536',0.075,-,-,-,71.200
'121:46:38.544',0.075,-,-,-,71.200
'121:46:38.552',0.075,-,-,-,72.800
'121:46:38.560',0.050,-,-,-,72.800
'121:46:38.568',0.025,-,-,-,72.800
'121:46:38.576',0.000,-,-,-,72.800
'121:46:38.584',-0.025,-,-,-,71.200
'121:46:38.592',-0.025,-,-,-,71.200
'121:46:38.600',-0.025,-,-,-,70.400
'121:46:38.608',0.000,-,-,-,68.800
'121:46:38.616',0.025,-,-,-,68.800
'121:46:38.624',0.050,-,-,-,68.000
'121:46:38.632',0.100,-,-,-,68.000
'121:46:38.640',0.200,-,-,-,66.400
'121:46:38.648',0.275,-,-,-,66.400
'121:46:38.656',0.350,-,-,-,66.400
'121:46:38.664',0.400,-,-,-,66.400
'121:46:38.672',0.400,-,-,-,66.400
'121:46:38.680',0.375,-,-,-,66.400
'121:46:38.688',0.375,-,-,-,68.000
'121:46:38.696',0.300,-,-,-,68.800
'121:46:38.704',0.250,-,-,-,70.400
'121:46:38.712',0.225,-,-,-,71.200
'121:46:38.720',0.225,-,-,-,71.200
'121:46:38.728',0.175,-,-,-,71.200
'121:46:38.736',0.100,-,-,-,71.200
'121:46:38.744',0.075,-,-,-,71.200
'121:46:38.752',0.025,-,-,-,70.400
'121:46:38.760',0.025,-,-,-,68.800
'121:46:38.768',0.000,-,-,-,68.000
'121:46:38.776',0.000,-,-,-,65.600
'121:46:38.784',0.000,-,-,-,63.200
'121:46:38.792',0.000,-,-,-,61.600
'121:46:38.800',0.000,-,-,-,59.200
'121:46:38.808',0.025,-,-,-,58.400
'121:46:38.816',0.025,-,-,-,56.800
'121:46:38.824',0.050,-,-,-,56.000
'121:46:38.832',0.075,-,-,-,56.000
'121:46:38.840',0.100,-,-,-,54.400
'121:46:38.848',0.125,-,-,-,54.400
'121:46:38.856',0.125,-,-,-,54.400
'121:46:38.864',0.125,-,-,-,53.600
'121:46:38.872',0.125,-,-,-,53.600
'121:46:38.880',0.125,-,-,-,53.600
'121:46:38.888',0.100,-,-,-,53.600
'121:46:38.896',0.075,-,-,-,53.600
'121:46:38.904',0.050,-,-,-,53.600
'121:46:38.912',0.025,-,-,-,53.600
'121:46:38.920',0.000,-,-,-,53.600
'121:46:38.928',-0.025,-,-,-,53.600
'121:46:38.936',-0.025,-,-,-,52.000
'121:46:38.944',-0.050,-,-,-,52.000
'121:46:38.952',-0.050,-,-,-,52.000
'121:46:38.960',-0.050,-,-,-,52.000
'121:46:38.968',-0.050,-,-,-,51.200
'121:46:38.976',-0.025,-,-,-,51.200
'121:46:38.984',0.000,-,-,-,51.200
'121:46:38.992',0.025,-,-,-,49.600
'121:46:39.000',0.025,-,-,-,49.600
'121:46:39.008',0.075,-,-,-,48.800
'121:46:39.016',0.075,-,-,-,48.800
'121:46:39.024',0.100,-,-,-,48.800
'121:46:39.032',0.125,-,-,-,48.800
'121:46:39.040',0.400,-,-,-,47.200
'121:46:39.048',0.900,-,-,-,47.200
'121:46:39.056',1.350,-,-,-,47.200
'121:46:39.064',1.350,-,-,-,47.200
'121:46:39.072',0.400,-,-,-,46.400
'121:46:39.080',-0.625,-,-,-,46.400
'121:46:39.088',-1.200,-,-,-,46.400
'121:46:39.096',-0.950,-,-,-,46.400
'121:46:39.104',-0.525,-,-,-,46.400
'121:46:39.112',-0.275,-,-,-,44.800
'121:46:39.120',-0.225,-,-,-,44.800
'121:46:39.128',-0.225,-,-,-,44.800
'121:46:39.136',-0.200,-,-,-,44.000
'121:46:39.144',-0.125,-,-,-,44.000
'121:46:39.152',-0.100,-,-,-,44.000
'121:46:39.160',-0.075,-,-,-,42.400
'121:46:39.168',-0.050,-,-,-,42.400
'121:46:39.176',-0.025,-,-,-,42.400
'121:46:39.184',0.000,-,-,-,42.400
'121:46:39.192',-0.025,-,-,-,42.400
'121:46:39.200',-0.025,-,-,-,44.000
'121:46:39.208',0.000,-,-,-,44.800
'121:46:39.216',-0.025,-,-,-,47.200
'121:46:39.224',-0.050,-,-,-,52.000
'121:46:39.232',-0.100,-,-,-,59.200
'121:46:39.240',-0.175,-,-,-,66.400
'121:46:39.248',-0.200,-,-,-,75.200
'121:46:39.256',-0.225,-,-,-,84.000
'121:46:39.264',-0.225,-,-,-,92.000
'121:46:39.272',-0.225,-,-,-,100.800
'121:46:39.280',-0.225,-,-,-,108.000
'121:46:39.288',-0.175,-,-,-,115.200
'121:46:39.296',-0.100,-,-,-,120.800
'121:46:39.304',-0.050,-,-,-,125.600
'121:46:39.312',0.000,-,-,-,128.000
'121:46:39.320',0.025,-,-,-,129.600
'121:46:39.328',0.050,-,-,-,129.600
'121:46:39.336',0.100,-,-,-,128.000
'121:46:39.344',0.125,-,-,-,127.200
