'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'122:06:45.304',0.175,-,-,-,68.800
'122:06:45.312',0.225,-,-,-,68.000
'122:06:45.320',0.275,-,-,-,68.000
'122:06:45.328',0.375,-,-,-,66.400
'122:06:45.336',0.400,-,-,-,65.600
'122:06:45.344',0.400,-,-,-,65.600
'122:06:45.352',0.375,-,-,-,65.600
'122:06:45.360',0.375,-,-,-,64.000
'122:06:45.368',0.350,-,-,-,63.200
'122:06:45.376',0.300,-,-,-,61.600
'122:06:45.384',0.250,-,-,-,61.600
'122:06:45.392',0.200,-,-,-,60.800
'122:06:45.400',0.125,-,-,-,59.200
'122:06:45.408',0.100,-,-,-,59.200
'122:06:45.416',0.050,-,-,-,58.400
'122:06:45.424',0.025,-,-,-,58.400
'122:06:45.432',0.000,-,-,-,56.800
'122:06:45.440',-0.025,-,-,-,56.800
'122:06:45.448',-0.050,-,-,-,56.000
'122:06:45.456',-0.025,-,-,-,56.000
'122:06:45.464',-0.025,-,-,-,54.400
'122:06:45.472',-0.050,-,-,-,54.400
'122:06:45.480',-0.050,-,-,-,53.600
'122:06:45.488',-0.025,-,-,-,53.600
'122:06:45.496',0.000,-,-,-,52.000
'122:06:45.504',0.025,-,-,-,52.000
'122:06:45.512',0.025,-,-,-,51.200
'122:06:45.520',0.050,-,-,-,51.200
'122:06:45.528',0.075,-,-,-,49.600
'122:06:45.536',0.100,-,-,-,49.600
'122:06:45.544',0.100,-,-,-,48.800
'122:06:45.552',0.100,-,-,-,48.800
'122:06:45.560',0.075,-,-,-,48.800
'122:06:45.568',0.075,-,-,-,47.200
'122:06:45.576',0.050,-,-,-,47.200
'122:06:45.584',0.025,-,-,-,47.200
'122:06:45.592',-0.025,-,-,-,47.200
'122:06:45.600',-0.050,-,-,-,46.400
'122:06:45.608',-0.050,-,-,-,46.400
'122:06:45.616',-0.050,-,-,-,46.400
'122:06:45.624',-0.050,-,-,-,46.400
'122:06:45.632',-0.075,-,-,-,46.400
'122:06:45.640',-0.075,-,-,-,46.400
'122:06:45.648',-0.075,-,-,-,46.400
'122:06:45.656',-0.075,-,-,-,44.800
'122:06:45.664',-0.050,-,-,-,44.800
'122:06:45.672',-0.025,-,-,-,44.800
'122:06:45.680',0.000,-,-,-,44.800
'122:06:45.688',0.025,-,-,-,44.800
'122:06:45.696',0.050,-,-,-,44.800
'122:06:45.704',0.075,-,-,-,44.000
