'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:42:42.304',-0.075,-,-,-,40.000
'121:42:42.312',-0.050,-,-,-,40.000
'121:42:42.320',0.000,-,-,-,40.000
'121:42:42.328',0.025,-,-,-,40.000
'121:42:42.336',0.025,-,-,-,40.000
'121:42:42.344',0.025,-,-,-,40.000
'121:42:42.352',0.025,-,-,-,40.000
'121:42:42.360',0.025,-,-,-,40.000
'121:42:42.368',0.025,-,-,-,41.600
'121:42:42.376',0.000,-,-,-,44.000
'121:42:42.384',-0.050,-,-,-,47.200
'121:42:42.392',-0.075,-,-,-,54.400
'121:42:42.400',-0.100,-,-,-,63.200
'121:42:42.408',-0.175,-,-,-,71.200
'121:42:42.416',-0.200,-,-,-,81.600
'121:42:42.424',-0.225,-,-,-,91.200
'121:42:42.432',-0.225,-,-,-,100.800
'121:42:42.440',-0.200,-,-,-,110.400
'121:42:42.448',-0.175,-,-,-,117.600
'121:42:42.456',-0.100,-,-,-,123.200
'121:42:42.464',-0.050,-,-,-,127.200
'121:42:42.472',0.000,-,-,-,129.600
'121:42:42.480',0.050,-,-,-,130.400
'121:42:42.488',0.075,-,-,-,130.400
'121:42:42.496',0.100,-,-,-,129.600
'121:42:42.504',0.125,-,-,-,127.200
'121:42:42.512',0.125,-,-,-,124.800
'121:42:42.520',0.125,-,-,-,122.400
'121:42:42.528',0.125,-,-,-,120.000
'121:42:42.536',0.125,-,-,-,117.600
'121:42:42.544',0.225,-,-,-,115.200
'121:42:42.552',0.550,-,-,-,113.600
'121:42:42.560',1.000,-,-,-,111.200
'121:42:42.568',1.175,-,-,-,108.800
'121:42:42.576',0.750,-,-,-,105.600
'121:42:42.584',-0.125,-,-,-,101.600
'121:42:42.592',-1.125,-,-,-,99.200
'121:42:42.600',-1.525,-,-,-,96.800
'121:42:42.608',-1.125,-,-,-,94.400
'121:42:42.616',-0.525,-,-,-,92.000
'121:42:42.624',-0.125,-,-,-,88.800
'121:42:42.632',-0.025,-,-,-,84.000
'121:42:42.640',0.025,-,-,-,80.000
'121:42:42.648',0.050,-,-,-,76.000
'121:42:42.656',0.075,-,-,-,72.800
'121:42:42.664',0.075,-,-,-,71.200
'121:42:42.672',0.100,-,-,-,71.200
'121:42:42.680',0.075,-,-,-,71.200
'121:42:42.688',0.075,-,-,-,71.200
'121:42:42.696',0.100,-,-,-,71.200
'121:42:42.704',0.100,-,-,-,71.200
'121:42:42.712',0.050,-,-,-,71.200
'121:42:42.720',0.025,-,-,-,72.800
'121:42:42.728',0.000,-,-,-,72.800
'121:42:42.736',0.000,-,-,-,72.800
'121:42:42.744',0.000,-,-,-,72.800
'121:42:42.752',0.000,-,-,-,72.800
'121:42:42.760',0.000,-,-,-,71.200
'121:42:42.768',0.025,-,-,-,71.200
'121:42:42.776',0.025,-,-,-,70.400
'121:42:42.784',0.050,-,-,-,68.800
'121:42:42.792',0.125,-,-,-,68.800
'121:42:42.800',0.200,-,-,-,68.000
'121:42:42.808',0.250,-,-,-,68.000
'121:42:42.816',0.275,-,-,-,68.000
'121:42:42.824',0.275,-,-,-,68.000
'121:42:42.832',0.275,-,-,-,68.800
'121:42:42.840',0.250,-,-,-,68.800
'121:42:42.848',0.225,-,-,-,70.400
'121:42:42.856',0.225,-,-,-,71.200
'121:42:42.864',0.200,-,-,-,72.800
'121:42:42.872',0.175,-,-,-,72.800
'121:42:42.880',0.100,-,-,-,72.800
'121:42:42.888',0.075,-,-,-,72.800
'121:42:42.896',0.050,-,-,-,72.800
'121:42:42.904',0.025,-,-,-,71.200
'121:42:42.912',0.025,-,-,-,70.400
'121:42:42.920',0.000,-,-,-,68.800
'121:42:42.928',0.000,-,-,-,66.400
'121:42:42.936',0.000,-,-,-,65.600
'121:42:42.944',0.000,-,-,-,63.200
'121:42:42.952',0.025,-,-,-,61.600
'121:42:42.960',0.050,-,-,-,59.200
'121:42:42.968',0.075,-,-,-,58.400
'121:42:42.976',0.100,-,-,-,56.000
'121:42:42.984',0.125,-,-,-,54.400
'121:42:42.992',0.125,-,-,-,53.600
'121:42:43.000',0.175,-,-,-,52.000
'121:42:43.008',0.125,-,-,-,52.000
'121:42:43.016',0.125,-,-,-,51.200
'121:42:43.024',0.125,-,-,-,51.200
'121:42:43.032',0.125,-,-,-,51.200
'121:42:43.040',0.075,-,-,-,51.200
'121:42:43.048',0.050,-,-,-,51.200
'121:42:43.056',0.025,-,-,-,51.200
'121:42:43.064',0.000,-,-,-,51.200
'121:42:43.072',0.000,-,-,-,51.200
'121:42:43.080',0.000,-,-,-,51.200
'121:42:43.088',-0.025,-,-,-,51.200
'121:42:43.096',-0.025,-,-,-,51.200
'121:42:43.104',-0.025,-,-,-,51.200
'121:42:43.112',0.000,-,-,-,51.200
'121:42:43.120',0.000,-,-,-,51.200
'121:42:43.128',0.025,-,-,-,51.200
'121:42:43.136',0.050,-,-,-,51.200
'121:42:43.144',0.075,-,-,-,49.600
'121:42:43.152',0.100,-,-,-,49.600
'121:42:43.160',0.100,-,-,-,49.600
'121:42:43.168',0.125,-,-,-,49.600
'121:42:43.176',0.125,-,-,-,49.600
'121:42:43.184',0.225,-,-,-,49.600
'121:42:43.192',0.525,-,-,-,49.600
'121:42:43.200',1.025,-,-,-,48.800
'121:42:43.208',1.350,-,-,-,48.800
'121:42:43.216',1.100,-,-,-,47.200
'121:42:43.224',0.250,-,-,-,47.200
'121:42:43.232',-0.750,-,-,-,47.200
'121:42:43.240',-1.200,-,-,-,46.400
'121:42:43.248',-0.875,-,-,-,46.400
'121:42:43.256',-0.425,-,-,-,46.400
'121:42:43.264',-0.250,-,-,-,46.400
'121:42:43.272',-0.200,-,-,-,44.800
'121:42:43.280',-0.125,-,-,-,44.800
'121:42:43.288',-0.075,-,-,-,44.000
'121:42:43.296',-0.050,-,-,-,44.000
'121:42:43.304',-0.025,-,-,-,42.400
'121:42:43.312',0.000,-,-,-,42.400
'121:42:43.320',0.025,-,-,-,42.400
'121:42:43.328',0.025,-,-,-,42.400
'121:42:43.336',0.025,-,-,-,42.400
'121:42:43.344',0.025,-,-,-,44.000
'121:42:43.352',0.025,-,-,-,44.000
'121:42:43.360',0.025,-,-,-,44.800
'121:42:43.368',-0.025,-,-,-,47.200
'121:42:43.376',-0.050,-,-,-,51.200
'121:42:43.384',-0.100,-,-,-,56.800
'121:42:43.392',-0.100,-,-,-,65.600
'121:42:43.400',-0.125,-,-,-,75.200
'121:42:43.408',-0.175,-,-,-,84.000
'121:42:43.416',-0.200,-,-,-,92.000
'121:42:43.424',-0.200,-,-,-,100.800
'121:42:43.432',-0.175,-,-,-,108.800
'121:42:43.440',-0.100,-,-,-,117.600
'121:42:43.448',-0.050,-,-,-,124.800
'121:42:43.456',0.000,-,-,-,130.400
'121:42:43.464',0.025,-,-,-,134.400
'121:42:43.472',0.075,-,-,-,135.200
'121:42:43.480',0.100,-,-,-,135.200
'121:42:43.488',0.125,-,-,-,134.400
'121:42:43.496',0.125,-,-,-,132.000
'121:42:43.504',0.125,-,-,-,129.600
'121:42:43.512',0.125,-,-,-,125.600
'121:42:43.520',0.125,-,-,-,123.200
'121:42:43.528',0.250,-,-,-,120.000
'121:42:43.536',0.575,-,-,-,117.600
'121:42:43.544',1.050,-,-,-,115.200
'121:42:43.552',1.200,-,-,-,112.800
'121:42:43.560',0.600,-,-,-,110.400
'121:42:43.568',-0.375,-,-,-,108.800
'121:42:43.576',-1.125,-,-,-,106.400
'121:42:43.584',-1.275,-,-,-,104.000
'121:42:43.592',-0.925,-,-,-,101.600
'121:42:43.600',-0.600,-,-,-,98.400
