'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:48:44.304',0.125,-,-,-,49.600
'121:48:44.312',0.125,-,-,-,48.800
'121:48:44.320',0.100,-,-,-,48.800
'121:48:44.328',0.100,-,-,-,48.800
'121:48:44.336',0.075,-,-,-,48.800
'121:48:44.344',0.025,-,-,-,47.200
'121:48:44.352',0.000,-,-,-,47.200
'121:48:44.360',-0.025,-,-,-,47.200
'121:48:44.368',-0.025,-,-,-,47.200
'121:48:44.376',-0.050,-,-,-,47.200
'121:48:44.384',-0.050,-,-,-,47.200
'121:48:44.392',-0.050,-,-,-,46.400
'121:48:44.400',-0.050,-,-,-,46.400
'121:48:44.408',-0.050,-,-,-,46.400
'121:48:44.416',-0.025,-,-,-,44.800
'121:48:44.424',0.000,-,-,-,44.800
'121:48:44.432',0.025,-,-,-,44.800
'121:48:44.440',0.050,-,-,-,44.800
'121:48:44.448',0.075,-,-,-,44.800
'121:48:44.456',0.100,-,-,-,44.800
'121:48:44.464',0.100,-,-,-,44.800
'121:48:44.472',0.125,-,-,-,44.000
'121:48:44.480',0.275,-,-,-,44.000
'121:48:44.488',0.725,-,-,-,44.000
'121:48:44.496',1.250,-,-,-,44.000
'121:48:44.504',1.400,-,-,-,44.000
'121:48:44.512',0.750,-,-,-,44.000
'121:48:44.520',-0.300,-,-,-,44.000
'121:48:44.528',-1.125,-,-,-,42.400
'121:48:44.536',-1.225,-,-,-,42.400
'121:48:44.544',-0.675,-,-,-,42.400
'121:48:44.552',-0.375,-,-,-,42.400
'121:48:44.560',-0.250,-,-,-,41.600
'121:48:44.568',-0.225,-,-,-,41.600
'121:48:44.576',-0.200,-,-,-,41.600
'121:48:44.584',-0.175,-,-,-,40.000
'121:48:44.592',-0.100,-,-,-,40.000
'121:48:44.600',-0.075,-,-,-,40.000
'121:48:44.608',-0.050,-,-,-,40.000
'121:48:44.616',-0.025,-,-,-,40.000
'121:48:44.624',0.000,-,-,-,40.000
